person_id,dcb_url,dcb_url_en,dcb_url_fr,dcb_label_en,dcb_label_fr,in_cohort
viaf:7282608,http://www.biographi.ca/en/bio/verreau_hospice_anthelme_jean_baptiste_13E.html,http://www.biographi.ca/en/bio/verreau_hospice_anthelme_jean_baptiste_13E.html,http://www.biographi.ca/fr/bio/verreau_hospice_anthelme_jean_baptiste_13F.html,English DCB biography of Hospice-Anthelme-Jean-Baptiste Verreau,Biographie en anglais du DBC de Hospice-Anthelme-Jean-Baptiste Verreau,1
viaf:72910476,http://www.biographi.ca/en/bio/rose_george_maclean_12E.html,http://www.biographi.ca/en/bio/rose_george_maclean_12E.html,http://www.biographi.ca/fr/bio/rose_george_maclean_12F.html,English DCB biography of George Maclean Rose,Biographie en anglais du DBC de George Maclean Rose,1
viaf:72944948,http://www.biographi.ca/en/bio/colebrooke_william_macbean_george_9E.html,http://www.biographi.ca/en/bio/colebrooke_william_macbean_george_9E.html,http://www.biographi.ca/fr/bio/colebrooke_william_macbean_george_9F.html,English DCB biography of Sir William Macbean George Colebrooke,Biographie en anglais du DBC de Sir William Macbean George Colebrooke,1
viaf:72998674,http://www.biographi.ca/en/bio/shuldham_molyneux_4E.html,http://www.biographi.ca/en/bio/shuldham_molyneux_4E.html,http://www.biographi.ca/fr/bio/shuldham_molyneux_4F.html,English DCB biography of Molyneux Shuldham,Biographie en anglais du DBC de Molyneux Shuldham,0
viaf:73017055,http://www.biographi.ca/en/bio/dewart_edward_hartley_13E.html,http://www.biographi.ca/en/bio/dewart_edward_hartley_13E.html,http://www.biographi.ca/fr/bio/dewart_edward_hartley_13F.html,English DCB biography of Edward Hartley Dewart,Biographie en anglais du DBC de Edward Hartley Dewart,1
viaf:73054773,http://www.biographi.ca/en/bio/shantz_jacob_yost_13E.html,http://www.biographi.ca/en/bio/shantz_jacob_yost_13E.html,http://www.biographi.ca/fr/bio/shantz_jacob_yost_13F.html,English DCB biography of Jacob Yost Shantz,Biographie en anglais du DBC de Jacob Yost Shantz,1
viaf:73171388,http://www.biographi.ca/en/bio/cholenec_pierre_2E.html,http://www.biographi.ca/en/bio/cholenec_pierre_2E.html,http://www.biographi.ca/fr/bio/cholenec_pierre_2F.html,English DCB biography of Pierre Cholenec,Biographie en anglais du DBC de Pierre Cholenec,0
viaf:7325755,http://www.biographi.ca/en/bio/bourne_adolphus_11E.html,http://www.biographi.ca/en/bio/bourne_adolphus_11E.html,http://www.biographi.ca/fr/bio/bourne_adolphus_11F.html,French DCB biography of Adolphus Bourne,Biographie française du DBC de Adolphus Bourne,1
viaf:73300234,http://www.biographi.ca/en/bio/mackinnon_donald_alexander_15E.html,http://www.biographi.ca/en/bio/mackinnon_donald_alexander_15E.html,http://www.biographi.ca/fr/bio/mackinnon_donald_alexander_15F.html,French DCB biography of Donald Alexander Mackinnon,Biographie française du DBC de Donald Alexander Mackinnon,1
viaf:73321983,http://www.biographi.ca/en/bio/hanlan_edward_13E.html,http://www.biographi.ca/en/bio/hanlan_edward_13E.html,http://www.biographi.ca/fr/bio/hanlan_edward_13F.html,English DCB biography of Edward Hanlan,Biographie en anglais du DBC de Edward Hanlan,1
viaf:73364166,http://www.biographi.ca/en/bio/pilkington_robert_6E.html,http://www.biographi.ca/en/bio/pilkington_robert_6E.html,http://www.biographi.ca/fr/bio/pilkington_robert_6F.html,English DCB biography of Robert Pilkington,Biographie en anglais du DBC de Robert Pilkington,0
viaf:73376735,http://www.biographi.ca/en/bio/englehart_jacob_lewis_15E.html,http://www.biographi.ca/en/bio/englehart_jacob_lewis_15E.html,http://www.biographi.ca/fr/bio/englehart_jacob_lewis_15F.html,English DCB biography of Jacob Lewis Englehart,,1
viaf:73401724,http://www.biographi.ca/en/bio/pierpoint_richard_7E.html,http://www.biographi.ca/en/bio/pierpoint_richard_7E.html,http://www.biographi.ca/fr/bio/pierpoint_richard_7F.html,English DCB biography of Richard Pierpoint,Biographie en anglais du DBC de Richard Pierpoint,0
viaf:73415705,http://www.biographi.ca/en/bio/todd_alpheus_11E.html,http://www.biographi.ca/en/bio/todd_alpheus_11E.html,http://www.biographi.ca/fr/bio/todd_alpheus_11F.html,English DCB biography of Alpheus Todd,Biographie en anglais du DBC de Alpheus Todd,1
viaf:73416628,http://www.biographi.ca/en/bio/walsh_james_morrow_13E.html,http://www.biographi.ca/en/bio/walsh_james_morrow_13E.html,http://www.biographi.ca/fr/bio/walsh_james_morrow_13F.html,English DCB biography of James Morrow Walsh,Biographie en anglais du DBC de James Morrow Walsh,1
viaf:73420664,http://www.biographi.ca/en/bio/ham_george_henry_15E.html,http://www.biographi.ca/en/bio/ham_george_henry_15E.html,http://www.biographi.ca/fr/bio/ham_george_henry_15F.html,English DCB biography of George Henry Ham,Biographie en anglais du DBC de George Henry Ham,1
viaf:73514282,http://www.biographi.ca/en/bio/reade_john_14E.html,http://www.biographi.ca/en/bio/reade_john_14E.html,http://www.biographi.ca/fr/bio/reade_john_14F.html,English DCB biography of John Reade,Biographie en anglais du DBC de John Reade,1
viaf:73622883,http://www.biographi.ca/en/bio/bailey_loring_woart_15E.html,http://www.biographi.ca/en/bio/bailey_loring_woart_15E.html,http://www.biographi.ca/fr/bio/bailey_loring_woart_15F.html,English DCB biography of Loring Woart Bailey,Biographie en anglais du DBC de Loring Woart Bailey,1
viaf:73690089,http://www.biographi.ca/en/bio/cochrane_matthew_henry_13E.html,http://www.biographi.ca/en/bio/cochrane_matthew_henry_13E.html,http://www.biographi.ca/fr/bio/cochrane_matthew_henry_13F.html,English DCB biography of Matthew Henry Cochrane,Biographie en anglais du DBC de Matthew Henry Cochrane,1
viaf:73699591,http://www.biographi.ca/en/bio/leonard_george_6E.html,http://www.biographi.ca/en/bio/leonard_george_6E.html,http://www.biographi.ca/fr/bio/leonard_george_6F.html,English DCB biography of George Leonard,Biographie en anglais du DBC de George Leonard,0
viaf:73703194,http://www.biographi.ca/en/bio/berthelot_dartigny_michel_amable_5E.html,http://www.biographi.ca/en/bio/berthelot_dartigny_michel_amable_5E.html,http://www.biographi.ca/fr/bio/berthelot_dartigny_michel_amable_5F.html,English DCB biography of Michel-Amable Berthelot Dartigny,Biographie en anglais du DBC de Michel-Amable Berthelot Dartigny,0
viaf:73719048,http://www.biographi.ca/en/bio/shanly_charles_dawson_10E.html,http://www.biographi.ca/en/bio/shanly_charles_dawson_10E.html,http://www.biographi.ca/fr/bio/shanly_charles_dawson_10F.html,English DCB biography of Charles Dawson Shanly,,1
viaf:73742627,http://www.biographi.ca/en/bio/venne_joseph_15E.html,http://www.biographi.ca/en/bio/venne_joseph_15E.html,http://www.biographi.ca/fr/bio/venne_joseph_15F.html,French DCB biography of Joseph Venne,Biographie française du DBC de Joseph Venne,1
viaf:7380018,http://www.biographi.ca/en/bio/landry_philippe_14E.html,http://www.biographi.ca/en/bio/landry_philippe_14E.html,http://www.biographi.ca/fr/bio/landry_philippe_14F.html,English DCB biography of Philippe Landry,Biographie en anglais du DBC de Philippe Landry,1
viaf:73843711,http://www.biographi.ca/en/bio/dawson_samuel_edward_14E.html,http://www.biographi.ca/en/bio/dawson_samuel_edward_14E.html,http://www.biographi.ca/fr/bio/dawson_samuel_edward_14F.html,English DCB biography of Samuel Edward Dawson,Biographie en anglais du DBC de Samuel Edward Dawson,1
viaf:73843730,http://www.biographi.ca/en/bio/hall_charles_francis_10E.html,http://www.biographi.ca/en/bio/hall_charles_francis_10E.html,http://www.biographi.ca/fr/bio/hall_charles_francis_10F.html,English DCB biography of Charles Francis Hall,Biographie en anglais du DBC de Charles Francis Hall,1
viaf:73857041,http://www.biographi.ca/en/bio/guyart_marie_1E.html,http://www.biographi.ca/en/bio/guyart_marie_1E.html,http://www.biographi.ca/fr/bio/guyart_marie_1F.html,English DCB biography of Marie Guyart,Biographie en anglais du DBC de Marie Guyart,0
viaf:73862190,http://www.biographi.ca/en/bio/richardson_john_9E.html,http://www.biographi.ca/en/bio/richardson_john_9E.html,http://www.biographi.ca/fr/bio/richardson_john_9F.html,English DCB biography of Sir John Richardson,Biographie en anglais du DBC de Sir John Richardson,1
viaf:73943137,http://www.biographi.ca/en/bio/taschereau_henri_elzear_14E.html,http://www.biographi.ca/en/bio/taschereau_henri_elzear_14E.html,http://www.biographi.ca/fr/bio/taschereau_henri_elzear_14F.html,English DCB biography of Sir Henri-Elzéar Taschereau,Biographie en anglais du DBC de Sir Henri-Elzéar Taschereau,1
viaf:73975823,http://www.biographi.ca/en/bio/vancouver_george_4E.html,http://www.biographi.ca/en/bio/vancouver_george_4E.html,http://www.biographi.ca/fr/bio/vancouver_george_4F.html,English DCB biography of George Vancouver,Biographie en anglais du DBC de George Vancouver,0
viaf:7399987,http://www.biographi.ca/en/bio/le_moyne_d_iberville_et_d_ardillieres_pierre_2E.html,http://www.biographi.ca/en/bio/le_moyne_d_iberville_et_d_ardillieres_pierre_2E.html,http://www.biographi.ca/fr/bio/le_moyne_d_iberville_et_d_ardillieres_pierre_2F.html,French DCB biography of Pierre Le Moyne d'Iberville et d'Ardillières,Biographie française du DBC de Pierre Le Moyne d'Iberville et d'Ardillières,0
viaf:74004957,http://www.biographi.ca/en/bio/huston_james_8E.html,http://www.biographi.ca/en/bio/huston_james_8E.html,http://www.biographi.ca/fr/bio/huston_james_8F.html,English DCB biography of James Huston,Biographie en anglais du DBC de James Huston,1
viaf:74017513,http://www.biographi.ca/en/bio/chastellain_pierre_1E.html,http://www.biographi.ca/en/bio/chastellain_pierre_1E.html,http://www.biographi.ca/fr/bio/chastellain_pierre_1F.html,English DCB biography of Pierre Chastellain,Biographie en anglais du DBC de Pierre Chastellain,0
viaf:7404737,http://www.biographi.ca/en/bio/kirouac_conrad_17E.html,http://www.biographi.ca/en/bio/kirouac_conrad_17E.html,http://www.biographi.ca/fr/bio/kirouac_conrad_17F.html,English DCB biography of Conrad Kirouac,Biographie en anglais du DBC de Conrad Kirouac,1
viaf:74097121,http://www.biographi.ca/en/bio/bressani_francois_joseph_1E.html,http://www.biographi.ca/en/bio/bressani_francois_joseph_1E.html,http://www.biographi.ca/fr/bio/bressani_francois_joseph_1F.html,French DCB biography of François-Joseph Bressani,,0
viaf:74128654,http://www.biographi.ca/en/bio/gower_erasmus_5E.html,http://www.biographi.ca/en/bio/gower_erasmus_5E.html,http://www.biographi.ca/fr/bio/gower_erasmus_5F.html,English DCB biography of Sir Erasmus Gower,Biographie en anglais du DBC de Sir Erasmus Gower,0
viaf:7416156677167233770007,http://www.biographi.ca/en/bio/currier_joseph_merrill_11E.html,http://www.biographi.ca/en/bio/currier_joseph_merrill_11E.html,http://www.biographi.ca/fr/bio/currier_joseph_merrill_11F.html,English DCB biography of Joseph Merrill Currier,Biographie en anglais du DBC de Joseph Merrill Currier,1
viaf:74216030,http://www.biographi.ca/en/bio/whiteaves_joseph_frederick_13E.html,http://www.biographi.ca/en/bio/whiteaves_joseph_frederick_13E.html,http://www.biographi.ca/fr/bio/whiteaves_joseph_frederick_13F.html,English DCB biography of Joseph Frederick Whiteaves,Biographie en anglais du DBC de Joseph Frederick Whiteaves,1
viaf:7431514,http://www.biographi.ca/en/bio/smith_william_1728_93_4E.html,http://www.biographi.ca/en/bio/smith_william_1728_93_4E.html,http://www.biographi.ca/fr/bio/smith_william_1728_93_4F.html,English DCB biography of William Smith,Biographie en anglais du DBC de William Smith,0
viaf:74649646,http://www.biographi.ca/en/bio/verrazzano_giovanni_da_1E.html,http://www.biographi.ca/en/bio/verrazzano_giovanni_da_1E.html,http://www.biographi.ca/fr/bio/verrazzano_giovanni_da_1F.html,French DCB biography of Giovanni da Verrazzano,Biographie française du DBC de Giovanni da Verrazzano,0
viaf:74649803,http://www.biographi.ca/en/bio/evans_james_7E.html,http://www.biographi.ca/en/bio/evans_james_7E.html,http://www.biographi.ca/fr/bio/evans_james_7F.html,English DCB biography of James Evans,,0
viaf:74650304,http://www.biographi.ca/en/bio/tekakwitha_1E.html,http://www.biographi.ca/en/bio/tekakwitha_1E.html,http://www.biographi.ca/fr/bio/tekakwitha_1F.html,English DCB biography of Tekakwitha,,0
viaf:74652208,http://www.biographi.ca/en/bio/wilson_edward_francis_14E.html,http://www.biographi.ca/en/bio/wilson_edward_francis_14E.html,http://www.biographi.ca/fr/bio/wilson_edward_francis_14F.html,English DCB biography of Edward Francis Wilson,Biographie en anglais du DBC de Edward Francis Wilson,1
viaf:74657198,http://www.biographi.ca/en/bio/abbott_maude_elizabeth_seymour_16E.html,http://www.biographi.ca/en/bio/abbott_maude_elizabeth_seymour_16E.html,http://www.biographi.ca/fr/bio/abbott_maude_elizabeth_seymour_16F.html,English DCB biography of Maude Elizabeth Seymour Abbott,Biographie en anglais du DBC de Maude Elizabeth Seymour Abbott,1
viaf:74661766,http://www.biographi.ca/en/bio/griffin_jane_10E.html,http://www.biographi.ca/en/bio/griffin_jane_10E.html,http://www.biographi.ca/fr/bio/griffin_jane_10F.html,English DCB biography of Jane Griffin,Biographie en anglais du DBC de Jane Griffin,1
viaf:7488650,http://www.biographi.ca/en/bio/beaugrand_honore_13E.html,http://www.biographi.ca/en/bio/beaugrand_honore_13E.html,http://www.biographi.ca/fr/bio/beaugrand_honore_13F.html,French DCB biography of Honoré Beaugrand,Biographie française du DBC de Honoré Beaugrand,1
viaf:74954845,http://www.biographi.ca/en/bio/tupper_charles_14E.html,http://www.biographi.ca/en/bio/tupper_charles_14E.html,http://www.biographi.ca/fr/bio/tupper_charles_14F.html,French DCB biography of Sir Charles Tupper,Biographie française du DBC de Sir Charles Tupper,1
viaf:74957448,http://www.biographi.ca/en/bio/wentworth_john_1737_1820_5E.html,http://www.biographi.ca/en/bio/wentworth_john_1737_1820_5E.html,http://www.biographi.ca/fr/bio/wentworth_john_1737_1820_5F.html,French DCB biography of Sir John Wentworth,Biographie française du DBC de Sir John Wentworth,0
viaf:74966512,http://www.biographi.ca/en/bio/whelan_michael_16E.html,http://www.biographi.ca/en/bio/whelan_michael_16E.html,http://www.biographi.ca/fr/bio/whelan_michael_16F.html,English DCB biography of Michael Whelan,Biographie en anglais du DBC de Michael Whelan,1
viaf:7498588,http://www.biographi.ca/en/bio/robin_charles_6E.html,http://www.biographi.ca/en/bio/robin_charles_6E.html,http://www.biographi.ca/fr/bio/robin_charles_6F.html,English DCB biography of Charles Robin,Biographie en anglais du DBC de Charles Robin,0
viaf:7499827,http://www.biographi.ca/en/bio/boucher_pierre_2E.html,http://www.biographi.ca/en/bio/boucher_pierre_2E.html,http://www.biographi.ca/fr/bio/boucher_pierre_2F.html,French DCB biography of Pierre Boucher,Biographie française du DBC de Pierre Boucher,0
viaf:75005587,http://www.biographi.ca/en/bio/ridout_thomas_6E.html,http://www.biographi.ca/en/bio/ridout_thomas_6E.html,http://www.biographi.ca/fr/bio/ridout_thomas_6F.html,English DCB biography of Thomas Ridout,Biographie en anglais du DBC de Thomas Ridout,0
viaf:75094584,http://www.biographi.ca/en/bio/franklin_john_7E.html,http://www.biographi.ca/en/bio/franklin_john_7E.html,http://www.biographi.ca/fr/bio/franklin_john_7F.html,English DCB biography of Sir John Franklin,Biographie en anglais du DBC de Sir John Franklin,0
viaf:7512952,http://www.biographi.ca/en/bio/strickland_catharine_parr_12E.html,http://www.biographi.ca/en/bio/strickland_catharine_parr_12E.html,http://www.biographi.ca/fr/bio/strickland_catharine_parr_12F.html,English DCB biography of Catharine Parr Strickland,Biographie en anglais du DBC de Catharine Parr Strickland,1
viaf:7514709,http://www.biographi.ca/en/bio/lampman_archibald_12E.html,http://www.biographi.ca/en/bio/lampman_archibald_12E.html,http://www.biographi.ca/fr/bio/lampman_archibald_12F.html,French DCB biography of Archibald Lampman,Biographie française du DBC de Archibald Lampman,1
viaf:75153456,http://www.biographi.ca/en/bio/pullen_william_john_samuel_11E.html,http://www.biographi.ca/en/bio/pullen_william_john_samuel_11E.html,http://www.biographi.ca/fr/bio/pullen_william_john_samuel_11F.html,English DCB biography of William John Samuel Pullen,Biographie en anglais du DBC de William John Samuel Pullen,1
viaf:75193161,http://www.biographi.ca/en/bio/foster_eliza_lanesford_11E.html,http://www.biographi.ca/en/bio/foster_eliza_lanesford_11E.html,http://www.biographi.ca/fr/bio/foster_eliza_lanesford_11F.html,French DCB biography of Eliza Lanesford Foster,Biographie française du DBC de Eliza Lanesford Foster,1
viaf:75269347,http://www.biographi.ca/en/bio/savage_thomas_2E.html,http://www.biographi.ca/en/bio/savage_thomas_2E.html,http://www.biographi.ca/fr/bio/savage_thomas_2F.html,English DCB biography of Thomas Savage,Biographie en anglais du DBC de Thomas Savage,0
viaf:75376944,http://www.biographi.ca/en/bio/rogers_albert_bowman_11E.html,http://www.biographi.ca/en/bio/rogers_albert_bowman_11E.html,http://www.biographi.ca/fr/bio/rogers_albert_bowman_11F.html,English DCB biography of Albert Bowman Rogers,Biographie en anglais du DBC de Albert Bowman Rogers,1
viaf:75398593,http://www.biographi.ca/en/bio/wentworth_fitzwilliam_william_10E.html,http://www.biographi.ca/en/bio/wentworth_fitzwilliam_william_10E.html,http://www.biographi.ca/fr/bio/wentworth_fitzwilliam_william_10F.html,English DCB biography of William Wentworth-Fitzwilliam,Biographie en anglais du DBC de William Wentworth-Fitzwilliam,1
