confidence,dcb_birthYear,dcb_birthplace_buckets,dcb_deathYear,dcb_name,dcb_personId,dcb_url_en,locality_conflict,match_status,matched_age,matched_chain,matched_name,matched_uid,n_candidates
high,1860,ontario,1923,Ada Mary Brown,lincs:9UnFC6XQs7i,http://www.biographi.ca/en/bio/brown_ada_mary_15E.html,,ambiguous,,,,,7
,1810,ontario,1891,Ponekeosh,lincs:9XDMW98frlK,http://www.biographi.ca/en/bio/ponekeosh_12E.html,,no_lastname,,,,,0
medium_no_birthplace,1864,,1927,Jules Jetté,lincs:9XuTsCAOnFM,http://www.biographi.ca/en/bio/jette_jules_15E.html,,matched,17,PLACE_QC157007,julie jette,422705823,1
,1817,,1884,Edward Gurney,lincs:9Z6mg0ExgYR,http://www.biographi.ca/en/bio/gurney_edward_11E.html,,no_match,,,,,0
medium_no_birthplace,1858,,1936,Edmund Marter Wood,lincs:9ZbEuqvg4rw,http://www.biographi.ca/en/bio/wood_edmund_marter_16E.html,,ambiguous,,,,,2
,1849,quebec,1914,Jean-Baptiste Nolin,lincs:9fYVfvSZPUq,http://www.biographi.ca/en/bio/nolin_jean_baptiste_1849_1914_14E.html,,no_match,,,,,0
medium_no_birthplace,1825,,1894,George Douglas,lincs:9gC5gI8pKmF,http://www.biographi.ca/en/bio/douglas_george_12E.html,,ambiguous,,,,,3
high,1852,quebec,1917,Calvin Elijah Amaron,lincs:9heYZqpxscP,http://www.biographi.ca/en/bio/amaron_calvin_elijah_14E.html,,matched,28,PLACE_QC043015,calvin amaron,540501223,1
,1865,,1915,Florence Davy Lucas,lincs:9j9xoFbNPsB,http://www.biographi.ca/en/bio/lucas_florence_daly_14E.html,,no_match,,,,,0
medium_no_birthplace,1848,,1927,Henry John Prescott Wilshere Good,lincs:9l0QfI5Pmg9,http://www.biographi.ca/en/bio/good_henry_john_prescott_wilshere_15E.html,,matched,32,PLACE_ON134008,henry good,860610705,1
medium_no_birthplace,1857,,1920,Albert Laurendeau,lincs:9nEOLNYWf3e,http://www.biographi.ca/en/bio/laurendeau_albert_14E.html,,matched,24,PLACE_QC043009_1911,albert laurendeau,541302203,1
high,1830,ontario,1901,Anne Gregg Ryan,lincs:9tF3daQngdz,http://www.biographi.ca/en/bio/ryan_anne_gregg_13E.html,,matched,50,PLACE_ON106007,ann ryan,980104704,1
,1847,,1934,John Campbell Hamilton-Gordon,lincs:9tTB2Qmn0Zy,http://www.biographi.ca/en/bio/hamilton_gordon_john_campbell_16E.html,,no_match,,,,,0
high,1857,ontario,1935,Susan Frances Riley,lincs:A5OYF5yztnH,http://www.biographi.ca/en/bio/riley_susan_frances_16E.html,,matched,24,PLACE_ON120003,susan riley,860217203,1
medium_no_birthplace,1826,,1881,Thomas Spence,lincs:A77GsjmhAPy,http://www.biographi.ca/en/bio/spence_thomas_1881_11E.html,,matched,54,PLACE_ON144016,thomas spence,900603123,1
medium_no_birthplace,1837,,1905,Francis Wayland Campbell,lincs:ACSu9COveGC,http://www.biographi.ca/en/bio/campbell_francis_wayland_13E.html,,ambiguous,,,,,3
,1808,,,William Bristow,lincs:ACdaMItpkHP,http://www.biographi.ca/en/bio/bristow_william_9E.html,,no_match,,,,,0
high,1818,denmark,1896,John Herring,lincs:ADqtJwRdWcv,http://www.biographi.ca/en/bio/herring_john_12E.html,,no_match,,,,,0
high,1860,quebec,1917,Wilfrid Paquette,lincs:AHQuCbWQp2Z,http://www.biographi.ca/en/bio/paquette_wilfrid_14E.html,,ambiguous,,,,,9
,1849,,1923,Damase Lesage,lincs:AOl5H7DlnPU,http://www.biographi.ca/en/bio/lesage_damase_15E.html,,no_match,,,,,0
medium_no_birthplace,1824,,1902,William Fletcher Clarke,lincs:APGrqMB999D,http://www.biographi.ca/en/bio/clarke_william_fletcher_13E.html,,ambiguous,,,,,6
high,1810,ireland,1888,Michael Boomer,lincs:APHJ7eBSEB5,http://www.biographi.ca/en/bio/boomer_michael_11E.html,,matched,70,PLACE_ON170007,michael boomer,1092101819,1
medium_no_birthplace,1842,,1881,Samuel James Watson,lincs:AWoZR29z4GR,http://www.biographi.ca/en/bio/watson_samuel_james_11E.html,,ambiguous,,,,,2
high,1858,ontario,1932,Julien-Augustin Bédard,lincs:Ab5EPPpAxhB,http://www.biographi.ca/en/bio/bedard_julien_augustin_16E.html,,matched,23,PLACE_ON139003,julien bedard,671104512,1
high,1839,ontario,1895,Alexander McArthur,lincs:Ae2qfQt3Fon,http://www.biographi.ca/en/bio/mcarthur_alexander_1839_95_12E.html,,ambiguous,,,,,4
,1818,,1888,Thomas Devine,lincs:AgBEIrBkJxk,http://www.biographi.ca/en/bio/devine_thomas_11E.html,,no_match,,,,,0
medium_no_birthplace,1863,,1927,Agnes Mary Scott,lincs:AjCqVSuuUKu,http://www.biographi.ca/en/bio/scott_agnes_mary_15E.html,,ambiguous,,,,,12
medium_no_birthplace,1838,,1917,Charles Henry Wheeler,lincs:Aw5yFgfuAfe,http://www.biographi.ca/en/bio/wheeler_charles_henry_14E.html,,matched,44,PLACE_ON114003,charlotte wheeler,1000503424,1
medium_no_birthplace,1854,,1939,Mary Ellen Braden,lincs:AzRK4MEuLtz,http://www.biographi.ca/en/bio/braden_mary_ellen_16E.html,,matched,28,PLACE_NS008026,marth braden,160600508,1
medium_no_birthplace,1856,,1930,Eugene Lafleur,lincs:B2CLXMseBy6,http://www.biographi.ca/en/bio/lafleur_eugene_15E.html,,matched,25,PLACE_QC182001,eugene lafleur,600108103,1
,1862,,1928,Jacques-Édouard Plamondon,lincs:B93OcfhMCBK,http://www.biographi.ca/en/bio/plamondon_jacques_edouard_15E.html,,no_match,,,,,0
high,1809,new brunswick,1884,John Saltkill Carroll,lincs:BCVdBCG3Lcf,http://www.biographi.ca/en/bio/carroll_john_saltkill_11E.html,,no_match,,,,,0
medium_no_birthplace,1859,,1938,Frances Mathilde Barnard,lincs:BMTeoWPBETS,http://www.biographi.ca/en/bio/barnard_frances_mathilde_16E.html,,ambiguous,,,,,2
high,1845,ireland,1915,Aubrey White,lincs:BWjc7GesTN1,http://www.biographi.ca/en/bio/white_aubrey_14E.html,,matched,36,PLACE_ON131009,aubrey white,822507525,1
,1813,,1896,Alexander Monro,lincs:BYcOFKeaSpP,http://www.biographi.ca/en/bio/monro_alexander_12E.html,,no_match,,,,,0
,1812,,1892,Henry Hunt Stabb,lincs:BZebKxWpZ9p,http://www.biographi.ca/en/bio/stabb_henry_hunt_12E.html,,no_match,,,,,0
medium_no_birthplace,1817,,1904,John Miller,lincs:BcvgdvTwbnz,http://www.biographi.ca/en/bio/miller_john_13E.html,,ambiguous,,,,,17
medium_no_birthplace,1820,,1897,Joseph-Marie Young,lincs:BdmtygpVsov,http://www.biographi.ca/en/bio/young_joseph_marie_12E.html,,ambiguous,,,,,2
high,1847,ontario,1899,James Elliot Graham,lincs:BmUmYpsTxjT,http://www.biographi.ca/en/bio/graham_james_elliot_12E.html,,ambiguous,,,,,15
,1836,,1901, Papewes,lincs:BpaSs8RSg5K,http://www.biographi.ca/en/bio/papewes_13E.html,,no_lastname,,,,,0
,1856,,1897, Si’k-okskitsis,lincs:BpiEXoaxdjy,http://www.biographi.ca/en/bio/si_k_okskitsis_12E.html,,no_lastname,,,,,0
medium_no_birthplace,1860,,1932,Francis Joseph Nelson,lincs:BsrIMk2x8Y9,http://www.biographi.ca/en/bio/nelson_francis_joseph_16E.html,,ambiguous,,,,,6
medium_no_birthplace,1826,,1893,Toussaint Trudeau,lincs:BwI7G8SxRhM,http://www.biographi.ca/en/bio/trudeau_toussaint_12E.html,,matched,56,PLACE_QC046010,toupaint trudeau,440500624,1
,1818,,1907,Amand Parent,lincs:BzWMdpAwnp9,http://www.biographi.ca/en/bio/parent_amand_13E.html,,no_match,,,,,0
medium_no_birthplace,1841,,1926,Charles Chaput,lincs:BzjD8VEgBjH,http://www.biographi.ca/en/bio/chaput_charles_15E.html,,ambiguous,,,,,4
,1818,nova scotia;scotland,1901,James Ratchford Dewolf,lincs:C1bUQhBaWT0,http://www.biographi.ca/en/bio/dewolf_james_ratchford_13E.html,,no_match,,,,,0
medium_no_birthplace,1863,,1917,Archibald Glenlyon Campbell,lincs:C44cvBoQHsp,http://www.biographi.ca/en/bio/campbell_archibald_glenlyon_14E.html,,ambiguous,,,,,46
high,1808,ireland,1887,Daniel Sullivan,lincs:C7CmP6ISj0B,http://www.biographi.ca/en/bio/sullivan_daniel_11E.html,,ambiguous,,,,,2
medium_no_birthplace,1840,,1896,James A. Ryan,lincs:CAymi1xZMnx,http://www.biographi.ca/en/bio/ryan_james_a_10E.html,,ambiguous,,,,,14
high,1843,ontario,1934,Elizabeth Bingham,lincs:CCuB6tS47Pk,http://www.biographi.ca/en/bio/bingham_elizabeth_16E.html,,no_match,,,,,0
,1850,,1918,Mostos,lincs:CKuSXck5FLR,http://www.biographi.ca/en/bio/mostos_14E.html,,no_lastname,,,,,0
high,1848,quebec,1938,Joseph Contant,lincs:CSsmjxCzR8J,http://www.biographi.ca/en/bio/contant_joseph_16E.html,,ambiguous,,,,,3
medium_no_birthplace,1831,,1897,George Richard Renfrew,lincs:CUsjZgyZD5B,http://www.biographi.ca/en/bio/renfrew_george_richard_12E.html,,matched,49,PLACE_QC187001,george renfrew,500902908,1
medium_no_birthplace,1818,,1898,Hugh Miller,lincs:CY2WU87Qh9C,http://www.biographi.ca/en/bio/miller_hugh_12E.html,,matched,61,PLACE_ON134003_1881,hugh miller,850405318,1
high,1850,ontario,1922,John Dixon,lincs:CZZtVUjMHfB,http://www.biographi.ca/en/bio/dixon_john_15E.html,,ambiguous,,,,,5
medium_no_birthplace,1835,,1927,Henry Georgeson,lincs:CbEdegRBedT,http://www.biographi.ca/en/bio/georgeson_henry_15E.html,,matched,47,PLACE_BC192003,henry georgeson,1242103101,1
medium_no_birthplace,1851,,1928,John Maclean,lincs:Cd2SXqZZcQT,http://www.biographi.ca/en/bio/maclean_john_15E.html,,ambiguous,,,,,89
,1852,,1910,Joseph-Alphonse Rodier,lincs:Cgn911rXnGC,http://www.biographi.ca/en/bio/rodier_joseph_alphonse_13E.html,,no_match,,,,,0
high,1844,nova scotia;scotland,1907,John James Stewart,lincs:CgxASbTIL6Y,http://www.biographi.ca/en/bio/stewart_john_james_13E.html,,ambiguous,,,,,12
medium_no_birthplace,1834,,1904,Nelson Burns,lincs:CieUEPpGDzA,http://www.biographi.ca/en/bio/burns_nelson_13E.html,,matched,47,PLACE_ON117006,nelson burns,970500920,1
medium_no_birthplace,1834,,1907,Thomas Macfarlane,lincs:Cltp1cF0NMf,http://www.biographi.ca/en/bio/macfarlane_thomas_13E.html,,ambiguous,,,,,2
high,1845,ontario,1919,Alexander Whyte Wright,lincs:ClwBSKJwTuh,http://www.biographi.ca/en/bio/wright_alexander_whyte_14E.html,,ambiguous,,,,,2
medium_no_birthplace,1862,,1932,William Ernest Ditchburn,lincs:Cq7OEcGxo4U,http://www.biographi.ca/en/bio/ditchburn_william_ernest_16E.html,,matched,18,PLACE_ON134003_1881,william ditchburn,850303806,1
medium_no_birthplace,1813,,1882,John Stuart,lincs:CqSTL8SHlSv,http://www.biographi.ca/en/bio/stuart_john_1813_82_11E.html,,ambiguous,,,,,3
,1846,nova scotia;scotland,1911,Dominick Healey,lincs:CtQ0kW9YOmR,http://www.biographi.ca/en/bio/healey_dominick_14E.html,,no_match,,,,,0
,1828,,1883,Patrick Robertson-Ross,lincs:Cu63xm4svj7,http://www.biographi.ca/en/bio/robertson_ross_patrick_11E.html,,no_match,,,,,0
medium_no_birthplace,1847,,1939,Philip Cox,lincs:CvoiADahmal,http://www.biographi.ca/en/bio/cox_philip_16E.html,,matched,35,PLACE_NB029010,philip cox,241906703,1
high,1848,ontario,1917,Daniel Francis Burk,lincs:CxbGVz2VQQe,http://www.biographi.ca/en/bio/burk_daniel_francis_14E.html,,matched,32,PLACE_ON110001,daniel burk,1191202824,1
medium_no_birthplace,1848,,1930,William Pearce,lincs:D6IYywMALXS,http://www.biographi.ca/en/bio/pearce_william_15E.html,,ambiguous,,,,,3
high,1861,nova scotia;scotland,1927,Robert Purves McLellan,lincs:D7tKxBTmS1U,http://www.biographi.ca/en/bio/mclennan_robert_purves_15E.html,,ambiguous,,,,,2
high,1846,quebec,1911,John Breakey,lincs:DJM0HBIiVQ9,http://www.biographi.ca/en/bio/breakey_john_14E.html,,no_match,,,,,0
medium_no_birthplace,1831,,1892,Martha Hamm Lewis,lincs:DL6Iwzt3rPc,http://www.biographi.ca/en/bio/lewis_martha_hamm_12E.html,,ambiguous,,,,,18
,1853,nova scotia;scotland,1923,John Mackintosh,lincs:DMHXtKz8gao,http://www.biographi.ca/en/bio/mackintosh_kate_15E.html,,no_match,,,,,0
,1850,china,1934,Sir Hormisdas Laporte,lincs:DMzoOmYn2AA,http://www.biographi.ca/en/bio/laporte_hormisdas_16E.html,,no_match,,,,,0
,1835,,1909,Robert McKechnie,lincs:DOaBQJXBD6O,http://www.biographi.ca/en/bio/mckechnie_robert_13E.html,,no_match,,,,,0
,1860,,1889,Kukatosi-Poka,lincs:Dc3wJOIrBnb,http://www.biographi.ca/en/bio/kukatosi_poka_11E.html,,no_lastname,,,,,0
,1854,france,1921,Irène-Mathilde Dégrès,lincs:Dd41YQF6sd2,http://www.biographi.ca/en/bio/degres_irene_mathilde_15E.html,,no_match,,,,,0
medium_no_birthplace,1818,,1892,Thomas-Edmond d' Odet d'Orsonnens,lincs:DfTNL6WxyVw,http://www.biographi.ca/en/bio/odet_d_orsonnens_thomas_edmond_d_12E.html,,matched,62,PLACE_QC182002,thomas dorsonnens,570213124,1
medium_no_birthplace,1848,,1909,Marie-Elmire Cadotte,lincs:DgVhxtGrhjA,http://www.biographi.ca/en/bio/cadotte_marie_elmire_13E.html,,matched,35,PLACE_ON121003_1851,maria cadotte,1180403803,1
high,1825,italy,1918,Francesco Glionna,lincs:DinToROAoF2,http://www.biographi.ca/en/bio/glionna_francesco_14E.html,,matched,54,PLACE_ON120005,frank glionna,850613820,1
medium_no_birthplace,1829,,1899,John Mark King,lincs:DlgKxqTUskW,http://www.biographi.ca/en/bio/king_john_mark_12E.html,,ambiguous,,,,,9
,1836,,1913,Louis O’Soup,lincs:Do6PcxbAoWc,http://www.biographi.ca/en/bio/o_soup_louis_14E.html,,no_match,,,,,0
,1851,,1927,Alphée Belliveau,lincs:Dp5rvvKaSzu,http://www.biographi.ca/en/bio/belliveau_alphee_15E.html,,no_match,,,,,0
,1864,,1905,Lavinia Clarke,lincs:Dpe1qbEoWK3,http://www.biographi.ca/en/bio/clarke_lavinia_13E.html,,no_match,,,,,0
,1862,england,1935,Julian Hedworth George Byng,lincs:Dr1DVbPhypd,http://www.biographi.ca/en/bio/byng_julian_hedworth_george_16E.html,,no_match,,,,,0
,1848,,1909,Robert Henry Ahn,lincs:DxbJLzmyVks,http://www.biographi.ca/en/bio/ahn_robert_henry_13E.html,,no_match,,,,,0
high,1853,ontario,1931,Robert Allan Pyne,lincs:DyDPXEv6Hln,http://www.biographi.ca/en/bio/pyne_robert_allan_16E.html,,matched,27,PLACE_ON120002_1881,robert pyne,850103309,1
,1832,,1896,John Burstall,lincs:E0qM4JBuNgW,http://www.biographi.ca/en/bio/burstall_john_12E.html,,no_match,,,,,0
,1846,,1926,Charles Lecoq,lincs:E1m1I3pAKRm,http://www.biographi.ca/en/bio/lecoq_charles_15E.html,,no_match,,,,,0
medium_no_birthplace,1817,,1899,William Henry Hicks,lincs:E2iRV6jBmoA,http://www.biographi.ca/en/bio/hicks_william_henry_12E.html,,ambiguous,,,,,6
,1816,,1894,Constant Garnier,lincs:E3LmPdaCJjI,http://www.biographi.ca/en/bio/garnier_constant_12E.html,,no_match,,,,,0
,1833,,1916,Henry Jones Cundall,lincs:E4rpd86walc,http://www.biographi.ca/en/bio/cundall_henry_jones_14E.html,,no_match,,,,,0
medium_no_birthplace,1816,,1898,Timothy Hibbard Dunn,lincs:EBgtUg7rD1k,http://www.biographi.ca/en/bio/dunn_timothy_hibbard_12E.html,,matched,65,PLACE_QC187005,timothy dunn,500603723,1
medium_no_birthplace,1846,,1911,William Henry Plummer,lincs:EIAY7vvwJ6X,http://www.biographi.ca/en/bio/plummer_william_henry_14E.html,,ambiguous,,,,,2
medium_no_birthplace,1846,,1903,Alphonse Raza,lincs:ERg4GaDdChS,http://www.biographi.ca/en/bio/raza_alphonse_13E.html,,matched,33,PLACE_QC180001,alphonse raza,590706305,1
medium_no_birthplace,1828,,1898,Marie-Angèle Gauthier,lincs:EVJCE9ERkZ2,http://www.biographi.ca/en/bio/gauthier_marie_angele_12E.html,,ambiguous,,,,,12
medium_no_birthplace,1837,,1887,John Fulton,lincs:EZGMlAk2PzR,http://www.biographi.ca/en/bio/fulton_john_11E.html,,ambiguous,,,,,3
medium_no_birthplace,1845,,1910,John Armstrong,lincs:EZmiEy012k5,http://www.biographi.ca/en/bio/armstrong_john_13E.html,,ambiguous,,,,,30
medium_no_birthplace,1851,,1926,Henry Collingwood McLeod,lincs:Efsv91TnCyw,http://www.biographi.ca/en/bio/mcleod_henry_collingwood_15E.html,,ambiguous,,,,,5
,1830,ireland,1884,Henry Dinning,lincs:Em4MXjhE6WO,http://www.biographi.ca/en/bio/dinning_henry_11E.html,,no_match,,,,,0
medium_no_birthplace,1831,,1898,William Cochrane,lincs:EoKZedTYEnR,http://www.biographi.ca/en/bio/cochrane_william_12E.html,,ambiguous,,,,,3
medium_no_birthplace,1805,,1887,Silvanus Morton,lincs:EodqnBo8bXt,http://www.biographi.ca/en/bio/morton_silvanus_11E.html,,matched,76,PLACE_NS017008,silvanus morton,92603312,1
high,1845,ontario,1926,John Walter Harris,lincs:ErM3z2MNoVE,http://www.biographi.ca/en/bio/harris_john_walter_15E.html,,ambiguous,,,,,2
,1843,,1914,Harry Rich,lincs:Erom4112891,http://www.biographi.ca/en/bio/rich_harry_14E.html,,no_match,,,,,0
medium_no_birthplace,1837,,1887,George John Bowles,lincs:F2J0XXhdi1O,http://www.biographi.ca/en/bio/bowles_george_john_11E.html,,matched,42,PLACE_ON132006_1881,george bowles,890706125,1
medium_no_birthplace,1823,,1901,Alexander Kirkwood,lincs:F98QJIYgSuC,http://www.biographi.ca/en/bio/kirkwood_alexander_13E.html,,matched,58,PLACE_ON120005,alex kirkwood,850808822,1
,1841,nova scotia;scotland,1908,William Morriscy,lincs:FFG0HaaQvqB,http://www.biographi.ca/en/bio/morriscy_william_13E.html,,no_match,,,,,0
high,1865,newfoundland,,Thomas St John,lincs:FGe0dufsCvS,http://www.biographi.ca/en/bio/st_john_thomas_15E.html,,no_match,,,,,0
,1825,,1905,James Allan Grahame,lincs:FKJXPTsT4v8,http://www.biographi.ca/en/bio/grahame_james_allan_13E.html,,no_match,,,,,0
,1830,,1910,Abraham Klenman,lincs:FMHw7RdgQPZ,http://www.biographi.ca/en/bio/klenman_abraham_13E.html,,no_match,,,,,0
high,1862,ontario,1936,Caroline Sophia Brown,lincs:FNSFC1cHqJt,http://www.biographi.ca/en/bio/brown_caroline_sophia_16E.html,,ambiguous,,,,,8
high,1860,ontario,1938,Emily Spencer,lincs:FQl435q6UWh,http://www.biographi.ca/en/bio/spencer_emily_16E.html,,matched,21,PLACE_ON160004,emily spencer,1031302508,1
medium_no_birthplace,1854,,1908,Joseph Henry Watson,lincs:FRF0T7PIG3F,http://www.biographi.ca/en/bio/watson_joseph_henry_13E.html,,ambiguous,,,,,13
medium_no_birthplace,1837,,1894,John Livingston,lincs:FaEHGcnn0EV,http://www.biographi.ca/en/bio/livingston_john_1837_94_12E.html,,ambiguous,,,,,7
medium_no_birthplace,1854,,1936,John Irving,lincs:Fhrm0wPobxp,http://www.biographi.ca/en/bio/irving_john_16E.html,,ambiguous,,,,,8
medium_no_birthplace,1840,,1909,Pierre Fiset,lincs:Fi8d2DmlnzJ,http://www.biographi.ca/en/bio/fiset_pierre_13E.html,,ambiguous,,,,,2
,1823,,1893,Alphonse-Barnabé Larocque de Rochbrune,lincs:FtahBWGZZRy,http://www.biographi.ca/en/bio/larocque_de_rochbrune_alphonse_barnabe_12E.html,,no_match,,,,,0
medium_no_birthplace,1852,,1931,Edward Thomas Davies Chambers,lincs:FwOUqJntToS,http://www.biographi.ca/en/bio/chambers_edward_thomas_davies_16E.html,,ambiguous,,,,,3
medium_no_birthplace,1816,,,James Donnelly,lincs:Fxls39r96lm,http://www.biographi.ca/en/bio/donnelly_james_10E.html,,matched,66,PLACE_ON069006,james donnelly,960702116,1
,1826,,1908,Sophie-Louise Dubuc,lincs:Fy2IfiS54Ji,http://www.biographi.ca/en/bio/dubuc_sophie_louise_13E.html,,no_match,,,,,0
high,1819,prince edward island,1905,James MacDonald,lincs:G1bC75FCfth,http://www.biographi.ca/en/bio/macdonald_james_1819_1905_13E.html,,ambiguous,,,,,8
medium_no_birthplace,1848,,1903,Arthur Vallée,lincs:G2PENXlNKj0,http://www.biographi.ca/en/bio/vallee_arthur_13E.html,,matched,32,PLACE_QC187005,arthur vallee,500401723,1
medium_no_birthplace,1834,,1907,Charlotte Heise,lincs:G5FzcPOPkRw,http://www.biographi.ca/en/bio/heise_charlotte_13E.html,,matched,47,PLACE_ON150009,charls heise,1040104409,1
medium_no_birthplace,1854,,1905,George Herbert Lee,lincs:G94TdrE1Qb3,http://www.biographi.ca/en/bio/lee_george_herbert_13E.html,,ambiguous,,,,,7
medium_no_birthplace,1809,,1884,Joseph Davis Ridout,lincs:GFLN2JJAHom,http://www.biographi.ca/en/bio/ridout_joseph_davis_11E.html,,matched,72,PLACE_ON120003,joseph ridout,860201904,1
medium_no_birthplace,1845,,1907,Pierre-Léon Ayotte,lincs:GFm8oXTBd0a,http://www.biographi.ca/en/bio/ayotte_pierre_leon_13E.html,,matched,34,PLACE_QC047016,pierre ayotte,520904423,1
medium_no_birthplace,1821,,,James Cooper,lincs:GGoEWp36urh,http://www.biographi.ca/en/bio/cooper_james_10E.html,,ambiguous,,,,,5
,1822,,1881,Edwin Duder,lincs:GN5lzC0mSRP,http://www.biographi.ca/en/bio/duder_edwin_11E.html,,no_match,,,,,0
,1844,,1919,John Seath,lincs:GNNER5HscXu,http://www.biographi.ca/en/bio/seath_john_14E.html,,no_match,,,,,0
,1861,quebec,1923,Édouard Gohier,lincs:GNwzrZ0Wsyl,http://www.biographi.ca/en/bio/gohier_edouard_15E.html,,no_match,,,,,0
,1846,,1934,Marie-Alphonsine-Eulalie Ranger,lincs:GREmU7ARRJb,http://www.biographi.ca/en/bio/ranger_marie_alphonsine_eulalie_16E.html,,no_match,,,,,0
medium_no_birthplace,1851,,1930,Francis Huston Wallace,lincs:GU6rYiMNzqI,http://www.biographi.ca/en/bio/wallace_francis_huston_15E.html,,ambiguous,,,,,4
high,1818,scotland,1898,Alexander Clark,lincs:GUBTWe42pRX,http://www.biographi.ca/en/bio/clark_alexander_12E.html,,ambiguous,,,,,5
,1840,,1911,Edward Paupanekis,lincs:GaoehUs1TYL,http://www.biographi.ca/en/bio/paupanekis_edward_14E.html,,no_match,,,,,0
medium_no_birthplace,1834,,1912,Guillaume Boivin,lincs:GcYRwfhxGVm,http://www.biographi.ca/en/bio/boivin_guillaume_14E.html,,matched,47,PLACE_QC182002,guillaume boivin,570513015,1
medium_no_birthplace,1830,,1881,Paul Stevens,lincs:Gd0iZ5IoTem,http://www.biographi.ca/en/bio/stevens_paul_11E.html,,matched,51,PLACE_QC089001_1881,paul stevens,462004606,1
,1808,,1882,Henry James Grasett,lincs:GjwkEHswkNO,http://www.biographi.ca/en/bio/grasett_henry_james_1808_82_11E.html,,no_match,,,,,0
high,1832,nova scotia;scotland,1898,Robert Motton,lincs:Goo8Nwk40XX,http://www.biographi.ca/en/bio/motton_robert_12E.html,,matched,47,PLACE_NS045044,robert motton,70406014,1
high,1816,france,1900,Léopold Devisme,lincs:GpELAYz2D0p,http://www.biographi.ca/en/bio/devisme_leopold_12E.html,,matched,64,PLACE_QC188001,leopold devisme,490403025,1
medium_no_birthplace,1854,,1916,Silas Huntington Carpenter,lincs:GpbdR43jWwf,http://www.biographi.ca/en/bio/carpenter_silas_huntington_14E.html,,matched,26,PLACE_QC173002,siles carpenter,562100901,1
,1859,,1932,Egerton Ryerson Steinhauer,lincs:Gt4WeqA6HIc,http://www.biographi.ca/en/bio/steinhauer_egerton_ryerson_16E.html,,no_match,,,,,0
high,1836,ontario,1910,David Allanson Jones,lincs:GtgmsrC648j,http://www.biographi.ca/en/bio/jones_david_allanson_13E.html,,ambiguous,,,,,2
,1845,,1894,Samuel Hutton,lincs:Gu7073ohCtP,http://www.biographi.ca/en/bio/hutton_samuel_12E.html,,no_match,,,,,0
medium_no_birthplace,1848,,1906,George Stewart,lincs:Gv0nz6ju9B0,http://www.biographi.ca/en/bio/stewart_george_13E.html,,ambiguous,,,,,9
