person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,place_id,place_label,geonames_id,geonames_name,match_strategy,confidence
wd:Q4764066,Angus Bethune,,http://www.biographi.ca/en/bio/bethune_angus_8E.html,death,1858,1861,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q4764197,Angus McKay,,http://www.biographi.ca/en/bio/mckay_angus_12E.html,birth,1836,1881,PLACE_NT193012,Edmonton N,5946768,Edmonton,pip,high
wd:Q4764197,Angus McKay,,http://www.biographi.ca/en/bio/mckay_angus_12E.html,death,1910,1911,PLACE_MB022009,Unorganized parts,5898664,Berens River,pip,high
wd:Q4764205,Angus McMillan,,http://www.biographi.ca/en/bio/mcmillan_angus_13E.html,death,1906,1901,PLACE_PE003005,Township 24,6179879,Wheatley River,pip,high
wd:Q4770591,Anselm-François Comeau,,http://www.biographi.ca/en/bio/comeau_anselm_francois_9E.html,death,1867,1871,PLACE_NS191010,Bellevaux,5926310,Comeauville,pip,high
wd:Q4775420,Antoine-Olivier Berthelet,Q4775420,http://www.biographi.ca/en/bio/berthelet_antoine_olivier_10E.html,birth,1798,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q4775420,Antoine-Olivier Berthelet,Q4775420,http://www.biographi.ca/en/bio/berthelet_antoine_olivier_10E.html,death,1872,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q4775420,Antoine-Olivier Berthelet,,http://www.biographi.ca/en/bio/berthelet_antoine_olivier_10E.html,death,1872,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
wd:Q4782912,Aquila Walsh,,http://www.biographi.ca/en/bio/walsh_aquila_11E.html,birth,1823,1851,PLACE_ON131001_1891,Charlotteville,,"Charlotteville, Norfolk County, U.C",pip,high
wd:Q4782912,Aquila Walsh,Q4782912,http://www.biographi.ca/en/bio/walsh_aquila_11E.html,death,1885,,PLACE_MB024001,Winnipeg,,,wd,high
wd:Q4782912,Aquila Walsh,,http://www.biographi.ca/en/bio/walsh_aquila_11E.html,death,1885,1881,PLACE_MB160013,Winnipeg,,Winnipeg (Man.),pip,high
wd:Q4797448,Artemas Wyman Sawyer,,http://www.biographi.ca/en/bio/sawyer_artemas_wyman_13E.html,death,1907,1911,PLACE_NS014008_1921,Horton,6183858,Wolfville,pip,high
wd:Q4800078,Arthur Rankin,Q4800078,http://www.biographi.ca/en/bio/rankin_arthur_12E.html,birth,1816,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q4800078,Arthur Rankin,,http://www.biographi.ca/en/bio/rankin_arthur_12E.html,death,1893,1891,PLACE_ON067005_1911,Sandwich W-O,6182962,Windsor,pip,high
wd:Q4800078,Arthur Rankin,Q4800078,http://www.biographi.ca/en/bio/rankin_arthur_12E.html,death,1893,,PLACE_ON110016_1911,Windsor,,,wd,high
wd:Q4800493,Arthur Trefusis Heneage Williams,,http://www.biographi.ca/en/bio/williams_arthur_trefusis_heneage_11E.html,birth,1837,1851,PLACE_ON108005_1891,Hope,6111882,Port Hope,pip,high
wd:Q4800493,Arthur Trefusis Heneage Williams,Q4800493,http://www.biographi.ca/en/bio/williams_arthur_trefusis_heneage_11E.html,birth,1837,,PLACE_ON108008_1911,Port Hope,,,wd,high
wd:Q4800493,Arthur Trefusis Heneage Williams,,http://www.biographi.ca/en/bio/williams_arthur_trefusis_heneage_11E.html,death,1885,1881,PLACE_NT201003,Prince Albert,6090589,North Saskatchewan River,pip,high
wd:Q48102688,John Macpherson Almond,Q48102688,http://www.biographi.ca/en/bio/almond_john_macpherson_16E.html,birth,1871,,PLACE_QC148020,Shigawake,,,wd,high
wd:Q48102688,John Macpherson Almond,,http://www.biographi.ca/en/bio/almond_john_macpherson_16E.html,death,1939,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
wd:Q4821568,Augustus Warren Baldwin,,http://www.biographi.ca/en/bio/baldwin_augustus_warren_9E.html,death,1866,1861,PLACE_ON135004,"Yorkville, Village",6093943,Toronto,pip,high
wd:Q482172,Amédée E. Forget,Q482172,http://www.biographi.ca/en/bio/forget_amedee_emmanuel_15E.html,death,1923,1921,PLACE_ON105011_1921,Ottawa,,"Ottawa, Ontario",wd+pip,high
wd:Q4827739,Avard Longley,,http://www.biographi.ca/en/bio/longley_avard_11E.html,death,1884,1881,PLACE_NS016012,Nictaux,6096731,Paradise,pip,high
wd:Q4865236,Bartholomew Crannell Beardsley,,http://www.biographi.ca/en/bio/beardsley_bartholomew_crannell_8E.html,death,1855,1851,PLACE_ON117004,Trafalgar,6092122,Oakville,pip,high
wd:Q4865236,Bartholomew Crannell Beardsley,Q4865236,http://www.biographi.ca/en/bio/beardsley_bartholomew_crannell_8E.html,death,1855,,PLACE_ON117008_1911,Oakville,,,wd,high
wd:Q4888388,Benjamin Charles Prowse,,http://www.biographi.ca/en/bio/prowse_benjamin_charles_15E.html,death,1930,1921,PLACE_PE003010,Township 33,,Charlottetown,pip,high
wd:Q4888388,Benjamin Charles Prowse,Q4888388,http://www.biographi.ca/en/bio/prowse_benjamin_charles_15E.html,death,1930,,PLACE_PE003025,Charlottetown,,,wd,high
wd:Q4888661,Benjamin Franklin Pearson,,http://www.biographi.ca/en/bio/pearson_benjamin_franklin_14E.html,death,1912,1911,PLACE_NS045044,"Halifax c., Ward No. 2",,"Halifax, N.S",pip,high
wd:Q4889289,Benjamin Taylor A. Bell,,http://www.biographi.ca/en/bio/bell_benjamin_taylor_a_13E.html,death,1904,1901,PLACE_ON105007_1901,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q4889386,Benjamin Wier,Q4889386,http://www.biographi.ca/en/bio/wier_benjamin_9E.html,birth,1805,,PLACE_NS035002,Brooklyn,,,wd,high
wd:Q4889386,Benjamin Wier,,http://www.biographi.ca/en/bio/wier_benjamin_9E.html,death,1868,1871,PLACE_ON104004_1871,"Ottawa, Victoria Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q4889386,Benjamin Wier,Q4889386,http://www.biographi.ca/en/bio/wier_benjamin_9E.html,death,1868,,PLACE_ON105011_1921,Ottawa,,,wd,high
wd:Q4889731,Bennett Rosamond,Q4889731,http://www.biographi.ca/en/bio/rosamond_bennett_13E.html,birth,1833,,PLACE_ON123016_1911,Carleton Place,,,wd,high
wd:Q4889731,Bennett Rosamond,,http://www.biographi.ca/en/bio/rosamond_bennett_13E.html,birth,1833,1851,PLACE_ON145003,Osnabruck,,Eastern Ontario,pip,high
wd:Q4889740,Bennett Smith,,http://www.biographi.ca/en/bio/smith_bennett_11E.html,death,1886,1881,PLACE_ON110016_1911,"Windsor, Town—Ville",6182962,Windsor,pip,high
wd:Q4926852,Bliss Botsford,,http://www.biographi.ca/en/bio/botsford_bliss_11E.html,death,1890,1891,PLACE_NB024003_1891,"Moncton, City—Cité",,"Moncton, New Brunswick",pip,high
wd:Q50030613,Graham Fraser,Q50030613,http://www.biographi.ca/en/bio/fraser_graham_14E.html,birth,1846,,PLACE_NS016036,New Glasgow,,,wd,high
wd:Q50030613,Graham Fraser,Q50030613,http://www.biographi.ca/en/bio/fraser_graham_14E.html,death,1915,,PLACE_NS016036,New Glasgow,,,wd,high
wd:Q5019255,Caleb Hopkins,,http://www.biographi.ca/en/bio/hopkins_caleb_10E.html,death,1880,1881,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q5019255,Caleb Hopkins,Q5019255,http://www.biographi.ca/en/bio/hopkins_caleb_10E.html,death,1880,,PLACE_ON154011,Toronto,,,wd,high
wd:Q503636,Andrew Archibald MacDonald,,http://www.biographi.ca/en/bio/macdonald_andrew_archibald_14E.html,death,1912,1911,PLACE_ON105007_1901,"Ottawa, Victoria ward-quartier",,"Ottawa, Ontario",pip,high
wd:Q503636,Andrew Archibald MacDonald,Q503636,http://www.biographi.ca/en/bio/macdonald_andrew_archibald_14E.html,death,1912,,PLACE_PE003025,Charlottetown,,,wd,high
wd:Q5048794,Casimir-Amable Testard de Montigny,,http://www.biographi.ca/en/bio/testard_de_montigny_casimir_amable_9E.html,birth,1787,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
wd:Q5048794,Casimir-Amable Testard de Montigny,Q5048794,http://www.biographi.ca/en/bio/testard_de_montigny_casimir_amable_9E.html,birth,1787,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q5048794,Casimir-Amable Testard de Montigny,Q5048794,http://www.biographi.ca/en/bio/testard_de_montigny_casimir_amable_9E.html,death,1863,1861,PLACE_QC099010,Saint-Jérôme,6138501,Saint-Jérôme,wd+pip,high
wd:Q5052911,Catherine Seaton Skirving,,http://www.biographi.ca/en/bio/skirving_catherine_seaton_12E.html,death,1897,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
wd:Q5052911,Catherine Seaton Skirving,Q5052911,http://www.biographi.ca/en/bio/skirving_catherine_seaton_12E.html,death,1897,,PLACE_ON154011,Toronto,,,wd,high
wd:Q506134,Marc-Amable Girard,,http://www.biographi.ca/en/bio/girard_marc_amable_12E.html,birth,1822,1851,PLACE_QC082001,Varennes,6173508,Varennes,pip,high
wd:Q506134,Marc-Amable Girard,Q506134,http://www.biographi.ca/en/bio/girard_marc_amable_12E.html,birth,1822,,PLACE_QC098007,Varennes,,,wd,high
wd:Q506134,Marc-Amable Girard,,http://www.biographi.ca/en/bio/girard_marc_amable_12E.html,death,1892,1891,PLACE_MB008012,St. Boniface,6155708,St. Boniface,pip,high
wd:Q506134,Marc-Amable Girard,Q506134,http://www.biographi.ca/en/bio/girard_marc_amable_12E.html,death,1892,,PLACE_MB160012,Saint Boniface,,,wd,high
wd:Q5074760,Charles-Séraphin Rodier Jr,,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1818_90_11E.html,birth,1818,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
wd:Q5074760,Charles-Séraphin Rodier Jr,Q5074760,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1818_90_11E.html,birth,1818,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q5074760,Charles-Séraphin Rodier Jr,Q5074760,http://www.biographi.ca/en/bio/rodier_charles_seraphin_1818_90_11E.html,death,1890,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q5075008,Charles Albert Berczy,,http://www.biographi.ca/en/bio/berczy_charles_albert_8E.html,birth,1794,1851,PLACE_ON085007,Niagara,6087884,Niagara,pip,high
wd:Q5075008,Charles Albert Berczy,,http://www.biographi.ca/en/bio/berczy_charles_albert_8E.html,death,1858,1861,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q5075037,Charles Alexander,Q5075037,http://www.biographi.ca/en/bio/alexander_charles_13E.html,death,1905,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q5075062,Charles Alfred Drury,,http://www.biographi.ca/en/bio/drury_charles_alfred_13E.html,birth,1844,1851,PLACE_ON098002,"Barrie, Town",,Barrie,pip,high
wd:Q5075062,Charles Alfred Drury,Q5075062,http://www.biographi.ca/en/bio/drury_charles_alfred_13E.html,birth,1844,,PLACE_ON131009_1911,Simcoe,,,wd,high
wd:Q5075062,Charles Alfred Drury,,http://www.biographi.ca/en/bio/drury_charles_alfred_13E.html,death,1905,1901,PLACE_ON114001_1871,"Barrie (part), Town—Ville",,Barrie,pip,high
wd:Q5075062,Charles Alfred Drury,Q5075062,http://www.biographi.ca/en/bio/drury_charles_alfred_13E.html,death,1905,,PLACE_ON144019,Barrie,,,wd,high
wd:Q5075196,Charles Arnold Barber,,http://www.biographi.ca/en/bio/barber_charles_arnold_14E.html,birth,1848,1851,PLACE_ON145003,Osnabruck,,Eastern Ontario,pip,high
wd:Q5075196,Charles Arnold Barber,,http://www.biographi.ca/en/bio/barber_charles_arnold_14E.html,death,1915,1911,PLACE_BC213002,Richmond pt,,"New Westminster, B.C",pip,high
wd:Q5075518,Charles Belford,,http://www.biographi.ca/en/bio/belford_charles_10E.html,death,1880,1881,PLACE_ON104004_1871,"Ottawa, Victoria Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q5075739,Charles Braithwaite,,http://www.biographi.ca/en/bio/braithwaite_charles_13E.html,death,1910,1911,PLACE_BC011001,Chilliwack,,Chilliwack,pip,high
wd:Q5076107,Charles Caron,,http://www.biographi.ca/en/bio/caron_charles_8E.html,birth,1768,1851,PLACE_QC060003,St. Roch,8425789,Saint-Roch-des-Aulnaies,pip,high
wd:Q5076107,Charles Caron,Q5076107,http://www.biographi.ca/en/bio/caron_charles_8E.html,birth,1768,,PLACE_QC067012_1901,Saint-Roch-des-Aulnaies,,,wd,high
wd:Q5076107,Charles Caron,,http://www.biographi.ca/en/bio/caron_charles_8E.html,death,1853,1851,PLACE_QC073005,Yamachiche,8672563,Yamachiche,pip,high
wd:Q5076107,Charles Caron,Q5076107,http://www.biographi.ca/en/bio/caron_charles_8E.html,death,1853,,PLACE_QC093011,Yamachiche,,,wd,high
wd:Q5076714,Charles Daoust,Q5076714,http://www.biographi.ca/en/bio/daoust_charles_9E.html,birth,1825,,PLACE_QC041008_1871,Beauharnois,,,wd,high
wd:Q5076714,Charles Daoust,Q5076714,http://www.biographi.ca/en/bio/daoust_charles_9E.html,death,1868,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q5076714,Charles Daoust,,http://www.biographi.ca/en/bio/daoust_charles_9E.html,death,1868,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
wd:Q5077547,Charles F. P. Conybeare,,http://www.biographi.ca/en/bio/conybeare_charles_frederick_pringle_15E.html,death,1927,1921,PLACE_AB190009,67. L.I.D.-D.A.L.,6053154,Lethbridge,pip,high
wd:Q5077834,Charles Frederick Allison,Q5077834,http://www.biographi.ca/en/bio/allison_charles_frederick_8E.html,death,1858,,PLACE_NB035010,Sackville,,,wd,high
wd:Q5078330,Charles Gorman,,http://www.biographi.ca/en/bio/gorman_charles_ingraham_16E.html,birth,1897,1901,PLACE_NB021002,"St. John, Dukis, Ward—Quartier",6138517,Saint John,pip,high
wd:Q5078330,Charles Gorman,Q5078330,http://www.biographi.ca/en/bio/gorman_charles_ingraham_16E.html,birth,1897,,PLACE_NB032005,Saint John,,,wd,high
wd:Q5078330,Charles Gorman,Q5078330,http://www.biographi.ca/en/bio/gorman_charles_ingraham_16E.html,death,1940,1921,PLACE_NB032005,Saint John,6138517,Saint John,wd+pip,high
wd:Q5078835,Charles Hastings,,http://www.biographi.ca/en/bio/hastings_charles_john_colwell_orr_16E.html,birth,1858,1861,PLACE_ON089012,"Whitby, West",,Centre de l'Ontario,pip,high
wd:Q5078835,Charles Hastings,,http://www.biographi.ca/en/bio/hastings_charles_john_colwell_orr_16E.html,death,1931,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
wd:Q5079524,Charles John Forbes,,http://www.biographi.ca/en/bio/forbes_charles_john_9E.html,death,1862,1861,PLACE_QC037011,St. Andrews,5917121,Carillon,pip,high
wd:Q5079524,Charles John Forbes,Q5079524,http://www.biographi.ca/en/bio/forbes_charles_john_9E.html,death,1862,,PLACE_QC037016,Carillon,,,wd,high
wd:Q5079600,Charles Joseph Alleyn,Q5079600,http://www.biographi.ca/en/bio/alleyn_charles_joseph_11E.html,death,1890,,PLACE_QC081017,Quebec City,,,wd,high
wd:Q5079600,Charles Joseph Alleyn,,http://www.biographi.ca/en/bio/alleyn_charles_joseph_11E.html,death,1890,1891,PLACE_QC182002,"Québec, Montcalm Centre, Ward—Quartier",6325494,Québec,pip,high
wd:Q5079809,Charles Kingsmill,,http://www.biographi.ca/en/bio/kingsmill_charles_edmund_16E.html,birth,1855,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
wd:Q5079809,Charles Kingsmill,Q5079809,http://www.biographi.ca/en/bio/kingsmill_charles_edmund_16E.html,birth,1855,,PLACE_ON152013,Guelph,,,wd,high
wd:Q5079809,Charles Kingsmill,,http://www.biographi.ca/en/bio/kingsmill_charles_edmund_16E.html,death,1935,1921,PLACE_ON111014,Portland,,"Portland Township, Upper Canada",pip,high
wd:Q5082472,Charles Sheard,,http://www.biographi.ca/en/bio/sheard_charles_15E.html,birth,1857,1861,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q5082472,Charles Sheard,Q5082472,http://www.biographi.ca/en/bio/sheard_charles_15E.html,birth,1857,,PLACE_ON154011,Toronto,,,wd,high
wd:Q5082472,Charles Sheard,,http://www.biographi.ca/en/bio/sheard_charles_15E.html,death,1929,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
wd:Q5082518,Charles Simonds,Q5082518,http://www.biographi.ca/en/bio/simonds_charles_8E.html,birth,1783,,PLACE_NB032005,Saint John,,,wd,high
wd:Q5082558,Charles Smith Wilcox,,http://www.biographi.ca/en/bio/wilcox_charles_smith_13E.html,death,1909,1911,PLACE_ON110011,Sandwich E,6182962,Windsor,pip,high
wd:Q5083036,Charles Trudeau,,http://www.biographi.ca/en/bio/trudeau_joseph_charles_emile_16E.html,birth,1887,1891,PLACE_QC043011,St. Michel des Saints,8674247,Saint-Michel-des-Saints,pip,high
wd:Q5083638,Charles Wilson Cross,,http://www.biographi.ca/en/bio/cross_charles_wilson_15E.html,birth,1872,1871,PLACE_ON062005,Madoc,6063989,Madoc,pip,high
wd:Q5083638,Charles Wilson Cross,Q5083638,http://www.biographi.ca/en/bio/cross_charles_wilson_15E.html,birth,1872,,PLACE_ON118012,Madoc,,,wd,high
wd:Q5083638,Charles Wilson Cross,Q5083638,http://www.biographi.ca/en/bio/cross_charles_wilson_15E.html,death,1928,1921,PLACE_AB194026,Calgary,5913490,Calgary,wd+pip,high
wd:Q5086935,Chartres Brew,,http://www.biographi.ca/en/bio/brew_chartres_9E.html,death,1870,1881,PLACE_BC188004,Coast of main land,5909050,British Columbia,pip,high
wd:Q5113425,Christopher Widmer,,http://www.biographi.ca/en/bio/widmer_christopher_8E.html,death,1858,1861,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q5113429,Christopher William Bunting,,http://www.biographi.ca/en/bio/bunting_christopher_william_12E.html,death,1896,1891,PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",,Toronto,pip,high
wd:Q5113429,Christopher William Bunting,Q5113429,http://www.biographi.ca/en/bio/bunting_christopher_william_12E.html,death,1896,,PLACE_ON154011,Toronto,,,wd,high
wd:Q5131490,Clementina Trenholme,,http://www.biographi.ca/en/bio/trenholme_clementina_14E.html,death,1918,1921,PLACE_ON153009_1921,"Hamilton, C",5969782,Hamilton,pip,high
wd:Q5144950,Colin Campbell,Q5144950,http://www.biographi.ca/en/bio/campbell_colin_1822_81_11E.html,birth,1822,,PLACE_NS019018,Shelburne,,,wd,high
wd:Q5144950,Colin Campbell,,http://www.biographi.ca/en/bio/campbell_colin_1822_81_11E.html,death,1881,1881,PLACE_NS009025,Weymouth,6179663,Weymouth,pip,high
wd:Q5144964,Colin Campbell Ferrie,,http://www.biographi.ca/en/bio/ferrie_colin_campbell_8E.html,death,1856,1851,PLACE_ON153002_1921,Barton,5969782,Hamilton,pip,high
wd:Q5145168,Colin H. Campbell,,http://www.biographi.ca/en/bio/campbell_colin_h_14E.html,birth,1859,1861,PLACE_ON089012,"Whitby, West",,Centre de l'Ontario,pip,high
wd:Q5145168,Colin H. Campbell,,http://www.biographi.ca/en/bio/campbell_colin_h_14E.html,death,1914,1911,PLACE_MB018007,St. Charles pr,,Winnipeg (Man.),pip,high
wd:Q5145168,Colin H. Campbell,Q5145168,http://www.biographi.ca/en/bio/campbell_colin_h_14E.html,death,1914,,PLACE_MB024001,Winnipeg,,,wd,high
wd:Q5161724,Connell James Baldwin,,http://www.biographi.ca/en/bio/baldwin_connell_james_9E.html,death,1861,1861,PLACE_ON135004,"Yorkville, Village",6167865,"Yorkville, Toronto",pip,high
wd:Q5171392,Cornelius Howatt,,http://www.biographi.ca/en/bio/howatt_cornelius_12E.html,death,1895,1891,PLACE_PE135018,Township No. 17,6090682,North St. Eleanors,pip,high
wd:Q5173708,Corydon Partlow Brown,,http://www.biographi.ca/en/bio/brown_corydon_partlow_12E.html,death,1891,1891,PLACE_MB012004,"Winnipeg, Ward—Quartier No. 4",,Winnipeg (Man.),pip,high
wd:Q519090,James Cockburn,,http://www.biographi.ca/en/bio/cockburn_james_11E.html,death,1883,1881,PLACE_ON104004_1871,"Ottawa, Victoria Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q519090,James Cockburn,Q519090,http://www.biographi.ca/en/bio/cockburn_james_11E.html,death,1883,,PLACE_ON105011_1921,Ottawa,,,wd,high
wd:Q5195789,Curtis James Bird,Q5195789,http://www.biographi.ca/en/bio/bird_curtis_james_10E.html,birth,1838,,PLACE_MB024001,Winnipeg,,,wd,high
wd:Q5203088,D'Arcy Boulton,,http://www.biographi.ca/en/bio/boulton_d_arcy_1825_75_10E.html,birth,1825,1851,PLACE_ON123017_1911,"Perth, Town",,Perth,pip,high
wd:Q5203088,D'Arcy Boulton,Q5203088,http://www.biographi.ca/en/bio/boulton_d_arcy_1825_75_10E.html,birth,1825,,PLACE_ON154011,Toronto,,,wd,high
wd:Q5203088,D'Arcy Boulton,,http://www.biographi.ca/en/bio/boulton_d_arcy_1825_75_10E.html,death,1875,1871,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q5203088,D'Arcy Boulton,Q5203088,http://www.biographi.ca/en/bio/boulton_d_arcy_1825_75_10E.html,death,1875,,PLACE_ON154011,Toronto,,,wd,high
wd:Q52063617,Frances Ramsay Simpson,Q52063617,http://www.biographi.ca/en/bio/simpson_frances_ramsay_8E.html,death,1853,,PLACE_QC162013,Lachine,,,wd,high
wd:Q5217315,Daniel Gordon,,http://www.biographi.ca/en/bio/gordon_daniel_13E.html,death,1907,1911,PLACE_PE001023,Georgetown & Royalty,5960531,Georgetown,pip,high
wd:Q5218070,Daniel Massey,,http://www.biographi.ca/en/bio/massey_daniel_8E.html,death,1856,1851,PLACE_ON108003_1891,Clarke,,Newcastle,pip,high
wd:Q5218070,Daniel Massey,Q5218070,http://www.biographi.ca/en/bio/massey_daniel_8E.html,death,1856,,PLACE_ON108010_1911,Newcastle,,,wd,high
wd:Q5218116,Daniel McLachlin,Q5218116,http://www.biographi.ca/en/bio/mclachlin_daniel_10E.html,death,1872,1871,PLACE_ON111002_1881,Arnprior,5887214,Arnprior,wd+pip,high
wd:Q5218130,Daniel Mcneill Parker,,http://www.biographi.ca/en/bio/parker_daniel_mcneill_13E.html,death,1907,1911,PLACE_NS045044,"Halifax c., Ward No. 2",,"Halifax, N.S",pip,high
wd:Q5219055,Daniel Webster Marsh,,http://www.biographi.ca/en/bio/marsh_daniel_webster_14E.html,death,1916,1911,PLACE_AB001006,Calgary c,5913490,Calgary,pip,high
wd:Q5219055,Daniel Webster Marsh,Q5219055,http://www.biographi.ca/en/bio/marsh_daniel_webster_14E.html,death,1916,,PLACE_AB194026,Calgary,,,wd,high
wd:Q5222254,Darby Bergin,,http://www.biographi.ca/en/bio/bergin_darby_12E.html,birth,1826,1851,PLACE_ON026001,Whitby,,Centre de l'Ontario,pip,high
wd:Q5222254,Darby Bergin,,http://www.biographi.ca/en/bio/bergin_darby_12E.html,death,1896,1891,PLACE_ON056002_1891,"Cornwall, Centre, Ward—Quartier",5928065,Cornwall,pip,high
