person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,geonames_id,geonames_name,tcpuid_csd,csd_name,place_id,match_strategy,confidence
lincs:3ucfJtlG7Wm,Rachel Jeffrey Coutts,,http://www.biographi.ca/en/bio/coutts_rachel_jeffrey_16E.html,birth,1863,1861,6955983,Southwestern Ontario,ON071005,Maidstone,PLACE_ON110006,pip,high
lincs:3ucfJtlG7Wm,Rachel Jeffrey Coutts,,http://www.biographi.ca/en/bio/coutts_rachel_jeffrey_16E.html,death,1940,1921,5913490,Calgary,AB194026,"Calgary, C",PLACE_AB194026,pip,high
lincs:3vdp45D6L8P,Samuel Dickson,,http://www.biographi.ca/en/bio/dickson_samuel_9E.html,death,1870,1871,6101645,Peterborough,ON057001,Otonabee,PLACE_ON138014,pip,high
lincs:3xQGELMyv6L,Paul-Loup Archambault,,http://www.biographi.ca/en/bio/archambault_paul_loup_8E.html,birth,1787,1851,6123695,Rivière-des-Prairies,QC065003,St. Joseph,PLACE_QC065003_1851,pip,high
lincs:3xQGELMyv6L,Paul-Loup Archambault,,http://www.biographi.ca/en/bio/archambault_paul_loup_8E.html,death,1858,1861,6173570,Vaudreuil-Dorion,QC057006,"Vaudreuil, Parish",PLACE_QC097006,pip,high
lincs:3yCcC3fCnZ1,Thomas Pringle,,http://www.biographi.ca/en/bio/pringle_thomas_14E.html,death,1911,1911,6077243,Montreal,QC162999,NO DATA,PLACE_QC162999,pip,high
lincs:3yM3W3AtzG6,Robert McVicar,,http://www.biographi.ca/en/bio/mcvicar_robert_9E.html,death,1864,1861,6166142,Thunder Bay,ON106002,"Sault Ste. Marie, Village",PLACE_ON106002,pip,high
lincs:468abfbdWyx,Charles-Désiré-Joseph Wugk,,http://www.biographi.ca/en/bio/wugk_charles_desire_joseph_9E.html,death,1862,1861,6077243,Montreal,QC020003,"Côte St. Louis, Village",PLACE_QC107004,pip,high
lincs:4CEbH5h43aq,Eric Brown,,http://www.biographi.ca/en/bio/brown_eric_16E.html,death,1939,1921,,"Ottawa, Ontario",ON105011,"Ottawa, C",PLACE_ON105011_1921,pip,high
lincs:4CpMnQcypmV,Grace Sarah Hall Thompson,,http://www.biographi.ca/en/bio/thompson_grace_sarah_hall_13E.html,birth,1850,1851,,Centre de l'Ontario,ON026001,Whitby,PLACE_ON026001,pip,high
lincs:4CpMnQcypmV,Grace Sarah Hall Thompson,,http://www.biographi.ca/en/bio/thompson_grace_sarah_hall_13E.html,death,1907,1911,6141256,Saskatoon,SK216003,Saskatoon c,PLACE_SK181020,pip,high
lincs:4E5mguW81Df,Wilhelmina Gordon,,http://www.biographi.ca/en/bio/gordon_wilhelmina_15E.html,birth,1849,1851,6104221,Pictou,NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:4E5mguW81Df,Wilhelmina Gordon,,http://www.biographi.ca/en/bio/gordon_wilhelmina_15E.html,death,1925,1921,6137411,Saint Andrews,NB024008,St. Andrews,PLACE_NB024008,pip,high
lincs:4Gitaat7uy1,William Henry Price,,http://www.biographi.ca/en/bio/price_william_henry_15E.html,birth,1839,1851,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:4JHy17jHLDY,Louis Archambault,,http://www.biographi.ca/en/bio/archambault_louis_13E.html,birth,1829,1851,6050263,L'Assomption,QC059001,L’Assomption,PLACE_QC059001,pip,high
lincs:4JHy17jHLDY,Louis Archambault,,http://www.biographi.ca/en/bio/archambault_louis_13E.html,death,1906,1901,6138175,Saint-Eustache,QC151006,St. Eustache,PLACE_QC052006,pip,high
lincs:4JoaICAy01P,Alexander Boyle,,http://www.biographi.ca/en/bio/boyle_alexander_8E.html,death,1854,1851,6138517,Saint John,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:4M6dxZ8qrwX,John Muir,,http://www.biographi.ca/en/bio/muir_john_11E.html,death,1883,1881,6151264,Sooke,BC192005,"Sooke Lake, Highland, &c.",PLACE_BC192005,pip,high
lincs:4NSYlbBC4eQ,Eliza Margaret Mackenzie,,http://www.biographi.ca/en/bio/mackenzie_eliza_margaret_16E.html,birth,1879,1881,5954427,Flat River,PE002021,Township No. 60,PLACE_PE003020,pip,high
lincs:4NSYlbBC4eQ,Eliza Margaret Mackenzie,,http://www.biographi.ca/en/bio/mackenzie_eliza_margaret_16E.html,death,1937,1921,5954427,Flat River,PE003020,Township 60,PLACE_PE003020,pip,high
lincs:4RbJYh78jNB,Noah Anthony Timmins,,http://www.biographi.ca/en/bio/timmins_noah_anthony_16E.html,birth,1867,1881,,Northern Ontario,ON182999,NO DATA,PLACE_ON182999,pip,high
lincs:4TBXHifjXyS,Alexander Topp,,http://www.biographi.ca/en/bio/topp_alexander_10E.html,death,1879,1881,,Toronto,ON135004,"Yorkville, Village",PLACE_ON135004,pip,high
lincs:4b43DfZZwvc,Washington Christian,,http://www.biographi.ca/en/bio/christian_washington_7E.html,death,1850,1851,,Toronto,ON042005,York,PLACE_ON105011,pip,high
lincs:4bsEKTJsXaG,Joseph Emanuel Armstrong,,http://www.biographi.ca/en/bio/armstrong_joseph_emanuel_16E.html,birth,1864,1861,,Centre de l'Ontario,ON089012,"Whitby, West",PLACE_ON098007,pip,high
lincs:4bsEKTJsXaG,Joseph Emanuel Armstrong,,http://www.biographi.ca/en/bio/armstrong_joseph_emanuel_16E.html,death,1931,1921,6103581,Petrolia,ON122004,Enniskillen,PLACE_ON122004,pip,high
lincs:4bzD3hdOoSq,Jean-Baptiste Canadien,,http://www.biographi.ca/en/bio/canadien_jean_baptiste_14E.html,death,1919,1921,5988641,Kahnawake,QC064007,Indian reserves (Sault St. Louis),PLACE_QC064007,pip,high
lincs:4g3yyHXlCDr,Matthias Francis Hoffmann,,http://www.biographi.ca/en/bio/hoffmann_matthias_francis_8E.html,death,1851,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:4jUjEqWoVhJ,Andrew Thomson,,http://www.biographi.ca/en/bio/thomson_andrew_13E.html,birth,1829,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
lincs:4jUjEqWoVhJ,Andrew Thomson,,http://www.biographi.ca/en/bio/thomson_andrew_13E.html,death,1907,1911,,Quebec City,QC188006,"Québec, St. Roch ward-quartier",PLACE_QC188006,pip,high
lincs:4mM7ar6W1Ue,Georges-Auguste Dion,,http://www.biographi.ca/en/bio/dion_georges_auguste_14E.html,birth,1852,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
lincs:4mM7ar6W1Ue,Georges-Auguste Dion,,http://www.biographi.ca/en/bio/dion_georges_auguste_14E.html,death,1918,1921,,Côte-des-Neiges,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:4mssWFO7V05,Frederick William Green,,http://www.biographi.ca/en/bio/green_frederick_william_14E.html,death,1915,1911,6077243,Montreal,QC162999,NO DATA,PLACE_QC162999,pip,high
lincs:4nS13MmOegR,William Shives Fisher,,http://www.biographi.ca/en/bio/fisher_william_shives_16E.html,birth,1854,1851,,"Fredericton, N.B",NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:4nS13MmOegR,William Shives Fisher,,http://www.biographi.ca/en/bio/fisher_william_shives_16E.html,death,1931,1921,6138517,Saint John,NB032005,"St. John, C",PLACE_NB032005,pip,high
lincs:4oQpNlibGTg,Joseph Harding Webster,,http://www.biographi.ca/en/bio/webster_joseph_harding_9E.html,birth,1833,1851,5913692,Cambridge,NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:4oQpNlibGTg,Joseph Harding Webster,,http://www.biographi.ca/en/bio/webster_joseph_harding_9E.html,death,1868,1871,,Charlottetown,PE002024,City of Charlottetown and Royalty,PLACE_PE003025,pip,high
lincs:4qOu334sqJG,Stuart Easton Mackechnie,,http://www.biographi.ca/en/bio/mackechnie_stuart_easton_8E.html,death,1853,1851,5924579,Cobourg,ON024010,"Cobourg, Town",PLACE_ON132012,pip,high
lincs:4rFMNryxzF8,Julien Chabot,,http://www.biographi.ca/en/bio/chabot_julien_9E.html,birth,1801,1851,11903570,Saint-Laurent-d'Orléans,QC064010,St. Laurent,PLACE_QC075010,pip,high
lincs:4rFMNryxzF8,Julien Chabot,,http://www.biographi.ca/en/bio/chabot_julien_9E.html,death,1864,1861,,"Lévis, Que",QC029001,Notre Dame de la Victoire,PLACE_QC169001,pip,high
lincs:4uBK0skLCGh,Noah Disbrow,,http://www.biographi.ca/en/bio/disbrow_noah_8E.html,death,1853,1851,6138517,Saint John,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:4uDNjdWQjbg,James Douglas Haszard,,http://www.biographi.ca/en/bio/haszard_james_douglas_10E.html,birth,1797,1851,,Charlottetown,PE997999,NO DATA,PLACE_PE997999,pip,high
lincs:4uDNjdWQjbg,James Douglas Haszard,,http://www.biographi.ca/en/bio/haszard_james_douglas_10E.html,death,1875,1871,5920288,Charlottetown,PE002024,City of Charlottetown and Royalty,PLACE_PE003025,pip,high
lincs:4wPYH802PPd,George Goodridge Roberts,,http://www.biographi.ca/en/bio/roberts_george_goodridge_13E.html,birth,1832,1851,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:4wPYH802PPd,George Goodridge Roberts,,http://www.biographi.ca/en/bio/roberts_george_goodridge_13E.html,death,1905,1901,,"Fredericton, N.B",NB025005,"Fredericton, City—Cité",PLACE_NB036016,pip,high
lincs:4wUcXxgklm5,Ovide-Arthur Rocque,,http://www.biographi.ca/en/bio/rocque_ovide_arthur_15E.html,birth,1847,1851,,Eastern Ontario,ON036002,Osnabruck,PLACE_ON145003,pip,high
lincs:4wUcXxgklm5,Ovide-Arthur Rocque,,http://www.biographi.ca/en/bio/rocque_ovide_arthur_15E.html,death,1923,1921,,Orleans,ON105002,Gloucester,PLACE_ON105002,pip,high
lincs:4xHAWI2IotP,Marguerite Lamothe,,http://www.biographi.ca/en/bio/lamothe_marguerite_16E.html,birth,1853,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
lincs:4xHAWI2IotP,Marguerite Lamothe,,http://www.biographi.ca/en/bio/lamothe_marguerite_16E.html,death,1939,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:4yJMwTt9TUT,Harris Harding,,http://www.biographi.ca/en/bio/harding_harris_8E.html,birth,1761,1851,5977556,Hortonville,NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:4yJMwTt9TUT,Harris Harding,,http://www.biographi.ca/en/bio/harding_harris_8E.html,death,1854,1851,,"Yarmouth, Nova Scotia",NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:4ytjNBIZF03,Edwin Carswell,,http://www.biographi.ca/en/bio/carswell_edwin_14E.html,birth,1858,1861,,Centre de l'Ontario,ON089012,"Whitby, West",PLACE_ON098007,pip,high
lincs:4ytjNBIZF03,Edwin Carswell,,http://www.biographi.ca/en/bio/carswell_edwin_14E.html,death,1919,1921,5913490,Calgary,AB194026,"Calgary, C",PLACE_AB194026,pip,high
lincs:50vsbwDD1pv,Joseph-Noé Ponton,,http://www.biographi.ca/en/bio/ponton_joseph_noe_15E.html,birth,1885,1881,6066350,Marieville,QC063004,Ste. Marie de Monnoir,PLACE_QC085007,pip,high
lincs:50vsbwDD1pv,Joseph-Noé Ponton,,http://www.biographi.ca/en/bio/ponton_joseph_noe_15E.html,death,1929,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:5BHWZ6q9RJc,William Dale,,http://www.biographi.ca/en/bio/dale_william_15E.html,death,1921,1921,6157062,St. Marys,ON137001,Blanchard,PLACE_ON137001,pip,high
lincs:5BWIKwhw1BA,James Paul Byrne,,http://www.biographi.ca/en/bio/byrne_james_paul_16E.html,birth,1869,1871,6087430,"Bathurst, New Brunswick",NB183002,Bathurst,PLACE_NB025001,pip,high
lincs:5BWIKwhw1BA,James Paul Byrne,,http://www.biographi.ca/en/bio/byrne_james_paul_16E.html,death,1934,1921,,"Bathurst, New Brunswick",NB025001,Bathurst,PLACE_NB025001,pip,high
lincs:5Ew7Da58dEw,Romain Savoie,,http://www.biographi.ca/en/bio/savoie_romain_14E.html,birth,1847,1851,6943718,Neguac,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:5Ew7Da58dEw,Romain Savoie,,http://www.biographi.ca/en/bio/savoie_romain_14E.html,death,1914,1911,6943718,Neguac,NB030001,Alnwick,PLACE_NB029001,pip,high
lincs:5Fbnn1lgI88,Andrew Norton Buell,,http://www.biographi.ca/en/bio/buell_andrew_norton_10E.html,birth,1798,1851,5909294,Brockville,ON020012,"Brockville, Town",PLACE_ON083002,pip,high
lincs:5Fbnn1lgI88,Andrew Norton Buell,,http://www.biographi.ca/en/bio/buell_andrew_norton_10E.html,death,1880,1881,,Toronto,ON135004,"Yorkville, Village",PLACE_ON135004,pip,high
lincs:5HCLNw9s5q6,Silas Huntington,,http://www.biographi.ca/en/bio/huntington_silas_13E.html,birth,1829,1851,,Kemptville,ON012004,Oxford,PLACE_ON113004,pip,high
lincs:5HCLNw9s5q6,Silas Huntington,,http://www.biographi.ca/en/bio/huntington_silas_13E.html,death,1905,1901,,"North Bay, Ont",ON092046,"North Bay, Town—Ville",PLACE_ON130091,pip,high
lincs:5HEXH7cvQbK,Robert Gray,,http://www.biographi.ca/en/bio/gray_robert_15E.html,birth,1862,1861,5920457,Chatham,ON080002,"Chatham, Town of",PLACE_ON080002,pip,high
lincs:5HEXH7cvQbK,Robert Gray,,http://www.biographi.ca/en/bio/gray_robert_15E.html,death,1929,1921,5920457,Chatham,ON121002,Chatham,PLACE_ON121002,pip,high
lincs:5JbIAIqGT4V,Antoine Gauvreau,,http://www.biographi.ca/en/bio/gauvreau_antoine_14E.html,birth,1841,1851,,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
lincs:5JbIAIqGT4V,Antoine Gauvreau,,http://www.biographi.ca/en/bio/gauvreau_antoine_14E.html,death,1911,1911,6115047,péninsule de la Gaspésie,QC159999,NO DATA,PLACE_QC056999,pip,high
lincs:5Jrk0Tu4xti,Alexander Peter Reid,,http://www.biographi.ca/en/bio/reid_alexander_peter_14E.html,birth,1836,1851,6955983,Southwestern Ontario,ON008005,Maidstone,PLACE_ON110006,pip,high
lincs:5Jrk0Tu4xti,Alexander Peter Reid,,http://www.biographi.ca/en/bio/reid_alexander_peter_14E.html,death,1920,1921,6049942,L'Ardoise,NS018015,Rockdale,PLACE_NS018015,pip,high
lincs:5NjMtNq52QJ,Christian Enslin,,http://www.biographi.ca/en/bio/enslin_christian_8E.html,death,1856,1851,,"Berlin (Kitchener), Ont",ON038002,Waterloo,PLACE_ON038002,pip,high
lincs:5RjLF4JVifo,Émile de Fenouillet,,http://www.biographi.ca/en/bio/fenouillet_emile_de_8E.html,death,1859,1861,6115047,péninsule de la Gaspésie,QC019999,NO DATA,PLACE_QC019999,pip,high
lincs:5SxCwAT1aKg,Siméon Le Sage,,http://www.biographi.ca/en/bio/le_sage_simeon_13E.html,death,1909,1911,6325494,Québec,QC187002,"Québec, Montcalm (Centre) ward-quartier",PLACE_QC187002,pip,high
lincs:5V0v4kmOWUc,William Francis O’Connor,,http://www.biographi.ca/en/bio/o_connor_william_francis_16E.html,birth,1873,1871,6091530,"Halifax, N.S",NS196002,"Halifax, Ward—Quartier No. 2",PLACE_NS045044,pip,high
lincs:5V0v4kmOWUc,William Francis O’Connor,,http://www.biographi.ca/en/bio/o_connor_william_francis_16E.html,death,1940,1921,,"Ottawa, Ontario",ON105011,"Ottawa, C",PLACE_ON105011_1921,pip,high
lincs:5VkqrHzdibq,John Clark Murray,,http://www.biographi.ca/en/bio/murray_john_clark_14E.html,death,1917,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:5W2yrtFv163,John Bruce,,http://www.biographi.ca/en/bio/bruce_john_1866_9E.html,death,1866,1861,,Lachute,QC002009,St. Jérusalem,PLACE_QC037012,pip,high
lincs:5W9jZSEkBOm,Médéric Foucher,,http://www.biographi.ca/en/bio/foucher_mederic_13E.html,death,1909,1911,8674207,Saint-Jacques,QC176007,St. Jacques,PLACE_QC176007,pip,high
lincs:5YaQvdvIGaX,Alexis Reynard,,http://www.biographi.ca/en/bio/reynard_alexis_10E.html,death,1875,1881,5977778,House River,NT193014,Athabaska,PLACE_NT193014,pip,high
lincs:5brWpO6i2SS,Frederick Joseph Stevenson,,http://www.biographi.ca/en/bio/stevenson_frederick_joseph_15E.html,birth,1896,1891,,Parry Sound,ON095007,"Conger, Cowper & Foley",PLACE_ON095007,pip,high
lincs:5brWpO6i2SS,Frederick Joseph Stevenson,,http://www.biographi.ca/en/bio/stevenson_frederick_joseph_15E.html,death,1928,1921,6164499,The Pas,MB170003,"The Pas, T-V",PLACE_MB170003,pip,high
lincs:5dDbRteHzqz,François de Martigny,,http://www.biographi.ca/en/bio/martigny_francois_de_16E.html,birth,1871,1871,6325494,Québec,QC146004,"Québec, Montcalm (Centre) Ward—Quartier",PLACE_QC187002,pip,high
lincs:5dDbRteHzqz,François de Martigny,,http://www.biographi.ca/en/bio/martigny_francois_de_16E.html,death,1940,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:5dn9Fpu9Zpl,Samuel Smith Ridout,,http://www.biographi.ca/en/bio/ridout_samuel_smith_8E.html,death,1855,1851,,Toronto,ON042005,York,PLACE_ON105011,pip,high
lincs:5eT6CoU376S,Charles Henry Fairweather,,http://www.biographi.ca/en/bio/fairweather_charles_henry_12E.html,birth,1826,1851,6091109,Norton,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:5eT6CoU376S,Charles Henry Fairweather,,http://www.biographi.ca/en/bio/fairweather_charles_henry_12E.html,death,1894,1891,6138517,Saint John,NB020003,"St. John, Duke’s, Ward—Quartier",PLACE_NB032007,pip,high
lincs:5jSDX19mNVs,Edward C. MacDonald,,http://www.biographi.ca/en/bio/macdonald_edward_c_11E.html,death,1889,1891,6138495,Saint-Jean-sur-Richelieu,QC186003,"St. Jean, Town—Ville",PLACE_QC092009_1861,pip,high
lincs:5lAtkcsfYBO,Louisa Anne Donald,,http://www.biographi.ca/en/bio/donald_louisa_anne_14E.html,death,1915,1911,6138517,Saint John,NB032007,"St. John City, Dukes ward-quartier",PLACE_NB032007,pip,high
lincs:5qGEgZ4dtLy,Ada Ramsay,,http://www.biographi.ca/en/bio/ramsay_ada_16E.html,birth,1867,1871,6064946,Malpeque,PE001018,Princetown and Royalty,PLACE_PE001018_1871,pip,high
lincs:5qGEgZ4dtLy,Ada Ramsay,,http://www.biographi.ca/en/bio/ramsay_ada_16E.html,death,1932,1921,6159244,Summerside,PE002017,Township 17,PLACE_PE002017,pip,high
lincs:5rxvdNdwZaP,Thomas Stone,,http://www.biographi.ca/en/bio/stone_thomas_12E.html,death,1897,1901,5913490,Calgary,NT202021,"Calgary, South—Sud",PLACE_NT202021,pip,high
lincs:5sSWvWbMNPm,John Lathern,,http://www.biographi.ca/en/bio/lathern_john_13E.html,death,1905,1901,,"Halifax, N.S",NS033002,"Halifax, Ward—Quartier No. 2",PLACE_NS045044,pip,high
lincs:5tmwh5IHAjU,John Cochrane,,http://www.biographi.ca/en/bio/cochrane_john_7E.html,death,1850,1851,,Toronto,ON042005,York,PLACE_ON105011,pip,high
lincs:5uKwPfanp7T,Joseph-Azarie Sénécal,,http://www.biographi.ca/en/bio/senecal_joseph_azarie_14E.html,birth,1841,1851,8673197,Saint-Marc-sur-Richelieu,QC082005,St. Marc,PLACE_QC098005,pip,high
lincs:5uKwPfanp7T,Joseph-Azarie Sénécal,,http://www.biographi.ca/en/bio/senecal_joseph_azarie_14E.html,death,1917,1921,6155708,St. Boniface,MB160012,"St. Boniface, C",PLACE_MB160012,pip,high
lincs:5uchnGgpLR2,Taotha,,http://www.biographi.ca/en/bio/taotha_16E.html,birth,1841,1881,5883102,Alberta,NT193012,Edmonton N,PLACE_NT193012,pip,high
lincs:5uchnGgpLR2,Taotha,,http://www.biographi.ca/en/bio/taotha_16E.html,death,1935,1921,6089094,Nordegg,AB197020,Unorganised parts between townships 30 & 47 - W. to the provincial boundary,PLACE_AB197020,pip,high
lincs:5uihiqhTVOh,Frederick Urry,,http://www.biographi.ca/en/bio/urry_frederick_15E.html,death,1927,1921,,Port Arthur,ON147012,McIntyre,PLACE_ON147012,pip,high
lincs:5v81denQUIn,Migisi,,http://www.biographi.ca/en/bio/migisi_13E.html,birth,1818,1851,6093943,Toronto,ON042005,York,PLACE_ON105011,pip,high
lincs:5v81denQUIn,Migisi,,http://www.biographi.ca/en/bio/migisi_13E.html,death,1906,1901,5940915,Dokis Indian Reserve 9,ON091026,"McConkey, Mills, Wilson & Hardy",PLACE_ON091026,pip,high
lincs:64tg2C992VW,Camilla Scheuer,,http://www.biographi.ca/en/bio/scheuer_camilla_14E.html,death,1916,1911,5969782,Hamilton,ON077001,Hamilton c part,PLACE_ON077001_1911,pip,high
lincs:677WEGvuwfr,Joseph Blain,,http://www.biographi.ca/en/bio/blain_joseph_15E.html,death,1925,1921,12626136,Sault-au-Récollet,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:6A6XYoZy3RX,Hilaire Millier,,http://www.biographi.ca/en/bio/millier_hilaire_11E.html,birth,1823,1851,,Contrecœur,QC082003,Contrecœur,PLACE_QC098002,pip,high
lincs:6A6XYoZy3RX,Hilaire Millier,,http://www.biographi.ca/en/bio/millier_hilaire_11E.html,death,1889,1891,6138374,Saint-Hyacinthe,QC185007,"St. Hyacinthe, City—Cité",PLACE_QC091012,pip,high
lincs:6A8n2OmBPgI,Adelstan de Martigny,,http://www.biographi.ca/en/bio/martigny_adelstan_de_14E.html,birth,1867,1871,8740846,Saint Romuald,QC154003,Etchemin,PLACE_QC154003_1871,pip,high
lincs:6A8n2OmBPgI,Adelstan de Martigny,,http://www.biographi.ca/en/bio/martigny_adelstan_de_14E.html,death,1917,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:6AHqDNw9lvl,Emma Frances Jane Vail,,http://www.biographi.ca/en/bio/vail_emma_frances_jane_14E.html,death,1917,1921,5969782,Hamilton,ON153009,"Hamilton, C",PLACE_ON153009,pip,high
lincs:6CAgoVABsiX,Joseph Barnard,,http://www.biographi.ca/en/bio/barnard_joseph_16E.html,birth,1872,1871,6169141,Trois-Rivières,QC131002,"Trois-Rivières, St. Louis Ward—Quartier",PLACE_QC198003,pip,high
lincs:6CAgoVABsiX,Joseph Barnard,,http://www.biographi.ca/en/bio/barnard_joseph_16E.html,death,1939,1921,6169141,Trois-Rivières,QC093015,"Trois Rivières, C",PLACE_QC093015,pip,high
lincs:6KLYDIY9EUJ,Jacques Dufresne,,http://www.biographi.ca/en/bio/dufresne_jacques_12E.html,birth,1844,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
lincs:6KLYDIY9EUJ,Jacques Dufresne,,http://www.biographi.ca/en/bio/dufresne_jacques_12E.html,death,1896,1891,,"Ottawa, Ontario",ON104004,"Ottawa, Victoria, Ward—Quartier",PLACE_ON105007_1871,pip,high
lincs:6WmTAGH7w9b,Alexander Luders Light,,http://www.biographi.ca/en/bio/light_alexander_luders_12E.html,death,1894,1891,6022129,Lac Garry,QC137008,Howard,PLACE_QC037006,pip,high
lincs:6cguZsYeEAu,Joseph Brant Clench,,http://www.biographi.ca/en/bio/clench_joseph_brant_8E.html,birth,1790,1851,6087905,Niagara-on-the-Lake,ON022008,"Niagara, Town",PLACE_ON085008,pip,high
lincs:6cguZsYeEAu,Joseph Brant Clench,,http://www.biographi.ca/en/bio/clench_joseph_brant_8E.html,death,1857,1861,6058560,London,ON110005,Ward No. 5,PLACE_ON086004,pip,high
lincs:6dljKq70aqi,William Henry Barker,,http://www.biographi.ca/en/bio/barker_william_henry_15E.html,death,1929,1921,6173331,Vancouver,BC216001,Point Grey,PLACE_BC216001,pip,high
lincs:6jMpgFJubge,John Tod,,http://www.biographi.ca/en/bio/tod_john_11E.html,death,1882,1881,6174041,Victoria,BC191002,"Victoria, Johnson Street Ward—Quartier",PLACE_BC004002,pip,high
lincs:6lVOwiIphd6,Robert Wilson Clindinning,,http://www.biographi.ca/en/bio/clindinning_robert_wilson_12E.html,death,1898,1901,,Toronto,ON129007,"Toronto, Ward—Quartier 2 (part)",PLACE_ON129007,pip,high
