dcb_personId,dcb_name,dcb_birthYear,dcb_deathYear,dcb_url_en,wikidataQid,census_unique_identifier,census_namlast,census_namfrst,census_age,census_sex,census_birthplace_label,persistent_place_id,tcpuid_csd_1881,person_uri,leaf_url,match_method,confidence
viaf:45646403,Agnes Maule Machar,1837,1927,http://www.biographi.ca/en/bio/machar_agnes_maule_15E.html,Q4693084,743004601,machar,agnes,43,Female,Ontario,PLACE_ON077003,ON116005,https://jimclifford.ca/hgiscanada/places/on/kingston-ontario-ward-quartier-on116005-1881/residents/e/m/#p-743004601,/hgiscanada/places/on/kingston-ontario-ward-quartier-on116005-1881/residents/e/m/,name_age_birthplace_strict,high
viaf:458151778248318130004,Andrew Onderdonk,1848,1905,http://www.biographi.ca/en/bio/onderdonk_andrew_13E.html,Q4758164,1240306315,onderdonk,andrew,32,Male,United States,PLACE_BC190001,BC190001,https://jimclifford.ca/hgiscanada/places/bc/yale-and-hope-bc190001-1881/residents/a/o/#p-1240306315,/hgiscanada/places/bc/yale-and-hope-bc190001-1881/residents/a/o/,name_age_only,medium_no_birthplace
viaf:4584865,Theodore H. (Theodore Harding) Rand,1835,1900,http://www.biographi.ca/en/bio/rand_theodore_harding_12E.html,Q15485903,202101417,rand,theodore,46,Male,Nova Scotia,PLACE_NB025005,NB030003,https://jimclifford.ca/hgiscanada/places/nb/fredericton-carleton-ward-quartier-nb030003-1881/residents/c/r/#p-202101417,/hgiscanada/places/nb/fredericton-carleton-ward-quartier-nb030003-1881/residents/c/r/,name_age_birthplace_strict,high
viaf:47508616,Otto Julius Klotz,1852,1923,http://www.biographi.ca/en/bio/klotz_otto_julius_15E.html,Q7109664,1040102924,klotz,otto,29,Male,Ontario,PLACE_ON150009,ON161005,https://jimclifford.ca/hgiscanada/places/on/preston-village-on161005-1881/residents/e/k/#p-1040102924,/hgiscanada/places/on/preston-village-on161005-1881/residents/e/k/,name_age_birthplace_strict,high
viaf:47863655,John Langton,1808,1894,http://www.biographi.ca/en/bio/langton_john_12E.html,Q15489093,871512420,langton,john,73,Male,England,PLACE_ON135004,ON135004,https://jimclifford.ca/hgiscanada/places/on/yorkville-village-on135004-1881/residents/d/l/#p-871512420,/hgiscanada/places/on/yorkville-village-on135004-1881/residents/d/l/,name_age_birthplace_strict,high
viaf:47871279,John Mackieson,1795,1885,http://www.biographi.ca/en/bio/mackieson_john_11E.html,Q55774169,20106323,mackieson,john,85,Male,Scotland,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/m-2/#p-20106323,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/m-2/,name_age_birthplace_strict,high
viaf:48283273,Joseph Royal,1837,1902,http://www.biographi.ca/en/bio/royal_joseph_13E.html,Q3185594,1213505013,royal,joseph,42,Male,Quebec,PLACE_MB010010,MB183004,https://jimclifford.ca/hgiscanada/places/mb/st-boniface-mb183004-1881/residents/d/r/#p-1213505013,/hgiscanada/places/mb/st-boniface-mb183004-1881/residents/d/r/,name_age_only,medium_no_birthplace
viaf:4843508,William Hay,1818,1888,http://www.biographi.ca/en/bio/hay_william_11E.html,Q8011051,241703424,hay,william,65,Male,Scotland,PLACE_NB029010,NB035002,https://jimclifford.ca/hgiscanada/places/nb/newcastle-nb035002-1881/residents/b/h/#p-241703424,/hgiscanada/places/nb/newcastle-nb035002-1881/residents/b/h/,name_age_birthplace_strict,high
viaf:49140493,Kivas Tully,1820,1905,http://www.biographi.ca/en/bio/tully_kivas_13E.html,Q6418767,860611618,tully,kivas,62,Male,Ireland,PLACE_ON134008,ON134008,https://jimclifford.ca/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/t/#p-860611618,/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/t/,name_age_only,medium_no_birthplace
viaf:49351786,Alexandre-Antonin Taché,1823,1894,http://www.biographi.ca/en/bio/tache_alexandre_antonin_12E.html,Q2621421,1213504701,tache,alexandre,58,Male,Quebec,PLACE_MB010010,MB183004,https://jimclifford.ca/hgiscanada/places/mb/st-boniface-mb183004-1881/residents/d/t/#p-1213504701,/hgiscanada/places/mb/st-boniface-mb183004-1881/residents/d/t/,name_age_birthplace_strict,high
viaf:50376414,David Breakenridge Read,1823,1904,http://www.biographi.ca/en/bio/read_david_breakenridge_13E.html,Q164037,860610118,read,david,58,Male,Ontario,PLACE_ON134008,ON134008,https://jimclifford.ca/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/r/#p-860610118,/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/r/,name_age_birthplace_strict,high
viaf:51097258,Côme-Séraphin Cherrier,1798,1885,http://www.biographi.ca/en/bio/cherrier_come_seraphin_11E.html,Q3010582,570710006,cherrier,come,82,Male,Quebec,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/c-3/#p-570710006,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/c-3/,name_age_only,medium_no_birthplace
viaf:5231467,John William Dawson,1820,1899,http://www.biographi.ca/en/bio/dawson_john_william_12E.html,Q1702168,581503119,dawson,john,60,Male,Nova Scotia,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/d-2/#p-581503119,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/d-2/,name_age_birthplace_strict,high
viaf:5231553,George Mercer Dawson,1849,1901,http://www.biographi.ca/en/bio/dawson_george_mercer_13E.html,Q934867,581503121,dawson,george,30,Male,Nova Scotia,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/d-2/#p-581503121,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/d-2/,name_age_birthplace_strict,high
viaf:53039765,George Ansel Sterling Ryerson,1855,1925,http://www.biographi.ca/en/bio/ryerson_george_ansel_sterling_15E.html,Q1508211,851004912,ryerson,george,26,Male,Ontario,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/r/#p-851004912,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/r/,name_age_birthplace_strict,high
viaf:53212163,Jeremiah Travis,1830,1911,http://www.biographi.ca/en/bio/travis_jeremiah_14E.html,Q16043831,170306806,travis,jeremiah,51,Male,New Brunswick,PLACE_NB032018,NB024002,https://jimclifford.ca/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/t/#p-170306806,/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/t/,name_age_only,medium_no_birthplace
viaf:54569385,Henry Wolsey Bayfield,1795,1885,http://www.biographi.ca/en/bio/bayfield_henry_wolsey_11E.html,Q3133164,20106619,bayfield,henry,85,Male,England,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/b/#p-20106619,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/b/,name_age_only,medium_no_birthplace
viaf:55044371,Anderson Ruffin Abbott,1837,1913,http://www.biographi.ca/en/bio/abbott_anderson_ruffin_14E.html,Q2846137,950607619,abbott,anderson,44,Male,Ontario,PLACE_ON148001,ON148001,https://jimclifford.ca/hgiscanada/places/on/dundas-town-ville-on148001-1881/residents/a/a/#p-950607619,/hgiscanada/places/on/dundas-town-ville-on148001-1881/residents/a/a/,name_age_birthplace_strict,high
viaf:55049984,Robert Dunsmuir,1825,1889,http://www.biographi.ca/en/bio/dunsmuir_robert_11E.html,Q7343706,1241908407,dunsmuir,robert,55,Male,Scotland,PLACE_BC192001,BC192001,https://jimclifford.ca/hgiscanada/places/bc/nana-mo-noonas-bay-bc192001-1881/residents/a/d/#p-1241908407,/hgiscanada/places/bc/nana-mo-noonas-bay-bc192001-1881/residents/a/d/,name_age_only,medium_no_birthplace
viaf:55314866,John Medley,1804,1892,http://www.biographi.ca/en/bio/medley_john_12E.html,Q15461158,202204205,medley,john,76,Male,England,PLACE_NB025007,NB030004,https://jimclifford.ca/hgiscanada/places/nb/fredericton-queen-s-ward-quartier-nb030004-1881/residents/d/m/#p-202204205,/hgiscanada/places/nb/fredericton-queen-s-ward-quartier-nb030004-1881/residents/d/m/,name_age_only,medium_no_birthplace
viaf:55486120,J. M. (John Mockett) Cramp,1796,1881,http://www.biographi.ca/en/bio/cramp_john_mockett_11E.html,Q18526793,122301517,cramp,j,84,Male,England,PLACE_NS036027,NS017008,https://jimclifford.ca/hgiscanada/places/ns/wolfville-town-ville-ns017008-1881/residents/h/c/#p-122301517,/hgiscanada/places/ns/wolfville-town-ville-ns017008-1881/residents/h/c/,name_age_only,medium_no_birthplace
viaf:55501913,Louis-Édouard Bois,1813,1889,http://www.biographi.ca/en/bio/bois_louis_edouard_11E.html,Q64435739,300801823,bois,louis,68,Male,Quebec,PLACE_QC067008,QC043003,https://jimclifford.ca/hgiscanada/places/qc/st-jean-port-joli-qc043003-1881/residents/c/b/#p-300801823,/hgiscanada/places/qc/st-jean-port-joli-qc043003-1881/residents/c/b/,name_age_only,medium_no_birthplace
viaf:56142320,James Vincent Cleary,1828,1898,http://www.biographi.ca/en/bio/cleary_james_vincent_12E.html,Q15456498,791403701,cleary,james,55,Male,Ireland,PLACE_ON110004,ON125003,https://jimclifford.ca/hgiscanada/places/on/burleigh-anstruther-chandos-on125003-1881/residents/c/c/#p-791403701,/hgiscanada/places/on/burleigh-anstruther-chandos-on125003-1881/residents/c/c/,name_age_only,medium_no_birthplace
viaf:56599309,Antoine Racine,1822,1893,http://www.biographi.ca/en/bio/racine_antoine_12E.html,Q2856657,451900622,racine,antoine,59,Male,Quebec,PLACE_QC049012_1921,QC071008,https://jimclifford.ca/hgiscanada/places/qc/howick-vl-qc071008-1881/residents/#p-451900622,/hgiscanada/places/qc/howick-vl-qc071008-1881/residents/,name_age_birthplace_strict,high
viaf:56647741,Richard Maurice Bucke,1837,1902,http://www.biographi.ca/en/bio/bucke_richard_maurice_13E.html,Q2150189,1071508012,bucke,richard,44,Male,England,PLACE_ON128008,ON167003,https://jimclifford.ca/hgiscanada/places/on/london-on167003-1881/residents/c/b/#p-1071508012,/hgiscanada/places/on/london-on167003-1881/residents/c/b/,name_age_only,medium_no_birthplace
viaf:56656221,Narcisse-Eutrope Dionne,1848,1917,http://www.biographi.ca/en/bio/dionne_narcisse_eutrope_14E.html,Q3336055,500400615,dionne,narcisse,33,Male,Quebec,PLACE_QC187005,QC079007,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/d/#p-500400615,/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/d/,name_age_birthplace_strict,high
viaf:57397450,Goldwin Smith,1823,1910,http://www.biographi.ca/en/bio/smith_goldwin_13E.html,Q3110133,860611519,smith,goldwin,58,Male,England,PLACE_ON134008,ON134008,https://jimclifford.ca/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/s-2/#p-860611519,/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/s-2/,name_age_only,medium_no_birthplace
viaf:5825019,George Hills,1816,1895,http://www.biographi.ca/en/bio/hills_george_12E.html,Q5540614,1241602804,hills,george,64,Male,England,PLACE_BC004001,BC191003,https://jimclifford.ca/hgiscanada/places/bc/victoria-james-bay-ward-quartier-bc191003-1881/residents/c/h/#p-1241602804,/hgiscanada/places/bc/victoria-james-bay-ward-quartier-bc191003-1881/residents/c/h/,name_age_only,medium_no_birthplace
viaf:58962417,John Ostell,1813,1892,http://www.biographi.ca/en/bio/ostell_john_12E.html,Q3182226,581305709,ostell,john,68,Male,England,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/o/#p-581305709,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/o/,name_age_birthplace_strict,high
viaf:59447353,Alexander Begg,1825,1905,http://www.biographi.ca/en/bio/begg_alexander_1825_1905_13E.html,Q4718332,910300625,begg,alexander,56,Male,Scotland,PLACE_ON144009,ON139015,https://jimclifford.ca/hgiscanada/places/on/orillia-on139015-1881/residents/o/b/#p-910300625,/hgiscanada/places/on/orillia-on139015-1881/residents/o/b/,name_age_only,medium_no_birthplace
viaf:6032100,Charles Arkoll Boulton,1841,1899,http://www.biographi.ca/en/bio/boulton_charles_arkoll_12E.html,Q220157,1230602421,boulton,charles,40,Male,Ontario,PLACE_MB187004,MB187004,https://jimclifford.ca/hgiscanada/places/mb/western-mb187004-1881/residents/ee/b/#p-1230602421,/hgiscanada/places/mb/western-mb187004-1881/residents/ee/b/,name_age_birthplace_strict,high
viaf:61074052,Cornelius O'Brien,1843,1906,http://www.biographi.ca/en/bio/o_brien_cornelius_13E.html,Q5171429,602003618,obrien,cornil,37,Male,Quebec,PLACE_QC155011_1881,QC091011,https://jimclifford.ca/hgiscanada/places/qc/notre-dame-de-gr-ce-village-qc091011-1881/residents/k/o/#p-602003618,/hgiscanada/places/qc/notre-dame-de-gr-ce-village-qc091011-1881/residents/k/o/,name_age_only,medium_no_birthplace
viaf:61112000,Émile Grouard,1840,1931,http://www.biographi.ca/en/bio/grouard_emile_16E.html,Q16029914,1243401307,grouard,emile,41,Male,France,PLACE_NT201001,NT193005,https://jimclifford.ca/hgiscanada/places/nt/battleford-nt193005-1881/residents/k/g/#p-1243401307,/hgiscanada/places/nt/battleford-nt193005-1881/residents/k/g/,name_age_only,medium_no_birthplace
viaf:61174900,Isaac Allen Jack,1843,1903,http://www.biographi.ca/en/bio/jack_isaac_allen_13E.html,Q16030813,1180401720,jack,isabella,40,Female,Ontario,PLACE_ON121003_1851,ON180006,https://jimclifford.ca/hgiscanada/places/on/dover-on180006-1881/residents/f/j/#p-1180401720,/hgiscanada/places/on/dover-on180006-1881/residents/f/j/,name_age_only,medium_no_birthplace
viaf:61596513,Vital-Justin Grandin,1829,1902,http://www.biographi.ca/en/bio/grandin_vital_justin_13E.html,Q1702341,1244201406,grandin,vital,53,Male,France,PLACE_NT193012,NT193012,https://jimclifford.ca/hgiscanada/places/nt/edmonton-n-nt193012-1881/residents/r/g/#p-1244201406,/hgiscanada/places/nt/edmonton-n-nt193012-1881/residents/r/g/,name_age_only,medium_no_birthplace
viaf:62349211,Emily Howard Stowe,1831,1903,http://www.biographi.ca/en/bio/jennings_emily_howard_13E.html,Q155506,850913214,stowe,emily,50,Female,Ontario,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/s-2/#p-850913214,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/s-2/,name_age_only,medium_no_birthplace
viaf:63014864,Robert Grant Haliburton,1831,1901,http://www.biographi.ca/en/bio/haliburton_robert_grant_13E.html,Q18911019,690505304,haliburton,robert,49,Male,Nova Scotia,PLACE_ON104001,ON105004,https://jimclifford.ca/hgiscanada/places/on/ottawa-by-ward-quartier-on105004-1881/residents/d/h/#p-690505304,/hgiscanada/places/on/ottawa-by-ward-quartier-on105004-1881/residents/d/h/,name_age_birthplace_strict,high
viaf:63083608,Adelaide Sophia Hunter,1858,1910,http://www.biographi.ca/en/bio/hunter_adelaide_sophia_13E.html,Q4681731,662401804,hunter,adeline,22,Female,Ontario,PLACE_ON107003,ON102003,https://jimclifford.ca/hgiscanada/places/on/williamsburg-on102003-1881/residents/c/h/#p-662401804,/hgiscanada/places/on/williamsburg-on102003-1881/residents/c/h/,name_age_only,medium_no_birthplace
viaf:63888849,Hiram Walker,1816,1899,http://www.biographi.ca/en/bio/walker_hiram_12E.html,Q3308917,961300804,walker,hiram,67,Male,Ontario,PLACE_ON117003,ON150001,https://jimclifford.ca/hgiscanada/places/on/nelson-on150001-1881/residents/a/w/#p-961300804,/hgiscanada/places/on/nelson-on150001-1881/residents/a/w/,name_age_only,medium_no_birthplace
viaf:64050447,Robert Michael Ballantyne,1825,1894,http://www.biographi.ca/en/bio/ballantyne_robert_michael_12E.html,Q2579425,1131102119,ballantyne,robert,54,Male,Scotland,PLACE_ON119026,ON175010,https://jimclifford.ca/hgiscanada/places/on/wroxeter-village-on175010-1881/residents/#p-1131102119,/hgiscanada/places/on/wroxeter-village-on175010-1881/residents/,name_age_only,medium_no_birthplace
viaf:64940363,Eugène-Étienne Taché,1836,1912,http://www.biographi.ca/en/bio/tache_eugene_etienne_14E.html,Q2421520,500500305,tache,eugine,43,Male,Quebec,PLACE_QC187005,QC079007,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/t/#p-500500305,/hgiscanada/places/qc/qu-bec-st-louis-ward-quartier-qc079007-1881/residents/g/t/,name_age_only,medium_no_birthplace
viaf:65169242,Louis Babel,1826,1912,http://www.biographi.ca/en/bio/babel_louis_14E.html,Q1983650,471100103,babel,louis,55,Male,Switzerland,PLACE_QC149046,QC076004,https://jimclifford.ca/hgiscanada/places/qc/manicouagan-qc076004-1881/residents/#p-471100103,/hgiscanada/places/qc/manicouagan-qc076004-1881/residents/,name_age_only,medium_no_birthplace
viaf:65449957,Philip Tocque,1814,1899,http://www.biographi.ca/en/bio/tocque_philip_12E.html,Q60537257,860511621,tocque,philip,67,Male,Newfoundland,PLACE_ON120001,ON134007,https://jimclifford.ca/hgiscanada/places/on/toronto-andrew-s-ward-quartier-on134007-1881/residents/g/t/#p-860511621,/hgiscanada/places/on/toronto-andrew-s-ward-quartier-on134007-1881/residents/g/t/,name_age_birthplace_strict,high
viaf:65615942,Élisabeth Bergeron,1851,1936,http://www.biographi.ca/en/bio/bergeron_elisabeth_16E.html,Q3587849,341902518,bergeron,elise,28,Female,Quebec,PLACE_QC050006,QC050006,https://jimclifford.ca/hgiscanada/places/qc/inverness-w-o-qc050006-1881/residents/#p-341902518,/hgiscanada/places/qc/inverness-w-o-qc050006-1881/residents/,name_age_only,medium_no_birthplace
viaf:65823575,Joseph Workman,1805,1894,http://www.biographi.ca/en/bio/workman_joseph_12E.html,Q46549029,850908511,workman,joseph,76,Male,Ireland,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/w/#p-850908511,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/w/,name_age_birthplace_strict,high
viaf:66002524,Joseph-Médard Emard,1853,1927,http://www.biographi.ca/en/bio/emard_joseph_medard_15E.html,Q3184377,590910718,emard,joseph,28,Male,Quebec,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/e/#p-590910718,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/e/,name_age_only,medium_no_birthplace
viaf:66769327,William Notman,1826,1891,http://www.biographi.ca/en/bio/notman_william_12E.html,Q3495973,600108923,notman,william,55,Male,Scotland,PLACE_QC182001,QC090009,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/n/#p-600108923,/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/n/,name_age_only,medium_no_birthplace
viaf:68083304,John Frederic Herbin,1860,1923,http://www.biographi.ca/en/bio/herbin_john_frederic_15E.html,Q3181536,123804318,herbin,john,21,Male,Nova Scotia,PLACE_NS012019,NS018003,https://jimclifford.ca/hgiscanada/places/ns/windsor-t-v-ns018003-1881/residents/c/h/#p-123804318,/hgiscanada/places/ns/windsor-t-v-ns018003-1881/residents/c/h/,name_age_birthplace_strict,high
viaf:6817184,Douglas Brymner,1823,1902,http://www.biographi.ca/en/bio/brymner_douglas_13E.html,Q5301280,681203424,brymner,douglas,56,Male,Scotland,PLACE_ON104006_1871,ON104006,https://jimclifford.ca/hgiscanada/places/on/new-edinburgh-village-on104006-1881/residents/#p-681203424,/hgiscanada/places/on/new-edinburgh-village-on104006-1881/residents/,name_age_only,medium_no_birthplace
