person_id,person_name,person_qid,dcb_url,event_type,event_year,place_qid,place_id,place_label,match_strategy,confidence
viaf:317273265,Joseph-Édouard Caron,Q3184437,http://www.biographi.ca/en/bio/caron_joseph_edouard_15E.html,death,1930,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273298,Talbot Mercer Papineau,Q7679033,http://www.biographi.ca/en/bio/papineau_talbot_mercer_14E.html,birth,1883,Q1945995,PLACE_QC062064,Montebello,wd,high
viaf:317273323,James McShane,Q3161277,http://www.biographi.ca/en/bio/mcshane_james_14E.html,birth,1833,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273323,James McShane,Q3161277,http://www.biographi.ca/en/bio/mcshane_james_14E.html,death,1918,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273333,Georges Gauthier,Q3102769,http://www.biographi.ca/en/bio/gauthier_georges_16E.html,birth,1871,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273339,Louis de Lotbinière Harwood,Q6688452,http://www.biographi.ca/en/bio/harwood_louis_de_lotbiniere_16E.html,birth,1866,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273339,Louis de Lotbinière Harwood,Q6688452,http://www.biographi.ca/en/bio/harwood_louis_de_lotbiniere_16E.html,death,1934,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273346,Praxède LaRue,Q7238945,http://www.biographi.ca/en/bio/larue_praxede_13E.html,death,1902,Q142102,PLACE_QC080010,Saint-Augustin-de-Desmaures,wd,high
viaf:317273366,Charles Richard Ogden,Q2960119,http://www.biographi.ca/en/bio/ogden_charles_richard_9E.html,birth,1791,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273368,Philippe-Jacques Paradis,Q7184754,http://www.biographi.ca/en/bio/paradis_philippe_jacques_16E.html,birth,1868,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273368,Philippe-Jacques Paradis,Q7184754,http://www.biographi.ca/en/bio/paradis_philippe_jacques_16E.html,death,1933,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273370,Joseph-Léonide Perron,Q16889644,http://www.biographi.ca/en/bio/perron_joseph_leonide_15E.html,death,1930,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273383,Jean-Baptiste Rolland,Q3164410,http://www.biographi.ca/en/bio/rolland_jean_baptiste_11E.html,birth,1815,Q2514459,PLACE_QC098013_1921,Verchères,wd,high
viaf:317273383,Jean-Baptiste Rolland,Q3164410,http://www.biographi.ca/en/bio/rolland_jean_baptiste_11E.html,death,1888,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273384,David Alexander Ross,Q5230702,http://www.biographi.ca/en/bio/ross_david_alexander_12E.html,birth,1819,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273384,David Alexander Ross,Q5230702,http://www.biographi.ca/en/bio/ross_david_alexander_12E.html,death,1897,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273386,Charles Fleetford Sise,Q74116,http://www.biographi.ca/en/bio/sise_charles_fleetford_14E.html,death,1918,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273403,Lawrence John Cannon,Q6504227,http://www.biographi.ca/en/bio/cannon_lawrence_john_15E.html,birth,1852,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273403,Lawrence John Cannon,Q6504227,http://www.biographi.ca/en/bio/cannon_lawrence_john_15E.html,death,1921,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273408,Henry George Carroll,Q1606772,http://www.biographi.ca/en/bio/carroll_henry_george_16E.html,death,1939,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273426,George Couture,Q5538161,http://www.biographi.ca/en/bio/couture_george_11E.html,death,1887,Q139208,PLACE_QC066014,Lévis,wd,high
viaf:317273449,Joseph-Elie Thibaudeau,Q6280711,http://www.biographi.ca/en/bio/thibaudeau_joseph_elie_10E.html,birth,1822,Q141635,PLACE_QC080002_1911,Cap-Santé,wd,high
viaf:317273449,Joseph-Elie Thibaudeau,Q6280711,http://www.biographi.ca/en/bio/thibaudeau_joseph_elie_10E.html,death,1878,Q141635,PLACE_QC080002_1911,Cap-Santé,wd,high
viaf:317273450,Jean-Docile Brousseau,Q3165335,http://www.biographi.ca/en/bio/brousseau_jean_docile_13E.html,birth,1825,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273450,Jean-Docile Brousseau,Q3165335,http://www.biographi.ca/en/bio/brousseau_jean_docile_13E.html,death,1908,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273454,Télesphore Fournier,Q3546493,http://www.biographi.ca/en/bio/fournier_telesphore_12E.html,death,1896,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:317273460,Pierre Garneau,Q7192232,http://www.biographi.ca/en/bio/garneau_pierre_13E.html,birth,1823,Q141635,PLACE_QC080002_1911,Cap-Santé,wd,high
viaf:317273460,Pierre Garneau,Q7192232,http://www.biographi.ca/en/bio/garneau_pierre_13E.html,death,1905,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273476,Louis Guy,Q6687307,http://www.biographi.ca/en/bio/guy_louis_7E.html,birth,1768,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273476,Louis Guy,Q6687307,http://www.biographi.ca/en/bio/guy_louis_7E.html,death,1850,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273478,Samuel William Jacobs,Q3471268,http://www.biographi.ca/en/bio/jacobs_samuel_william_16E.html,death,1938,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273479,F. (Frantz) Jehin-Prume,Q1166918,http://www.biographi.ca/en/bio/jehin_prume_frantz_12E.html,death,1899,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273491,Joseph Laurin,Q6284833,http://www.biographi.ca/en/bio/laurin_joseph_11E.html,birth,1811,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273491,Joseph Laurin,Q6284833,http://www.biographi.ca/en/bio/laurin_joseph_11E.html,death,1888,Q142218,PLACE_QC081001,L'Ancienne-Lorette,wd,high
viaf:317273493,Jean-Étienne Landry,Q3170257,http://www.biographi.ca/en/bio/landry_jean_etienne_11E.html,death,1884,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273531,P.N. (Philippe Napoléon) Pacaud,Q7184757,http://www.biographi.ca/en/bio/pacaud_philippe_napoleon_11E.html,birth,1812,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273534,William Evan Price,Q3568598,http://www.biographi.ca/en/bio/price_william_evan_10E.html,birth,1827,Q3483898,PLACE_QC081007,Sillery,wd,high
viaf:317273534,William Evan Price,Q3568598,http://www.biographi.ca/en/bio/price_william_evan_10E.html,death,1880,Q3483898,PLACE_QC081007,Sillery,wd,high
viaf:317273535,Joseph Papin,Q3185444,http://www.biographi.ca/en/bio/papin_joseph_9E.html,birth,1825,Q141754,PLACE_QC065011,L'Assomption,wd,high
viaf:317273535,Joseph Papin,Q3185444,http://www.biographi.ca/en/bio/papin_joseph_9E.html,death,1862,Q141754,PLACE_QC065011,L'Assomption,wd,high
viaf:317273543,Olivier Robitaille,Q3351339,http://www.biographi.ca/en/bio/robitaille_olivier_12E.html,birth,1811,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273543,Olivier Robitaille,Q3351339,http://www.biographi.ca/en/bio/robitaille_olivier_12E.html,death,1896,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273550,Fernand Rinfret,Q3069314,http://www.biographi.ca/en/bio/rinfret_fernand_16E.html,birth,1883,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273582,Joseph Versailles,Q3185734,http://www.biographi.ca/en/bio/versailles_joseph_16E.html,birth,1881,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273594,Hugh Graham,Q3142256,http://www.biographi.ca/en/bio/graham_hugh_1848_1938_16E.html,death,1938,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273599,Louis de Gonzague Baillairgé,Q6688441,http://www.biographi.ca/en/bio/baillairge_louis_de_gonzague_12E.html,birth,1808,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273599,Louis de Gonzague Baillairgé,Q6688441,http://www.biographi.ca/en/bio/baillairge_louis_de_gonzague_12E.html,death,1896,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273606,Henri Béland,Q3132053,http://www.biographi.ca/en/bio/beland_henri_16E.html,birth,1869,Q141410,PLACE_QC069014,Louiseville,wd,high
viaf:317273621,R. (Robert) Bickerdike,Q3434581,http://www.biographi.ca/en/bio/bickerdike_robert_15E.html,death,1928,Q1474128,PLACE_QC076012_1921,Lachine,wd,high
viaf:317273659,Louis Joseph Forget,Q3260638,http://www.biographi.ca/en/bio/forget_louis_joseph_14E.html,birth,1853,Q139190,PLACE_QC096021,Terrebonne,wd,high
viaf:317273667,P.S. (Pierre Samuel) Gendron,Q3383509,http://www.biographi.ca/en/bio/gendron_pierre_samuel_11E.html,death,1889,Q141873,PLACE_QC091012,Saint-Hyacinthe,wd,high
viaf:317273671,Léon Gingras,Q3270997,http://www.biographi.ca/en/bio/gingras_leon_8E.html,birth,1808,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273683,Béatrice La Palme,Q5004980,http://www.biographi.ca/en/bio/la_palme_beatrice_15E.html,birth,1878,Q138841,PLACE_QC098009_1921,Beloeil,wd,high
viaf:317273683,Béatrice La Palme,Q5004980,http://www.biographi.ca/en/bio/la_palme_beatrice_15E.html,death,1921,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273684,Louis-Napoléon Larochelle,Q6686495,http://www.biographi.ca/en/bio/larochelle_louis_napoleon_11E.html,birth,1834,Q3461785,PLACE_QC053021,Saint-Anselme,wd,high
viaf:317273684,Louis-Napoléon Larochelle,Q6686495,http://www.biographi.ca/en/bio/larochelle_louis_napoleon_11E.html,death,1890,Q3461785,PLACE_QC053021,Saint-Anselme,wd,high
viaf:317273689,Alfred Rochon,Q4723359,http://www.biographi.ca/en/bio/rochon_alfred_13E.html,birth,1847,Q142087,PLACE_QC096020,Sainte-Thérèse,wd,high
viaf:317273689,Alfred Rochon,Q4723359,http://www.biographi.ca/en/bio/rochon_alfred_13E.html,death,1909,Q2995979,PLACE_QC205010,Hull,wd,high
viaf:317273694,Denis-Benjamin Papineau,Q676901,http://www.biographi.ca/en/bio/papineau_denis_benjamin_8E.html,birth,1789,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273694,Denis-Benjamin Papineau,Q676901,http://www.biographi.ca/en/bio/papineau_denis_benjamin_8E.html,death,1854,Q3362915,PLACE_QC062067,Papineauville,wd,high
viaf:317273695,Marc-Pascal de Sales Laterrière,Q6755321,http://www.biographi.ca/en/bio/laterriere_marc_pascal_de_sales_10E.html,death,1872,Q3236497,PLACE_QC048003_1891,Les Éboulements,wd,high
viaf:317273807,Asa Belknap Foster,Q4803101,http://www.biographi.ca/en/bio/foster_asa_belknap_10E.html,death,1877,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273812,Jean Prévost,Q3174137,http://www.biographi.ca/en/bio/prevost_jean_14E.html,death,1915,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273845,Henry Joseph O'Leary,Q5724108,http://www.biographi.ca/en/bio/o_leary_henry_joseph_16E.html,birth,1879,Q3431443,PLACE_NB026013,Richibucto,wd,high
viaf:317273845,Henry Joseph O'Leary,Q5724108,http://www.biographi.ca/en/bio/o_leary_henry_joseph_16E.html,death,1938,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:317273849,J.-A. (Joseph-Adolphe) Tessier,Q3184141,http://www.biographi.ca/en/bio/tessier_joseph_adolphe_15E.html,death,1928,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:317273857,François Baby,Q81300,http://www.biographi.ca/en/bio/baby_francois_1768_1852_8E.html,death,1852,Q182625,PLACE_ON110016_1911,Windsor,wd,high
viaf:317273865,Louis-Jacques Casault,Q3260607,http://www.biographi.ca/en/bio/casault_louis_jacques_9E.html,birth,1808,Q141946,PLACE_QC074014_1921,Montmagny,wd,high
viaf:317273865,Louis-Jacques Casault,Q3260607,http://www.biographi.ca/en/bio/casault_louis_jacques_9E.html,death,1862,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317273879,François-Xavier Brunet,Q5493134,http://www.biographi.ca/en/bio/brunet_francois_xavier_15E.html,death,1922,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273882,Charles McKiernan,Q2959789,http://www.biographi.ca/en/bio/mckiernan_charles_11E.html,death,1889,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273902,George Benson Hall,Q5536911,http://www.biographi.ca/en/bio/hall_george_benson_1810_76_10E.html,birth,1810,Q385335,PLACE_ON110017,Amherstburg,wd,high
viaf:317273914,François Normand,Q3085475,http://www.biographi.ca/en/bio/normand_francois_8E.html,birth,1779,Q1660491,PLACE_QC081021,Charlesbourg,wd,high
viaf:317273914,François Normand,Q3085475,http://www.biographi.ca/en/bio/normand_francois_8E.html,death,1854,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:317273915,Thomas Parke,Q7793007,http://www.biographi.ca/en/bio/parke_thomas_9E.html,death,1864,Q126805,PLACE_ON126009,St. Catharines,wd,high
viaf:317273948,Oscar Dufresne,Q3356975,http://www.biographi.ca/en/bio/dufresne_oscar_16E.html,birth,1875,Q3393527,PLACE_QC093003,Pointe-du-Lac,wd,high
viaf:317273948,Oscar Dufresne,Q3356975,http://www.biographi.ca/en/bio/dufresne_oscar_16E.html,death,1936,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273959,J.-B. (Jean-Baptiste) Dubois,Q1684635,http://www.biographi.ca/en/bio/dubois_jean_baptiste_16E.html,death,1938,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273965,Arthur Turcotte,Q2865360,http://www.biographi.ca/en/bio/turcotte_arthur_13E.html,birth,1845,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273965,Arthur Turcotte,Q2865360,http://www.biographi.ca/en/bio/turcotte_arthur_13E.html,death,1905,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317273970,Edward Short,Q5345319,http://www.biographi.ca/en/bio/short_edward_10E.html,death,1871,Q139473,PLACE_QC088005,Sherbrooke,wd,high
viaf:317273972,Xavier Malhiot,Q3083724,http://www.biographi.ca/en/bio/malhiot_francois_xavier_8E.html,birth,1781,Q2514459,PLACE_QC098013_1921,Verchères,wd,high
viaf:317273972,Xavier Malhiot,Q3083724,http://www.biographi.ca/en/bio/malhiot_francois_xavier_8E.html,death,1854,Q141924,PLACE_QC046001_1881,Boucherville,wd,high
viaf:317273976,James-Charles McDonald,Q6131245,http://www.biographi.ca/en/bio/mcdonald_james_charles_14E.html,death,1912,Q2127,PLACE_PE003025,Charlottetown,wd,high
viaf:317273989,Charles-Antoine-Ernest Gagnon,Q5074718,http://www.biographi.ca/en/bio/gagnon_charles_antoine_ernest_13E.html,birth,1846,Q3433574,PLACE_QC061002_1911,Rivière-Ouelle,wd,high
viaf:317273989,Charles-Antoine-Ernest Gagnon,Q5074718,http://www.biographi.ca/en/bio/gagnon_charles_antoine_ernest_13E.html,death,1901,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317274014,Charles Wilson,Q615453,http://www.biographi.ca/en/bio/wilson_charles_10E.html,death,1877,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274017,Sévère Rivard,Q3511490,http://www.biographi.ca/en/bio/rivard_severe_11E.html,birth,1834,Q3571405,PLACE_QC093011,Yamachiche,wd,high
viaf:317274017,Sévère Rivard,Q3511490,http://www.biographi.ca/en/bio/rivard_severe_11E.html,death,1888,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274062,Alfred De Sève,Q2644848,http://www.biographi.ca/en/bio/de_seve_alfred_15E.html,death,1927,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274112,Édouard Caron,Q3579769,http://www.biographi.ca/en/bio/caron_edouard_12E.html,birth,1830,Q141410,PLACE_QC069014,Louiseville,wd,high
viaf:317274112,Édouard Caron,Q3579769,http://www.biographi.ca/en/bio/caron_edouard_12E.html,death,1900,Q141410,PLACE_QC069014,Louiseville,wd,high
viaf:317274117,Antoine Polette,Q2856631,http://www.biographi.ca/en/bio/polette_antoine_11E.html,birth,1807,Q142490,PLACE_QC080006_1921,Neuville,wd,high
viaf:317274117,Antoine Polette,Q2856631,http://www.biographi.ca/en/bio/polette_antoine_11E.html,death,1887,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:317274252,T. Lee (Timothy Lee) Terrill,Q7807349,http://www.biographi.ca/en/bio/terrill_timothy_lee_10E.html,birth,1815,Q63242331,PLACE_QC088001,Ascot,wd,high
viaf:317274265,Narcisse Pérodeau,Q1965172,http://www.biographi.ca/en/bio/perodeau_narcisse_16E.html,birth,1851,Q142405,PLACE_QC082012_1911,Saint-Ours,wd,high
viaf:317274265,Narcisse Pérodeau,Q1965172,http://www.biographi.ca/en/bio/perodeau_narcisse_16E.html,death,1932,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274461,Jean Baptiste Réné Hertel de Rouville,Q3163806,http://www.biographi.ca/en/bio/hertel_de_rouville_jean_baptiste_rene_8E.html,birth,1789,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274461,Jean Baptiste Réné Hertel de Rouville,Q3163806,http://www.biographi.ca/en/bio/hertel_de_rouville_jean_baptiste_rene_8E.html,death,1859,Q141924,PLACE_QC046001_1881,Boucherville,wd,high
viaf:317274538,Georges-René Saveuse de Beaujeu,Q5546740,http://www.biographi.ca/en/bio/saveuse_de_beaujeu_georges_rene_9E.html,birth,1810,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274540,Archibald Campbell,Q4786249,http://www.biographi.ca/en/bio/campbell_archibald_9E.html,birth,1790,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:317274540,Archibald Campbell,Q4786249,http://www.biographi.ca/en/bio/campbell_archibald_9E.html,death,1862,Q9484,PLACE_QC084020,Le Bic,wd,high
viaf:317274542,William Southam,Q8018624,http://www.biographi.ca/en/bio/southam_william_16E.html,birth,1843,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:317274542,William Southam,Q8018624,http://www.biographi.ca/en/bio/southam_william_16E.html,death,1932,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
viaf:317274718,Louis Guillet,Q6687299,http://www.biographi.ca/en/bio/guillet_louis_9E.html,birth,1788,Q3464279,PLACE_QC012007,Sainte-Geneviève-de-Batiscan,wd,high
viaf:317274718,Louis Guillet,Q6687299,http://www.biographi.ca/en/bio/guillet_louis_9E.html,death,1868,Q3464279,PLACE_QC012007,Sainte-Geneviève-de-Batiscan,wd,high
viaf:31867289,George Theodore Berthon,Q3101958,http://www.biographi.ca/en/bio/berthon_george_theodore_12E.html,death,1892,Q172,PLACE_ON154011,Toronto,wd,high
viaf:31907569,John Alexander Barry,Q6218554,http://www.biographi.ca/en/bio/barry_john_alexander_10E.html,death,1872,Q1693101,PLACE_NS019018,Shelburne,wd,high
viaf:31911686,David Williams Higgins,Q5241158,http://www.biographi.ca/en/bio/higgins_david_williams_14E.html,death,1917,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:32002395,Gabrielle Roy,Q294999,http://www.biographi.ca/en/bio/roy_gabrielle_21E.html,birth,1909,Q1004192,PLACE_MB160012,Saint Boniface,wd,high
viaf:32002395,Gabrielle Roy,Q294999,http://www.biographi.ca/en/bio/roy_gabrielle_21E.html,death,1983,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:32036433,Paul-Émile Léger,Q1369497,http://www.biographi.ca/en/bio/leger_paul_emile_22E.html,death,1991,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:32038738,Albert Lozeau,Q2831357,http://www.biographi.ca/en/bio/lozeau_albert_15E.html,birth,1878,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:32363250,George Frederick Cameron,Q5539458,http://www.biographi.ca/en/bio/cameron_george_frederick_11E.html,birth,1854,Q286048,PLACE_NS016036,New Glasgow,wd,high
viaf:3273617,B.E. (Bernhard Eduard) Fernow,Q4894172,http://www.biographi.ca/en/bio/fernow_bernhard_eduard_15E.html,death,1923,Q172,PLACE_ON154011,Toronto,wd,high
viaf:32793719,Arthur Meighen,Q128645,http://www.biographi.ca/en/bio/meighen_arthur_18E.html,death,1960,Q172,PLACE_ON154011,Toronto,wd,high
viaf:32800985,J.W. Dunbar (John Wedderburn Dunbar) Moodie,Q18732048,http://www.biographi.ca/en/bio/moodie_john_wedderburn_dunbar_9E.html,death,1869,Q34227,PLACE_ON118025,Belleville,wd,high
viaf:32803291,William Henry Drummond,Q4020042,http://www.biographi.ca/en/bio/drummond_william_henry_13E.html,death,1907,Q2568572,PLACE_ON148193,Cobalt,wd,high
viaf:32925425,Robert Sellar,Q62559430,http://www.biographi.ca/en/bio/sellar_robert_14E.html,death,1919,Q141764,PLACE_QC058012,Huntingdon,wd,high
viaf:33110303,Nérée Beauchemin,Q3347202,http://www.biographi.ca/en/bio/beauchemin_neree_16E.html,birth,1850,Q3571405,PLACE_QC093011,Yamachiche,wd,high
viaf:33110303,Nérée Beauchemin,Q3347202,http://www.biographi.ca/en/bio/beauchemin_neree_16E.html,death,1931,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:33286501,Mark Young Stark,Q109857781,http://www.biographi.ca/en/bio/stark_mark_young_9E.html,death,1866,Q620726,PLACE_ON153010_1911,Dundas,wd,high
viaf:33401634,May Agnes Fleming,Q6796412,http://www.biographi.ca/en/bio/early_may_agnes_10E.html,birth,1840,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:33684863,Thomas-Jean-Jacques Loranger,Q7786804,http://www.biographi.ca/en/bio/loranger_thomas_jean_jacques_11E.html,birth,1823,Q3571405,PLACE_QC093011,Yamachiche,wd,high
viaf:33684863,Thomas-Jean-Jacques Loranger,Q7786804,http://www.biographi.ca/en/bio/loranger_thomas_jean_jacques_11E.html,death,1885,Q3464399,PLACE_QC075013,Sainte-Pétronille,wd,high
viaf:3396211,David Boyle,Q5231631,http://www.biographi.ca/en/bio/boyle_david_14E.html,death,1911,Q172,PLACE_ON154011,Toronto,wd,high
viaf:34254672,Alexis André,Q949584,http://www.biographi.ca/en/bio/andre_alexis_12E.html,death,1893,Q36312,PLACE_AB194026,Calgary,wd,high
