:START_ID,:END_ID,relationship_type,iou:float,from_fraction:float,to_fraction:float,year_from:int,year_to:int,:TYPE
NS013011_1881,NS042013_1891,CONTAINS,0.7613,0.7613,1.0,1881,1891,P134_continued
NS013008_1881,NS042016_1891,CONTAINS,0.3204,0.3204,1.0,1881,1891,P134_continued
NS013008_1881,NS042018_1891,CONTAINS,0.6796,0.6796,1.0,1881,1891,P134_continued
NS012002_1881,NS040008_1891,WITHIN,0.6301,1.0,0.6301,1881,1891,P134_continued
NS013006_1881,NS042010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS013003_1881,NS042015_1891,CONTAINS,0.2985,0.2985,1.0,1881,1891,P134_continued
NS013003_1881,NS042007_1891,CONTAINS,0.628,0.628,1.0,1881,1891,P134_continued
NS013003_1881,NS042017_1891,CONTAINS,0.0735,0.0735,1.0,1881,1891,P134_continued
NS014009_1881,NS044002_1891,CONTAINS,0.543,0.543,1.0,1881,1891,P134_continued
NS014009_1881,NS044008_1891,CONTAINS,0.457,0.457,1.0,1881,1891,P134_continued
NS014005_1881,NS044004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS014004_1881,NS044010_1891,CONTAINS,0.27,0.27,1.0,1881,1891,P134_continued
NS014004_1881,NS044015_1891,CONTAINS,0.29,0.29,1.0,1881,1891,P134_continued
NS014004_1881,NS044014_1891,CONTAINS,0.44,0.44,1.0,1881,1891,P134_continued
NS014010_1881,NS044018_1891,CONTAINS,0.0991,0.0991,1.0,1881,1891,P134_continued
NS014010_1881,NS044016_1891,CONTAINS,0.7241,0.7241,1.0,1881,1891,P134_continued
NS014010_1881,NS044017_1891,CONTAINS,0.1768,0.1768,1.0,1881,1891,P134_continued
NS014008_1881,NS044011_1891,CONTAINS,0.1098,0.1098,1.0,1881,1891,P134_continued
NS014008_1881,NS044021_1891,CONTAINS,0.3387,0.3387,1.0,1881,1891,P134_continued
NS014008_1881,NS044003_1891,CONTAINS,0.5516,0.5516,1.0,1881,1891,P134_continued
NS016999_1881,NS026999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS005999_1881,NS043999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS015999_1881,NS031999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS008999_1881,NS032999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS018999_1881,NS035999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS004999_1881,NS036999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS020999_1881,NS039999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS013999_1881,NS042999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017008_1881,NS037008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017013_1881,NS037013_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017003_1881,NS037003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017010_1881,NS037010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017007_1881,NS037007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017009_1881,NS037009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS022013_1881,NS030009_1891,CONTAINS,0.0316,0.0316,1.0,1881,1891,P134_continued
NS020025_1881,NS039027_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS017001_1881,NS037001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS005006_1881,NS043004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS010999_1881,NS034999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS009008_1881,NS033007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS007002_1881,NS041002_1891,CONTAINS,0.5584,0.5584,1.0,1881,1891,P134_continued
NS007002_1881,NS041009_1891,CONTAINS,0.4416,0.4416,1.0,1881,1891,P134_continued
NS018012_1881,NS035006_1891,CONTAINS,0.4553,0.4553,1.0,1881,1891,P134_continued
NS018012_1881,NS035018_1891,CONTAINS,0.1814,0.1814,1.0,1881,1891,P134_continued
NS018012_1881,NS035016_1891,CONTAINS,0.2219,0.2219,1.0,1881,1891,P134_continued
NS018012_1881,NS035011_1891,CONTAINS,0.1414,0.1414,1.0,1881,1891,P134_continued
NS014002_1881,NS044006_1891,CONTAINS,0.3177,0.3177,1.0,1881,1891,P134_continued
NS014002_1881,NS044001_1891,CONTAINS,0.2383,0.2383,1.0,1881,1891,P134_continued
NS014003_1881,NS044020_1891,CONTAINS,0.046,0.046,1.0,1881,1891,P134_continued
NS014003_1881,NS044007_1891,CONTAINS,0.0199,0.0199,1.0,1881,1891,P134_continued
NS014003_1881,NS044009_1891,CONTAINS,0.0234,0.0234,1.0,1881,1891,P134_continued
NS014003_1881,NS044013_1891,CONTAINS,0.6135,0.6135,1.0,1881,1891,P134_continued
NS014003_1881,NS044005_1891,CONTAINS,0.028,0.028,1.0,1881,1891,P134_continued
NS006007_1881,NS028008_1891,WITHIN,0.5398,1.0,0.5398,1881,1891,P134_continued
NS006006_1881,NS028008_1891,WITHIN,0.4602,1.0,0.4602,1881,1891,P134_continued
NS014999_1881,NS044999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
NS020008_1881,NS039012_1891,WITHIN,0.4678,1.0,0.4678,1881,1891,P134_continued
NS009003_1881,NS033003_1891,WITHIN,0.2712,1.0,0.2712,1881,1891,P134_continued
NS009004_1881,NS033003_1891,WITHIN,0.1364,1.0,0.1364,1881,1891,P134_continued
NS020017_1881,NS039001_1891,CONTAINS,0.6749,0.6749,1.0,1881,1891,P134_continued
NS010013_1881,NS034028_1891,WITHIN,0.0933,1.0,0.0933,1881,1891,P134_continued
NS012001_1881,NS040008_1891,WITHIN,0.3699,1.0,0.3699,1881,1891,P134_continued
PE003010_1881,PE134002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003009_1881,PE134003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003008_1881,PE134004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003007_1881,PE134005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003006_1881,PE134006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003005_1881,PE134007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003004_1881,PE134008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003003_1881,PE134009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003002_1881,PE134010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003001_1881,PE134011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003016_1881,PE134012_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003015_1881,PE134013_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003014_1881,PE134014_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003013_1881,PE134015_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003012_1881,PE134016_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003011_1881,PE134017_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003018_1881,PE134018_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003019_1881,PE134019_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003020_1881,PE134020_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003021_1881,PE134021_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003017_1881,PE134022_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE003022_1881,PE134001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001001_1881,PE135002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001002_1881,PE135003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001003_1881,PE135004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001004_1881,PE135005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001005_1881,PE135006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001006_1881,PE135007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001007_1881,PE135008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001008_1881,PE135009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001009_1881,PE135010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001010_1881,PE135011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001011_1881,PE135012_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001012_1881,PE135013_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001013_1881,PE135014_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001014_1881,PE135015_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001015_1881,PE135016_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001016_1881,PE135017_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001018_1881,PE135018_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001019_1881,PE135019_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001020_1881,PE135020_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001021_1881,PE135021_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001022_1881,PE135022_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001023_1881,PE135023_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001024_1881,PE135024_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE001017_1881,PE135001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002002_1881,PE136002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002003_1881,PE136003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002004_1881,PE136004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002005_1881,PE136005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002006_1881,PE136006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002007_1881,PE136007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002008_1881,PE136008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002009_1881,PE136009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002010_1881,PE136010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002011_1881,PE136011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002012_1881,PE136012_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002013_1881,PE136013_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002014_1881,PE136014_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002015_1881,PE136015_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002016_1881,PE136016_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002017_1881,PE136017_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002018_1881,PE136018_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002019_1881,PE136019_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002020_1881,PE136020_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002021_1881,PE136021_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002022_1881,PE136022_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002023_1881,PE136023_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002024_1881,PE136024_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
PE002001_1881,PE136001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
ON135006_1881,ON131001_1891,WITHIN,0.0069,1.0,0.0069,1881,1891,P134_continued
ON175011_1881,ON078007_1891,WITHIN,0.0168,1.0,0.0168,1881,1891,P134_continued
NL998999_1881,NL998999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096007_1881,QC137001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096003_1881,QC137003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096011_1881,QC137004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096005_1881,QC137005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096006_1881,QC137007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096014_1881,QC137008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096013_1881,QC137010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096012_1881,QC137011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096002_1881,QC137002_1891,CONTAINS,0.0567,0.0567,1.0,1881,1891,P134_continued
QC096002_1881,QC137012_1891,CONTAINS,0.9433,0.9433,1.0,1881,1891,P134_continued
QC096001_1881,QC137009_1891,CONTAINS,0.0276,0.0276,1.0,1881,1891,P134_continued
QC096010_1881,QC137014_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC096004_1881,QC137006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058011_1881,QC138002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058002_1881,QC138003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058006_1881,QC138006_1891,CONTAINS,0.9483,0.9483,1.0,1881,1891,P134_continued
QC058007_1881,QC138008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058001_1881,QC138009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058003_1881,QC138010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058004_1881,QC138011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058010_1881,QC138012_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC058009_1881,QC138005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048020_1881,QC139002_1891,CONTAINS,0.5398,0.5398,1.0,1881,1891,P134_continued
QC048004_1881,QC139011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048002_1881,QC139012_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048014_1881,QC139013_1891,WITHIN,0.9201,0.9728,0.9444,1881,1891,P134_continued
QC048015_1881,QC139014_1891,CONTAINS,0.4705,0.4705,1.0,1881,1891,P134_continued
QC048015_1881,QC139001_1891,CONTAINS,0.5295,0.5295,1.0,1881,1891,P134_continued
QC048006_1881,QC139016_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048010_1881,QC139017_1891,CONTAINS,0.8343,0.8343,1.0,1881,1891,P134_continued
QC048017_1881,QC139003_1891,WITHIN,0.6598,1.0,0.6598,1881,1891,P134_continued
QC048016_1881,QC139010_1891,CONTAINS,0.7377,0.7377,1.0,1881,1891,P134_continued
QC048003_1881,QC139018_1891,SAME_AS,0.9872,0.9872,1.0,1881,1891,P134_continued
QC048003_1881,QC139019_1891,CONTAINS,0.0128,0.0128,1.0,1881,1891,P134_continued
QC048001_1881,QC139020_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048012_1881,QC139006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048019_1881,QC139022_1891,CONTAINS,0.3902,0.3902,1.0,1881,1891,P134_continued
QC048019_1881,QC139005_1891,CONTAINS,0.6098,0.6098,1.0,1881,1891,P134_continued
QC048005_1881,QC139023_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC048013_1881,QC139024_1891,CONTAINS,0.8975,0.8975,1.0,1881,1891,P134_continued
QC073008_1881,QC140003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC073006_1881,QC140005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC073005_1881,QC140006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC073004_1881,QC140007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC073002_1881,QC140008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC073007_1881,QC140001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC045008_1881,QC141001_1891,WITHIN,0.9414,1.0,0.9414,1881,1891,P134_continued
QC045004_1881,QC141004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC045001_1881,QC141002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC045005_1881,QC141006_1891,CONTAINS,0.9366,0.9366,1.0,1881,1891,P134_continued
QC045007_1881,QC141007_1891,CONTAINS,0.4726,0.4726,1.0,1881,1891,P134_continued
QC045011_1881,QC141008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC045002_1881,QC141009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC045006_1881,QC141012_1891,CONTAINS,0.9033,0.9033,1.0,1881,1891,P134_continued
QC045003_1881,QC141013_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086003_1881,QC142001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086002_1881,QC142004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086001_1881,QC142005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086006_1881,QC142006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086007_1881,QC142007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086009_1881,QC142009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086011_1881,QC142003_1891,CONTAINS,0.6493,0.6493,1.0,1881,1891,P134_continued
QC086011_1881,QC142010_1891,CONTAINS,0.3507,0.3507,1.0,1881,1891,P134_continued
QC086008_1881,QC142011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC086004_1881,QC142002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC038005_1881,QC143003_1891,CONTAINS,0.4107,0.4107,1.0,1881,1891,P134_continued
QC038005_1881,QC143002_1891,CONTAINS,0.5893,0.5893,1.0,1881,1891,P134_continued
QC038002_1881,QC143005_1891,CONTAINS,0.4687,0.4687,1.0,1881,1891,P134_continued
QC038002_1881,QC143004_1891,CONTAINS,0.5313,0.5313,1.0,1881,1891,P134_continued
QC038008_1881,QC143008_1891,CONTAINS,0.389,0.389,1.0,1881,1891,P134_continued
QC038008_1881,QC143007_1891,CONTAINS,0.611,0.611,1.0,1881,1891,P134_continued
QC038016_1881,QC143009_1891,WITHIN,0.8864,1.0,0.8864,1881,1891,P134_continued
QC038004_1881,QC143010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC038007_1881,QC143011_1891,CONTAINS,0.3478,0.3478,1.0,1881,1891,P134_continued
QC038007_1881,QC143012_1891,CONTAINS,0.6522,0.6522,1.0,1881,1891,P134_continued
QC038003_1881,QC143016_1891,CONTAINS,0.497,0.497,1.0,1881,1891,P134_continued
QC038003_1881,QC143015_1891,CONTAINS,0.503,0.503,1.0,1881,1891,P134_continued
QC038001_1881,QC143018_1891,CONTAINS,0.5193,0.5193,1.0,1881,1891,P134_continued
QC038001_1881,QC143017_1891,CONTAINS,0.4807,0.4807,1.0,1881,1891,P134_continued
QC038006_1881,QC143020_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC060004_1881,QC144001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC060005_1881,QC144002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC060001_1881,QC144003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC060006_1881,QC144004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC060003_1881,QC144005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC060002_1881,QC144006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067008_1881,QC145001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067006_1881,QC145003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067002_1881,QC145006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067009_1881,QC145009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067004_1881,QC145010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066007_1881,QC196001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066004_1881,QC196002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066005_1881,QC196003_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066008_1881,QC196004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066006_1881,QC196005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066009_1881,QC196006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC066003_1881,QC196009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067001_1881,QC145007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067003_1881,QC145011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067007_1881,QC145002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC067005_1881,QC145005_1891,CONTAINS,0.2628,0.2628,1.0,1881,1891,P134_continued
QC067005_1881,QC145004_1891,CONTAINS,0.7372,0.7372,1.0,1881,1891,P134_continued
QC082001_1881,QC146001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082002_1881,QC146002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082014_1881,QC146005_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082003_1881,QC146007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082004_1881,QC146008_1891,SAME_AS,0.9899,0.9899,1.0,1881,1891,P134_continued
QC082007_1881,QC146010_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082008_1881,QC146011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082006_1881,QC146012_1891,SAME_AS,0.99,1.0,0.99,1881,1891,P134_continued
QC082005_1881,QC146013_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082013_1881,QC146015_1891,CONTAINS,0.3165,0.3165,1.0,1881,1891,P134_continued
QC082013_1881,QC146004_1891,CONTAINS,0.5503,0.5503,1.0,1881,1891,P134_continued
QC082010_1881,QC146016_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC082012_1881,QC146017_1891,CONTAINS,0.6377,0.6377,1.0,1881,1891,P134_continued
QC082999_1881,QC146999_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077012_1881,QC147001_1891,SAME_AS,0.9943,0.9943,1.0,1881,1891,P134_continued
QC077006_1881,QC147002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077009_1881,QC147003_1891,CONTAINS,0.9001,0.9168,0.9802,1881,1891,P134_continued
QC077010_1881,QC147004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077003_1881,QC147007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077002_1881,QC147008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077004_1881,QC147009_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077008_1881,QC147010_1891,WITHIN,0.7749,1.0,0.7749,1881,1891,P134_continued
QC077001_1881,QC147011_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077005_1881,QC147012_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC077011_1881,QC147006_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC071003_1881,QC148001_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC071001_1881,QC148003_1891,CONTAINS,0.462,0.462,1.0,1881,1891,P134_continued
QC071001_1881,QC148002_1891,CONTAINS,0.3636,0.3636,1.0,1881,1891,P134_continued
QC071007_1881,QC148004_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC071004_1881,QC148005_1891,CONTAINS,0.7925,0.7925,1.0,1881,1891,P134_continued
QC071002_1881,QC148006_1891,CONTAINS,0.7577,0.7577,1.0,1881,1891,P134_continued
QC071006_1881,QC148007_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC071005_1881,QC148008_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076021_1881,QC149007_1891,CONTAINS,0.727,0.727,1.0,1881,1891,P134_continued
QC076021_1881,QC149008_1891,CONTAINS,0.0029,0.0029,1.0,1881,1891,P134_continued
QC076021_1881,QC149016_1891,CONTAINS,0.172,0.172,1.0,1881,1891,P134_continued
QC076026_1881,QC149009_1891,CONTAINS,0.7127,0.7127,1.0,1881,1891,P134_continued
QC076026_1881,QC149012_1891,CONTAINS,0.0053,0.0053,1.0,1881,1891,P134_continued
QC076019_1881,QC149019_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076028_1881,QC149020_1891,CONTAINS,0.4497,0.4497,1.0,1881,1891,P134_continued
QC076023_1881,QC149022_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076024_1881,QC149024_1891,WITHIN,0.6819,1.0,0.6819,1881,1891,P134_continued
QC076025_1881,QC149026_1891,WITHIN,0.7929,1.0,0.7929,1881,1891,P134_continued
QC076027_1881,QC149027_1891,CONTAINS,0.874,0.874,1.0,1881,1891,P134_continued
QC076027_1881,QC149011_1891,CONTAINS,0.126,0.126,1.0,1881,1891,P134_continued
QC076016_1881,QC149002_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076030_1881,QC149015_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076002_1881,QC149030_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076010_1881,QC149032_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076009_1881,QC149035_1891,SAME_AS,0.9985,1.0,0.9985,1881,1891,P134_continued
QC076011_1881,QC149029_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076007_1881,QC149036_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076005_1881,QC149037_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076003_1881,QC149033_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
QC076006_1881,QC149034_1891,SAME_AS,1.0,1.0,1.0,1881,1891,P134_continued
