year_from,year_to,tcpuid_from,tcpuid_to,name_from,name_to,iou,name_similarity,len_diff,cd_name_from,cd_name_to,pr_from
1891,1901,QC177016,QC180016,Onslow N,"Onslow, North—Nord",1.0,73.08,10,Pontiac,Pontiac,QC
1891,1901,PE136001,PE136001,Charlottetown Royalty,"Charlottetown, City & Royalty",1.0,73.2,8,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE135002,PE134001,Township No. 1,Township 1,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135003,PE134002,Township No. 2,Township 2,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135004,PE134003,Township No. 3,Township 3,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135005,PE134004,Township No. 4,Township 4,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135006,PE134005,Township No. 5,Township 5,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135007,PE134006,Township No. 6,Township 6,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135008,PE134007,Township No. 7,Township 7,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135009,PE134008,Township No. 8,Township 8,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135010,PE134009,Township No. 9,Township 9,1.0,73.33,4,Prince,"Prince, West-Ouest",PE
1891,1901,QC186001,QC170011,St. Bernard de Lacolle,St. Bernard de Lacolle,1.0,73.33,0,St. Jean,Missisquoi,QC
1891,1901,PE136002,PE136002,Township No. 20,Township 20,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE136003,PE136003,Township No. 21,Township 21,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE136004,PE136004,Township No. 22,Township 22,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE136005,PE136005,Township No. 23,Township 23,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE136009,PE136006,Township No. 31,Township 31,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE136010,PE136007,Township No. 32,Township 32,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,PE136023,PE136008,Township No. 65,Township 65,1.0,73.63,4,Queen’s,"Queens, West—Ouest",PE
1891,1901,NS026027,NS026027,Round Hill (Moschelle),Round Hill,1.0,73.75,12,Annapolis,Annapolis,NS
1891,1901,QC155007,QC167002,"Montréal, Hochelaga, Ward—Quartier","Montreal, Hochelaga, Ward—Quartier",0.9934,73.94,0,Hochelaga,Maisonneuve,QC
1891,1901,QC159008,QC158009,Ste. Emélie de l’Energie,Ste. Emilie,1.0,74.0,13,Joliette,Joliette,QC
1891,1901,ON063005,ON060005,"Essex Centre, Village","Essex, Town—Ville",1.0,74.21,4,"Essex, South—Sud","Essex, South—Sud",ON
1891,1901,NS035014,NS034011,Rawdon Church,Rawdon,1.0,74.21,7,Hants,Hants,NS
1891,1901,PE135011,PE134010,Township No. 10,Township 10,1.0,74.23,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135012,PE134011,Township No. 11,Township 11,1.0,74.23,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135013,PE134012,Township No. 12,Township 12,1.0,74.23,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135014,PE134013,Township No. 13,Township 13,1.0,74.23,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135015,PE134014,Township No. 14,Township 14,1.0,74.23,4,Prince,"Prince, West-Ouest",PE
1891,1901,PE135017,PE134015,Township No. 16,Township 16,1.0,74.23,4,Prince,"Prince, West-Ouest",PE
1891,1901,MB009020,MB006011,Oakland,Oakland,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009013,MB006007,Elton,Elton,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009014,MB006008,Glenwood,Glenwood,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009028,MB006016,Whitehead,Whitehead,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009007,MB006006,Daly,Daly,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009024,MB006013,Sifton,Sifton,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009030,MB006019,Woodworth,Woodworth,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009021,MB006012,Pipestone,Pipestone,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009027,MB006014,Wallace,Wallace,1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,MB009026,MB006015,"Virden, Town—Ville","Virden, Town—Ville",1.0,74.29,0,Selkirk,Brandon,MB
1891,1901,QC155019,QC167006,"Montréal, St. Jean-Baptiste, Ward—Quartier","Montreal, St. Jean-Baptiste, Ward—Quartier",1.0,74.33,0,Hochelaga,Maisonneuve,QC
1891,1901,ON070008,ON094008,Walpole,Walpole,1.0,74.44,0,Haldimand,"Norfolk, South—Sud",ON
1891,1901,ON105007,ON101007,Zorra E,"Zorra, East—Est",1.0,74.55,8,"Oxford, North—Nord","Oxford, North—Nord",ON
1891,1901,QC168006,QC169009,Leeds E,"Leeds, East—Est",1.0,74.55,8,Mégantic,Mégantic,QC
1891,1901,QC167012,QC168012,Unorganized Territory,Unorganized territory—Territoire non-organisé,1.0,74.55,24,Maskinongé,Maskinongé,QC
1891,1901,QC138009,QC189015,St. Pie,St. Pie,1.0,74.62,0,Bagot ,Rouville,QC
1891,1901,QC176002,QC200001,Aumond,Aumond,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176003,QC200003,Aylwin,Aylwin,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176006,QC200005,Bouchette,Bouchette,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176011,QC200008,Cameron,Cameron,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176014,QC200009,Eardley,Eardley,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176015,QC200010,Egan,Egan,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176017,QC200011,Hincks,Hincks,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176020,QC200014,Kensington,Kensington,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176025,QC200015,Low,Low,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176028,QC200017,Masham,Masham,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176032,QC200018,Northfield ,Northfield,1.0,74.62,1,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176042,QC200020,"Sicotte, Lytton & Baskatong","Sicotte, Lytton & Baskatong",1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176044,QC200021,Templeton,Templeton,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176049,QC200025,Wright,Wright,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176018,QC200012,"Hull, City—Cité","Hull, City—Cité",1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176004,QC200002,"Aylmer, Town—Ville","Aylmer, Town—Ville",1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176026,QC200016,Maniwaki,Maniwaki,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,QC176019,QC200013,Hull,Hull,1.0,74.62,0,"Ottawa, County—Comté",Wright,QC
1891,1901,NB023008,NB023008,Ste. Anne,St. Anns,1.0,74.79,1,Victoria,Victoria & Madawaska,NB
1891,1901,ON086004,ON083004,Crosby S,"Crosby, South—Sud",1.0,74.8,9,"Leeds, South—Sud","Leeds, South—Sud",ON
1891,1901,ON114001,ON110001,Algona S,"Algona, South—Sud",1.0,74.8,9,"Renfrew, North—Nord","Renfrew, North—Nord",ON
1891,1901,ON118003,ON114003,Creemore,"Creemore, Village",1.0,74.8,9,"Simcoe, North—Nord","Simcoe, North—Nord",ON
1891,1901,NS029008,NS029008,"Kempt, Town—Ville",Kemptown,1.0,74.8,9,Colchester,Colchester,NS
1891,1901,QC177017,QC180017,Onslow S,"Onslow, South—Sud",1.0,74.8,9,Pontiac,Pontiac,QC
1891,1901,QC182003,QC187004,Danville,"Danville, Village",1.0,74.8,9,Richmond & Wolfe,Richmond & Wolfe,QC
1891,1901,PE136006,PE135001,Township No. 24,Township 24,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136011,PE135002,Township No. 33,Township 33,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136012,PE135003,Township No. 34,Township 34,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136013,PE135004,Township No. 35,Township 35,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136014,PE135005,Township No. 36,Township 36,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136015,PE135006,Township No. 37,Township 37,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136016,PE135007,Township No. 48,Township 48,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136017,PE135008,Township No. 49,Township 49,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136018,PE135009,Township No. 50,Township 50,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136019,PE135010,Township No. 57,Township 57,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136020,PE135011,Township No. 58,Township 58,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136021,PE135012,Township No. 60,Township 60,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,PE136022,PE135013,Township No. 62,Township 62,1.0,74.88,4,Queen’s,"Queens, East-Est",PE
1891,1901,NB021003,NB021011,"Portland, Lorne, Ward—Quartier","St. John, Lorne, Ward—Quartier",1.0,74.89,0,"St-John, County—Comté","St. John, City & Co—Cité et comté",NB
1891,1901,ON062008,ON059009,"Tilbury Centre (Village), part","Tilbury (part), Village",1.0,74.91,7,"Essex, North—Nord","Essex, North—Nord",ON
1891,1901,ON079007,ON076007,"Tilbury Centre (Village), part","Tilbury (part), Village",1.0,74.91,7,Kent,Kent,ON
1891,1901,ON129004,ON128006,Flamborough W-O,"Flamborough, West—Ouest",1.0,74.99,8,"Wentworth, North—Nord","Wentworth, South—Sud",ON
1891,1901,ON084003,ON081003,Burgess N,"Burgess, North—Nord",1.0,75.0,10,"Lanark, South—Sud","Lanark, South—Sud",ON
1891,1901,ON084006,ON081006,Elmsley N,"Elmsley, North—Nord",0.9927,75.0,10,"Lanark, South—Sud","Lanark, South—Sud",ON
1891,1901,ON130005,ON128008,Grimsby N,"Grimsby, North—Nord",1.0,75.0,10,"Wentworth, South—Sud","Wentworth, South—Sud",ON
1891,1901,ON102005,ON098007,Whitby W-O,"Whitby, West—Ouest",1.0,75.0,8,"Ontario, South—Sud","Ontario, South—Sud",ON
1891,1901,ON106003,ON102003,Norwich N,"Norwich, North—Nord",1.0,75.0,10,"Oxford, South—Sud","Oxford, South—Sud",ON
1891,1901,ON106009,ON102009,Oxford W-O,"Oxford, West—Ouest",1.0,75.0,8,"Oxford, South—Sud","Oxford, South—Sud",ON
1891,1901,QC144002,QC144002,Bolton W-O,"Bolton, West—Ouest",1.0,75.0,8,Brome,Brome,QC
1891,1901,QC168001,QC169002,Halifax N,"Halifax, North—Nord",1.0,75.0,10,Mégantic,Mégantic,QC
1891,1901,QC168004,QC169005,Ireland N,"Ireland, North—Nord",1.0,75.0,10,Mégantic,Mégantic,QC
1891,1901,QC188008,QC192014,Stukely N,"Stukely, North—Nord",1.0,75.0,10,Shefford,Shefford,QC
1891,1901,QC188009,QC192015,Stukely S,"Stukely, South, Sud",1.0,75.0,10,Shefford,Shefford,QC
1891,1901,QC139010,QC139015,St. Honoré de Shenley,St. Honoré,1.0,75.16,11,Beauce,Beauce,QC
1891,1901,ON062009,ON059011,Walkerville,"Walkerville, Town—Ville",1.0,75.29,12,"Essex, North—Nord","Essex, North—Nord",ON
1891,1901,NS039020,NS038025,"New Glasgow, Town—Ville",New Glasgow,1.0,75.29,12,Pictou,Pictou,NS
1891,1901,ON062010,ON059012,"Windsor, Town—Ville","Windsor, City—Cité",1.0,75.41,1,"Essex, North—Nord","Essex, North—Nord",ON
1891,1901,QC159002,QC158002,St. Alphonse de Rodriguez,St. Alphonse,0.9868,75.41,13,Joliette,Joliette,QC
1891,1901,QC182016,QC187026,St. Fortunat de Wolfeston,St. Fortunat,1.0,75.41,13,Richmond & Wolfe,Richmond & Wolfe,QC
1891,1901,QC195009,QC199010,Très St. Sacrement,Très-St. Rédempteur,1.0,75.41,1,Vaudreuil,Vaudreuil,QC
1891,1901,ON094005,ON085003,Gainsborough,Gainsborough,1.0,75.45,0,Monck,Lincoln & Niagara,ON
1891,1901,ON094007,ON085009,Pelham,Pelham,1.0,75.45,0,Monck,Lincoln & Niagara,ON
1891,1901,NB023013,NB023013,St. Leonard's,St. Léonard,1.0,75.48,2,Victoria,Victoria & Madawaska,NB
1891,1901,PE135016,PE133002,Township No. 15,Township 15,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135018,PE133003,Township No. 17,Township 17,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135019,PE133004,Township No. 18,Township 18,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135020,PE133005,Township No. 19,Township 19,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135021,PE133006,Township No. 25,Township 25,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135022,PE133007,Township No. 26,Township 26,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135023,PE133008,Township No. 27,Township 27,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,PE135024,PE133009,Township No. 28,Township 28,1.0,75.59,4,Prince,"Prince, East-Est",PE
1891,1901,NB021004,NB021012,"Portland, Stanley, Ward—Quartier","St. John, Stanley, Ward—Quartier",1.0,75.76,0,"St-John, County—Comté","St. John, City & Co—Cité et comté",NB
1891,1901,QC149004,QC149025,L’Anse St. Jean ,St. Jean,0.9889,75.97,8,Chicoutimi and Saguenay,Chicoutimi & Saguenay,QC
1891,1901,NS042001,NS040001,Barrington,Barrington Head,1.0,76.0,5,Shelburne,Shelburne & Queens,NS
1891,1901,QC142005,QC162005,Lavaltrie,Lavaltrie,1.0,76.0,0,Berthier,L’Assomption,QC
1891,1901,QC161003,QC148010,Sault St. Louis,Sault St. Louis,1.0,76.0,0,Laprairie,Chateauguay,QC
1891,1901,QC169008,QC191001,Notre-Dame des Anges,Notre-Dame des Anges,1.0,76.0,0,Missisquoi,St. Jean & Iberville,QC
1891,1901,QC155009,QC167003,"Maisonneuve, Town—Ville","Maisonneuve, Town—Ville",0.9963,76.0,0,Hochelaga,Maisonneuve,QC
1891,1901,NB021001,NB021009,"Portland, Dufferin, Ward—Quartier","St. John, Dufferin, Ward—Quartier",1.0,76.16,0,"St-John, County—Comté","St. John, City & Co—Cité et comté",NB
1891,1901,NB021005,NB021013,"Portland, Victoria, Ward—Quartier","St. John, Victoria, Ward—Quartier",1.0,76.16,0,"St-John, County—Comté","St. John, City & Co—Cité et comté",NB
1891,1901,ON094001,ON067002,Canboro',Canboro,1.0,76.24,1,Monck,Haldimand & Monok,ON
1891,1901,NB021002,NB021010,"Portland, Lansdowne, Ward—Quartier","St. John, Lansdowne, Ward—Quartier",1.0,76.54,0,"St-John, County—Comté","St. John, City & Co—Cité et comté",NB
1891,1901,ON085001,ON082001,Elmsley S,"Elmsley, South—Sud",0.9904,76.67,9,"Leeds & Grenville, North—Nord","Leeds & Grenville, North—Nord",ON
1891,1901,ON130006,ON128009,Grimsby S,"Grimsby, South—Sud",1.0,76.67,9,"Wentworth, South—Sud","Wentworth, South—Sud",ON
1891,1901,ON102004,ON098005,Whitby E,"Whitby, East—Est ",1.0,76.67,9,"Ontario, South—Sud","Ontario, South—Sud",ON
1891,1901,ON106004,ON102004,Norwich S,"Norwich, South—Sud",1.0,76.67,9,"Oxford, South—Sud","Oxford, South—Sud",ON
1891,1901,ON106007,ON102007,Oxford E,"Oxford, East—Est",1.0,76.67,8,"Oxford, South—Sud","Oxford, South—Sud",ON
1891,1901,ON105002,ON101002,Easthope N,"Easthope, North—Nord",1.0,76.67,10,"Oxford, North—Nord","Oxford, North—Nord",ON
1891,1901,ON124002,ON122002,Dumfries N,"Dumfries, North—Nord",1.0,76.67,10,"Waterloo, South—Sud","Waterloo, South—Sud",ON
1891,1901,MB007010,MB008004,"Gladstone, Town—Ville","Gladstone, Town—Ville",1.0,76.67,0,Marquette,Macdonald,MB
1891,1901,MB007016,MB008007,"Neepawa, Town—Ville","Neepawa, Town—Ville",1.0,76.67,0,Marquette,Macdonald,MB
1891,1901,MB007023,MB008012,"Portage la Prairie, Town—Ville","Portage la Prairie, Town—Ville",1.0,76.67,0,Marquette,Macdonald,MB
1891,1901,NS028020,NS028022,North Sydney,"North Sydney, Town—Ville",1.0,76.67,12,Cape Breton,Cape Breton,NS
1891,1901,NS044018,NS042017,Pubnico W-O,"Pubnico, West—Ouest",1.0,76.67,8,Yarmouth,Yarmouth,NS
1891,1901,QC164012,QC164012,St. Romuald d’Etchemin,St. Romuald,1.0,76.67,11,Lévis,Lévis,QC
1891,1901,QC168002,QC169003,Halifax S,"Halifax, South—Sud",0.9872,76.67,9,Mégantic,Mégantic,QC
1891,1901,QC168014,QC169018,Thetford N,"Thetford, North—Nord",1.0,76.67,10,Mégantic,Mégantic,QC
1891,1901,QC168010,QC169016,Somerset N,"Somerset, North—Nord",1.0,76.67,10,Mégantic,Mégantic,QC
1891,1901,QC169006,QC170006,Farnham W-O,"Farnham, West—Ouest",1.0,76.67,8,Missisquoi,Missisquoi,QC
1891,1901,QC149032,QC149047,Mécatina,Mekattina,1.0,76.68,1,Chicoutimi and Saguenay,Chicoutimi & Saguenay,QC
1891,1901,ON129003,ON128005,Flamborough E,"Flamborough, East—Est",1.0,76.94,8,"Wentworth, North—Nord","Wentworth, South—Sud",ON
1891,1901,QC173007,QC177002,"Montréal, St. Louis, Ward—Quartier","Montreal, St. Louis Ward—Quartier",1.0,77.37,1,Montréal,"Montreal, St. Laurent, City—Cité",QC
1891,1901,QC155021,QC163009,"St. Léonard, Port Maurice",St. Léonard de Port Maurice,1.0,77.47,2,Hochelaga,Laval,QC
1891,1901,QC155022,QC157024,"Verdun, Village","Verdun, Village",1.0,77.5,0,Hochelaga,Jacques-Cartier,QC
1891,1901,QC155004,QC157002,Côte St. Paul,Côte St. Paul,1.0,77.5,0,Hochelaga,Jacques-Cartier,QC
1891,1901,QC155001,QC157001,"Côte des Neiges, Village","Côte des Neiges, Village",1.0,77.5,0,Hochelaga,Jacques-Cartier,QC
1891,1901,QC155999,QC157999,NO DATA,NO DATA,1.0,77.5,0,Hochelaga,Jacques-Cartier,QC
1891,1901,QC173004,QC175001,"Montréal, St. Antoine, Ward—Quartier","Montreal, St. Antoine Ward—Quartier",1.0,77.54,1,Montréal,"Montreal, St. Antoine, City—Cité",QC
1891,1901,ON105006,ON101006,"Woodstock, Town—Ville","Woodstock, City—Cité",1.0,77.8,1,"Oxford, North—Nord","Oxford, North—Nord",ON
1891,1901,QC147005,QC147007,Petite Rivière ,Petite Rivière St. François,1.0,77.8,12,Charlevoix,Charlevoix,QC
1891,1901,QC155018,QC155003,"St. Henri, Town—Ville","St. Henri, City—Cité",1.0,77.8,1,Hochelaga,Hochelaga,QC
1891,1901,QC183020,QC188019,Ste. Félicité & Cherbourg ,Ste. Félicité,1.0,77.89,13,Rimouski,Rimouski,QC
1891,1901,QC159003,QC158003,St. Ambroise de Kildare,St. Ambroise,0.9894,78.0,11,Joliette,Joliette,QC
1891,1901,NS040006,NS040024,Hunt’s Point,Hunt Point,1.0,78.04,2,Queen's,Shelburne & Queens,NS
1891,1901,ON078007,ON075007,Wawanosh W-O,"Wawanosh, West—Ouest",1.0,78.12,8,"Huron, West—Ouest","Huron, West—Ouest",ON
1891,1901,ON090006,ON087006,Nissouri W-O,"Nissouri, West—Ouest",1.0,78.12,8,"Middlesex, East—Est","Middlesex, East—Est",ON
1891,1901,ON091009,ON088009,Williams W-O,"Williams, West—Ouest",1.0,78.12,8,"Middlesex, North—Nord","Middlesex, North—Nord",ON
1891,1901,NS026009,NS026009,Clements W-O,"Clements, West—Ouest",1.0,78.12,8,Annapolis,Annapolis,NS
1891,1901,QC160011,QC159013,St. Onésime d'Ixworth,St. Onésime,1.0,78.12,10,Kamouraska,Kamouraska,QC
1891,1901,ON085003,ON082003,Kemptville,"Kemptville, Village",1.0,78.28,9,"Leeds & Grenville, North—Nord","Leeds & Grenville, North—Nord",ON
1891,1901,ON108006,ON104006,Mornington,"Mornington, Village",1.0,78.28,9,"Perth, North—Nord","Perth, North—Nord",ON
1891,1901,ON105003,ON101003,Easthope S,"Easthope, South—Sud",1.0,78.28,9,"Oxford, North—Nord","Oxford, North—Nord",ON
1891,1901,ON111003,ON107003,Monaghan S,"Monaghan, South—Sud",1.0,78.28,9,"Peterborough, West—Ouest","Peterborough, West—Ouest",ON
1891,1901,QC164009,QC164009,St. Joseph,St. Joseph de Lévis,1.0,78.28,9,Lévis,Lévis,QC
1891,1901,QC168015,QC169019,Thetford S,"Thetford, South—Sud",1.0,78.28,9,Mégantic,Mégantic,QC
1891,1901,NS042007,NS040006,Jordan Bay W-O,Jordan Bay,1.0,78.33,4,Shelburne,Shelburne & Queens,NS
1891,1901,ON079008,ON076008,Tilbury E,"Tilbury, East—Est",1.0,78.46,8,Kent,Kent,ON
1891,1901,NS044016,NS042015,Pubnico E,"Pubnico, East—Est",1.0,78.46,8,Yarmouth,Yarmouth,NS
1891,1901,ON079002,ON076002,"Chatham, Town—Ville","Chatham, City—Cite",1.0,79.19,1,Kent,Kent,ON
1891,1901,ON049001,ON046002,Brantford W-O,"Brantford, West—Ouest",1.0,79.41,8,"Brant, South—Sud","Brant, South—Sud",ON
1891,1901,ON063003,ON060003,Colchester N,"Colchester, North—Nord",1.0,79.41,10,"Essex, South—Sud","Essex, South—Sud",ON
1891,1901,ON090001,ON087001,Dorchester N,"Dorchester, North—Nord",1.0,79.41,10,"Middlesex, East—Est","Middlesex, East—Est",ON
1891,1901,ON126005,ON124005,Garafraxa W-O,"Garafraxa, West—Ouest",1.0,79.41,8,"Wellington, Centre","Wellington, Centre",ON
1891,1901,ON113006,ON109006,Marysburg S,"Marysburg, South—Sud",1.0,79.68,9,Prince Edward,Prince Edward,ON
1891,1901,QC139027,QC139031,Woburn & Clinton,Woburn & Louise,1.0,79.68,1,Beauce,Beauce,QC
1891,1901,QC170002,QC171002,"St. Calixte, Village",St. Calixte,1.0,79.68,9,Montcalm,Montcalm,QC
1891,1901,QC149028,QC149045,Isle of Anticosti,Île d'Anticosti,1.0,79.77,2,Chicoutimi and Saguenay,Chicoutimi & Saguenay,QC
1891,1901,ON052002,ON049002,Amabel & Saugeen,Amabel & Saugeen Ind. Reserve,1.0,79.78,13,"Bruce, North—Nord","Bruce, North—Nord",ON
1901,1911,ON045008,ON084009,"Wallaceburg, Town—Ville",Wallaceburg t-v,1.0,60.15,8,Bothwell,Kent E,ON
1901,1911,ON127004,ON056001,"Brantford, East—Est",Brantford E,1.0,60.16,8,"Wentworth & Brant, North—Nord",Brant,ON
1901,1911,ON092028,ON099065,Grant & part Field,Grant,1.0,60.43,13,Nipissing,Nipissing,ON
1901,1911,ON071009,ON079015,"Madoc, Village",Madoc t-v,1.0,60.61,5,"Hastings, North—Nord",Hastings E,ON
1901,1911,ON044010,ON055032,Garden,Garden River I R,1.0,60.68,10,Algoma,Algoma W-O,ON
1901,1911,ON060005,ON068012,"Essex, Town—Ville",Essex t-v,1.0,61.34,8,"Essex, South—Sud",Essex S,ON
1901,1911,ON130001,ON137006,"Aurora, Town—Ville",Aurora t-v,1.0,61.36,8,"York, North—Nord",York N,ON
1901,1911,ON122003,ON131004,"Galt, Town—Ville",Galt t-v,1.0,61.52,8,"Waterloo, South—Sud",Waterloo S,ON
1901,1911,ON101008,ON106005,"Zorra, West—Ouest",Zorra W-O,1.0,61.54,8,"Oxford, North—Nord",Oxford N,ON
1901,1911,ON112006,ON118007,"New Edinburg (Rideau Ward, Ottawa)","Ottawa, Rideau ward-quartier",1.0,61.61,6,Russell,Russell,ON
1901,1911,ON049004,ON060008,"Chesley, Village",Chesley t-v,1.0,61.67,5,"Bruce, North—Nord",Bruce S,ON
1901,1911,ON059010,ON068010,"Tilbury, West—Ouest",Tilbury W-O,1.0,61.67,8,"Essex, North—Nord",Essex S,ON
1901,1911,ON064004,ON073006,"Meaford, Town—Ville",Meaford t-v,1.0,61.67,8,"Grey, East—Est",Grey N,ON
1901,1911,ON084007,ON092015,"Napanee, Town—Ville",Napanee t-v,1.0,61.67,8,Lennox,Lennox & Addington,ON
1901,1911,ON093004,ON107008,"Tilsonburg, Town—Ville",Tilsonburg t-v,1.0,61.67,8,"Norfolk, North—Nord",Oxford S,ON
1901,1911,QC155003,QC160003,"St. Henri, City—Cité","Montréal, St. Henri ward-quartier",1.0,61.7,13,Hochelaga,Hochelaga,QC
1901,1911,QC167001,QC172001,"De Lorimier, Village","Montréal, DeLormier ward-quartier",1.0,61.7,13,Maisonneuve,Maisonneuve,QC
