observation_id:ID,:LABEL,variable_name,variable_category,value_numeric:float,value_string,unit,source_table,notes
ON040002_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,712.0,,persons,V1T1,
ON040002_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,686.0,,persons,V1T1,
ON040002_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1398.0,,persons,V1T1,
ON040002_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,48.0,,persons,V1T1,
ON040002_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,90.0,,persons,V1T1,
ON040002_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,138.0,,persons,V1T1,
ON040002_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1734.0,,persons,V1T1,
ON040002_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1587.0,,persons,V1T1,
ON040002_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,3321.0,,persons,V1T1,
ON040003_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,70080.0,,unknown,V1T1,
ON040003_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,5.0,,unknown,V1T1,
ON040003_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,689.0,,unknown,V1T1,
ON040003_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,31.0,,unknown,V1T1,
ON040003_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,6.0,,unknown,V1T1,
ON040003_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,694.0,,unknown,V1T1,
ON040003_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,698.0,,persons,V1T1,
ON040003_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,3980.0,,persons,V1T1,
ON040003_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,2045.0,,persons,V1T1,
ON040003_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1935.0,,persons,V1T1,
ON040003_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,596.0,,persons,V1T1,
ON040003_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,594.0,,persons,V1T1,
ON040003_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1190.0,,persons,V1T1,
ON040003_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,43.0,,persons,V1T1,
ON040003_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,58.0,,persons,V1T1,
ON040003_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,101.0,,persons,V1T1,
ON040003_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1406.0,,persons,V1T1,
ON040003_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1283.0,,persons,V1T1,
ON040003_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,2689.0,,persons,V1T1,
ON040004_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,46218.0,,unknown,V1T1,
ON040004_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,488.0,,unknown,V1T1,
ON040004_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,30.0,,unknown,V1T1,
ON040004_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,9.0,,unknown,V1T1,
ON040004_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,488.0,,unknown,V1T1,
ON040004_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,488.0,,persons,V1T1,
ON040004_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,2878.0,,persons,V1T1,
ON040004_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1511.0,,persons,V1T1,
ON040004_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1367.0,,persons,V1T1,
ON040004_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,404.0,,persons,V1T1,
ON040004_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,405.0,,persons,V1T1,
ON040004_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,809.0,,persons,V1T1,
ON040004_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,33.0,,persons,V1T1,
ON040004_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,69.0,,persons,V1T1,
ON040004_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,102.0,,persons,V1T1,
ON040004_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1074.0,,persons,V1T1,
ON040004_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,893.0,,persons,V1T1,
ON040004_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1967.0,,persons,V1T1,
ON041001_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,68540.0,,unknown,V1T1,
ON041001_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,833.0,,unknown,V1T1,
ON041001_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,43.0,,unknown,V1T1,
ON041001_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,11.0,,unknown,V1T1,
ON041001_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,833.0,,unknown,V1T1,
ON041001_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,834.0,,persons,V1T1,
ON041001_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,4728.0,,persons,V1T1,
ON041001_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,2439.0,,persons,V1T1,
ON041001_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,2289.0,,persons,V1T1,
ON041001_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,726.0,,persons,V1T1,
ON041001_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,728.0,,persons,V1T1,
ON041001_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1454.0,,persons,V1T1,
ON041001_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,59.0,,persons,V1T1,
ON041001_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,93.0,,persons,V1T1,
ON041001_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,152.0,,persons,V1T1,
ON041001_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1654.0,,persons,V1T1,
ON041001_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1468.0,,persons,V1T1,
ON041001_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,3122.0,,persons,V1T1,
ON041002_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,43000.0,,unknown,V1T1,
ON041002_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,547.0,,unknown,V1T1,
ON041002_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,53.0,,unknown,V1T1,
ON041002_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,3.0,,unknown,V1T1,
ON041002_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,547.0,,unknown,V1T1,
ON041002_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,547.0,,persons,V1T1,
ON041002_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,3036.0,,persons,V1T1,
ON041002_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1574.0,,persons,V1T1,
ON041002_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1462.0,,persons,V1T1,
ON041002_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,449.0,,persons,V1T1,
ON041002_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,447.0,,persons,V1T1,
ON041002_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,896.0,,persons,V1T1,
ON041002_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,36.0,,persons,V1T1,
ON041002_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,78.0,,persons,V1T1,
ON041002_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,114.0,,persons,V1T1,
ON041002_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1089.0,,persons,V1T1,
ON041002_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,937.0,,persons,V1T1,
ON041002_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,2026.0,,persons,V1T1,
ON041003_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,1700.0,,unknown,V1T1,
ON041003_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,212.0,,unknown,V1T1,
ON041003_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,6.0,,unknown,V1T1,
ON041003_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,3.0,,unknown,V1T1,
ON041003_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,212.0,,unknown,V1T1,
ON041003_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,212.0,,persons,V1T1,
ON041003_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1130.0,,persons,V1T1,
ON041003_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,570.0,,persons,V1T1,
ON041003_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,560.0,,persons,V1T1,
ON041003_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,177.0,,persons,V1T1,
ON041003_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,178.0,,persons,V1T1,
ON041003_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,355.0,,persons,V1T1,
ON041003_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,12.0,,persons,V1T1,
ON041003_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,37.0,,persons,V1T1,
ON041003_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,49.0,,persons,V1T1,
ON041003_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,381.0,,persons,V1T1,
ON041003_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,345.0,,persons,V1T1,
ON041003_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,726.0,,persons,V1T1,
ON041004_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,71459.0,,unknown,V1T1,
ON041004_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,598.0,,unknown,V1T1,
ON041004_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,5.0,,unknown,V1T1,
ON041004_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,9.0,,unknown,V1T1,
ON041004_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,598.0,,unknown,V1T1,
ON041004_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,599.0,,persons,V1T1,
ON041004_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,3505.0,,persons,V1T1,
ON041004_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1849.0,,persons,V1T1,
ON041004_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1656.0,,persons,V1T1,
ON041004_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,554.0,,persons,V1T1,
ON041004_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,555.0,,persons,V1T1,
ON041004_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1109.0,,persons,V1T1,
ON041004_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,23.0,,persons,V1T1,
ON041004_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,37.0,,persons,V1T1,
ON041004_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,60.0,,persons,V1T1,
ON041004_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1272.0,,persons,V1T1,
ON041004_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1064.0,,persons,V1T1,
ON041004_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,2336.0,,persons,V1T1,
ON041005_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,45696.0,,unknown,V1T1,
ON041005_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,261.0,,unknown,V1T1,
ON041005_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,39.0,,unknown,V1T1,
ON041005_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,7.0,,unknown,V1T1,
ON041005_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,261.0,,unknown,V1T1,
ON041005_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,261.0,,persons,V1T1,
ON041005_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1570.0,,persons,V1T1,
ON041005_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,833.0,,persons,V1T1,
ON041005_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,737.0,,persons,V1T1,
ON041005_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,239.0,,persons,V1T1,
ON041005_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,241.0,,persons,V1T1,
ON041005_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,480.0,,persons,V1T1,
ON041005_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,17.0,,persons,V1T1,
ON041005_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,20.0,,persons,V1T1,
ON041005_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,37.0,,persons,V1T1,
ON041005_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,577.0,,persons,V1T1,
ON041005_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,476.0,,persons,V1T1,
ON041005_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1053.0,,persons,V1T1,
ON041006_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,68000.0,,unknown,V1T1,
ON041006_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,729.0,,unknown,V1T1,
ON041006_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,31.0,,unknown,V1T1,
ON041006_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,8.0,,unknown,V1T1,
ON041006_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,729.0,,unknown,V1T1,
ON041006_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,729.0,,persons,V1T1,
ON041006_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,4221.0,,persons,V1T1,
ON041006_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,2187.0,,persons,V1T1,
ON041006_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,2034.0,,persons,V1T1,
ON041006_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,650.0,,persons,V1T1,
ON041006_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,645.0,,persons,V1T1,
ON041006_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1295.0,,persons,V1T1,
ON041006_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,26.0,,persons,V1T1,
ON041006_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,61.0,,persons,V1T1,
ON041006_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,87.0,,persons,V1T1,
ON041006_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1511.0,,persons,V1T1,
ON041006_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1328.0,,persons,V1T1,
ON041006_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,2839.0,,persons,V1T1,
ON041007_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,68653.0,,unknown,V1T1,
ON041007_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,996.0,,unknown,V1T1,
ON041007_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,3.0,,unknown,V1T1,
ON041007_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,10.0,,unknown,V1T1,
ON041007_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,996.0,,unknown,V1T1,
ON041007_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,999.0,,persons,V1T1,
ON041007_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,5480.0,,persons,V1T1,
ON041007_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,2794.0,,persons,V1T1,
ON041007_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,2686.0,,persons,V1T1,
ON041007_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,832.0,,persons,V1T1,
ON041007_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,823.0,,persons,V1T1,
ON041007_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1655.0,,persons,V1T1,
ON041007_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,46.0,,persons,V1T1,
ON041007_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,111.0,,persons,V1T1,
ON041007_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,157.0,,persons,V1T1,
ON041007_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1916.0,,persons,V1T1,
ON041007_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1752.0,,persons,V1T1,
ON041007_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,3668.0,,persons,V1T1,
ON042001_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,99552.0,,unknown,V1T1,
ON042001_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,2.0,,unknown,V1T1,
ON042001_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,1134.0,,unknown,V1T1,
ON042001_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,32.0,,unknown,V1T1,
ON042001_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,22.0,,unknown,V1T1,
ON042001_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,1136.0,,unknown,V1T1,
ON042001_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,1155.0,,persons,V1T1,
ON042001_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,6704.0,,persons,V1T1,
ON042001_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,3490.0,,persons,V1T1,
ON042001_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,3214.0,,persons,V1T1,
ON042001_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,878.0,,persons,V1T1,
ON042001_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,878.0,,persons,V1T1,
ON042001_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1756.0,,persons,V1T1,
ON042001_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,59.0,,persons,V1T1,
ON042001_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,113.0,,persons,V1T1,
ON042001_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,172.0,,persons,V1T1,
ON042001_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,2553.0,,persons,V1T1,
ON042001_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,2223.0,,persons,V1T1,
ON042001_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,4776.0,,persons,V1T1,
ON042002_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,4500.0,,unknown,V1T1,
ON042002_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,487.0,,unknown,V1T1,
ON042002_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,4.0,,unknown,V1T1,
ON042002_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,30.0,,unknown,V1T1,
ON042002_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,487.0,,unknown,V1T1,
ON042002_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,502.0,,persons,V1T1,
ON042002_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,2829.0,,persons,V1T1,
ON042002_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1518.0,,persons,V1T1,
ON042002_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1311.0,,persons,V1T1,
ON042002_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,459.0,,persons,V1T1,
ON042002_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,459.0,,persons,V1T1,
ON042002_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,918.0,,persons,V1T1,
ON042002_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,23.0,,persons,V1T1,
ON042002_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,38.0,,persons,V1T1,
ON042002_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,61.0,,persons,V1T1,
ON042002_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1036.0,,persons,V1T1,
ON042002_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,814.0,,persons,V1T1,
ON042002_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1850.0,,persons,V1T1,
ON042003_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,56300.0,,unknown,V1T1,
ON042003_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,332.0,,unknown,V1T1,
ON042003_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,26.0,,unknown,V1T1,
ON042003_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,7.0,,unknown,V1T1,
ON042003_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,332.0,,unknown,V1T1,
ON042003_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,332.0,,persons,V1T1,
ON042003_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1991.0,,persons,V1T1,
ON042003_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1070.0,,persons,V1T1,
ON042003_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,921.0,,persons,V1T1,
ON042003_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,324.0,,persons,V1T1,
ON042003_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,325.0,,persons,V1T1,
ON042003_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,649.0,,persons,V1T1,
ON042003_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,13.0,,persons,V1T1,
ON042003_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,20.0,,persons,V1T1,
ON042003_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,33.0,,persons,V1T1,
ON042003_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,733.0,,persons,V1T1,
ON042003_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,576.0,,persons,V1T1,
ON042003_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1309.0,,persons,V1T1,
ON042004_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,67720.0,,unknown,V1T1,
ON042004_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,338.0,,unknown,V1T1,
ON042004_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,11.0,,unknown,V1T1,
ON042004_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,6.0,,unknown,V1T1,
ON042004_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,338.0,,unknown,V1T1,
ON042004_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,338.0,,persons,V1T1,
ON042004_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,2077.0,,persons,V1T1,
ON042004_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1156.0,,persons,V1T1,
ON042004_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,921.0,,persons,V1T1,
ON042004_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,299.0,,persons,V1T1,
ON042004_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,297.0,,persons,V1T1,
ON042004_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,596.0,,persons,V1T1,
ON042004_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,25.0,,persons,V1T1,
ON042004_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,22.0,,persons,V1T1,
