csd_id,csd_name,cd_id,cd_name,wikidata_qid,wikidata_label,wikidata_types,distance_km,our_lat,our_lon
QC095002,Cacouna (St. Georges),CD_QC_Témiscouata,Témiscouata,Q2932587,Cacouna,municipality,3.27,47.929881,-69.460845
QC095003,L'Isle Verte,CD_QC_Témiscouata,Témiscouata,Q3204352,L'Isle-Verte,municipality,2.84,47.996977,-69.309132
QC095004,Notre Dame des Sept Douleurs,CD_QC_Témiscouata,Témiscouata,Q112911751,Notre-Dame-des-Sept-Douleurs,Catholic parish,3.38,48.034112,-69.430116
QC095005,Notre Dame du Lac,CD_QC_Témiscouata,Témiscouata,Q112911764,Notre-Dame-du-Lac,Catholic parish,0.89,47.607844,-68.787216
QC095006,Notre Dame du Portage,CD_QC_Témiscouata,Témiscouata,Q112911778,Notre-Dame-du-Portage,Catholic parish,3.09,47.760935,-69.576259
QC095007,St. Antonin,CD_QC_Témiscouata,Témiscouata,Q112911899,Saint-Antonin,Catholic parish,2.22,47.741438,-69.478388
QC095008,St. Arsène,CD_QC_Témiscouata,Témiscouata,Q3461807,Saint-Arsène,parish municipality,2.0,47.914437,-69.40666
QC095009,St. Clément,CD_QC_Témiscouata,Témiscouata,Q3461994,Saint-Clément,municipality,0.89,47.914607,-69.111552
QC095010,St. Cyprien (Hocquart),CD_QC_Témiscouata,Témiscouata,Q106785098,Saint-Cyprien,Catholic parish,1.35,47.883882,-69.008843
QC095012,St. Eloi,CD_QC_Témiscouata,Témiscouata,Q106814642,Saint-Éloi,Catholic parish,2.44,48.031551,-69.194943
QC095013,St. Epiphane,CD_QC_Témiscouata,Témiscouata,Q106815214,Saint-Épiphane,Catholic parish,3.85,47.883977,-69.2841
QC095015,Ste. Françoise,CD_QC_Témiscouata,Témiscouata,Q106815224,Sainte-Françoise,Catholic parish,16.79,48.053461,-68.845931
QC095016,St. Honoré (Armand),CD_QC_Témiscouata,Témiscouata,Q3462421,Saint-Honoré-de-Témiscouata,municipality,8.04,47.691455,-69.239945
QC095018,St. Joseph de la Rivière Bleue,CD_QC_Témiscouata,Témiscouata,Q112912449,Saint-Joseph-de-la-Rivière-Bleue,Catholic parish,2.05,47.447041,-69.022694
QC095019,St. Louis du Ha! Ha!,CD_QC_Témiscouata,Témiscouata,Q1622236,Saint-Louis-du-Ha! Ha!,parish municipality,6.65,47.621042,-69.031948
QC095020,St. Marc du Lac Long,CD_QC_Témiscouata,Témiscouata,Q3462858,Saint-Marc-du-Lac-Long,parish municipality,4.7,47.409771,-68.851281
QC095021,St. Mathias de Cabano,CD_QC_Témiscouata,Témiscouata,Q112912575,Saint-Mathias,Catholic parish,2.15,47.678428,-68.911631
QC095022,St. Michel de Squatteck,CD_QC_Témiscouata,Témiscouata,Q106815254,Saint-Michel,Catholic parish,7.73,47.823992,-68.784905
QC095023,Ste. Modeste de Whitworth,CD_QC_Témiscouata,Témiscouata,Q3463017,Saint-Modeste,municipality,1.47,47.823025,-69.387537
QC095024,St. Patrice de la Rivière du Loup,CD_QC_Témiscouata,Témiscouata,Q112912647,Saint-Patrice,Catholic parish,3.93,47.818122,-69.514015
QC095025,St. Paul de la Croix,CD_QC_Témiscouata,Témiscouata,Q106815262,Saint-Paul-de-la-Croix,Catholic parish,0.75,47.954254,-69.185034
QC095026,Ste. Rose du Dégelé,CD_QC_Témiscouata,Témiscouata,Q106815270,Sainte-Rose-du-Dégelis,Catholic parish,5.5,47.497435,-68.639699
QC095027,Trois Pistoles,CD_QC_Témiscouata,Témiscouata,Q142151,Trois-Pistoles,city or town of Quebec,2.82,48.108697,-69.142865
QC095029,"Rivière du Loup, C",CD_QC_Témiscouata,Témiscouata,Q142024,Rivière-du-Loup,city or town of Quebec,0.56,47.837906,-69.536296
QC095030,"Trois Pistoles, T-V",CD_QC_Témiscouata,Témiscouata,Q142151,Trois-Pistoles,city or town of Quebec,0.3,48.124749,-69.166769
QC095031,"Cacouna (St. Georges de), VL",CD_QC_Témiscouata,Témiscouata,Q2932587,Cacouna,municipality,1.49,47.903336,-69.501692
QC095001,Bégon (St. Jean de Dieu),CD_QC_Témiscouata,Témiscouata,Q2929748,Bégon,geographic township of Quebec,6.42,47.977121,-68.95416
QC095014,St. Eusèbe de Cabano,CD_QC_Témiscouata,Témiscouata,Q106815216,Saint-Eusèbe,Catholic parish,0.95,47.535934,-68.920591
QC095032,"St. Joseph de la Rivière Bleue, VL",CD_QC_Témiscouata,Témiscouata,Q112912449,Saint-Joseph-de-la-Rivière-Bleue,Catholic parish,0.24,47.432577,-69.043577
QC097001,Rigaud (Ste. Madeleine),CD_QC_Vaudreuil,Vaudreuil,Q3431913,Rigaud,city or town of Quebec,2.02,45.473772,-74.322004
QC097002,Ste. Jeanne de l'Ile Perrot,CD_QC_Vaudreuil,Vaudreuil,Q112913026,Sainte-Jeanne-de-Chantal,Catholic parish,3.89,45.373652,-73.938134
QC097003,Ste. Justine de Newton,CD_QC_Vaudreuil,Vaudreuil,Q3464316,Sainte-Justine-de-Newton,municipality,2.84,45.358857,-74.382055
QC097004,St. Lazare,CD_QC_Vaudreuil,Vaudreuil,Q112912482,Saint-Lazare,Catholic parish,2.36,45.405579,-74.162552
QC097005,Ste. Marthe,CD_QC_Vaudreuil,Vaudreuil,Q3464374,Sainte-Marthe,municipality,0.1,45.399095,-74.299911
QC097006,St. Michel de Vaudreuil,CD_QC_Vaudreuil,Vaudreuil,Q112912599,Saint-Michel,Catholic parish,4.01,45.40079,-74.078807
QC097007,Très Saint Rédempteur,CD_QC_Vaudreuil,Vaudreuil,Q3541255,Très-Saint-Rédempteur,municipality,0.53,45.43279,-74.376556
QC097009,"Rigaud, T-V",CD_QC_Vaudreuil,Vaudreuil,Q3431913,Rigaud,city or town of Quebec,0.8,45.478641,-74.307861
QC097013,"Pointe Fortune, VL",CD_QC_Vaudreuil,Vaudreuil,Q3393497,Pointe-Fortune,municipality,3.16,45.53909,-74.373604
QC098001,Belœil,CD_QC_Verchères,Verchères,Q138841,Beloeil,city or town of Quebec,5.48,45.602974,-73.247749
QC098003,St. Antoine,CD_QC_Verchères,Verchères,Q112911888,Saint-Antoine-de-Padoue,Catholic parish,3.06,45.799043,-73.199904
QC098004,Ste. Julie,CD_QC_Verchères,Verchères,Q112913028,Sainte-Julie,Catholic parish,3.02,45.61757,-73.324567
QC098005,St. Marc,CD_QC_Verchères,Verchères,Q112912553,Saint-Marc,Catholic parish,3.24,45.684373,-73.235838
QC098008,Verchères,CD_QC_Verchères,Verchères,Q2514459,Verchères,municipality,4.77,45.743789,-73.326185
QC098009,"Beloeil, T-V",CD_QC_Verchères,Verchères,Q138841,Beloeil,city or town of Quebec,1.12,45.571483,-73.21263
QC098011,"McMasterville, VL",CD_QC_Verchères,Verchères,Q3303708,McMasterville,city or town of Quebec,0.78,45.543352,-73.230008
QC098013,"Verchères, VL",CD_QC_Verchères,Verchères,Q2514459,Verchères,municipality,1.2,45.772511,-73.348772
QC098007,Varennes,CD_QC_Verchères,Verchères,Q142014,Varennes,city or town of Quebec,3.63,45.67984,-73.394243
QC098012,"Varennes, VL",CD_QC_Verchères,Verchères,Q142014,Varennes,city or town of Quebec,0.32,45.685217,-73.439569
QC099002,Dudswell,CD_QC_Wolfe,Wolfe,Q731955,Dudswell,municipality,3.19,45.609613,-71.599504
QC099003,Garthby,CD_QC_Wolfe,Wolfe,Q63243199,Garthby,geographic township of Quebec,8.37,45.842072,-71.431211
QC099006,Notre Dame de Lourdes de Ham,CD_QC_Wolfe,Wolfe,Q112911709,Notre-Dame-de-Lourdes,Catholic parish,2.36,45.919074,-71.711698
QC099007,St. Adrien de Ham,CD_QC_Wolfe,Wolfe,Q112911819,Saint-Adrien,Catholic parish,1.38,45.823204,-71.738656
QC099008,St. Camille,CD_QC_Wolfe,Wolfe,Q112911968,Saint-Camille,Catholic parish,0.71,45.689753,-71.700483
QC099009,St. Fortunat de Wolfestown,CD_QC_Wolfe,Wolfe,Q3462165,Saint-Fortunat,municipality,0.39,45.964477,-71.603841
QC099010,St. Jacques le Majeur,CD_QC_Wolfe,Wolfe,Q3462474,Saint-Jacques-le-Majeur-de-Wolfestown,parish municipality,0.09,45.933656,-71.501097
QC099011,St. Raymond de Pennafort,CD_QC_Wolfe,Wolfe,Q112912741,Saint-Raymond-de-Pennafort,Catholic parish,1.33,45.699069,-71.374011
QC099012,Stratford,CD_QC_Wolfe,Wolfe,Q63244617,Stratford,geographic township of Quebec,3.63,45.806462,-71.27673
QC099013,Weedon,CD_QC_Wolfe,Wolfe,Q3567038,Weedon,municipality,1.71,45.685702,-71.474718
QC099014,Wolfestown (St. Julien de),CD_QC_Wolfe,Wolfe,Q63244710,Wolfestown,geographic township of Quebec,10.89,46.006778,-71.527843
QC099015,Wotton,CD_QC_Wolfe,Wolfe,Q956507,Wotton,municipality,2.22,45.753217,-71.798821
QC100001,La Visitation,CD_QC_Yamaska,Yamaska,Q112911537,La Visitation-de-la-Bienheureuse-Vierge-Marie,Catholic parish,1.97,46.113093,-72.59968
QC100003,St. Antoine (La Baie du Febvre),CD_QC_Yamaska,Yamaska,Q112911889,Saint-Antoine-de-Padoue,Catholic parish,0.78,46.13688,-72.706588
QC100005,St. David,CD_QC_Yamaska,Yamaska,Q3462051,Saint-David,municipality,1.74,45.935715,-72.840959
QC100006,St. Elphège,CD_QC_Yamaska,Yamaska,Q112912095,Saint-Elphège,Catholic parish,0.67,46.056557,-72.692977
QC100007,St. François du Lac,CD_QC_Yamaska,Yamaska,Q3462181,Saint-François-du-Lac,municipality,2.04,46.057334,-72.855989
QC100010,St. Joachim de Courval,CD_QC_Yamaska,Yamaska,Q112912406,Saint-Joachim,Catholic parish,1.49,45.988136,-72.552442
QC100012,St. Pie de Guire,CD_QC_Yamaska,Yamaska,Q3463161,Saint-Pie-de-Guire,parish municipality,1.03,45.99116,-72.746091
QC100013,St. Thomas de Pierreville,CD_QC_Yamaska,Yamaska,Q112912819,Saint-Thomas,Catholic parish,4.19,46.085165,-72.780122
QC100014,St. Zéphirin de Courval,CD_QC_Yamaska,Yamaska,Q371275,Saint-Zéphirin-de-Courval,parish municipality,2.34,46.057382,-72.606059
QC100017,"Pierreville, VL",CD_QC_Yamaska,Yamaska,Q3387912,Pierreville,municipality,0.56,46.068378,-72.804606
QC100018,"St. François du Lac, VL",CD_QC_Yamaska,Yamaska,Q3462181,Saint-François-du-Lac,municipality,0.66,46.065256,-72.825
QC100019,"St. Guillaume, VL",CD_QC_Yamaska,Yamaska,Q3462360,Saint-Guillaume,municipality,0.26,45.885373,-72.765282
QC100020,"St. Michel, VL",CD_QC_Yamaska,Yamaska,Q112912602,Saint-Michel,Catholic parish,1.21,46.005057,-72.920358
QC100002,Notre Dame de Pierreville,CD_QC_Yamaska,Yamaska,Q112911749,Notre-Dame-des-Sept-Douleurs,Catholic parish,5.87,46.110528,-72.862056
AB189023,"Medicine Hat, C",CD_AB_Division_No._1,CD_AB_Division_No._1,Q27320089,Medicine Hat railway station,railway station,1.03,50.034237,-110.683271
AB189024,"Bow Island, T-V",CD_AB_Division_No._1,CD_AB_Division_No._1,Q61208590,Bow Island,weather station,0.56,49.865053,-111.378831
AB189025,"Irvine, T-V",CD_AB_Division_No._1,CD_AB_Division_No._1,Q6074292,Irvine,locality,1.14,49.950973,-110.262581
AB189026,"Taber, T-V",CD_AB_Division_No._1,CD_AB_Division_No._1,Q7673012,Municipal District of Taber,municipal district of Alberta,1.19,49.794912,-112.145736
AB189027,"Burdett, VL",CD_AB_Division_No._1,CD_AB_Division_No._1,Q4998276,Burdett,locality,0.82,49.835749,-111.529552
AB189028,"Grassy Lake, VL",CD_AB_Division_No._1,CD_AB_Division_No._1,Q5597617,Grassy Lake,locality,0.24,49.82546,-111.696795
AB189029,"Milk River, VL",CD_AB_Division_No._1,CD_AB_Division_No._1,Q1908610,Milk River,town; town in Alberta,0.68,49.154883,-112.085483
AB189030,"Walsh, VL",CD_AB_Division_No._1,CD_AB_Division_No._1,Q7963806,Walsh,hamlet in Alberta,0.6,49.942415,-110.039156
AB189031,"Warner, VL",CD_AB_Division_No._1,CD_AB_Division_No._1,Q1746515,Warner,village in Alberta,0.28,49.280399,-112.209145
AB198020,"Lloydminster (pt), T-V",CD_AB_Division_No._10,CD_AB_Division_No._10,Q985674,Lloydminster,city; city in Alberta,1.54,53.28781,-110.021828
AB198021,"Vegreville, T-V",CD_AB_Division_No._10,CD_AB_Division_No._10,Q1276220,Vegreville,town in Alberta; village in Alberta,0.19,53.494239,-112.053595
AB198022,"Vermilion, T-V",CD_AB_Division_No._10,CD_AB_Division_No._10,Q3845986,Vermilion,town in Alberta,0.46,53.355407,-110.859342
AB198023,"Bruderheim, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q2493627,Bruderheim,town in Alberta,0.48,53.802254,-112.934605
AB198024,"Chipman, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q1959561,Chipman,human settlement; village in Alberta,0.32,53.698334,-112.640669
AB198025,"Holden, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q3139302,Holden,village in Alberta,0.25,53.230901,-112.235545
AB198026,"Innisfree, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q14874822,Innisfree,village in Alberta,0.46,53.379174,-111.528785
AB198027,"Islay, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q14874824,Islay,hamlet in Alberta,0.23,53.391899,-110.539793
AB198028,"Kitscoty, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q1746101,Kitscoty,village in Alberta,0.44,53.340825,-110.335509
AB198029,"Lamont, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q1743848,Lamont,town in Alberta,0.36,53.759892,-112.783425
AB198030,"Lavoy, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q6502809,Lavoy,hamlet in Alberta,0.74,53.463336,-111.864176
AB198031,"Mannville, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q1890931,Mannville,village in Alberta,0.17,53.336371,-111.178205
AB198032,"Minburn, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q6863303,Minburn,hamlet in Alberta,0.29,53.3145,-111.364998
AB198033,"Mundare, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q2376218,Mundare,town in Alberta,0.54,53.593398,-112.343236
AB198034,"Ryley, VL",CD_AB_Division_No._10,CD_AB_Division_No._10,Q1743441,Ryley,village in Alberta,0.22,53.290946,-112.426146
AB199016,"Edmonton, C",CD_AB_Division_No._11,CD_AB_Division_No._11,Q61207656,Edmonton,weather station,1.09,53.542558,-113.510675
AB199018,"Fort Saskatchewan, T-V",CD_AB_Division_No._11,CD_AB_Division_No._11,Q37777485,Canadian Northern Railway Station,railway station,0.6,53.704923,-113.210747
AB199019,"Leduc, T-V",CD_AB_Division_No._11,CD_AB_Division_No._11,Q1207513,Leduc,city in Alberta; municipal corporation,0.5,53.254886,-113.549076
AB199020,"Morinville, T-V",CD_AB_Division_No._11,CD_AB_Division_No._11,Q1746026,Morinville,town in Alberta,0.94,53.794422,-113.644196
AB199021,"St. Albert, T-V",CD_AB_Division_No._11,CD_AB_Division_No._11,Q7586757,St. Albert,provincial electoral district of Alberta,0.53,53.643888,-113.634664
AB199022,"Stony Plain, T-V",CD_AB_Division_No._11,CD_AB_Division_No._11,Q7619584,Stony Plain,provincial electoral district of Alberta,1.3,53.530683,-114.029657
AB199023,"Tofield, T-V",CD_AB_Division_No._11,CD_AB_Division_No._11,Q2146186,Tofield,town in Alberta,0.72,53.376141,-112.671598
AB199024,"Alberta Beach, VL",CD_AB_Division_No._11,CD_AB_Division_No._11,Q2327744,Alberta Beach,village; village in Alberta,1.72,53.662143,-114.358772
AB199025,"Seba Beach, VL",CD_AB_Division_No._11,CD_AB_Division_No._11,Q7442315,Seba Beach,human settlement; summer village in Alberta,0.63,53.559402,-114.746358
AB199026,"Wabamun, VL",CD_AB_Division_No._11,CD_AB_Division_No._11,Q2316451,Wabamun,hamlet in Alberta,1.16,53.562462,-114.483755
AB200024,"Edson, T-V",CD_AB_Division_No._12,CD_AB_Division_No._12,Q493025,Edson,town in Alberta,0.34,53.584002,-116.43736
AB200025,"Entwistle, VL",CD_AB_Division_No._12,CD_AB_Division_No._12,Q5380850,Entwistle,hamlet in Alberta,0.85,53.589037,-114.986893
AB201025,"St. Paul de Metis, VL",CD_AB_Division_No._13,CD_AB_Division_No._13,Q1745995,St. Paul,town in Alberta,0.16,53.991428,-111.297493
AB202030,"Clyde, VL",CD_AB_Division_No._14,CD_AB_Division_No._14,Q5136831,Clyde,village; village in Alberta,1.08,54.14241,-113.63565
AB202031,"Lac la Biche, VL",CD_AB_Division_No._14,CD_AB_Division_No._14,Q2544996,Lac la Biche,lake,5.84,54.81458,-112.09517
AB202032,"Legal, VL",CD_AB_Division_No._14,CD_AB_Division_No._14,Q2210557,Legal,town; town in Alberta,0.01,53.949121,-113.594937
AB202033,"Westlock, VL",CD_AB_Division_No._14,CD_AB_Division_No._14,Q7989055,Westlock County,municipal district of Alberta,1.4,54.161982,-113.864811
AB203028,"Grouard, T-V",CD_AB_Division_No._15,CD_AB_Division_No._15,Q5610823,Grouard,hamlet in Alberta,0.72,55.524606,-116.152497
AB203029,"Peace River, T-V",CD_AB_Division_No._15,CD_AB_Division_No._15,Q38529616,Peace River N.A.R. Station,railway station,0.91,56.240674,-117.27689
AB204024,"Grande Prairie, T-V",CD_AB_Division_No._16,CD_AB_Division_No._16,Q642900,Grande Prairie,city in Alberta; town in Alberta; village in Alberta,1.47,55.160111,-118.820042
AB204025,"Clairmont, VL",CD_AB_Division_No._16,CD_AB_Division_No._16,Q1743722,Clairmont,hamlet in Alberta,0.43,55.262353,-118.787344
AB204026,"Spirit River, VL",CD_AB_Division_No._16,CD_AB_Division_No._16,Q7577911,Spirit River,provincial electoral district of Alberta,3.39,55.751043,-118.779455
AB190018,"Lethbridge, C",CD_AB_Division_No._2,CD_AB_Division_No._2,Q6533301,Lethbridge County,municipal district of Alberta,1.67,49.708011,-112.823802
AB190019,"Blairmore, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q4924217,Blairmore,neighborhood; town; urban area,0.58,49.602955,-114.440325
AB190020,"Cardston, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q61208681,Cardston,weather station,1.4,49.19398,-113.316956
AB190021,"Claresholm, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q1746566,Claresholm,town in Alberta,0.75,50.026447,-113.581431
AB190022,"Coleman, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q5142969,Coleman,neighborhood; town,0.21,49.633496,-114.501935
AB190023,"Diamond City, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q5270746,Diamond City,hamlet in Alberta; town,0.5,49.794304,-112.832265
AB190024,"Granum, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q1930444,Granum,hamlet; town; town in Alberta,0.96,49.865296,-113.510503
AB190026,"Magrath, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q61208900,Magrath,weather station,0.48,49.416554,-112.865907
AB190027,"Pincher Creek, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q1744046,Pincher Creek,town in Alberta,0.19,49.48476,-113.945941
AB190028,"Raymond, T-V",CD_AB_Division_No._2,CD_AB_Division_No._2,Q1001461,Raymond,town in Alberta,0.82,49.463229,-112.661695
AB190029,"Coaldale, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q2651028,Coaldale,town in Alberta,0.09,49.727644,-112.619573
AB190030,"Coalhurst, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q501627,Coalhurst,town; town in Alberta,0.37,49.747462,-112.927568
AB190031,"Commerce, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q5152401,Commerce,human settlement,12.96,49.810128,-112.866982
AB190032,"Cowley, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q5179752,Cowley,village in Alberta,0.28,49.567372,-114.072864
AB190033,"Frank, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q5484817,Frank,neighborhood,0.04,49.601321,-114.405657
AB190034,"Monarch, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q6897971,Monarch,hamlet in Alberta,0.39,49.804617,-113.102338
AB190036,"Stirling, VL",CD_AB_Division_No._2,CD_AB_Division_No._2,Q7617557,Stirling,village,0.76,49.502387,-112.527476
AB191021,"Bassano, T-V",CD_AB_Division_No._3,CD_AB_Division_No._3,Q773061,Bassano,town in Alberta,0.67,50.789294,-112.468403
AB191022,"Brooks, T-V",CD_AB_Division_No._3,CD_AB_Division_No._3,Q1055838,Brooks,city in Alberta,0.2,50.562552,-111.900018
AB191024,"Alderson, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q3280968,Alderson,locality,0.56,50.285219,-111.342808
AB191025,"Duchess, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q61208297,Duchess,weather station,0.56,50.730405,-111.907947
AB191026,"Empress, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q3396172,Empress,village in Alberta,0.77,50.951814,-110.019763
AB191027,"Enchant, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q5375349,Enchant,hamlet in Alberta,0.29,50.170731,-112.426917
AB191028,"Jenner, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q6177806,Jenner,locality,1.1,50.738056,-111.191543
AB191029,"Retlaw, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q7316867,Retlaw,locality,0.54,50.065389,-112.268276
AB191030,"Suffield, VL",CD_AB_Division_No._3,CD_AB_Division_No._3,Q7634500,Suffield,hamlet in Alberta,0.48,50.214025,-111.162346
AB192017,"Carmangay, T-V",CD_AB_Division_No._4,CD_AB_Division_No._4,Q2265009,Carmangay,village in Alberta,0.37,50.126212,-113.110207
AB192018,"High River, T-V",CD_AB_Division_No._4,CD_AB_Division_No._4,Q37777517,High River station,railway station,0.58,50.581309,-113.864591
AB192019,"Nanton, T-V",CD_AB_Division_No._4,CD_AB_Division_No._4,Q1744143,Nanton,town in Alberta,0.25,50.347218,-113.771734
AB192020,"Okotoks, T-V",CD_AB_Division_No._4,CD_AB_Division_No._4,Q7082528,Okotoks,provincial electoral district of Alberta,0.26,50.724362,-113.971118
AB192022,"Vulcan, T-V",CD_AB_Division_No._4,CD_AB_Division_No._4,Q7943482,Vulcan County,municipal district of Alberta,0.63,50.406706,-113.263933
AB192023,"Barons, VL",CD_AB_Division_No._4,CD_AB_Division_No._4,Q2111715,Barons,village in Alberta,0.26,49.997754,-113.080771
AB192024,"Blackie, VL",CD_AB_Division_No._4,CD_AB_Division_No._4,Q4923022,Blackie,locality,0.19,50.603704,-113.62047
AB192025,"Cayley, VL",CD_AB_Division_No._4,CD_AB_Division_No._4,Q5055320,Cayley,locality,0.77,50.449244,-113.836269
AB192026,"Champion, VL",CD_AB_Division_No._4,CD_AB_Division_No._4,Q5069954,Champion,village; village in Alberta,0.21,50.240086,-113.150895
AB192027,"Lomond, VL",CD_AB_Division_No._4,CD_AB_Division_No._4,Q14874850,Lomond,village in Alberta,0.66,50.350111,-112.648175
AB192028,"Nobleford, VL",CD_AB_Division_No._4,CD_AB_Division_No._4,Q7045829,Nobleford,village in Alberta,0.35,49.882388,-113.057882
AB193024,"Drumheller, T-V",CD_AB_Division_No._5,CD_AB_Division_No._5,Q1012991,Drumheller,town in Alberta,8.48,51.421586,-112.61736
AB193025,"Hanna, T-V",CD_AB_Division_No._5,CD_AB_Division_No._5,Q27320066,Hanna railway station,railway station,0.66,51.646534,-111.930422
AB193026,"Youngstown, T-V",CD_AB_Division_No._5,CD_AB_Division_No._5,Q8058634,Youngstown,human settlement; village in Alberta,0.27,51.522322,-111.199926
