qid,enwiki_url,frwiki_url
Q1363248,"https://en.wikipedia.org/wiki/Division_No._16,_Saskatchewan",
Q1363319,"https://en.wikipedia.org/wiki/Division_No._1,_Manitoba",https://fr.wikipedia.org/wiki/Division_No_1_(Manitoba)
Q1363726,https://en.wikipedia.org/wiki/Okotoks,https://fr.wikipedia.org/wiki/Okotoks
Q1363817,"https://en.wikipedia.org/wiki/Division_No._1,_Saskatchewan",
Q1363826,"https://en.wikipedia.org/wiki/Division_No._4,_Saskatchewan",
Q1363837,"https://en.wikipedia.org/wiki/Division_No._6,_Manitoba",https://fr.wikipedia.org/wiki/Division_No_6_(Manitoba)
Q1363850,"https://en.wikipedia.org/wiki/Division_No._18,_Saskatchewan",https://fr.wikipedia.org/wiki/Division_No_18_(Saskatchewan)
Q1363876,"https://en.wikipedia.org/wiki/Division_No._14,_Manitoba",https://fr.wikipedia.org/wiki/Division_No_14_(Manitoba)
Q1363886,"https://en.wikipedia.org/wiki/Division_No._11,_Saskatchewan",
Q1363895,"https://en.wikipedia.org/wiki/Division_No._10,_Manitoba",https://fr.wikipedia.org/wiki/Division_No_10_(Manitoba)
Q1363907,"https://en.wikipedia.org/wiki/Division_No._2,_Manitoba",https://fr.wikipedia.org/wiki/Division_No_2_(Manitoba)
Q1363918,"https://en.wikipedia.org/wiki/Division_No._10,_Saskatchewan",
Q1363924,"https://en.wikipedia.org/wiki/Division_No._15,_Manitoba",https://fr.wikipedia.org/wiki/Division_No_15_(Manitoba)
Q136480718,"https://en.wikipedia.org/wiki/Sidney_Township,_Ontario",
Q136503203,"https://en.wikipedia.org/wiki/Murray_Township,_Ontario",
Q137738888,,
Q137754615,,
Q137772105,,
Q138002366,,
Q138016279,,
Q138018022,,
Q138026168,,
Q1380418,"https://en.wikipedia.org/wiki/Colonsay,_Saskatchewan",https://fr.wikipedia.org/wiki/Colonsay_(Saskatchewan)
Q138053472,,
Q138056910,,
Q138064146,,
Q138066885,,
Q138094585,,
Q138103957,,
Q138114566,,
Q1381546,"https://en.wikipedia.org/wiki/Craik,_Saskatchewan",https://fr.wikipedia.org/wiki/Craik_(Saskatchewan)
Q1381553,"https://en.wikipedia.org/wiki/Cudworth,_Saskatchewan",https://fr.wikipedia.org/wiki/Cudworth_(Saskatchewan)
Q1381557,"https://en.wikipedia.org/wiki/Cupar,_Saskatchewan",https://fr.wikipedia.org/wiki/Cupar_(Saskatchewan)
Q138161436,,
Q138207981,,
Q138208363,,
Q1382237,"https://en.wikipedia.org/wiki/Churchbridge,_Saskatchewan",https://fr.wikipedia.org/wiki/Churchbridge
Q138228646,,
Q138271762,,
Q138277576,,
Q138318987,,
Q138372625,,
Q138427279,,
Q138456226,,
Q138457690,,
Q138495085,,
Q138527598,,
Q138528745,,
Q138529569,,
Q138530673,,
Q138554356,,
Q138578038,,
Q138578087,,
Q138586845,,
Q138660423,,
Q138661887,,
Q138721960,,
Q138729958,,
Q138732141,,
Q138779669,,
Q138786075,,
Q138794640,,
Q138796189,,
Q138841,"https://en.wikipedia.org/wiki/Beloeil,_Quebec",https://fr.wikipedia.org/wiki/Bel%C5%93il_(Qu%C3%A9bec)
Q138849373,,
Q138967,"https://en.wikipedia.org/wiki/Rivers,_Manitoba",https://fr.wikipedia.org/wiki/Rivers_(Manitoba)
Q138972308,,
Q138972392,,
Q138997,https://en.wikipedia.org/wiki/Montr%C3%A9al-Ouest,https://fr.wikipedia.org/wiki/Montr%C3%A9al-Ouest
Q139032279,,
Q139040,https://en.wikipedia.org/wiki/Montr%C3%A9al-Est,https://fr.wikipedia.org/wiki/Montr%C3%A9al-Est
Q139046,https://en.wikipedia.org/wiki/Berthierville,https://fr.wikipedia.org/wiki/Berthierville
Q139088,"https://en.wikipedia.org/wiki/Mount_Royal,_Quebec",https://fr.wikipedia.org/wiki/Mont-Royal_(Qu%C3%A9bec)
Q139101,"https://en.wikipedia.org/wiki/Hampstead,_Quebec",https://fr.wikipedia.org/wiki/Hampstead_(Qu%C3%A9bec)
Q139109,"https://en.wikipedia.org/wiki/Beauharnois,_Quebec",https://fr.wikipedia.org/wiki/Beauharnois_(ville)
Q1391099,"https://en.wikipedia.org/wiki/Almonte,_Ontario",https://fr.wikipedia.org/wiki/Almonte_(Ontario)
Q139190,"https://en.wikipedia.org/wiki/Terrebonne,_Quebec",https://fr.wikipedia.org/wiki/Terrebonne
Q139208,https://en.wikipedia.org/wiki/L%C3%A9vis,https://fr.wikipedia.org/wiki/L%C3%A9vis
Q139231,https://en.wikipedia.org/wiki/Baie-Saint-Paul,https://fr.wikipedia.org/wiki/Baie-Saint-Paul
Q139398,https://en.wikipedia.org/wiki/Longueuil,https://fr.wikipedia.org/wiki/Longueuil
Q139415,"https://en.wikipedia.org/wiki/Windsor,_Quebec",https://fr.wikipedia.org/wiki/Windsor_(Qu%C3%A9bec)
Q139422,https://en.wikipedia.org/wiki/Beauceville,https://fr.wikipedia.org/wiki/Beauceville
Q139427,https://en.wikipedia.org/wiki/Repentigny,https://fr.wikipedia.org/wiki/Repentigny_(Qu%C3%A9bec)
Q139473,https://en.wikipedia.org/wiki/Sherbrooke,https://fr.wikipedia.org/wiki/Sherbrooke
Q139491054,,
Q139493759,,
Q139497,https://en.wikipedia.org/wiki/Westmount,https://fr.wikipedia.org/wiki/Westmount
Q139503,https://en.wikipedia.org/wiki/Baie-D%27Urf%C3%A9,https://fr.wikipedia.org/wiki/Baie-D%27Urf%C3%A9
Q139541186,,
Q139541216,,
Q139541242,,
Q139588,https://en.wikipedia.org/wiki/C%C3%B4te_Saint-Luc,https://fr.wikipedia.org/wiki/C%C3%B4te-Saint-Luc
Q139694,"https://en.wikipedia.org/wiki/Richmond,_Quebec",https://fr.wikipedia.org/wiki/Richmond_(Qu%C3%A9bec)
Q1406913,https://en.wikipedia.org/wiki/Lambton_County,https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Lambton
Q141403,https://en.wikipedia.org/wiki/Lavaltrie,https://fr.wikipedia.org/wiki/Lavaltrie
Q141406,"https://en.wikipedia.org/wiki/L%C3%A9ry,_Quebec",https://fr.wikipedia.org/wiki/L%C3%A9ry_(Qu%C3%A9bec)
Q141410,https://en.wikipedia.org/wiki/Louiseville,https://fr.wikipedia.org/wiki/Louiseville
Q141420,https://en.wikipedia.org/wiki/Marieville,https://fr.wikipedia.org/wiki/Marieville
Q141452,"https://en.wikipedia.org/wiki/Disraeli,_Quebec_(city)",https://fr.wikipedia.org/wiki/Disraeli_(ville)
Q141492,https://en.wikipedia.org/wiki/Sainte-Anne-des-Plaines,https://fr.wikipedia.org/wiki/Sainte-Anne-des-Plaines
Q141500,https://en.wikipedia.org/wiki/Sainte-Anne-de-Bellevue,https://fr.wikipedia.org/wiki/Sainte-Anne-de-Bellevue
Q141505,"https://en.wikipedia.org/wiki/Saint-Eustache,_Quebec",https://fr.wikipedia.org/wiki/Saint-Eustache_(Qu%C3%A9bec)
Q141511,"https://en.wikipedia.org/wiki/Saint-F%C3%A9licien,_Quebec",https://fr.wikipedia.org/wiki/Saint-F%C3%A9licien_(Qu%C3%A9bec)
Q141522,https://en.wikipedia.org/wiki/Ch%C3%A2teauguay,https://fr.wikipedia.org/wiki/Ch%C3%A2teauguay
Q141565,https://en.wikipedia.org/wiki/Sainte-Catherine-de-la-Jacques-Cartier,https://fr.wikipedia.org/wiki/Sainte-Catherine-de-la-Jacques-Cartier
Q141576,https://en.wikipedia.org/wiki/Macamic,https://fr.wikipedia.org/wiki/Macamic
Q141595,"https://en.wikipedia.org/wiki/Nicolet,_Quebec",https://fr.wikipedia.org/wiki/Nicolet
Q141613,https://en.wikipedia.org/wiki/Saint-Joseph-de-Beauce,https://fr.wikipedia.org/wiki/Saint-Joseph-de-Beauce
Q141635,https://en.wikipedia.org/wiki/Cap-Sant%C3%A9,https://fr.wikipedia.org/wiki/Cap-Sant%C3%A9
Q141639,"https://en.wikipedia.org/wiki/Donnacona,_Quebec",https://fr.wikipedia.org/wiki/Donnacona_(Qu%C3%A9bec)
Q141645,"https://en.wikipedia.org/wiki/Ville-Marie,_Quebec",https://fr.wikipedia.org/wiki/Ville-Marie_(ville)
Q141652,"https://en.wikipedia.org/wiki/Sainte-Marie,_Quebec",https://fr.wikipedia.org/wiki/Sainte-Marie_(Qu%C3%A9bec)
Q141658,https://en.wikipedia.org/wiki/Causapscal,https://fr.wikipedia.org/wiki/Causapscal
Q141663,https://en.wikipedia.org/wiki/Pasp%C3%A9biac,https://fr.wikipedia.org/wiki/Pasp%C3%A9biac_(ville)
Q141699,https://en.wikipedia.org/wiki/Sept-%C3%8Eles,https://fr.wikipedia.org/wiki/Sept-%C3%8Eles
Q141705,,
Q141717,https://en.wikipedia.org/wiki/Mont-Joli,https://fr.wikipedia.org/wiki/Mont-Joli
Q141731,https://en.wikipedia.org/wiki/Victoriaville,https://fr.wikipedia.org/wiki/Victoriaville
Q141738,https://en.wikipedia.org/wiki/Sainte-Agathe-des-Monts,https://fr.wikipedia.org/wiki/Sainte-Agathe-des-Monts
Q141743,"https://en.wikipedia.org/wiki/Farnham,_Quebec",https://fr.wikipedia.org/wiki/Farnham_(Qu%C3%A9bec)
Q141754,https://en.wikipedia.org/wiki/L%27Assomption,https://fr.wikipedia.org/wiki/L%27Assomption
Q141760,https://en.wikipedia.org/wiki/Joliette,https://fr.wikipedia.org/wiki/Joliette_(Qu%C3%A9bec)
Q141764,"https://en.wikipedia.org/wiki/Huntingdon,_Quebec",https://fr.wikipedia.org/wiki/Huntingdon_(Qu%C3%A9bec)
Q141769,"https://en.wikipedia.org/wiki/La_Tuque,_Quebec",https://fr.wikipedia.org/wiki/La_Tuque
Q141777,https://en.wikipedia.org/wiki/Maniwaki,https://fr.wikipedia.org/wiki/Maniwaki
Q141873,https://en.wikipedia.org/wiki/Saint-Hyacinthe,https://fr.wikipedia.org/wiki/Saint-Hyacinthe
Q141881,"https://en.wikipedia.org/wiki/Granby,_Quebec",https://fr.wikipedia.org/wiki/Granby_(Qu%C3%A9bec)
Q141903,"https://en.wikipedia.org/wiki/Gasp%C3%A9,_Quebec",https://fr.wikipedia.org/wiki/Gasp%C3%A9_(ville)
Q141924,https://en.wikipedia.org/wiki/Boucherville,https://fr.wikipedia.org/wiki/Boucherville
Q141940,https://en.wikipedia.org/wiki/Drummondville,https://fr.wikipedia.org/wiki/Drummondville
Q141946,"https://en.wikipedia.org/wiki/Montmagny,_Quebec",https://fr.wikipedia.org/wiki/Montmagny_(Qu%C3%A9bec)
Q141954,"https://en.wikipedia.org/wiki/Roberval,_Quebec",https://fr.wikipedia.org/wiki/Roberval_(Qu%C3%A9bec)
Q141957,https://en.wikipedia.org/wiki/L%27%C3%8Ele-Dorval,https://fr.wikipedia.org/wiki/L%27%C3%8Ele-Dorval
Q141960,"https://en.wikipedia.org/wiki/Acton_Vale,_Quebec",https://fr.wikipedia.org/wiki/Acton_Vale
Q141963,https://en.wikipedia.org/wiki/Dorval,https://fr.wikipedia.org/wiki/Dorval
Q141968,https://en.wikipedia.org/wiki/Kingsey_Falls,https://fr.wikipedia.org/wiki/Kingsey_Falls
Q141973,"https://en.wikipedia.org/wiki/Alma,_Quebec",https://fr.wikipedia.org/wiki/Alma_(Qu%C3%A9bec)
Q141977,https://en.wikipedia.org/wiki/Saint-Jean-sur-Richelieu,https://fr.wikipedia.org/wiki/Saint-Jean-sur-Richelieu
Q141980,https://en.wikipedia.org/wiki/Shawinigan,https://fr.wikipedia.org/wiki/Shawinigan
Q141987,"https://en.wikipedia.org/wiki/Bedford,_Quebec_(city)",https://fr.wikipedia.org/wiki/Bedford_(Qu%C3%A9bec)
Q141995,https://en.wikipedia.org/wiki/Thetford_Mines,https://fr.wikipedia.org/wiki/Thetford_Mines
Q142001,https://en.wikipedia.org/wiki/Ch%C3%A2teau-Richer,https://fr.wikipedia.org/wiki/Ch%C3%A2teau-Richer
Q142004,"https://en.wikipedia.org/wiki/Magog,_Quebec",https://fr.wikipedia.org/wiki/Magog
Q142014,"https://en.wikipedia.org/wiki/Varennes,_Quebec",https://fr.wikipedia.org/wiki/Varennes_(Qu%C3%A9bec)
Q142017,"https://en.wikipedia.org/wiki/Charlemagne,_Quebec",https://fr.wikipedia.org/wiki/Charlemagne_(Qu%C3%A9bec)
Q142020,"https://en.wikipedia.org/wiki/Lac-M%C3%A9gantic,_Quebec",https://fr.wikipedia.org/wiki/Lac-M%C3%A9gantic
Q142024,https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup,https://fr.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup
Q142035,"https://en.wikipedia.org/wiki/Beaconsfield,_Quebec",https://fr.wikipedia.org/wiki/Beaconsfield_(Qu%C3%A9bec)
Q142039,https://en.wikipedia.org/wiki/Salaberry-de-Valleyfield,https://fr.wikipedia.org/wiki/Salaberry-de-Valleyfield
Q142053,https://en.wikipedia.org/wiki/Coaticook,https://fr.wikipedia.org/wiki/Coaticook_(ville)
Q142058,https://en.wikipedia.org/wiki/Mont-Laurier,https://fr.wikipedia.org/wiki/Mont-Laurier
Q142087,"https://en.wikipedia.org/wiki/Sainte-Th%C3%A9r%C3%A8se,_Quebec",https://fr.wikipedia.org/wiki/Sainte-Th%C3%A9r%C3%A8se
Q142092,"https://en.wikipedia.org/wiki/La_Prairie,_Quebec",https://fr.wikipedia.org/wiki/La_Prairie
Q142102,https://en.wikipedia.org/wiki/Saint-Augustin-de-Desmaures,https://fr.wikipedia.org/wiki/Saint-Augustin-de-Desmaures
Q142107,https://en.wikipedia.org/wiki/Cowansville,https://fr.wikipedia.org/wiki/Cowansville
Q142131,https://en.wikipedia.org/wiki/Stoneham-et-Tewkesbury,https://fr.wikipedia.org/wiki/Stoneham-et-Tewkesbury
Q142151,https://en.wikipedia.org/wiki/Trois-Pistoles,https://fr.wikipedia.org/wiki/Trois-Pistoles
Q14215161,"https://en.wikipedia.org/wiki/Eston,_Saskatchewan",https://fr.wikipedia.org/wiki/Eston_(Saskatchewan)
Q1421569,"https://en.wikipedia.org/wiki/Five_Islands,_Nova_Scotia",
Q142165,https://en.wikipedia.org/wiki/Saint-Pamphile,https://fr.wikipedia.org/wiki/Saint-Pamphile
Q142180,https://en.wikipedia.org/wiki/Delson,https://fr.wikipedia.org/wiki/Delson
Q142206,"https://en.wikipedia.org/wiki/Chandler,_Quebec",https://fr.wikipedia.org/wiki/Chandler_(Qu%C3%A9bec)
Q142218,https://en.wikipedia.org/wiki/L%27Ancienne-Lorette,https://fr.wikipedia.org/wiki/L%27Ancienne-Lorette
Q142233,https://en.wikipedia.org/wiki/Lac-Sergent,https://fr.wikipedia.org/wiki/Lac-Sergent
Q142243,"https://en.wikipedia.org/wiki/East_Angus,_Quebec",https://fr.wikipedia.org/wiki/East_Angus
Q142250,https://en.wikipedia.org/wiki/Lachute,https://fr.wikipedia.org/wiki/Lachute
Q142271,https://en.wikipedia.org/wiki/Pointe-Claire,https://fr.wikipedia.org/wiki/Pointe-Claire
Q142284,https://en.wikipedia.org/wiki/Poh%C3%A9n%C3%A9gamook,https://fr.wikipedia.org/wiki/Poh%C3%A9n%C3%A9gamook
Q142289,"https://en.wikipedia.org/wiki/Waterloo,_Quebec",https://fr.wikipedia.org/wiki/Waterloo_(Qu%C3%A9bec)
Q142306,"https://en.wikipedia.org/wiki/Richelieu,_Quebec",https://fr.wikipedia.org/wiki/Richelieu_(Qu%C3%A9bec)
Q142312,"https://en.wikipedia.org/wiki/Lunenburg_County,_Nova_Scotia",https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Lunenburg_(Nouvelle-%C3%89cosse)
Q142320,https://en.wikipedia.org/wiki/Saint-Marc-des-Carri%C3%A8res,https://fr.wikipedia.org/wiki/Saint-Marc-des-Carri%C3%A8res
Q142333,https://en.wikipedia.org/wiki/Saint-Bruno-de-Montarville,https://fr.wikipedia.org/wiki/Saint-Bruno-de-Montarville
Q142365,"https://en.wikipedia.org/wiki/Scotstown,_Quebec",https://fr.wikipedia.org/wiki/Scotstown
Q142370,"https://en.wikipedia.org/wiki/Thurso,_Quebec",https://fr.wikipedia.org/wiki/Thurso_(Qu%C3%A9bec)
Q142386,https://en.wikipedia.org/wiki/Saint-Tite,https://fr.wikipedia.org/wiki/Saint-Tite
Q142397,"https://en.wikipedia.org/wiki/Warwick,_Quebec",https://fr.wikipedia.org/wiki/Warwick_(Qu%C3%A9bec)
Q142402,"https://en.wikipedia.org/wiki/Normandin,_Quebec",https://fr.wikipedia.org/wiki/Normandin_(Qu%C3%A9bec)
Q142405,"https://en.wikipedia.org/wiki/Saint-Ours,_Quebec",https://fr.wikipedia.org/wiki/Saint-Ours_(Qu%C3%A9bec)
Q142414,,
Q142421,"https://en.wikipedia.org/wiki/Waterville,_Quebec",https://fr.wikipedia.org/wiki/Waterville_(Qu%C3%A9bec)
Q142430,"https://en.wikipedia.org/wiki/Portneuf,_Quebec",https://fr.wikipedia.org/wiki/Portneuf_(ville)
Q142451,https://en.wikipedia.org/wiki/Saint-Pascal,https://fr.wikipedia.org/wiki/Saint-Pascal
Q142456,https://en.wikipedia.org/wiki/Saint-Joseph-de-Sorel,https://fr.wikipedia.org/wiki/Saint-Joseph-de-Sorel
Q142481,"https://en.wikipedia.org/wiki/Danville,_Quebec",https://fr.wikipedia.org/wiki/Danville_(Qu%C3%A9bec)
Q142490,"https://en.wikipedia.org/wiki/Neuville,_Quebec",https://fr.wikipedia.org/wiki/Neuville_(Qu%C3%A9bec)
Q142500,https://en.wikipedia.org/wiki/Sainte-Marguerite-du-Lac-Masson,https://fr.wikipedia.org/wiki/Sainte-Marguerite-du-Lac-Masson
Q142516,"https://en.wikipedia.org/wiki/Princeville,_Quebec",https://fr.wikipedia.org/wiki/Princeville
Q142521,"https://en.wikipedia.org/wiki/Sutton,_Quebec",https://fr.wikipedia.org/wiki/Sutton_(Qu%C3%A9bec)
Q1425657,"https://en.wikipedia.org/wiki/Dalmeny,_Saskatchewan",https://fr.wikipedia.org/wiki/Dalmeny_(Saskatchewan)
Q1427108,"https://en.wikipedia.org/wiki/Dundurn,_Saskatchewan",https://fr.wikipedia.org/wiki/Dundurn_(Saskatchewan)
Q1427885,"https://en.wikipedia.org/wiki/Davidson,_Saskatchewan",https://fr.wikipedia.org/wiki/Davidson_(Saskatchewan)
Q1427938,"https://en.wikipedia.org/wiki/Duck_Lake,_Saskatchewan",https://fr.wikipedia.org/wiki/Duck_Lake_(Saskatchewan)
Q1427945,"https://en.wikipedia.org/wiki/Cut_Knife,_Saskatchewan",https://fr.wikipedia.org/wiki/Cut_Knife_(Saskatchewan)
Q1427949,"https://en.wikipedia.org/wiki/Delisle,_Saskatchewan",https://fr.wikipedia.org/wiki/Delisle_(Canada)
Q1436530,https://en.wikipedia.org/wiki/Nipissing_District,https://fr.wikipedia.org/wiki/District_de_Nipissing
Q1437636,https://en.wikipedia.org/wiki/Simcoe_County,https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Simcoe
Q1438546,https://en.wikipedia.org/wiki/Fort_Frances,https://fr.wikipedia.org/wiki/Fort_Frances
Q1438830,"https://en.wikipedia.org/wiki/Fort_William,_Ontario",https://fr.wikipedia.org/wiki/Fort_William_(Ontario)
Q1451329,"https://en.wikipedia.org/wiki/Saint-Damien,_Quebec",https://fr.wikipedia.org/wiki/Saint-Damien
Q1474128,"https://en.wikipedia.org/wiki/Lachine,_Quebec",https://fr.wikipedia.org/wiki/Lachine
Q14874822,"https://en.wikipedia.org/wiki/Innisfree,_Alberta",https://fr.wikipedia.org/wiki/Innisfree_(Alberta)
Q14874824,"https://en.wikipedia.org/wiki/Islay,_Alberta",https://fr.wikipedia.org/wiki/Islay_(Alberta)
Q14874850,"https://en.wikipedia.org/wiki/Lomond,_Alberta",https://fr.wikipedia.org/wiki/Lomond_(Alberta)
Q14874909,"https://en.wikipedia.org/wiki/Vimy,_Alberta",https://fr.wikipedia.org/wiki/Vimy_(Alberta)
Q14874936,"https://en.wikipedia.org/wiki/Colgate,_Saskatchewan",
Q14874946,"https://en.wikipedia.org/wiki/Fielding,_Saskatchewan",
Q14874948,"https://en.wikipedia.org/wiki/Handel,_Saskatchewan",
Q14874949,https://en.wikipedia.org/wiki/Rural_Municipality_of_Happy_Valley_No._10,
Q14874950,"https://en.wikipedia.org/wiki/Hatton,_Saskatchewan",
Q14874953,"https://en.wikipedia.org/wiki/Herschel,_Saskatchewan",
Q14874954,https://en.wikipedia.org/wiki/Rural_Municipality_of_Hillsborough_No._132,https://fr.wikipedia.org/wiki/Hillsborough_No_132
Q14874957,https://en.wikipedia.org/wiki/Rural_Municipality_of_Hoodoo_No._401,
Q14874961,https://en.wikipedia.org/wiki/Rural_Municipality_of_Invergordon_No._430,
Q14874966,"https://en.wikipedia.org/wiki/Kandahar,_Saskatchewan",
Q14874968,"https://en.wikipedia.org/wiki/Kelfield,_Saskatchewan",
Q14874971,https://en.wikipedia.org/wiki/Rural_Municipality_of_Lake_Johnston_No._102,
Q14874986,https://en.wikipedia.org/wiki/Rural_Municipality_of_McCraney_No._282,
Q14874992,https://en.wikipedia.org/wiki/Rural_Municipality_of_Milton_No._292,
Q14874998,https://en.wikipedia.org/wiki/Rural_Municipality_of_Morse_No._165,
Q14875003,https://en.wikipedia.org/wiki/Rural_Municipality_of_North_Battleford_No._437,
Q14875012,https://en.wikipedia.org/wiki/Rural_Municipality_of_Spalding_No._368,
Q14875020,https://en.wikipedia.org/wiki/Rural_Municipality_of_Willowdale_No._153,
Q14875021,https://en.wikipedia.org/wiki/Rural_Municipality_of_Wood_Creek_No._281,
Q14875161,https://en.wikipedia.org/wiki/Halton_County,
Q14875251,https://en.wikipedia.org/wiki/Leeds_County,
Q14875342,https://en.wikipedia.org/wiki/New_Toronto,
Q14875451,https://en.wikipedia.org/wiki/Torbolton_Township,
Q14875509,"https://en.wikipedia.org/wiki/B%C3%A9cancour,_Quebec_(community)",https://fr.wikipedia.org/wiki/B%C3%A9cancour_(village)
Q14875521,"https://en.wikipedia.org/wiki/Hochelaga_County,_Quebec",https://fr.wikipedia.org/wiki/Comt%C3%A9_d%27Hochelaga
Q14875569,"https://en.wikipedia.org/wiki/Sainte-Foy,_Quebec_City",https://fr.wikipedia.org/wiki/Sainte-Foy_(Qu%C3%A9bec)
Q14875636,"https://en.wikipedia.org/wiki/Saint_Stephen_Parish,_New_Brunswick",
Q14875643,"https://en.wikipedia.org/wiki/Sunny_Brae,_New_Brunswick",
Q14875716,"https://en.wikipedia.org/wiki/Merigomish,_Nova_Scotia",
Q14875717,"https://en.wikipedia.org/wiki/Meteghan_River,_Nova_Scotia",
Q14875732,"https://en.wikipedia.org/wiki/Musquodoboit_Harbour,_Nova_Scotia",https://fr.wikipedia.org/wiki/Musquodoboit_Harbour
Q14875759,"https://en.wikipedia.org/wiki/Pleasantville,_Nova_Scotia",
Q1490411,https://en.wikipedia.org/wiki/Alliston,https://fr.wikipedia.org/wiki/Alliston
Q14944797,https://en.wikipedia.org/wiki/Esquimalt,https://fr.wikipedia.org/wiki/Esquimalt
Q1520380,"https://en.wikipedia.org/wiki/Victoria_County,_New_Brunswick",https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Victoria_(Nouveau-Brunswick)
Q1520502,https://en.wikipedia.org/wiki/Eatonia,https://fr.wikipedia.org/wiki/Eatonia
Q1521430,https://en.wikipedia.org/wiki/Eastend,https://fr.wikipedia.org/wiki/Eastend
Q1521613,"https://en.wikipedia.org/wiki/Elrose,_Saskatchewan",https://fr.wikipedia.org/wiki/Elrose_(Saskatchewan)
Q15241165,"https://en.wikipedia.org/wiki/La_Romaine,_Quebec_(unconstituted_locality)",https://fr.wikipedia.org/wiki/La_Romaine_(village)
Q1524758,https://en.wikipedia.org/wiki/Rural_Municipality_of_Gimli,https://fr.wikipedia.org/wiki/Gimli_(Manitoba)
Q1525404,"https://en.wikipedia.org/wiki/Wellington_County,_Ontario",https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Wellington_(Ontario)
Q153470,"https://en.wikipedia.org/wiki/Pilot_Mound,_Manitoba",https://fr.wikipedia.org/wiki/Pilot_Mound_(Manitoba)
Q1546177,https://en.wikipedia.org/wiki/Grey_County,https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Grey
Q1571033,https://en.wikipedia.org/wiki/Haliburton_County,https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Haliburton
Q1576700,"https://en.wikipedia.org/wiki/Hanover,_Ontario",https://fr.wikipedia.org/wiki/Hanover_(Ontario)
