chain_id,name,province,n_presences,decision,inherited_qid,inherited_label,inherited_mint_reason,target_chains,signals,confidence,evidence
PLACE_NS200018,East Branch of East River,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS200019,St. Mary’s,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS200020,Merrigomish,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS201009,Harbor Bouche,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS202001,Guysborough Polling District,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS202004,Molasses Harbor,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS202005,Isaac’s Harbor,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS202006,Wine Harbor,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS202010,Forks of St. Mary,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS202011,Stormont,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS203001,Plaster Cove,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS203004,River Dennis,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS203009,Broad Cove Intervale,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS203010,Broad Cove District,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS203011,Margaree,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS203014,Young Bridge or Forks,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS204001,Washabucht,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS204002,Little Narrows,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS204006,King’s Cove,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS204008,"Monro’s Point, St. Ann’s",NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS204009,Plaster,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205001,Howley’s Kerry,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205003,Ball’s Bridge,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205004,Beaver Cove,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205005,Christmas Island,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205006,East Bay,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205008,Lingan Mines,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205010,Mira Bay,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS205011,Mainadieu,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS206013,Little Arichat,NS,1,NO_EVIDENCE,,,,,,,
PLACE_NS996999,NO DATA,NS,2,NO_EVIDENCE,,,,,,,
PLACE_NT193001,Cumberland S,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193007,Bow River,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193008,York Factory,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193009,Oxford House,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193010,Norway House,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193011,Cumberland N,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193012,Edmonton N,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193013,Peace River,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193015,McKenzie,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193016,Eastern Rupert's Land,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193017,Labrador,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193018,Arctic Coast,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT193999,NO DATA,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT198001,Calgary & Red Deer,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT198002,Edmonton,NT,2,NO_EVIDENCE,,,,,,,
PLACE_NT198003,McLeod,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT200002,Medicine Hat,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT200003,Moose Jaw & Regina,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT201001,Battleford,NT,2,NO_EVIDENCE,,,,,,,
PLACE_NT201002,Carrot River & Lake Winnipeg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT201003,Prince Albert,NT,2,NO_EVIDENCE,,,,,,,
PLACE_NT202000,The Unorganized Territories,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202001,Aetna,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202002,Airdrie,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202003,Alpaugh,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202004,Anthracite,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202005,Athabaska Landing,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202006,Banff,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202007,Beaumont,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202008,Beaver Dam,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202009,Beaver Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202010,"Beaver Lake, East— Est",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202011,"Beaver Lake, West—Ouest",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202012,Blairmore,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202013_1901,Blindman,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202014,Boundary Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202015,Bowden,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202016,Bruderheim,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202017,Burnt Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202018,"Calgary, Centre",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202019,"Calgary, East—Est",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202020,"Calgary, North—Nord",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202021,"Calgary, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202022,"Calgary, West—Ouest",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202023,Canmore,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202024,Cardston,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202025,Carstairs,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202026,Cassils,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202027,Clover Bar,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202028,Cochrane,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202029,Colchester,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202030,Conjuring Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202031,Coutts,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202032,Cowley,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202033,Creuzot,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202034,Cut Bank,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202035,Davisburg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202036,Didsbury,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202037,Dogpound,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202038,Duhamel,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202039,"Edmonton, East—Est",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202040,"Edmonton, West—Ouest",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202041,Egg Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202042,Fishburn,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202043,Fort Saskatchewan,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202044,Frederickheim,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202045,Gladys,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202046,Gleichen,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202047,Glengarry,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202048,Grassy Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202049,High River,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202050,Horse Hills,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202051,Innisfail,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202052,Josephburg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202053,Jumping Pound,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202054,Kananaskis,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202055,Kimball,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202056,Kneehill,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202057,Lac La Biche,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202058,Lacombe,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202059,Lac Ste. Anne,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202060,Laggan,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202061,Lamerton,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202062,Lamoureux,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202063,Langdon,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202064,Leavitt,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202065,Leduc,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202066,Legal,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202067,"Lethbridge, North—Nord",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202068,"Lethbridge, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202069,Lineham,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202070,Little Bow,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202071,Little Red Deer,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202072,Livingston,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202073,Logan,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202074,Macleod,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202075,Magrath,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202076,Millarville,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202077,Millet,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202078,Morley,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202079,Morinville,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202080,Mountain Mill,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202081,Mountain View,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202082,Nanton,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202083,New Norway,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202084,Nose Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202085,Okotoks,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202086,Olds,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202087,Olsen,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202088,Pakan,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202089_1901,Pekisko,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202090,Penhold,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202091,Pincher Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202092,Pine Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202093,Pine Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202094,Plant,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202095,Ponoka,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202096,Poplar Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202097,Porcupine,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202098,Pretty Hill,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202099,Priddis,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202100,Queenstown,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202101,Quill Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202102,Rabbit Hills,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202103,Red Deer,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202104,Red Deer Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202105,Red Lodge,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202106,Rosebud,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202107,Rose Ridge,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202108,St. Albert,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202109,Ste. Emérence,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202110,St. Pierre,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202111,Saddle Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202112,Shepard,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202113,Springbank,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202114,Spruce Grove,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202115,Stand Off,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202116,Star,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202117,Sterling,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202118,Stonyplain Centre,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202119,"Strathcona, East—Est",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202120,"Strathcona, West—Ouest",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202121,Sturgeon,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202122,Tail Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202123,Tindastoll,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202124,Two Lakes,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202125,Urquhart,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202126,Wetaskiwin,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202127,Whitefish Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202128,White Whale Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202129,Whitford,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202130,Willow Dale,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202131,Wintering Hills,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202132,Woodpecker,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202133,Wostock,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202134,Yarrow,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT202999,NO DATA,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203001,Alameda,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203002,Alma,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203003,Balcarres,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203004,Beaverdale,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203005,Bellegarde,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203006,Benbecula,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203007,Beresina,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203008,Broadview,NT,2,NO_EVIDENCE,,,,,,,
PLACE_NT203009,Brookside,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203010,Carievale,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203011,Carlsruhe,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203012,Carlyle,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203013,Cannington,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203014,Carnduff,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203015_1901,Carnoustie,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203016,Chickney,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203017,Churchbridge,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203018,Clare,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203019,Clumber,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203020_1901,Cotham,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203021,Crescent,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203022,Crooked Lakes,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203023,Dalesboro,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203024,Dauphinais,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203025,Devils Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203026,Dongola,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203027,Dunleath,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203028,Ebenezer,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203029,Echo,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203030,Ellisboro,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203031,Estevan,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203032,Fairmede,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203033,Ferndale,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203034,File Hills,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203035,Fishing Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203036,Fleming,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203037,Fletwode,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203038,Foam Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203039_1901,Forest Farm,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203040,Fort Qu’Appelle,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203041,Gainsborough,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203042,Glen Adelaide,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203043,Glen Ewen,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203044_1901,Glen Lynn,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203045,"Grenfell, North—Nord",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203046,"Grenfell, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203047,Hayward,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203048,Heron,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203049,Highview,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203050,Hillburn,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203051,Hillfarm,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203052,Horse Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203053,Hyde,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203054,Indian Head,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203055,Insinger,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203056,Katepwa,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203057,Kamsack,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203058,Kaposvar,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203059,Kenlis,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203060,Kinbrae,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203061,Kranzberg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203062,Langenburg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203063,MacNutt,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203064,Maryfield,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203065,Moffatt,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203066,Montgomery,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203067,Montmartre,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203068,"Moosomin, North—Nord",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203069,"Moosomin, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203070,Newdorf,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203071,New Hastings,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203072,North Portal,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203073,Ohlen,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203074,Otthon,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203075,Oxbow,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203076,Pelly,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203077,Perceval,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203078,Percy,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203079,Pheasant Forks,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203080,Prosperity,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203081,Qu’Appelle,NT,3,NO_EVIDENCE,,,,,,,
PLACE_NT203082,"Qu’Appelle, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203083,Red Jacket,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203084,Riga,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203085,Riversdale,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203086,Rocanville,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203087,Roche Percée,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203088,St. Raffael,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203089,Saltcoats,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203090,Sheho,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203091,Sintaluta,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203092,Spring Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203093,Spy Hill,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203094,Summerberry,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203095,Taché,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203096,Tiree,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203097,Touchwood,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203098,Wapella,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203099,Wawota,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203100,Weyburn,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203101,"Weyburn, North—Nord",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203102,Whitesand,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203103,Whitewood,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203104,Wide Awake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203105,Willocks,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203106,Winlaw,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203107,Wishart,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203108,Wolseley,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT203109,Yorkton,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204001,Arat,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204002,Balgonie,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204003_1901,Big Stick Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204004,Boharm,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204005,Buck Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204006,Buffalo,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204007,Carmel,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204008,Caron,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204009,Chamberlain,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204010,Chaplin,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204011,Clinton,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204012,Cottonwood,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204013,Coventry,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204014,Crane Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204015,Craven,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204016,Dirt Hills,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204017,Dundurn,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204018,Dunmore,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204019,Eagle Butte,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204020,Eagle Quill Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204021,East End,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204022,East View,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204023,Edenwold,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204024,Elm Springs,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204025,Fairville,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204026,Feldman Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204027,Foster,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204028,Graburn,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204029,Grande Coulée,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204030,Gull Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204031,Hicksvale,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204032,Josephsburg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204033,Kennell,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204034,Little Plume,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204035,Longlaketon,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204036,Loon Creek,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204037,Lumsden,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204038,Maple Creek,NT,2,NO_EVIDENCE,,,,,,,
PLACE_NT204039,Marlborough,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204040,"Medicine Hat, North—Nord",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204041,"Medicine Hat, Northwest— Nord-ouest",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204042,"Medicine Hat, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204043,Milestone,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204044,"Moosejaw, Northeast—Nord-est",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204045,"Moosejaw, South—Sud",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204046,"Moosejaw, West—Ouest",NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204047_1901,Old Wives Lake,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204048,Parkbeg,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204049,Pasqua,NT,1,NO_EVIDENCE,,,,,,,
PLACE_NT204050,Pend' Oreille,NT,1,NO_EVIDENCE,,,,,,,
