chain_id,name,province,n_presences,reason
PLACE_ON127001_1911,"Toronto, ward-quartier 1 pt",ON,1,no_inheritance_signal
PLACE_ON127002_1911,"Toronto, ward-quartier 2 pt",ON,1,no_inheritance_signal
PLACE_ON127003_1911,"Toronto, ward-quartier 3 pt",ON,1,no_inheritance_signal
PLACE_ON127004_1901,"Brantford, East—Est",ON,1,no_inheritance_signal
PLACE_ON127004_1911,"Toronto, ward-quartier 4 pt",ON,1,no_inheritance_signal
PLACE_ON127005_1901,"Dumfries, South—Sud",ON,1,no_inheritance_signal
PLACE_ON127005_1911,"Toronto, ward-quartier 5 pt",ON,1,no_inheritance_signal
PLACE_ON127006,Luther E & W-O,ON,2,no_inheritance_signal
PLACE_ON127006_1911,"Toronto, ward-quartier 6 pt",ON,1,no_inheritance_signal
PLACE_ON127022,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON127999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON128000,Toronto W-O,ON,1,no_inheritance_signal
PLACE_ON128001_1911,"Toronto, ward-quartier 5 pt",ON,1,no_inheritance_signal
PLACE_ON128002_1911,"Toronto, ward-quartier 6 pt",ON,1,no_inheritance_signal
PLACE_ON128005_1901,"Flamborough, East—Est",ON,1,no_inheritance_signal
PLACE_ON128006_1901,"Flamborough, West—Ouest",ON,1,no_inheritance_signal
PLACE_ON128008_1901,"Grimsby, North—Nord",ON,1,no_inheritance_signal
PLACE_ON128009_1901,"Grimsby, South—Sud",ON,1,no_inheritance_signal
PLACE_ON129001_1881,Anson & Hindon,ON,4,no_inheritance_signal
PLACE_ON129001_1901,"East Toronto, Village",ON,1,no_inheritance_signal
PLACE_ON129001_1921,Baxter,ON,2,no_inheritance_signal
PLACE_ON129002_1901,Brunel,ON,3,no_inheritance_signal
PLACE_ON129003_1901,Cardwell,ON,3,no_inheritance_signal
PLACE_ON129003_1911,"Burton, Dudley, Harburn & Harcourt",ON,1,no_inheritance_signal
PLACE_ON129004,Chaffey,ON,3,no_inheritance_signal
PLACE_ON129004_1891,Flamborough W-O,ON,1,no_inheritance_signal
PLACE_ON129004_1901,"North Toronto (part), Town—Ville",ON,1,no_inheritance_signal
PLACE_ON129005_1911,Draper,ON,4,no_inheritance_signal
PLACE_ON129006,"Toronto, Ward—Quartier 1 (part)",ON,1,no_inheritance_signal
PLACE_ON129006_1921,Franklin,ON,2,no_inheritance_signal
PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",ON,1,no_inheritance_signal
PLACE_ON129007_1911,Digby & Laxton,ON,1,no_inheritance_signal
PLACE_ON129007_1921,Freeman,ON,1,no_inheritance_signal
PLACE_ON129008,"Toronto, Ward—Quartier 3 (part)",ON,1,no_inheritance_signal
PLACE_ON129008_1911,Dysart & Guilford,ON,1,no_inheritance_signal
PLACE_ON129008_1921,Gibson,ON,1,no_inheritance_signal
PLACE_ON129009,"Toronto, Ward—Quartier 4 (part)",ON,1,no_inheritance_signal
PLACE_ON129009_1921,McLean,ON,1,no_inheritance_signal
PLACE_ON129010,York (part),ON,1,no_inheritance_signal
PLACE_ON129010_1911,Macaulay,ON,5,no_inheritance_signal
PLACE_ON129011_1921,Medora,ON,1,no_inheritance_signal
PLACE_ON129012,Monck,ON,6,no_inheritance_signal
PLACE_ON129013,"Lawrence, Livingstone, McClintock, Nightingale & Sherbourne",ON,1,no_inheritance_signal
PLACE_ON129013_1911,Morrison,ON,6,no_inheritance_signal
PLACE_ON129014,Muskoka,ON,6,no_inheritance_signal
PLACE_ON129015,Oakley,ON,4,no_inheritance_signal
PLACE_ON129016,Ridout,ON,3,no_inheritance_signal
PLACE_ON129017,Ryde,ON,4,no_inheritance_signal
PLACE_ON129018,Sinclair,ON,2,no_inheritance_signal
PLACE_ON129019,Stephenson,ON,4,no_inheritance_signal
PLACE_ON129020,Stisted,ON,3,no_inheritance_signal
PLACE_ON129021,Watt,ON,3,no_inheritance_signal
PLACE_ON129022,Wood,ON,2,no_inheritance_signal
PLACE_ON129023,"Bala, T-V",ON,1,no_inheritance_signal
PLACE_ON129024,"Bracebridge, T-V",ON,4,no_inheritance_signal
PLACE_ON129025,"Gravenhurst, T-V",ON,2,no_inheritance_signal
PLACE_ON129026,Haliburton vl,ON,1,no_inheritance_signal
PLACE_ON129026_1911,"Huntsville, T-V",ON,4,no_inheritance_signal
PLACE_ON129027,"Port Carling, VL",ON,3,no_inheritance_signal
PLACE_ON129029_1911,Snowden,ON,1,no_inheritance_signal
PLACE_ON129036_1911,Haliburton vl,ON,1,no_inheritance_signal
PLACE_ON129999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON130001_1901,Waterloo N,ON,4,no_inheritance_signal
PLACE_ON130003,Georgina & Georgina Island,ON,2,no_inheritance_signal
PLACE_ON130004,"Gwillimbury, East—Est",ON,2,no_inheritance_signal
PLACE_ON130004_1911,Berlin t-v,ON,1,no_inheritance_signal
PLACE_ON130005_1891,"Gwillimbury, North—Nord & Snake Island",ON,2,no_inheritance_signal
PLACE_ON130006_1901,"Gwillimbury, West—Ouest",ON,1,no_inheritance_signal
PLACE_ON130085_1921,Temagami Forest Reserves,ON,1,no_inheritance_signal
PLACE_ON130087,Indian Reserves,ON,1,no_inheritance_signal
PLACE_ON130999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON131002_1881,Gravenhurst,ON,1,no_inheritance_signal
PLACE_ON131002_1901,"North Toronto (part), Town—Ville",ON,1,no_inheritance_signal
PLACE_ON131002_1911,Waterloo S,ON,1,no_inheritance_signal
PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON131004_1881,"Medora, Wood",ON,1,no_inheritance_signal
PLACE_ON131004_1901,"Toronto, Ward—Quartier 3 (part)",ON,1,no_inheritance_signal
PLACE_ON131004_1911,Galt t-v,ON,1,no_inheritance_signal
PLACE_ON131005_1891,York E,ON,2,no_inheritance_signal
PLACE_ON131005_1901,"Toronto, Ward—Quartier 4 (part)",ON,1,no_inheritance_signal
PLACE_ON131006,"Watt, Cardwell",ON,2,no_inheritance_signal
PLACE_ON131006_1901,"Toronto, Ward—Quartier 5 (part)",ON,1,no_inheritance_signal
PLACE_ON131007,"Humphrey, Conger",ON,1,no_inheritance_signal
PLACE_ON131007_1901,"Toronto, Ward—Quartier 6 (part)",ON,1,no_inheritance_signal
PLACE_ON131008,"Draper, Ryde, Oakley",ON,2,no_inheritance_signal
PLACE_ON131008_1901,"Toronto Junction, Town—Ville",ON,1,no_inheritance_signal
PLACE_ON131009,"Macauly, Bracebridge, Village",ON,1,no_inheritance_signal
PLACE_ON131010,Stephenson. Brunel,ON,1,no_inheritance_signal
PLACE_ON131010_1891,"Weston, Village",ON,2,no_inheritance_signal
PLACE_ON131011,"Mclean, Ridout",ON,1,no_inheritance_signal
PLACE_ON131012,"Franklin, Sinclair",ON,1,no_inheritance_signal
PLACE_ON131012_1901,York (part),ON,1,no_inheritance_signal
PLACE_ON131013,"Chaffey, Perry, Bethune, Proudfoot",ON,1,no_inheritance_signal
PLACE_ON131014,"Foley, Cowper, McDougall",ON,1,no_inheritance_signal
PLACE_ON131015,"Parry Sound (Village), Parry Island",ON,1,no_inheritance_signal
PLACE_ON131017_1881,"Shawanaga, Lake Shore",ON,1,no_inheritance_signal
PLACE_ON131018,"Christie, Monteith",ON,1,no_inheritance_signal
PLACE_ON131019_1881,"McKellar, Hagerman",ON,1,no_inheritance_signal
PLACE_ON131020,Spence Croft,ON,1,no_inheritance_signal
PLACE_ON131021_1881,"McKenzie, Ferrie, Wilson, Mills, McConkey, Hardy",ON,1,no_inheritance_signal
PLACE_ON131022,"Chapman, Strong, Joly",ON,1,no_inheritance_signal
PLACE_ON131023_1881,"Lount, Machar & Laurier",ON,1,no_inheritance_signal
PLACE_ON131024,"Ryerson, Armour",ON,1,no_inheritance_signal
PLACE_ON131025_1881,McMurrich & Stisted,ON,1,no_inheritance_signal
PLACE_ON131026,"Pringle, Gurd, Himsworth, Nipissing",ON,1,no_inheritance_signal
PLACE_ON131999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON132010,Indian Reserves,ON,1,no_inheritance_signal
PLACE_ON132012,Bridgeburg vl,ON,2,no_inheritance_signal
PLACE_ON133003_1891,"Toronto, St. Alban's, Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON133004_1891,"Toronto, St. Mark’s, Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON133008_1891,York W-O,ON,2,no_inheritance_signal
PLACE_ON133010,"Uxbridge, Village",ON,1,no_inheritance_signal
PLACE_ON134001,"Toronto, St. Lawrence Ward—Quartier",ON,2,no_inheritance_signal
PLACE_ON134002,"Toronto, St. David's Ward—Quartier",ON,2,no_inheritance_signal
PLACE_ON134003,"Toronto, St. Thomas' Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON134006,"Toronto, St. George Ward—Quartier",ON,2,no_inheritance_signal
PLACE_ON134008,"Toronto, St. Patrick's Ward—Quartier",ON,2,no_inheritance_signal
PLACE_ON134009,"Toronto, St. Stephen's Ward—Quartier",ON,1,no_inheritance_signal
PLACE_ON135004,"Yorkville, Village",ON,3,no_inheritance_signal
PLACE_ON135009,Hamilton c pt,ON,1,no_inheritance_signal
PLACE_ON135047,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON135999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON136002_1881,"Brockton, Village",ON,1,no_inheritance_signal
PLACE_ON136003,"Parkdale, Village",ON,1,no_inheritance_signal
PLACE_ON136006_1911,Mimico vl,ON,1,no_inheritance_signal
PLACE_ON136006_1911_1921,"Brampton, T-V",ON,7,no_inheritance_signal
PLACE_ON136008_1911,Weston vl,ON,1,no_inheritance_signal
PLACE_ON138002_1911,North Toronto t-v,ON,1,no_inheritance_signal
PLACE_ON138003_1911,Toronto c pt,ON,1,no_inheritance_signal
PLACE_ON138016_1921,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON139014,"Orillia, Matchedash",ON,2,no_inheritance_signal
PLACE_ON140001,"Toronto, Township",ON,2,no_inheritance_signal
PLACE_ON141046_1921,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON142004,"Port Erie, Village",ON,3,no_inheritance_signal
PLACE_ON142012,"Clifton, Town—Ville",ON,3,no_inheritance_signal
PLACE_ON142035,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON144017_1921,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON146129_1921,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON146999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON147035,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON148003,Flamborough W-O,ON,1,no_inheritance_signal
PLACE_ON148189_1921,Indian reserves,ON,1,no_inheritance_signal
PLACE_ON148999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON149999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON156007,"Brook, Village",ON,1,no_inheritance_signal
PLACE_ON156008,Sarawack,ON,2,no_inheritance_signal
PLACE_ON158006,"Tilsonburg, Town—Ville",ON,1,no_inheritance_signal
PLACE_ON165002,Tilsonburgh,ON,1,no_inheritance_signal
PLACE_ON167004,"London E, Village",ON,1,no_inheritance_signal
PLACE_ON167005,"Petersville, Village",ON,1,no_inheritance_signal
PLACE_ON170001,"London, Ward—Quartier No. 1",ON,2,no_inheritance_signal
PLACE_ON170002,"London, Ward—Quartier No. 2",ON,2,no_inheritance_signal
PLACE_ON170003,"London, Ward—Quartier No. 3",ON,2,no_inheritance_signal
PLACE_ON170004,"London, Ward—Quartier No. 4",ON,2,no_inheritance_signal
PLACE_ON170005,"London, Ward—Quartier No. 5",ON,2,no_inheritance_signal
PLACE_ON170006,"London, Ward—Quartier No. 6",ON,2,no_inheritance_signal
PLACE_ON170007,"London, Ward—Quartier No. 7",ON,2,no_inheritance_signal
PLACE_ON171001,Blanshard,ON,2,no_inheritance_signal
PLACE_ON171002,"St. Mary's, Town—Ville",ON,3,no_inheritance_signal
PLACE_ON177006,Albermarle,ON,2,no_inheritance_signal
PLACE_ON177007,"Eastnor, Lindsay, St. Edmund's",ON,1,no_inheritance_signal
PLACE_ON177999,NO DATA,ON,2,no_inheritance_signal
PLACE_ON180008,"Wallaceburgh, Village",ON,1,no_inheritance_signal
PLACE_ON180999,NO DATA,ON,1,no_inheritance_signal
PLACE_ON182001,"Howland, Strawberry, Lacloche, Haywood Island",ON,1,no_inheritance_signal
PLACE_ON182002,"Bidwell, Sheguiandah",ON,1,no_inheritance_signal
PLACE_ON182007,"Billings, Campbell",ON,1,no_inheritance_signal
PLACE_ON182009,"Gordon, Mills",ON,1,no_inheritance_signal
PLACE_ON182010,"Burpee, Robinson, Barrie Island",ON,1,no_inheritance_signal
PLACE_ON182011,"Dawson, Cockburn Island",ON,1,no_inheritance_signal
PLACE_ON182015,Mississagua River,ON,1,no_inheritance_signal
PLACE_ON182024,Dennis,ON,1,no_inheritance_signal
PLACE_ON182027,Pic,ON,2,no_inheritance_signal
PLACE_ON182029,Silver Islet,ON,1,no_inheritance_signal
PLACE_ON182030,Prince Arthur,ON,1,no_inheritance_signal
PLACE_ON182032,Matawin,ON,1,no_inheritance_signal
PLACE_ON182999,NO DATA,ON,1,no_inheritance_signal
PLACE_PE001018,Princetown and Royalty,PE,1,no_inheritance_signal
PLACE_PE001022,Indian reserves,PE,1,no_inheritance_signal
PLACE_PE002024,Indian reserves,PE,1,no_inheritance_signal
PLACE_PE003024,Indian reserves,PE,1,no_inheritance_signal
PLACE_PE132009,Township No. 45,PE,4,no_inheritance_signal
PLACE_PE134019,Township No. 61,PE,3,no_inheritance_signal
PLACE_PE134020,Township No. 63,PE,3,no_inheritance_signal
PLACE_PE134021,Township No. 64,PE,3,no_inheritance_signal
PLACE_PE135002,Township No. 1,PE,3,no_inheritance_signal
PLACE_PE135003,Township No. 2,PE,3,no_inheritance_signal
PLACE_PE135004,Township No. 3,PE,3,no_inheritance_signal
PLACE_PE135005,Township No. 4,PE,3,no_inheritance_signal
PLACE_PE135006,Township No. 5,PE,3,no_inheritance_signal
PLACE_PE135007,Township No. 6,PE,3,no_inheritance_signal
PLACE_PE135008,Township No. 7,PE,3,no_inheritance_signal
PLACE_PE135009,Township No. 8,PE,3,no_inheritance_signal
PLACE_PE135010,Township No. 9,PE,3,no_inheritance_signal
PLACE_PE135011,Township No. 10,PE,3,no_inheritance_signal
PLACE_PE135012,Township No. 11,PE,3,no_inheritance_signal
PLACE_PE135013,Township No. 12,PE,3,no_inheritance_signal
PLACE_PE135014,Township No. 13,PE,3,no_inheritance_signal
PLACE_PE135015,Township No. 14,PE,3,no_inheritance_signal
PLACE_PE135016,Township No. 15,PE,3,no_inheritance_signal
PLACE_PE135017,Township No. 16,PE,3,no_inheritance_signal
PLACE_PE135018,Township No. 17,PE,3,no_inheritance_signal
PLACE_PE135019,Township No. 18,PE,3,no_inheritance_signal
PLACE_PE135020,Township No. 19,PE,3,no_inheritance_signal
PLACE_PE135021,Township No. 25,PE,3,no_inheritance_signal
PLACE_PE135022,Township No. 26,PE,3,no_inheritance_signal
PLACE_PE135023,Township No. 27,PE,3,no_inheritance_signal
PLACE_PE135024,Township No. 28,PE,3,no_inheritance_signal
PLACE_PE136001,Charlottetown Royalty,PE,3,no_inheritance_signal
PLACE_PE136001_1901,"Charlottetown, City & Royalty",PE,1,no_inheritance_signal
PLACE_PE136002,Township No. 20,PE,3,no_inheritance_signal
PLACE_PE136003,Township No. 21,PE,3,no_inheritance_signal
PLACE_PE136004,Township No. 22,PE,3,no_inheritance_signal
PLACE_PE136005,Township No. 23,PE,3,no_inheritance_signal
PLACE_PE136006,Township No. 24,PE,3,no_inheritance_signal
PLACE_PE136007,Township No. 29,PE,3,no_inheritance_signal
PLACE_PE136008,Township No. 30,PE,3,no_inheritance_signal
PLACE_PE136009,Township No. 31,PE,3,no_inheritance_signal
PLACE_PE136010,Township No. 32,PE,3,no_inheritance_signal
PLACE_PE136011,Township No. 33,PE,3,no_inheritance_signal
PLACE_PE136012,Township No. 34,PE,3,no_inheritance_signal
PLACE_PE136013,Township No. 35,PE,3,no_inheritance_signal
PLACE_PE136014,Township No. 36,PE,3,no_inheritance_signal
PLACE_PE136015,Township No. 37,PE,3,no_inheritance_signal
PLACE_PE136016,Township No. 48,PE,3,no_inheritance_signal
PLACE_PE136017,Township No. 49,PE,3,no_inheritance_signal
PLACE_PE136018,Township No. 50,PE,3,no_inheritance_signal
PLACE_PE136019,Township No. 57,PE,3,no_inheritance_signal
PLACE_PE136020,Township No. 58,PE,3,no_inheritance_signal
PLACE_PE136021,Township No. 60,PE,3,no_inheritance_signal
PLACE_PE136022,Township No. 62,PE,3,no_inheritance_signal
PLACE_PE136023,Township No. 65,PE,3,no_inheritance_signal
PLACE_PE136024,Township No. 67,PE,3,no_inheritance_signal
PLACE_PE139013,Township No. 53,PE,5,no_inheritance_signal
PLACE_PE997999,NO DATA,PE,2,no_inheritance_signal
PLACE_QC001003,"L’Assomption, College",QC,1,no_inheritance_signal
PLACE_QC002003,De Salaberry,QC,1,no_inheritance_signal
PLACE_QC002999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC003003_1861,Aston,QC,1,no_inheritance_signal
PLACE_QC003004,Blandford,QC,1,no_inheritance_signal
PLACE_QC003006,"Chester, East",QC,1,no_inheritance_signal
PLACE_QC003007,"Chester, West",QC,1,no_inheritance_signal
PLACE_QC003008,Horton,QC,1,no_inheritance_signal
PLACE_QC005004,Forsyth,QC,2,no_inheritance_signal
PLACE_QC005005,Gayhurst,QC,1,no_inheritance_signal
PLACE_QC005006,Jersey,QC,1,no_inheritance_signal
PLACE_QC005009,Marlow,QC,2,no_inheritance_signal
PLACE_QC005017_1861,Ste. Marie de la Beauce,QC,1,no_inheritance_signal
PLACE_QC005018,Tring,QC,2,no_inheritance_signal
PLACE_QC005999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC006003,St. Clément,QC,1,no_inheritance_signal
PLACE_QC006004,St. Louis de Gonzague,QC,1,no_inheritance_signal
PLACE_QC006005,St. Stanislas de Kotska,QC,1,no_inheritance_signal
PLACE_QC007006,St. Lazare,QC,2,no_inheritance_signal
PLACE_QC007999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC008002,"Berthier, Village and Convent",QC,1,no_inheritance_signal
PLACE_QC008003,Brandon,QC,1,no_inheritance_signal
PLACE_QC008009,St. Gabriel,QC,1,no_inheritance_signal
PLACE_QC008999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC009003_1861,Daniel (Port),QC,1,no_inheritance_signal
PLACE_QC009999,NO DATA,QC,2,no_inheritance_signal
PLACE_QC011003,"Chambly, Parish",QC,1,no_inheritance_signal
PLACE_QC011004,"Chambly, Village",QC,1,no_inheritance_signal
PLACE_QC012001_1861,Batiscan,QC,1,no_inheritance_signal
PLACE_QC012009,St. Narcisse,QC,1,no_inheritance_signal
PLACE_QC012012,St. Tite and Chantiers,QC,1,no_inheritance_signal
PLACE_QC012999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC013002_1861,Callières,QC,1,no_inheritance_signal
PLACE_QC013003,De Sales,QC,1,no_inheritance_signal
PLACE_QC013006_1861,Petite Rivière St. François-Xavier,QC,1,no_inheritance_signal
PLACE_QC013009_1861,St. Etienne (Murray Bay),QC,1,no_inheritance_signal
PLACE_QC013999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC015001,Bagot,QC,1,no_inheritance_signal
PLACE_QC015002,Bourgette,QC,1,no_inheritance_signal
PLACE_QC015003,Caron,QC,1,no_inheritance_signal
PLACE_QC015004,Charlevoix,QC,1,no_inheritance_signal
PLACE_QC015005,Chicoutimi,QC,1,no_inheritance_signal
PLACE_QC015006,Delisle,QC,1,no_inheritance_signal
PLACE_QC015007,Harvey,QC,1,no_inheritance_signal
PLACE_QC015009,Kinogami,QC,1,no_inheritance_signal
PLACE_QC015010,Labarre,QC,1,no_inheritance_signal
PLACE_QC015012,Mésy,QC,1,no_inheritance_signal
PLACE_QC015013,Metabetchouan,QC,1,no_inheritance_signal
PLACE_QC015014,Plessis,QC,1,no_inheritance_signal
PLACE_QC015017,Signay,QC,1,no_inheritance_signal
PLACE_QC015019,Tableau,QC,1,no_inheritance_signal
PLACE_QC015021,The Indian Reserves,QC,1,no_inheritance_signal
PLACE_QC015999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC016009,Newport and Auckland,QC,1,no_inheritance_signal
PLACE_QC016011,Winslow,QC,1,no_inheritance_signal
PLACE_QC017001,Buckland,QC,2,no_inheritance_signal
PLACE_QC017003,Frampton,QC,2,no_inheritance_signal
PLACE_QC017011,Ware,QC,1,no_inheritance_signal
PLACE_QC017999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC018004_1861,Simpson,QC,1,no_inheritance_signal
PLACE_QC018006_1861,Wendover,QC,1,no_inheritance_signal
PLACE_QC019004,Fox,QC,1,no_inheritance_signal
PLACE_QC019005,"Gaspé Bay, North",QC,1,no_inheritance_signal
PLACE_QC019006,"Gaspé Bay, South",QC,1,no_inheritance_signal
PLACE_QC019007,Grand River,QC,2,no_inheritance_signal
PLACE_QC019008,"Grande Vallée des Monts, St. Anse de l'Etang, and Sydenham North",QC,1,no_inheritance_signal
PLACE_QC019011,Newport,QC,1,no_inheritance_signal
PLACE_QC019015,"Sydenham, South",QC,1,no_inheritance_signal
PLACE_QC019017,Magdalen Islands,QC,2,no_inheritance_signal
PLACE_QC019999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC021005,"Huntingdon, Village, and Godmanchester",QC,1,no_inheritance_signal
PLACE_QC021007,St. Régis and Dundee,QC,1,no_inheritance_signal
PLACE_QC022005,St. George de Henryville,QC,2,no_inheritance_signal
PLACE_QC023001,Ashford,QC,2,no_inheritance_signal
PLACE_QC023999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC024003,La Pointe Claire,QC,1,no_inheritance_signal
PLACE_QC024008_1861,St. Raphaël and Isle Bizard,QC,1,no_inheritance_signal
PLACE_QC025001_1861,Cathcart,QC,1,no_inheritance_signal
PLACE_QC025003,"Joliette, College",QC,1,no_inheritance_signal
PLACE_QC025004,"Joliette, Convent",QC,1,no_inheritance_signal
PLACE_QC025005,Kildare,QC,2,no_inheritance_signal
PLACE_QC025007,St. Charles Borromée,QC,1,no_inheritance_signal
PLACE_QC025009,"Ste. Elizabeth, Convent",QC,1,no_inheritance_signal
PLACE_QC025010,St. Félix,QC,2,no_inheritance_signal
PLACE_QC025999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC026001,Ixworth,QC,1,no_inheritance_signal
PLACE_QC026005,St. Alexandre,QC,1,no_inheritance_signal
PLACE_QC026009,Ste. Hélène,QC,2,no_inheritance_signal
PLACE_QC026010_1861,St. Louis,QC,1,no_inheritance_signal
PLACE_QC026013,Woodbridge,QC,1,no_inheritance_signal
PLACE_QC026999,NO DATA,QC,2,no_inheritance_signal
PLACE_QC028003,"Ste. Rose, Parish and Village",QC,1,no_inheritance_signal
PLACE_QC028005,"St. Vincent de Paul, Convent",QC,1,no_inheritance_signal
PLACE_QC028006,"St. Vincent de Paul, College",QC,1,no_inheritance_signal
PLACE_QC029002,St. Joseph de la Pointe Lévis and Convent,QC,1,no_inheritance_signal
