tcpuid,year,province,old_canonical_name,new_canonical_name,old_place_id,new_place_id
QC177001,1901,QC,"Montreal, St. Laurent Ward—Quartier","Montréal, St. Laurent ward-quartier",PLACE_QC177001_1901,PLACE_QC182001
QC177002,1901,QC,"Montreal, St. Louis Ward—Quartier","Montréal, St. Louis Ward—Quartier",PLACE_QC177002_1901,PLACE_QC182002
QC177002,1911,QC,L'Assomption de Berthier,Berthier,PLACE_QC074003_1891,PLACE_QC074003
QC177006,1891,QC,Bryson (Village) & Upper Litchfield,Litchfield,PLACE_QC177006,PLACE_QC079015
QC177009,1911,QC,St. Paul de Montminy,Montminy (St. Paul),PLACE_QC177009,PLACE_QC074004
QC177018,1891,QC,Portage du Fort (Village) & Lower Litchfield,"Portage du Fort, VL",PLACE_QC177018,PLACE_QC079027
QC178002,1911,QC,"Ste. Anne de Beaupré, VL",Ste. Anne,PLACE_QC075014,PLACE_QC178002
QC178004,1911,QC,Ste. Brigitte,Laval,PLACE_QC178004,PLACE_QC178004
QC178005,1891,QC,Grondines,"Grondines, VL",PLACE_QC181005,PLACE_QC080024
QC178013,1891,QC,St. Casimir,"St. Casimir, VL",PLACE_QC178013,PLACE_QC080031
QC179001,1891,QC,Banlieu,Banlieue (Notre-Dame de Québec),PLACE_QC179001_1891,PLACE_QC187001
QC179001,1901,QC,Annaville vl,"Annaville (St. Célestin), VL",PLACE_QC184022,PLACE_QC078025
QC179001,1911,QC,"Montréal, ward-quartier Centre","Montréal, Centre ward-quartier",PLACE_QC179001,PLACE_QC179001
QC179002,1911,QC,"Montréal, ward-quartier Ste. Anne","Montréal, Ste. Anne ward-quartier",PLACE_QC179002_1911,PLACE_QC179002_1901
QC179003,1911,QC,"Montréal, ward-quartier West","Montréal, West ward-quartier",PLACE_QC179003_1911,PLACE_QC179003
QC179006,1891,QC,"Québec, Montcalm (W.—O.), Ward—Quartier","Québec, Montcalm ward-quartier",PLACE_QC184003,PLACE_QC189003_1871
QC179006,1901,QC,"Nicolet, Town—Ville","Nicolet, T-V",PLACE_QC179006,PLACE_QC078024
QC179013,1901,QC,St. Léonard,"St. Léonard, VL",PLACE_QC184012,PLACE_QC078030
QC180001,1911,QC,"Montréal, ward-quartier St. Joseph","Montréal, St. Antoine ward-quartier",PLACE_QC180001_1911,PLACE_QC180001
QC180002,1891,QC,Beauport,"Beauport, VL",PLACE_QC185002,PLACE_QC081020
QC180004,1891,QC,Stoneham and Tewkesbury,Stoneham & Tewkesbury,PLACE_QC180004_1891,PLACE_QC081015
QC180005,1891,QC,St. Ambroise de la J. Lorette,St. Ambroise,PLACE_QC180005_1891,PLACE_QC190005
QC180008,1891,QC,"St. Dunstan, Lac Beauport",St. Dunstan,PLACE_QC180008_1891,PLACE_QC081008
QC180016,1901,QC,"Onslow, North—Nord",Onslow N.,PLACE_QC180016_1901,PLACE_QC079017
QC180017,1901,QC,"Onslow, South—Sud",Onslow S.,PLACE_QC180017_1901,PLACE_QC079018
QC181001,1911,QC,"Montréal, ward-quartier East","Montréal, East ward-quartier",PLACE_QC181001,PLACE_QC181001
QC181002,1911,QC,"Montréal, ward-quartier Lafontaine","Montréal, Lafontaine ward-quartier",PLACE_QC181002_1911,PLACE_QC181002_1911
QC181003,1911,QC,"Montréal, ward-quartier St. Jacques","Montréal, St. Jacques ward-quartier",PLACE_QC181003_1911,PLACE_QC181003_1911
QC181005,1901,QC,Grondines,"Grondines, VL",PLACE_QC181005,PLACE_QC080024
QC181012,1901,QC,St. Casimir,"St. Casimir, VL",PLACE_QC186013,PLACE_QC080031
QC182001,1891,QC,Brompton & St. Frs.-Xavier,Brompton,PLACE_QC182001,PLACE_QC083001
QC182001,1911,QC,"Montréal, ward-quartier St. Laurent","Montréal, St. Laurent ward-quartier",PLACE_QC182001_1911,PLACE_QC182001
QC182002,1911,QC,"Montréal, ward-quartier St. Louis","Montréal, St. Louis Ward—Quartier",PLACE_QC182002_1911,PLACE_QC182002
QC182003,1891,QC,Danville,"Danville, Village",PLACE_QC182003_1891,PLACE_QC083014
QC182010,1891,QC,Richmond,"Richmond, Village",PLACE_QC182010_1891,PLACE_QC083011
QC182016,1891,QC,St. Fortunat de Wolfeston,St. Fortunat de Wolfestown,PLACE_QC182016,PLACE_QC099009_1881
QC183001,1911,QC,"Montréal, ward-quartier Papineau","Montréal, Papineau ward-quartier",PLACE_QC183001_1911,PLACE_QC183001_1911
QC183002,1911,QC,"Montréal, ward-quartier Ste. Marie (partie)","Montréal, Ste. Marie ward-quartier pt",PLACE_QC183002_1911,PLACE_QC183002
QC183003,1891,QC,Dalibaire,Dalibaire & Romieux (St. Edouard),PLACE_QC183003,PLACE_QC070002_1891
QC183010,1891,QC,Romieux,Romieux (Les Capucins),PLACE_QC183010,PLACE_QC070004
QC183012,1891,QC,Ste. Anne de la Pointe au Père,Ste. Anne,PLACE_QC183012_1891,PLACE_QC188011
QC183020,1891,QC,Ste. Félicité & Cherbourg ,Ste. Félicité,PLACE_QC183020_1891,PLACE_QC070009_1911
QC183033,1891,QC,Tessier,St. Luc (Tessier),PLACE_QC183033,PLACE_QC188026
QC184001,1901,QC,"Québec, Banlieue, South—Sud",Banlieue S.,PLACE_QC184001,PLACE_QC189001
QC184003,1901,QC,"Québec, Montcalm (W.—O.), Ward—Quartier","Québec, Montcalm ward-quartier",PLACE_QC184003,PLACE_QC189003_1871
QC184003,1911,QC,Manceau,St. Joseph de Blandford,PLACE_QC184003_1911,PLACE_QC078012_1911
QC184004,1911,QC,Nicolet,Nicolet (St. Jean Baptiste),PLACE_QC184004_1911,PLACE_QC078003
QC184009,1891,QC,St. Hilaire,"St. Hilaire, VL",PLACE_QC194005,PLACE_QC085016
QC184012,1911,QC,St. Léonard,"St. Léonard, VL",PLACE_QC184012,PLACE_QC078030
QC184013,1891,QC,St. Michel de Rougemont,St. Michel,PLACE_QC184013_1891,PLACE_QC194009
QC184022,1911,QC,Annaville vl,"Annaville (St. Célestin), VL",PLACE_QC184022,PLACE_QC078025
QC185002,1901,QC,Beauport,"Beauport, VL",PLACE_QC185002,PLACE_QC081020
QC185012,1901,QC,"Stoneham, Tewkesbury & Unorg. Territory",Stoneham & Tewkesbury,PLACE_QC185012_1901,PLACE_QC081015
QC186002,1891,QC,St. Jean l’Evangéliste,St. Jean,PLACE_QC186002,PLACE_QC186002
QC186003,1911,QC,Deschambault,Deschambault (St. Joseph),PLACE_QC186003_1911,PLACE_QC080003_1911
QC186005,1911,QC,Grondines,"Grondines, VL",PLACE_QC186005_1911,PLACE_QC080024
QC186007,1911,QC,"Neuville, VL",Pointe aux Trembles,PLACE_QC080026,PLACE_QC186007
QC186013,1911,QC,St. Casimir,"St. Casimir, VL",PLACE_QC186013,PLACE_QC080031
QC186019,1911,QC,St. Marc,"St. Marc des Carrières, VL",PLACE_QC186019_1911,PLACE_QC080033
QC187002,1911,QC,"Québec, ward-quartier Montcalm (Centre)","Québec, Montcalm (Centre) ward-quartier",PLACE_QC187002_1911,PLACE_QC187002
QC187003,1891,QC,St. Boniface,St. Boniface (Shawinigan),PLACE_QC187003_1891,PLACE_QC093005
QC187003,1911,QC,"Québec, ward-quartier Palais","Québec, Palais, Ward—Quartier",PLACE_QC187003,PLACE_QC187003
QC187004,1901,QC,"Danville, VL","Danville, Village",PLACE_QC083014,PLACE_QC083014
QC187004,1911,QC,"Québec, ward-quartier St. Jean","Québec, St. Jean ward-quartier",PLACE_QC187004,PLACE_QC187004
QC187005,1911,QC,"Québec, ward-quartier St. Louis","Québec, St. Louis, Ward—Quartier",PLACE_QC187005,PLACE_QC187005
QC187009,1891,QC,Unorganized Territory,Unorg. territory—Ter. non-organisé,PLACE_QC187009,PLACE_QC198015
QC187009,1901,QC,"Richmond, Town—Ville","Richmond, Village",PLACE_QC187009_1901,PLACE_QC083011
QC187017,1901,QC,D'Israeli,"D'Israeli, VL",PLACE_QC099001,PLACE_QC099018
QC187020,1901,QC,"Ham, North—Nord",Ham N.,PLACE_QC187020,PLACE_QC099004_1901
QC187026,1901,QC,St. Fortunat,St. Fortunat de Wolfestown,PLACE_QC187026_1901,PLACE_QC099009_1881
QC187027,1901,QC,St. Joseph de Ham S.,Ham S,PLACE_QC192016_1901,PLACE_QC099005_1881
QC188001,1911,QC,"Québec, ward-quartier Jacques Cartier","Québec, Jacques-Cartier, Ward—Quartier",PLACE_QC188001_1911,PLACE_QC188001
QC188002,1911,QC,"Québec, ward-quartier Limoilou","Québec, Limoilou ward-quartier",PLACE_QC188002_1911,PLACE_QC188002_1911
QC188004,1911,QC,"Québec, ward-quartier Stadacona","Québec, Stadacona ward-quartier",PLACE_QC188004,PLACE_QC188004
QC188005,1911,QC,"Québec, ward-quartier St. Malo","Québec, St. Malo ward-quartier",PLACE_QC188005_1911,PLACE_QC188005_1911
QC188006,1911,QC,"Québec, ward-quartier St. Roch","Québec, St. Roch, Ward—Quartier",PLACE_QC188006,PLACE_QC188006
QC188007,1911,QC,"Québec, ward-quartier St. Sauveur","Québec, St. Sauveur ward-quartier",PLACE_QC188007_1911,PLACE_QC188007_1911
QC188008,1911,QC,"Québec, ward-quartier St. Valier","Québec, St. Valier ward-quartier",PLACE_QC188008_1911,PLACE_QC188008
QC188013,1891,QC,"Waterloo, T-V","Waterloo, Village",PLACE_QC087014,PLACE_QC087014
QC188017,1901,QC,St. Édouard des Méchins,Dalibaire & Romieux (St. Edouard),PLACE_QC193015,PLACE_QC070002_1891
QC188032,1901,QC,St. Paul des Capucins,Romieux (Les Capucins),PLACE_QC193031,PLACE_QC070004
QC188033,1901,QC,St. Pierre du Lac,Cedar Hall,PLACE_QC188033_1901,PLACE_QC193001_1901
QC189002,1911,QC,"Québec, ward-quartier Champlain","Québec, Champlain, Ward—Quartier",PLACE_QC189002_1911,PLACE_QC189002
QC189003,1911,QC,"Québec, ward-quartier Montcalm","Québec, Montcalm ward-quartier",PLACE_QC189003_1911,PLACE_QC189003_1871
QC189004,1911,QC,"Québec, ward-quartier St. Pierre","Québec, St. Pierre, Ward—Quartier",PLACE_QC189004,PLACE_QC189004
QC189009,1901,QC,St. Hilaire,"St. Hilaire, VL",PLACE_QC194005,PLACE_QC085016
QC189015,1901,QC,St. Pie,"St. Pie, VL",PLACE_QC189015,PLACE_QC039017
QC190002,1911,QC,Beauport,"Beauport, VL",PLACE_QC190002_1911,PLACE_QC081020
QC190007,1891,QC,St. Joseph,St. Joseph de Soulanges,PLACE_QC190007_1891,PLACE_QC089003
QC190007,1911,QC,St. Dunstan Lac Beauport,St. Dunstan,PLACE_QC081008_1911,PLACE_QC081008
QC190012,1911,QC,St. Grégoire de Montmorency,"Courville, T-V",PLACE_QC190012,PLACE_QC081018
QC190016,1911,QC,Lorette vl,"St. Ambroise, Village",PLACE_QC190016_1911,PLACE_QC081023
QC191002,1901,QC,"Notre-Dame de Stanbridge, Village",Notre Dame de Stanbridge,PLACE_QC191002_1901,PLACE_QC072003
QC191004,1891,QC,"Coaticook, T-V","Coaticook, Town—Ville",PLACE_QC090009,PLACE_QC090009
QC191006,1891,QC,Hatley,"Hatley, VL",PLACE_QC191006,PLACE_QC090014
QC191008,1891,QC,"Magog, Town—Ville","Magog, T-V",PLACE_QC195009,PLACE_QC090010
QC191011,1911,QC,Sorel t-v,"Sorel, City—Cité",PLACE_QC191011_1911,PLACE_QC082011
QC191012,1911,QC,"St. Ours, T-V","St. Ours, Town—Ville",PLACE_QC082012_1911,PLACE_QC082012
QC192001,1901,QC,"Ely, South—Sud",Ely,PLACE_QC192001_1901,PLACE_QC087002
QC192009,1891,QC,Raudot & St. Jean de Dieu,St. Jean de Dieu & Raudot,PLACE_QC192009,PLACE_QC196019
QC192014,1901,QC,"Stukely, North—Nord",Stukely N.,PLACE_QC192014_1901,PLACE_QC087011
QC192015,1901,QC,"Stukely, South, Sud",Stukely S.,PLACE_QC192015_1901,PLACE_QC087012
QC192015,1911,QC,St. Jacques,St. Jacques le Majeur,PLACE_QC192015,PLACE_QC099010_1911
QC192016,1901,QC,"Waterloo, T-V","Waterloo, Village",PLACE_QC087014,PLACE_QC087014
QC192016,1911,QC,St. Joseph de Ham S.,Ham S,PLACE_QC192016_1901,PLACE_QC099005_1881
QC192017,1901,QC,West Shefford vl,"Shefford W.-O., VL",PLACE_QC197018,PLACE_QC087018
QC192025,1911,QC,"Richmond, T-V","Richmond, Village",PLACE_QC083011,PLACE_QC083011
QC192029,1911,QC,"Danville, VL","Danville, Village",PLACE_QC083014,PLACE_QC083014
QC192030,1911,QC,D'Israéli vl,"D'Israeli, VL",PLACE_QC192030,PLACE_QC099018
QC193006,1911,QC,Price,St. Octave de Métis N.,PLACE_QC193006,PLACE_QC070017
QC193007,1911,QC,Rimouski,St. Germain de Rimouski,PLACE_QC193007_1911,PLACE_QC084012
QC193010,1891,QC,"St. Jovite, VL",St. Jovite,PLACE_QC096023,PLACE_QC197011
QC193011,1891,QC,St. Louis,St. Louis de Terrebonne,PLACE_QC193011_1891,PLACE_QC096011
QC193015,1911,QC,St. Édouard des Méchins,Dalibaire & Romieux (St. Edouard),PLACE_QC193015,PLACE_QC070002_1891
QC193017,1891,QC,"Ste. Thérèse, Village","Ste. Thérèse, T-V",PLACE_QC202021,PLACE_QC096020
QC193025,1911,QC,St. Luc (Tessier),St. Luc de Matane,PLACE_QC193025,PLACE_QC070014
QC193030,1911,QC,St. Octave de Métis,St. Octave de Métis S.,PLACE_QC193030,PLACE_QC070018
QC193031,1911,QC,St. Paul des Capucins,Romieux (Les Capucins),PLACE_QC193031,PLACE_QC070004
QC193033,1911,QC,St. Ulric,St. Ulric de la Rivière Blanche,PLACE_QC193033,PLACE_QC070020
QC193036,1911,QC,"Rimouski, T-V","Rimouski, Town—Ville",PLACE_QC084019,PLACE_QC084019
QC193037,1911,QC,Amqui vl,"St. Benoit Joseph Labre (Amqui), VL",PLACE_QC193037,PLACE_QC070023
QC194005,1911,QC,St. Hilaire,"St. Hilaire, VL",PLACE_QC194005,PLACE_QC085016
QC195004,1901,QC,"Coaticook, T-V","Coaticook, Town—Ville",PLACE_QC090009,PLACE_QC090009
QC195004,1911,QC,St. Bernard,St. Bernard de Michaudville,PLACE_QC195004_1911,PLACE_QC091003
QC195005,1891,QC,Ste. Jeanne de l'Ile Perrot,Isle Perrot,PLACE_QC097002_1891,PLACE_QC097002_1851
QC195006,1901,QC,Hatley,"Hatley, VL",PLACE_QC195006,PLACE_QC090014
QC195009,1891,QC,Très St. Sacrement,Très-St. Rédempteur,PLACE_QC195009_1891,PLACE_QC097007_1891
QC195009,1901,QC,"Magog, Town—Ville","Magog, T-V",PLACE_QC195009,PLACE_QC090010
QC196001,1891,QC,"Beloeil, T-V",Beloeil,PLACE_QC098009_1921,PLACE_QC145012
QC196012,1911,QC,St. Paul,St. Paul de l'Ile aux Noix,PLACE_QC196012_1911,PLACE_QC092007_1911
QC196015,1911,QC,"Iberville, T-V","Iberville, Town—Ville",PLACE_QC059008_1911,PLACE_QC059008
QC196016,1911,QC,St. Jean t-v,"St. Jean, Town—Ville",PLACE_QC196016_1911,PLACE_QC092009
QC197001,1911,QC,Ely S.,Ely,PLACE_QC087002,PLACE_QC087002
QC197004,1901,QC,Ste. Agathe vl,"Ste. Agathe des Monts, T-V",PLACE_QC202020,PLACE_QC096018
QC197011,1901,QC,"St. Jovite, VL",St. Jovite,PLACE_QC096023,PLACE_QC197011
QC197013,1911,QC,"Granby, C","Granby, Village",PLACE_QC087013,PLACE_QC087013
QC197014,1911,QC,"Waterloo, T-V","Waterloo, Village",PLACE_QC087014,PLACE_QC087014
QC197018,1901,QC,"Ste. Thérèse, Village","Ste. Thérèse, T-V",PLACE_QC202021,PLACE_QC096020
QC197018,1911,QC,West Shefford vl,"Shefford W.-O., VL",PLACE_QC197018,PLACE_QC087018
QC198001,1901,QC,Banlieue Trois-Rivières,"Banlieue (Trois-Rivières, par.)",PLACE_QC203001,PLACE_QC093001_1901
QC199006,1901,QC,Ste. Jeanne de l'Ile Perrot,Isle Perrot,PLACE_QC097002_1891,PLACE_QC097002_1851
QC200001,1911,QC,Barford,Barford (N. & S.),PLACE_QC200001,PLACE_QC090001
QC200003,1911,QC,Hatley,"Hatley, VL",PLACE_QC200003,PLACE_QC090014
QC200008,1911,QC,"Coaticook, T-V","Coaticook, Town—Ville",PLACE_QC090009,PLACE_QC090009
QC200023,1901,QC,Wabasee,Wabassee,PLACE_QC200023,PLACE_QC062054
QC200026,1901,QC,Unorg. territory—Ter. non-organisé,Gravel,PLACE_QC200026,PLACE_QC062017
QC201011,1911,QC,St. Cyprien,St. Cyprien (Hocquart),PLACE_QC201011_1911,PLACE_QC095010_1911
QC201012,1901,QC,Yamaska vl,"St. Michel, VL",PLACE_QC206017,PLACE_QC100020
QC201023,1911,QC,Fraserville t-v,"Fraserville, Town—Ville",PLACE_QC201023_1911,PLACE_QC095029
QC202009,1911,QC,"St. Jovite, VL",De Salaberry & Grandison (St. Jovite),PLACE_QC096023,PLACE_QC096003
QC202013,1911,QC,St. Sauveur,St. Sauveur des Monts,PLACE_QC202013,PLACE_QC096014
QC202020,1911,QC,Ste. Agathe vl,"Ste. Agathe des Monts, T-V",PLACE_QC202020,PLACE_QC096018
QC202021,1911,QC,"Ste. Thérèse, Village","Ste. Thérèse, T-V",PLACE_QC202021,PLACE_QC096020
QC203001,1911,QC,Banlieue Trois-Rivières,"Banlieue (Trois-Rivières, par.)",PLACE_QC203001,PLACE_QC093001_1901
QC203013,1911,QC,Shawinigan Falls t-v,"Shawinigan Falls, C",PLACE_QC203013_1911,PLACE_QC093014
QC203014,1911,QC,Baie de Shawinigan vl,"Baie Shawinigan, VL",PLACE_QC203014_1911,PLACE_QC093016_1911
QC204002,1911,QC,Ste. Jeanne de l'Ile Perrot,Isle Perrot,PLACE_QC097002_1891,PLACE_QC097002_1851
QC204008,1911,QC,"Rigaud, T-V","Rigaud, Village",PLACE_QC097009_1911,PLACE_QC097009_1881
QC205022,1911,QC,Hull c,"Hull, City—Cité",PLACE_QC205022_1911,PLACE_QC057029
QC205023,1911,QC,Aylmer t-v,"Aylmer, Town—Ville",PLACE_QC205023_1911,PLACE_QC057030
QC205025,1911,QC,Maniwaki vl,Maniwaki,PLACE_QC205025,PLACE_QC057016_1911
QC206011,1911,QC,St. Michel,St. Michel d'Yamaska,PLACE_QC206011,PLACE_QC100011
QC206014,1911,QC,St. Zéphirin,St. Zéphirin de Courval,PLACE_QC206014,PLACE_QC100014
QC206017,1911,QC,Yamaska vl,"St. Michel, VL",PLACE_QC206017,PLACE_QC100020
QC20N005,1911,QC,Rupert's House,Ruperts House,PLACE_QC20N005,PLACE_QC094056
SK207002,1911,SK,White Bear I R,Indian reserves,PLACE_SK207002_1911,PLACE_SK171020
SK207009,1911,SK,Weyburn t-v,"Weyburn, C",PLACE_SK207009,PLACE_SK172021
SK207010,1911,SK,Antler vl (T7 R30 MW1),"Antler, VL",PLACE_SK207010,PLACE_SK171027
SK207011,1911,SK,Carievale vl (T2 R31 MW1),"Carievale, VL",PLACE_SK207011,PLACE_SK171029
SK207012,1911,SK,Creelman vl (T10 R10 MW1),"Creelman, VL",PLACE_SK207012,PLACE_SK172032
SK207013,1911,SK,Fairlight vl (T10 R31 MW2),"Fairlight, VL",PLACE_SK207013,PLACE_SK171030
SK207014,1911,SK,Fillmore vl (T11 R11 MW1),"Fillmore, VL",PLACE_SK207014,PLACE_SK172033
SK207015,1911,SK,Forget vl (T8 R7 MW2),"Forget, VL",PLACE_SK207015,PLACE_SK171031
SK207016,1911,SK,Frobisher vl (T3 R4 MW2),"Frobisher, VL",PLACE_SK207016,PLACE_SK171032
SK207017,1911,SK,Gainsboro vl (T2 R30 MW1),"Gainsboro, VL",PLACE_SK207017,PLACE_SK171033
SK207018,1911,SK,Glen Ewen vl (T3 R1 MW2),"Glen Ewen, VL",PLACE_SK207018,PLACE_SK171034
SK207019,1911,SK,Goodwater vl (T5 R13 MW2),"Goodwater, VL",PLACE_SK207019,PLACE_SK172035
SK207020,1911,SK,Griffin vl (T8 R11 MW2),"Griffin, VL",PLACE_SK207020,PLACE_SK172036
SK207021,1911,SK,Halbrite vl (T6 R12 MW2),"Halbrite, VL",PLACE_SK207021,PLACE_SK172037
SK207022,1911,SK,Heward vl (T9 R9 MW2),"Heward, VL",PLACE_SK207022,PLACE_SK171035
SK207023,1911,SK,Kisbey vl (T8 R5 MW2),"Kisbey, VL",PLACE_SK207023,PLACE_SK171037
SK207024,1911,SK,Lampman vl (T5 R6 MW2),"Lampman, VL",PLACE_SK207024,PLACE_SK171038
SK207025,1911,SK,Macoun vl (T4 R10 MW2),"Macoun, VL",PLACE_SK207025,PLACE_SK172041
SK207026,1911,SK,Manor vl (T7 R1 MW2),"Manor, VL",PLACE_SK207026,PLACE_SK171039
SK207027,1911,SK,Maryfield vl (T10 R30 MW1),"Maryfield, VL",PLACE_SK207027,PLACE_SK171040
SK207028,1911,SK,Midale vl (T5 R11 MW2),"Midale, VL",PLACE_SK207028,PLACE_SK172043
SK207029,1911,SK,North Portal vl (T1 R5 MW2),"North Portal, VL",PLACE_SK207029,PLACE_SK171041
SK207030,1911,SK,Osage vl (T11 R12 MW2),"Osage, VL",PLACE_SK207030,PLACE_SK172044
SK207031,1911,SK,Redvers vl (T7 R32 MW1),"Redvers, VL",PLACE_SK207031,PLACE_SK171042
SK207032,1911,SK,Roche Percee vl (T1 R6 MW2),"Roche Percee, VL",PLACE_SK207032,PLACE_SK171043
SK207033,1911,SK,Stoughton vl (T8 R8 MW2),"Stoughton, VL",PLACE_SK207033,PLACE_SK171044
SK207034,1911,SK,Wachope vl (T7 R33 MW1),"Wauchope, VL",PLACE_SK207034,PLACE_SK171045
SK207035,1911,SK,Wawota vl (T11 R1 MW2),"Wawota, VL",PLACE_SK207035,PLACE_SK171046
SK208026,1911,SK,Lloydminster t-v,"Lloydminster (pt), T-V",PLACE_SK208026,PLACE_SK187023
SK208027,1911,SK,North Battleford t-v,"North Battleford, C",PLACE_SK208027,PLACE_SK186026
SK208030,1911,SK,Adanac vl (T40 R22 MW3),"Adanac, VL",PLACE_SK208030,PLACE_SK183031
SK208031,1911,SK,"Biggar vl (Tpts 35,36 R14 MW3)","Biggar, T-V",PLACE_SK208031,PLACE_SK182022
SK208032,1911,SK,Coblenz vl (T38 R19 MW3),"Cavell, VL",PLACE_SK208032,PLACE_SK183033
SK208033,1911,SK,"Delmas vl (Tpts 45,46 R18 MW3)","Delmas, VL",PLACE_SK208033,PLACE_SK182030
SK208034,1911,SK,"Denzil vl (Tpts 37,38 R26 MW3)","Denzil, VL",PLACE_SK208034,PLACE_SK183035
SK208035,1911,SK,Fielding vl (T41 R11 MW3),"Fielding, VL",PLACE_SK208035,PLACE_SK186032
SK208036,1911,SK,Harris vl (T32 R12 MW3),"Harris, VL",PLACE_SK208036,PLACE_SK182032
SK208037,1911,SK,Kerr Robert vl (T34 R23 MW3),"Kerrobert, T-V",PLACE_SK208037,PLACE_SK183025
SK208038,1911,SK,Landis vl (T37 R18 MW3),"Landis, VL",PLACE_SK208038,PLACE_SK183042
SK208039,1911,SK,Lashburn vl (T48 R25 MW3),"Lashburn, VL",PLACE_SK208039,PLACE_SK187025
SK208040,1911,SK,Leney vl (T35 R11 MW3),"Leney, VL",PLACE_SK208040,PLACE_SK182036
SK208041,1911,SK,Luseland vl (T36 R24 MW3),"Luseland, VL",PLACE_SK208041,PLACE_SK183045
SK208042,1911,SK,Macklin vl (T39 R28 MW3),"Macklin, T-V",PLACE_SK208042,PLACE_SK183027
SK208043,1911,SK,Maidstone vl (T47 R23 MW3),"Maidstone, VL",PLACE_SK208043,PLACE_SK187026
SK208044,1911,SK,Maymont vl (T41 R12 MW3),"Maymont, VL",PLACE_SK208044,PLACE_SK186037
SK208045,1911,SK,Paynton vl (T46 R21 MW3),"Paynton, VL",PLACE_SK208045,PLACE_SK187030
SK208046,1911,SK,"Perdue vl (Tpts 35,36 R11 MW3)","Perdue, VL",PLACE_SK208046,PLACE_SK182040
SK208047,1911,SK,Plenty vl (T32 R19 MW3),"Plenty, VL",PLACE_SK208047,PLACE_SK183049
SK208048,1911,SK,Rosetown vl (T30 R15 MW3),"Rosetown, T-V",PLACE_SK208048,PLACE_SK182025
SK208049,1911,SK,Salvador vl (T37 R25 MW3),"Salvador, VL",PLACE_SK208049,PLACE_SK183051
SK208050,1911,SK,Tessier vl (T33 R11 MW3),"Tessier, VL",PLACE_SK208050,PLACE_SK182045
SK208051,1911,SK,Unity vl (T40 R22 MW3),"Unity, T-V",PLACE_SK208051,PLACE_SK183029
SK208052,1911,SK,Zealandia vl (T30 R13 MW3),"Zealandia, T-V",PLACE_SK208052,PLACE_SK182026
SK209004,1911,SK,Humbolt t-v,"Humboldt, T-V",PLACE_SK209004,PLACE_SK185028
SK209009,1911,SK,Bruno vl (T38 R25 MW2),"Bruno, VL",PLACE_SK209009,PLACE_SK185034
SK209010,1911,SK,Colonsay vl (T35 R28 MW2),"Colonsay, VL",PLACE_SK209010,PLACE_SK181034
SK209011,1911,SK,Dana vl (T38 R26 MW2),"Dana, VL",PLACE_SK209011,PLACE_SK185037
SK209012,1911,SK,Drake vl (T32 R22 MW2),"Drake, VL",PLACE_SK209012,PLACE_SK181035
SK209013,1911,SK,Duval vl (T25 R22 MW2),"Duval, VL",PLACE_SK209013,PLACE_SK181037
SK209014,1911,SK,Elfros vl (T32 R14 MW2),"Elfros, VL",PLACE_SK209014,PLACE_SK180022
SK209015,1911,SK,Foam Lake vl (T30 R14 MW2),"Foam Lake, VL",PLACE_SK209015,PLACE_SK180023
SK209016,1911,SK,Girvin vl (T25 R29 MW2),"Girvin, VL",PLACE_SK209016,PLACE_SK181040
SK209017,1911,SK,Govan vl (T27 R22 MW2),"Govan, T-V",PLACE_SK209017,PLACE_SK181022
SK209018,1911,SK,Guernsey vl (T33 R23 MW2),"Guernsey, VL",PLACE_SK209018,PLACE_SK181042
SK209019,1911,SK,Howell vl (T39 R28 MW2),"Howell, VL",PLACE_SK209019,PLACE_SK185042
SK209020,1911,SK,Ituna vl (T25 R11 MW2),"Ituna, VL",PLACE_SK209020,PLACE_SK180025
SK209021,1911,SK,Jansen vl (T32 R20 MW2),"Jansen, VL",PLACE_SK209021,PLACE_SK180026
SK209022,1911,SK,Jasmin vl (T26 R12 MW2),"Jasmin, VL",PLACE_SK209022,PLACE_SK180027
SK209023,1911,SK,Kelliher vl (T26 R13 MW2),"Kelliher, VL",PLACE_SK209023,PLACE_SK180029
SK209024,1911,SK,Leslie vl (T31 R13 MW2),"Leslie, VL",PLACE_SK209024,PLACE_SK180032
