tcpuid,year,persistent_place_id
ON127010,1921,PLACE_ON127010
ON046053,1891,PLACE_ON127011
ON044091,1901,PLACE_ON127011
ON054023,1911,PLACE_ON127011
ON127011,1921,PLACE_ON127011
ON046058,1891,PLACE_ON127015
ON044092,1901,PLACE_ON127015
ON054062,1911,PLACE_ON127015
ON127015,1921,PLACE_ON127015
ON046055,1891,PLACE_ON127013
ON044087,1901,PLACE_ON127013
ON046056,1891,PLACE_ON127023
ON044088,1901,PLACE_ON127023
ON054115,1911,PLACE_ON127023
ON127023,1921,PLACE_ON127023
ON182001,1881,PLACE_ON182001
ON046057,1891,PLACE_ON054047
ON046014,1891,PLACE_ON046014
ON046023,1891,PLACE_ON046023
ON046009,1891,PLACE_ON102035
ON046018,1891,PLACE_ON102108
ON044025,1901,PLACE_ON102108
ON046020,1891,PLACE_ON046020
ON046019,1891,PLACE_ON046019
ON049005,1891,PLACE_ON103006
ON046005,1901,PLACE_ON103006
ON056005,1911,PLACE_ON103006
ON049001,1891,PLACE_ON057002
ON046002,1901,PLACE_ON057002
ON057002,1911,PLACE_ON057002
ON049002,1891,PLACE_ON103007_1891
ON046001,1901,PLACE_ON103007_1891
ON057003,1911,PLACE_ON103007_1891
ON103007,1921,PLACE_ON103007_1891
ON052001,1891,PLACE_ON059001
ON049001,1901,PLACE_ON059001
ON059001,1911,PLACE_ON059001
ON052005,1891,PLACE_ON104008
ON049005,1901,PLACE_ON104008
ON059005,1911,PLACE_ON104008
ON104008,1921,PLACE_ON104008
ON052007,1891,PLACE_ON104014
ON049007,1901,PLACE_ON104014
ON059007,1911,PLACE_ON104014
ON104014,1921,PLACE_ON104014
ON052010,1891,PLACE_ON104015
ON049009,1901,PLACE_ON104015
ON059008,1911,PLACE_ON104015
ON104015,1921,PLACE_ON104015
ON052011,1891,PLACE_ON104020
ON049010,1901,PLACE_ON104020
ON059014,1911,PLACE_ON104020
ON104020,1921,PLACE_ON104020
ON177013,1881,PLACE_ON104009
ON052006,1891,PLACE_ON104009
ON049006,1901,PLACE_ON104009
ON060004,1911,PLACE_ON104009
ON104009,1921,PLACE_ON104009
ON053006,1891,PLACE_ON104025
ON050006,1901,PLACE_ON104025
ON060010,1911,PLACE_ON104025
ON104025,1921,PLACE_ON104025
ON055006,1891,PLACE_ON061010
ON052007,1901,PLACE_ON061010
ON061010,1911,PLACE_ON061010
ON057008,1891,PLACE_ON107008
ON054008,1901,PLACE_ON107008
ON063008,1911,PLACE_ON107008
ON107008,1921,PLACE_ON107008
ON057001,1891,PLACE_ON107005
ON054001,1901,PLACE_ON107005
ON063005,1911,PLACE_ON107005
ON107005,1921,PLACE_ON107005
ON059001,1891,PLACE_ON108007
ON056001,1901,PLACE_ON108007
ON064007,1911,PLACE_ON108007
ON108007,1921,PLACE_ON108007
ON059005,1891,PLACE_ON108010
ON056005,1901,PLACE_ON108010
ON064010,1911,PLACE_ON108010
ON108010,1921,PLACE_ON108010
ON163001,1881,PLACE_ON109007
ON060007,1891,PLACE_ON109007
ON057007,1901,PLACE_ON109007
ON065004,1911,PLACE_ON109007
ON109007,1921,PLACE_ON109007
ON061003,1891,PLACE_ON109010
ON058003,1901,PLACE_ON109010
ON066005,1911,PLACE_ON109010
ON109010,1921,PLACE_ON109010
ON062005,1891,PLACE_ON067005
ON062006,1891,PLACE_ON110024
ON059006,1901,PLACE_ON110024
ON067007,1911,PLACE_ON110024
ON110024,1921,PLACE_ON110024
ON063005,1891,PLACE_ON110018
ON060005,1901,PLACE_ON110018
ON068012,1911,PLACE_ON110018
ON110018,1921,PLACE_ON110018
ON181001,1881,PLACE_ON110007
ON063009,1891,PLACE_ON110007
ON060010,1901,PLACE_ON110007
ON068006,1911,PLACE_ON110007
ON110007,1921,PLACE_ON110007
ON062008,1891,PLACE_ON110026
ON059009,1901,PLACE_ON110026
ON068015,1911,PLACE_ON110026
ON110026,1921,PLACE_ON110026
ON065005,1891,PLACE_ON112006
ON062005,1901,PLACE_ON112006
ON070006,1911,PLACE_ON112006
ON112006,1921,PLACE_ON112006
ON065001,1891,PLACE_ON112005
ON062001,1901,PLACE_ON112005
ON070005,1911,PLACE_ON112005
ON112005,1921,PLACE_ON112005
ON066002,1891,PLACE_ON113007_1891
ON063002,1901,PLACE_ON113007_1891
ON071007,1911,PLACE_ON113007_1891
ON113007,1921,PLACE_ON113007_1891
ON106002,1881,PLACE_ON113006
ON066004,1891,PLACE_ON113006
ON063004,1901,PLACE_ON113006
ON071006,1911,PLACE_ON113006
ON113006,1921,PLACE_ON113006
ON067010,1891,PLACE_ON114021
ON064010,1901,PLACE_ON114021
ON072007,1911,PLACE_ON114021
ON114021,1921,PLACE_ON114021
ON067002,1891,PLACE_ON114023
ON064002,1901,PLACE_ON114023
ON072008,1911,PLACE_ON114023
ON114023,1921,PLACE_ON114023
ON068005,1891,PLACE_ON114014
ON065005,1901,PLACE_ON114014
ON073004,1911,PLACE_ON114014
ON114014,1921,PLACE_ON114014
ON069006,1891,PLACE_ON114025
ON066007,1901,PLACE_ON114025
ON072009,1911,PLACE_ON114025
ON114025,1921,PLACE_ON114025
ON070004,1891,PLACE_ON115015
ON067008,1901,PLACE_ON115015
ON075014,1911,PLACE_ON115015
ON115015,1921,PLACE_ON115015
ON149007,1881,PLACE_ON069007
ON072007,1891,PLACE_ON069007
ON069007,1901,PLACE_ON069007
ON149003,1881,PLACE_ON069003_1881
ON072003,1891,PLACE_ON069003_1881
ON069003,1901,PLACE_ON069003_1881
ON074011,1891,PLACE_ON118014
ON071012,1901,PLACE_ON118014
ON079009,1911,PLACE_ON118014
ON118014,1921,PLACE_ON118014
ON074002,1891,PLACE_ON118002
ON071002,1901,PLACE_ON118002
ON079001,1911,PLACE_ON118002
ON118002,1921,PLACE_ON118002
ON074007,1891,PLACE_ON118011
ON071007,1901,PLACE_ON118011
ON079007,1911,PLACE_ON118011
ON118011,1921,PLACE_ON118011
ON073001,1891,PLACE_ON118026
ON070001,1901,PLACE_ON118026
ON079014,1911,PLACE_ON118026
ON118026,1921,PLACE_ON118026
ON074001,1891,PLACE_ON071001
ON071001,1901,PLACE_ON071001
ON075002,1891,PLACE_ON118030
ON075001,1891,PLACE_ON118025
ON078006,1891,PLACE_ON119018
ON075005,1901,PLACE_ON119018
ON083007,1911,PLACE_ON119018
ON119018,1921,PLACE_ON119018
ON178003,1881,PLACE_ON121001_1881
ON047002,1891,PLACE_ON121001_1881
ON045002,1901,PLACE_ON121001_1881
ON084001,1911,PLACE_ON121001_1881
ON121001,1921,PLACE_ON121001_1881
ON079007,1891,PLACE_ON121017
ON076007,1901,PLACE_ON121017
ON085009,1911,PLACE_ON121017
ON121017,1921,PLACE_ON121017
ON180009,1881,PLACE_ON121012
ON079002,1891,PLACE_ON121012
ON076002,1901,PLACE_ON121012
ON085007,1911,PLACE_ON121012
ON121012,1921,PLACE_ON121012
ON083002,1891,PLACE_ON080002
ON080002,1901,PLACE_ON080002
ON083008,1891,PLACE_ON123009_1891
ON080008,1901,PLACE_ON123009_1891
ON089004,1911,PLACE_ON123009_1891
ON123009,1921,PLACE_ON123009_1891
ON086007,1891,PLACE_ON124008
ON083007,1901,PLACE_ON124008
ON091007,1911,PLACE_ON124008
ON124008,1921,PLACE_ON124008
ON087001,1891,PLACE_ON125001_1921
ON087005,1891,PLACE_ON125004
ON087006,1891,PLACE_ON125005_1921
ON087007,1891,PLACE_ON125007
ON084007,1901,PLACE_ON125007
ON092015,1911,PLACE_ON125007
ON125007,1921,PLACE_ON125007
ON145004,1881,PLACE_ON126002
ON088002,1891,PLACE_ON126002
ON085002,1901,PLACE_ON126002
ON093002,1911,PLACE_ON126002
ON126002,1921,PLACE_ON126002
ON130006,1891,PLACE_ON126006
ON128009,1901,PLACE_ON126006
ON093006,1911,PLACE_ON126006
ON126006,1921,PLACE_ON126006
ON130005,1891,PLACE_ON126005
ON128008,1901,PLACE_ON126005
ON093005,1911,PLACE_ON126005
ON126005,1921,PLACE_ON126005
ON101013,1891,PLACE_ON129017
ON097013,1901,PLACE_ON129017
ON098017,1911,PLACE_ON129017
ON129017,1921,PLACE_ON129017
ON101010,1891,PLACE_ON129015
ON097010,1901,PLACE_ON129015
ON098015,1911,PLACE_ON129015
ON129015,1921,PLACE_ON129015
ON101005,1891,PLACE_ON129005
ON097005,1901,PLACE_ON129005
ON098005,1911,PLACE_ON129005
ON129005,1921,PLACE_ON129005
ON131012,1881,PLACE_ON131012
ON095010,1891,PLACE_ON095010
ON101002,1891,PLACE_ON129024
ON097002,1901,PLACE_ON129024
ON101007,1891,PLACE_ON129009
ON097007,1901,PLACE_ON129009
ON098010,1911,PLACE_ON129009
ON129009,1921,PLACE_ON129009
ON101012,1891,PLACE_ON129016
ON097012,1901,PLACE_ON129016
ON098016,1911,PLACE_ON129016
ON129016,1921,PLACE_ON129016
ON122017,1881,PLACE_ON074014
ON074014,1891,PLACE_ON074014
ON098004,1891,PLACE_ON131012_1891
ON094004,1901,PLACE_ON131012_1891
ON100012,1911,PLACE_ON131012_1891
ON131012,1921,PLACE_ON131012_1891
ON099001,1891,PLACE_ON132002_1891
ON095001,1901,PLACE_ON132002_1891
ON101001,1911,PLACE_ON132002_1891
ON132002,1921,PLACE_ON132002_1891
ON099002,1891,PLACE_ON132013
ON095002,1901,PLACE_ON132013
ON101007,1911,PLACE_ON132013
ON132013,1921,PLACE_ON132013
ON100002,1891,PLACE_ON132012
ON096002,1901,PLACE_ON132012
ON102004,1911,PLACE_ON132012
ON132012,1921,PLACE_ON132012
ON101001,1891,PLACE_ON133015
ON097001,1901,PLACE_ON133015
ON103008,1911,PLACE_ON133015
ON133015,1921,PLACE_ON133015
ON102005,1891,PLACE_ON133010
ON098007,1901,PLACE_ON133010
ON104004,1911,PLACE_ON133010
ON133010,1921,PLACE_ON133010
ON102001,1891,PLACE_ON133012
ON098001,1901,PLACE_ON133012
ON104006,1911,PLACE_ON133012
ON102006,1891,PLACE_ON133014
ON098006,1901,PLACE_ON133014
ON104007,1911,PLACE_ON133014
ON133014,1921,PLACE_ON133014
ON131013,1881,PLACE_ON131013_1881
ON095014,1891,PLACE_ON129026
ON091022,1901,PLACE_ON129026
ON098024,1911,PLACE_ON129026
ON129026,1921,PLACE_ON129026
ON095003,1891,PLACE_ON095003
ON131018,1881,PLACE_ON131018
ON095019,1891,PLACE_ON095019
ON131026,1881,PLACE_ON131026
ON095011,1891,PLACE_ON095011
ON095012,1891,PLACE_ON095012
ON095013,1891,PLACE_ON095013
ON095015,1891,PLACE_ON095015
ON107001,1891,PLACE_ON136006
ON103001,1901,PLACE_ON136006
ON109006,1911,PLACE_ON136006
ON136006,1921,PLACE_ON136006
ON108007,1891,PLACE_ON137012
ON104007,1901,PLACE_ON137012
ON110006,1911,PLACE_ON137012
ON125009,1881,PLACE_ON138002
ON110002,1891,PLACE_ON138002
ON106002,1901,PLACE_ON138002
ON112002,1911,PLACE_ON138002
ON138002,1921,PLACE_ON138002
ON110012,1891,PLACE_ON138019
ON106016,1901,PLACE_ON138019
ON112011,1911,PLACE_ON138019
ON138019,1921,PLACE_ON138019
ON110016,1891,PLACE_ON112009
ON106021,1901,PLACE_ON112009
ON112009,1911,PLACE_ON112009
ON121008,1891,PLACE_ON138010
ON119009,1901,PLACE_ON138010
ON113003,1911,PLACE_ON138010
ON138010,1921,PLACE_ON138010
ON110006,1891,PLACE_ON138005
ON106007,1901,PLACE_ON138005
ON113001,1911,PLACE_ON138005
ON138005,1921,PLACE_ON138005
ON103004,1881,PLACE_ON139005
ON112006,1891,PLACE_ON139005
ON108007,1901,PLACE_ON139005
ON114005,1911,PLACE_ON139005
ON139005,1921,PLACE_ON139005
ON113001,1891,PLACE_ON113001_1891
ON113008,1891,PLACE_ON140007
ON114013,1891,PLACE_ON142040
ON110005,1901,PLACE_ON142040
ON116018,1911,PLACE_ON142040
ON142040,1921,PLACE_ON142040
ON115011,1891,PLACE_ON115011
ON115005,1891,PLACE_ON142009_1911
ON115006,1891,PLACE_ON117017
ON111006,1901,PLACE_ON117017
ON117017,1911,PLACE_ON117017
ON115012,1891,PLACE_ON115012_1891
ON115008,1891,PLACE_ON115008_1891
ON116007,1891,PLACE_ON143005
ON112008,1901,PLACE_ON143005
ON118008,1911,PLACE_ON143005
ON143005,1921,PLACE_ON143005
ON117008,1891,PLACE_ON144009
ON113008,1901,PLACE_ON144009
ON119003,1911,PLACE_ON144009
ON144009,1921,PLACE_ON144009
ON117002,1891,PLACE_ON144006
ON113002,1901,PLACE_ON144006
ON119001,1911,PLACE_ON144006
ON144006,1921,PLACE_ON144006
ON118003,1891,PLACE_ON144028
ON114003,1901,PLACE_ON144028
ON120008,1911,PLACE_ON144028
ON144028,1921,PLACE_ON144028
ON119008,1891,PLACE_ON144030
ON115009,1901,PLACE_ON144030
ON121011,1911,PLACE_ON144030
ON144030,1921,PLACE_ON144030
ON119002,1891,PLACE_ON144025
ON115003,1901,PLACE_ON144025
ON121009,1911,PLACE_ON144025
ON144025,1921,PLACE_ON144025
ON056002,1891,PLACE_ON056002_1891
ON120009,1891,PLACE_ON120009
ON136006,1881,PLACE_ON133008_1891
ON120008,1891,PLACE_ON120008
ON121015,1891,PLACE_ON149018
ON119017,1901,PLACE_ON149018
ON129038,1911,PLACE_ON149018
ON149018,1921,PLACE_ON149018
ON123002,1891,PLACE_ON150012
ON121002,1901,PLACE_ON150012
ON130006,1911,PLACE_ON150012
ON150012,1921,PLACE_ON150012
ON124001,1891,PLACE_ON150011
ON122001,1901,PLACE_ON150011
ON131007,1911,PLACE_ON150011
ON150011,1921,PLACE_ON150011
ON125003,1891,PLACE_ON151002_1891
ON123004,1901,PLACE_ON151002_1891
ON132002,1911,PLACE_ON151002_1891
ON151002,1921,PLACE_ON151002_1891
ON125010,1891,PLACE_ON151006
ON123011,1901,PLACE_ON151006
ON132006,1911,PLACE_ON151006
ON151006,1921,PLACE_ON151006
ON125006,1891,PLACE_ON125006
ON125007,1891,PLACE_ON151009
ON123007,1901,PLACE_ON151009
ON132009,1911,PLACE_ON151009
ON151009,1921,PLACE_ON151009
ON125012,1891,PLACE_ON151010
ON123013,1901,PLACE_ON151010
ON132011,1911,PLACE_ON151010
ON151010,1921,PLACE_ON151010
ON153006,1881,PLACE_ON152001_1881
ON127002,1891,PLACE_ON152001_1881
ON125002,1901,PLACE_ON152001_1881
ON133001,1911,PLACE_ON152001_1881
ON152001,1921,PLACE_ON152001_1881
ON153002,1881,PLACE_ON152008
ON127007,1891,PLACE_ON152008
ON125009,1901,PLACE_ON152008
ON133005,1911,PLACE_ON152008
ON152008,1921,PLACE_ON152008
ON153005,1881,PLACE_ON152015
ON127008,1891,PLACE_ON152015
ON125010,1901,PLACE_ON152015
ON133008,1911,PLACE_ON152015
ON152015,1921,PLACE_ON152015
ON128003,1891,PLACE_ON152021
ON126003,1901,PLACE_ON152021
ON134009,1911,PLACE_ON152021
ON152021,1921,PLACE_ON152021
ON128004,1891,PLACE_ON152005
ON126004,1901,PLACE_ON152005
ON134003,1911,PLACE_ON152005
ON152005,1921,PLACE_ON152005
ON128005,1891,PLACE_ON152013
ON126005,1901,PLACE_ON152013
ON134007,1911,PLACE_ON152013
ON152013,1921,PLACE_ON152013
ON129005,1891,PLACE_ON153011_1891
ON128012,1901,PLACE_ON153011_1891
ON135011,1911,PLACE_ON153011_1891
ON153011,1921,PLACE_ON153011_1891
ON133006,1891,PLACE_ON154017
ON131010,1901,PLACE_ON154017
ON136008,1911,PLACE_ON154017
ON154017,1921,PLACE_ON154017
ON133007,1891,PLACE_ON154023
ON131011,1901,PLACE_ON154023
ON136009,1911,PLACE_ON154023
ON154023,1921,PLACE_ON154023
ON046005,1891,PLACE_ON046005
ON133003,1891,PLACE_ON133003_1891
ON046021,1891,PLACE_ON046021
ON131005,1891,PLACE_ON131005
ON149001,1881,PLACE_ON069001
ON072001,1891,PLACE_ON069001
ON069001,1901,PLACE_ON069001
ON149002,1881,PLACE_ON069002_1881
ON072002,1891,PLACE_ON069002_1881
ON069002,1901,PLACE_ON069002_1881
ON149006,1881,PLACE_ON069006
ON072006,1891,PLACE_ON069006
ON069006,1901,PLACE_ON069006
ON149005,1881,PLACE_ON069005
ON072005,1891,PLACE_ON069005
ON069005,1901,PLACE_ON069005
ON089001,1891,PLACE_ON086001_1891
ON086001,1901,PLACE_ON086001_1891
ON089003,1891,PLACE_ON086003_1891
ON086003,1901,PLACE_ON086003_1891
ON046037,1891,PLACE_ON046037
ON046038,1891,PLACE_ON046038
ON047009,1891,PLACE_ON047009
ON047006,1891,PLACE_ON088005
ON045006,1901,PLACE_ON088005
ON088005,1911,PLACE_ON088005
ON046047,1891,PLACE_ON046047
ON046061,1891,PLACE_ON054088
ON120007,1891,PLACE_ON120007
ON056003,1891,PLACE_ON056003_1891
ON056004,1891,PLACE_ON056004
ON049003,1891,PLACE_ON103005
ON046003,1901,PLACE_ON103005
ON056004,1911,PLACE_ON103005
ON133004,1891,PLACE_ON133004_1891
ON132009,1891,PLACE_ON154022
ON130009,1901,PLACE_ON154022
ON137010,1911,PLACE_ON154022
ON154022,1921,PLACE_ON154022
ON131003,1891,PLACE_ON131003_1891
ON074016,1891,PLACE_ON071016
ON071016,1901,PLACE_ON071016
ON095017,1891,PLACE_ON095017
ON086008,1891,PLACE_ON124014
ON083008,1901,PLACE_ON124014
ON091009,1911,PLACE_ON124014
ON124014,1921,PLACE_ON124014
ON086006,1891,PLACE_ON124007
ON083006,1901,PLACE_ON124007
ON091006,1911,PLACE_ON124007
ON124007,1921,PLACE_ON124007
ON086001,1891,PLACE_ON124013
ON083001,1901,PLACE_ON124013
ON058005,1911,PLACE_ON124013
ON124013,1921,PLACE_ON124013
ON086009,1891,PLACE_ON124009
ON083009,1901,PLACE_ON124009
ON058002,1911,PLACE_ON124009
ON124009,1921,PLACE_ON124009
ON116005,1891,PLACE_ON116005
ON073004,1891,PLACE_ON118021
ON110010,1891,PLACE_ON110010_1891
ON046010,1891,PLACE_ON092033
ON046064,1891,PLACE_ON046064
ON182028,1881,PLACE_ON182028
ON046006,1891,PLACE_ON046006
ON046017,1891,PLACE_ON046017
ON046002,1891,PLACE_ON102071
ON044023,1901,PLACE_ON102071
ON055020,1911,PLACE_ON102071
ON046016,1891,PLACE_ON046016
ON113015,1881,PLACE_ON096012
ON096012,1891,PLACE_ON096012
ON114013,1881,PLACE_ON114013_1881
ON089004,1891,PLACE_ON086004
ON086004,1901,PLACE_ON086004
ON089002,1891,PLACE_ON086002_1891
ON086002,1901,PLACE_ON086002_1891
NT201001,1891,PLACE_NT201001
NT201002,1891,PLACE_NT201002
NT201003,1891,PLACE_NT201003
NT199001,1891,PLACE_NT203008
NT199002,1891,PLACE_NT203081
NT198003,1891,PLACE_NT198003
NT202000,1891,PLACE_NT202000
NT202999,1891,PLACE_NT202999
ON046015,1891,PLACE_ON046015
ON046040,1891,PLACE_ON044037
ON044037,1901,PLACE_ON044037
ON046028,1891,PLACE_ON046028
ON046031,1891,PLACE_ON046031
ON046042,1891,PLACE_ON046042
ON046041,1891,PLACE_ON046041
ON046030,1891,PLACE_ON046030
ON046029,1891,PLACE_ON044045
ON044045,1901,PLACE_ON044045
NT198002,1891,PLACE_NT198002
NT200001,1891,PLACE_NT204038
NT200003,1891,PLACE_NT200003
NT200002,1891,PLACE_NT200002
NT200004,1891,PLACE_NT204071
MB009017,1891,PLACE_MB157003
MB009009,1891,PLACE_MB009009
MB009025,1891,PLACE_MB157008
MB009008,1891,PLACE_MB009008
MB009018,1891,PLACE_MB009018
MB009002,1891,PLACE_MB158002
MB009001,1891,PLACE_MB157001
MB009016,1891,PLACE_MB157002
MB009023,1891,PLACE_MB157005
MB009029,1891,PLACE_MB009029
MB009004,1891,PLACE_MB009004
MB009015,1891,PLACE_MB009015
MB007018,1891,PLACE_MB161006
MB009020,1891,PLACE_MB161007
MB006011,1901,PLACE_MB161007
MB007008,1891,PLACE_MB008003
MB008003,1901,PLACE_MB008003
MB009014,1891,PLACE_MB162002
MB006008,1901,PLACE_MB162002
MB009024,1891,PLACE_MB162004
MB006013,1901,PLACE_MB162004
MB009021,1891,PLACE_MB162003
MB006012,1901,PLACE_MB162003
MB009006,1891,PLACE_MB161001
MB009028,1891,PLACE_MB162006
MB006016,1901,PLACE_MB162006
MB009003,1891,PLACE_MB161010
MB007017,1891,PLACE_MB008008
MB008008,1901,PLACE_MB008008
MB007007,1891,PLACE_MB008002
MB008002,1901,PLACE_MB008002
MB009026,1891,PLACE_MB162012
MB006015,1901,PLACE_MB162012
MB015008,1911,PLACE_MB162012
MB162012,1921,PLACE_MB162012
MB009013,1891,PLACE_MB161004
MB006007,1901,PLACE_MB161004
MB009030,1891,PLACE_MB162007
MB006019,1901,PLACE_MB162007
MB009007,1891,PLACE_MB162001
MB006006,1901,PLACE_MB162001
MB009027,1891,PLACE_MB162005
MB006014,1901,PLACE_MB162005
MB008008,1891,PLACE_MB156003
MB009010,1891,PLACE_MB009010
MB009022,1891,PLACE_MB156005
MB009012,1891,PLACE_MB009012
MB009019,1891,PLACE_MB156011
MB007013,1901,PLACE_MB156011
MB017002,1911,PLACE_MB156011
MB156011,1921,PLACE_MB156011
MB006017,1891,PLACE_MB163009
MB011017,1901,PLACE_MB163009
MB006015,1891,PLACE_MB166009
MB009011,1891,PLACE_MB009011
MB009005,1891,PLACE_MB009005
MB007009,1891,PLACE_MB007009
MB007023,1891,PLACE_MB160011
MB008012,1901,PLACE_MB160011
MB007021,1891,PLACE_MB007021
MB007011,1891,PLACE_MB007011
MB007024,1891,PLACE_MB165017
MB009020,1901,PLACE_MB165017
MB019005,1911,PLACE_MB165017
MB165017,1921,PLACE_MB165017
MB007020,1891,PLACE_MB165010
MB009019,1901,PLACE_MB165010
MB007016,1891,PLACE_MB164010
MB008007,1901,PLACE_MB164010
MB020006,1911,PLACE_MB164010
MB164010,1921,PLACE_MB164010
MB007029,1891,PLACE_MB165011
MB009006,1901,PLACE_MB165011
MB007004,1891,PLACE_MB165003
MB009005,1901,PLACE_MB165003
MB007015,1891,PLACE_MB165016
MB009017,1901,PLACE_MB165016
MB007019,1891,PLACE_MB165019
MB009014,1901,PLACE_MB165019
MB007014,1891,PLACE_MB165008
MB009016,1901,PLACE_MB165008
MB007001,1891,PLACE_MB007001
MB007006,1891,PLACE_MB009009_1891
MB009009,1901,PLACE_MB009009_1891
MB007012,1891,PLACE_MB165007
MB009015,1901,PLACE_MB165007
MB007030,1891,PLACE_MB007030
MB007003,1891,PLACE_MB165015
MB009004,1901,PLACE_MB165015
MB019003,1911,PLACE_MB165015
MB165015,1921,PLACE_MB165015
MB007002,1891,PLACE_MB165002
MB009003,1901,PLACE_MB165002
MB187003,1881,PLACE_MB187003
MB007027,1891,PLACE_MB168005
MB007028,1891,PLACE_MB007028
MB007025,1891,PLACE_MB007025
MB007005,1891,PLACE_MB007005
MB008012,1891,PLACE_MB010010
MB010001,1891,PLACE_MB010001
MB008013,1891,PLACE_MB160012
MB010011,1901,PLACE_MB160012
MB006011,1891,PLACE_MB011012
MB010005,1891,PLACE_MB012005
MB012005,1901,PLACE_MB012005
MB010006,1891,PLACE_MB012006
MB012006,1901,PLACE_MB012006
MB006006,1891,PLACE_MB022002
MB006010,1891,PLACE_MB163010
MB011011,1901,PLACE_MB163010
MB022011,1911,PLACE_MB163010
MB163010,1921,PLACE_MB163010
MB187002,1881,PLACE_MB187002
MB006005,1891,PLACE_MB166013
MB006004,1891,PLACE_MB006004
MB010002,1891,PLACE_MB012002
MB012002,1901,PLACE_MB012002
MB010003,1891,PLACE_MB012003
MB010004,1891,PLACE_MB012004
MB012004,1901,PLACE_MB012004
MB008005,1891,PLACE_MB155002
MB008002,1891,PLACE_MB156001
MB010001,1901,PLACE_MB156001
MB006007,1891,PLACE_MB160006
MB007022,1891,PLACE_MB160007
MB008004,1891,PLACE_MB156002
MB007031,1891,PLACE_MB008014
MB008006,1891,PLACE_MB008006
MB008015,1891,PLACE_MB155008
MB008016,1891,PLACE_MB008016
BC005006,1891,PLACE_BC005006
BC005007,1891,PLACE_BC005007
BC003006,1891,PLACE_BC003006
BC003011,1891,PLACE_BC003011
BC003010,1891,PLACE_BC003010
BC005004,1891,PLACE_BC005004
BC005016,1891,PLACE_BC005016
BC001007,1891,PLACE_BC001007
BC003009,1891,PLACE_BC003009
BC003013,1891,PLACE_BC003013
BC004005,1891,PLACE_BC004002_1891
BC004002,1901,PLACE_BC004002_1891
BC004004,1891,PLACE_BC004001_1891
BC004001,1901,PLACE_BC004001_1891
BC003007,1891,PLACE_BC003009_1891
BC003009,1901,PLACE_BC003009_1891
BC003008,1891,PLACE_BC003008
BC005009,1891,PLACE_BC005009
BC005012,1891,PLACE_BC005012
BC005002,1891,PLACE_BC005002
BC005014,1891,PLACE_BC005014
BC005003,1891,PLACE_BC005003
BC005008,1891,PLACE_BC005008
BC005015,1891,PLACE_BC005015
BC005005,1891,PLACE_BC014004
BC005001,1891,PLACE_BC005001
BC005010,1891,PLACE_BC005010
BC005011,1891,PLACE_BC005011
BC005013,1891,PLACE_BC005013
BC001004,1891,PLACE_BC001004
BC001006,1891,PLACE_BC001006
BC001003,1891,PLACE_BC001003
BC001008,1891,PLACE_BC207004
BC001002,1891,PLACE_BC001002
BC001001,1891,PLACE_BC001001
BC001009,1891,PLACE_BC001009
BC002001,1891,PLACE_BC002001
BC002002,1891,PLACE_BC213004
BC002004,1901,PLACE_BC213004
BC002003,1891,PLACE_BC001004_1891
BC001004,1901,PLACE_BC001004_1891
NB014004,1891,PLACE_NB025004
NB014007,1891,PLACE_NB025008_1891
NB016008,1901,PLACE_NB025008_1891
NB027008,1911,PLACE_NB025008_1891
NB025008,1921,PLACE_NB025008_1891
NB015004,1891,PLACE_NB026004
NB017004,1901,PLACE_NB026004
NB028004,1911,PLACE_NB026004
NB026004,1921,PLACE_NB026004
NB028999,1891,PLACE_NB026999
NB028999,1901,PLACE_NB026999
NB028999,1911,PLACE_NB026999
NB026999,1921,PLACE_NB026999
NB015007,1891,PLACE_NB026008
NB017007,1901,PLACE_NB026008
NB028007,1911,PLACE_NB026008
NB026008,1921,PLACE_NB026008
NB017006,1891,PLACE_NB029006
NB019006,1901,PLACE_NB029006
NB030006,1911,PLACE_NB029006
NB029006,1921,PLACE_NB029006
NB017009,1891,PLACE_NB029009
NB019009,1901,PLACE_NB029009
NB030009,1911,PLACE_NB029009
NB029009,1921,PLACE_NB029009
NB032009,1881,PLACE_NB034002
NB023002,1891,PLACE_NB034002
NB023002,1901,PLACE_NB034002
NB034003,1911,PLACE_NB034002
NB034002,1921,PLACE_NB034002
NB032012,1881,PLACE_NB034003
NB023003,1891,PLACE_NB034003
NB023003,1901,PLACE_NB034003
NB034004,1911,PLACE_NB034003
NB034003,1921,PLACE_NB034003
NB023012,1891,PLACE_NB028010
NB023012,1901,PLACE_NB028010
NB034016,1911,PLACE_NB028010
NB028010,1921,PLACE_NB028010
NB025012,1891,PLACE_NB036018
NB025009,1901,PLACE_NB036018
NB036016,1911,PLACE_NB036018
NB036018,1921,PLACE_NB036018
NB023006,1891,PLACE_NB028004
NB023006,1901,PLACE_NB028004
NS026006,1891,PLACE_NS004005
NS026006,1901,PLACE_NS004005
NS037004,1911,PLACE_NS004005
NS004005,1921,PLACE_NS004005
NS026026,1891,PLACE_NS004023
NS026026,1901,PLACE_NS004023
NS037024,1911,PLACE_NS004023
NS004023,1921,PLACE_NS004023
NS026002,1891,PLACE_NS004001_1921
NS026002,1901,PLACE_NS004001_1921
NS037001,1911,PLACE_NS004001_1921
NS026008,1891,PLACE_NS004008_1891
NS026008,1901,PLACE_NS004008_1891
NS037006,1911,PLACE_NS004008_1891
