old_place_id,new_place_id,province,old_canonical_name,new_canonical_name,old_years_active,new_years_active,confidence,reason
PLACE_QC060002_1851,PLACE_QC074013_1851,QC,St. Thomas,St. Thomas,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060002_1921,PLACE_QC060002,QC,St. Alphonse de Rodriguez,St. Alphonse,1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060003_1921,PLACE_QC060003,QC,St. Ambroise de Kildare,St. Ambroise,1921,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060005_1851,PLACE_QC201008,QC,St. Michel,St. Michel,1851;1861,1851;1861;1871;1881;1891;1901,registry_diff,registry_diff
PLACE_QC060006_1921,PLACE_QC060006_1911,QC,St. Cléophas de Brandon,St. Cléophas de Brandon,1921,1911;1921,registry_diff,registry_diff
PLACE_QC060008_1851,PLACE_QC035010,QC,Cap St. Ignace,St. Ignace,1851,1851;1861,registry_diff,registry_diff
PLACE_QC060009,PLACE_QC074012,QC,St. Pierre,St. Pierre,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060009_1921,PLACE_QC060009_1881,QC,Ste. Emélie de l'Energie,Ste. Emélie de l'Energie,1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060010_1911,PLACE_QC060010_1901,QC,St. Félix de Valois,St. Félix de Valois,1871;1891;1901;1911;1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060011_1851,PLACE_QC035003,QC,Ile aux Grues,Isle aux Grues,1851,1851;1861,registry_diff,registry_diff
PLACE_QC060012_1851,PLACE_QC035004,QC,Ile aux Oies,Isle aux Oies,1851,1851;1861,registry_diff,registry_diff
PLACE_QC060013_1921,PLACE_QC060013_1911,QC,St. Paul,St. Paul,1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC060014_1851,PLACE_QC035002,QC,Grosse Ile,Grosse Isle,1851,1851;1861,registry_diff,registry_diff
PLACE_QC061001_1871,PLACE_QC082011,QC,"Sorel, Town—Ville","Sorel, City—Cité",1871;1881,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061001_1921,PLACE_QC061001_1911,QC,Mont Carmel (Notre Dame du),Mont Carmel (Notre Dame du),1921,1911;1921,registry_diff,registry_diff
PLACE_QC061002_1861,PLACE_QC173002,QC,East Ward,"Montréal, East, Ward—Quartier",1861,1861;1871;1881;1891,registry_diff,registry_diff
PLACE_QC061002_1911,PLACE_QC061002_1871,QC,Rivière Ouelle,Rivière Ouelle,1851;1861;1871;1881;1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061003_1861,PLACE_QC173003,QC,St. Ann’s Ward,"Montréal, Ste. Anne’s, Ward—Quartier",1861,1861;1871;1881;1891,registry_diff,registry_diff
PLACE_QC061003_1881,PLACE_QC061003,QC,St. Joseph,St. Joseph,1881,1881,registry_diff,registry_diff
PLACE_QC061004_1881,PLACE_QC082002,QC,Ste. Anne,Ste. Anne de Sorel,1881,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061005_1861,PLACE_QC176002,QC,St. James’ Ward,"Montreal, St. James Ward—Quartier St. Jacques",1861,1861;1871;1881;1891;1901,registry_diff,registry_diff
PLACE_QC061005_1891,PLACE_QC061005,QC,Ste. Anne de la Pocatière,Ste. Anne de la Pocatière,1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061006_1851,PLACE_QC068007,QC,Ste. Croix,Ste. Croix,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061007_1851,PLACE_QC049003_1871,QC,"St. Louis, Lotbinière",Lotbinière,1851,1851;1861;1871;1881,registry_diff,registry_diff
PLACE_QC061007_1881,PLACE_QC181005,QC,St. Louis,St. Louis de Bonsecours,1881,1881;1891,registry_diff,registry_diff
PLACE_QC061007_1921,PLACE_QC061007_1871,QC,St. Denis de la Bouteillerie,St. Denis,1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061008_1921,PLACE_QC061008,QC,St. Eleuthère (Pohénégamook),St. Eleuthère (Pohénégamook),1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC061009_1901,PLACE_QC061009,QC,St. Germain,St. Germain,1901;1911;1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC061010_1901,PLACE_QC061010_1891,QC,Ste. Hélène,Ste. Hélène,1901;1911;1921,1851;1861;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC061017_1921,PLACE_QC061017,QC,"St. Louis de Kamouraska, VL","Kamouraska, Village",1921,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062001_1911,PLACE_QC062001,QC,Addington,Addington,1861;1911;1921,1861;1911;1921,registry_diff,registry_diff
PLACE_QC062002_1911,PLACE_QC062002,QC,Amherst,Amherst,1891;1901;1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062004_1861,PLACE_QC187003,QC,Palace Ward,"Québec, Palais, Ward—Quartier",1861,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC062005_1861,PLACE_QC187004,QC,St. Johns’ Ward,"Québec, St. Jean ward-quartier",1861,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC062005_1911,PLACE_QC062005_1901,QC,Bouthillier,Bouthillier,1861;1901;1911;1921,1861;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062006_1851,PLACE_QC099014,QC,Wolfstown,Wolfestown,1851,1851;1861;1871;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062006_1881,PLACE_QC082004_1921,QC,St. Louis,St. Louis de Bonsecours,1881,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062006_1911,PLACE_QC062006,QC,Bowman,Bowman,1861;1901;1911;1921,1861;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062007_1861,PLACE_QC145001,QC,St. Peters’ Ward,"Québec, St. Pierre Ward—Quartier",1861,1861;1871,registry_diff,registry_diff
PLACE_QC062008_1921,PLACE_QC062008,QC,Buckingham,Buckingham,1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062011,PLACE_QC091005_1901,QC,St. Damase,St. Damase,1861;1871;1881,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC062025_1921,PLACE_QC062025,QC,L'Ascension (Mousseau et Lynch),L'Ascension (Mousseau et Lynch),1921,1911;1921,registry_diff,registry_diff
PLACE_QC062039_1921,PLACE_QC062039,QC,Plaisance (Coeur Très Pur de la Bienheureuse Vierge Marie),Plaisance,1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063001_1851,PLACE_QC045006_1851,QC,Sutton,Sutton,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063001_1921,PLACE_QC063001_1901,QC,Albanel,Albanel,1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063002_1921,PLACE_QC063002_1911,QC,Girard tp.-ct.,Girard tp.-ct.,1921,1911;1921,registry_diff,registry_diff
PLACE_QC063003_1881,PLACE_QC063003,QC,St. Jean Baptiste de Rouville,St. Jean Baptiste de Rouville,1881,1881,registry_diff,registry_diff
PLACE_QC063004,PLACE_QC198003,QC,St. Lewis’ Ward,"Trois-Rivières, St. Louis, Ward—Quartier",1861,1861;1871;1881;1891;1901,registry_diff,registry_diff
PLACE_QC063005_1921,PLACE_QC063005,QC,"Normandin (St. Cyrille, par.)","Normandin (St. Cyrille, par.)",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063006_1921,PLACE_QC063006_1901,QC,"Notre Dame de la Dorée, par.","Notre Dame de la Dorée, par.",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063007_1921,PLACE_QC063007,QC,Péribonka (St. Edouard),Péribonka (St. Edouard),1921,1911;1921,registry_diff,registry_diff
PLACE_QC063008,PLACE_QC085004,QC,St. Césaire,St. Césaire,1871;1881,1851;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063009_1921,PLACE_QC063009_1911,QC,"Roberval, par. (Charlevoix, Roberval, Ouiatchouan tps.-cts.)","Roberval, par. (Charlevoix, Roberval, Ouiatchouan tps.-cts.)",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063010_1921,PLACE_QC063010,QC,St. Amédée de Péribonka & Ste. Jeanne d'Arc,St. Amédée de Péribonka & Ste. Jeanne d'Arc,1921,1911;1921,registry_diff,registry_diff
PLACE_QC063011_1921,PLACE_QC063011,QC,"St. André, par.","St. André, par.",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063012,PLACE_QC085016,QC,St. Hilaire,"St. Hilaire, VL",1851;1861;1871;1881,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063012_1921,PLACE_QC063012_1911,QC,"St. Bruno, par. (Kénogami pt.)","St. Bruno, par. (Kénogami pt.)",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063015_1921,PLACE_QC063015,QC,"Ste. Edwidge, par. (Dalmas tp.-ct.)","Ste. Edwidge, par. (Dalmas tp.-ct.)",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063016_1921,PLACE_QC063016,QC,"St. Félicien, par.","St. Félicien, par.",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063017_1921,PLACE_QC063017,QC,St. François de Sales,St. François de Sales,1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063018_1921,PLACE_QC063018,QC,"St. Gédéon, par.",St. Gédéon,1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063022_1921,PLACE_QC063022,QC,St. Louis Metabetchouan,St. Louis Metabetchouan,1921,1911;1921,registry_diff,registry_diff
PLACE_QC063023_1921,PLACE_QC063023,QC,St. Méthode,St. Méthode,1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063024_1921,PLACE_QC063024,QC,"St. Michel de Mistassini, par.","St. Michel de Mistassini, par.",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063025_1921,PLACE_QC063025,QC,"St. Prime, par.","St. Prime, par.",1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063026_1921,PLACE_QC063026,QC,"St. Thomas d'Aquin, par.","St. Thomas d'Aquin, par.",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC063027_1921,PLACE_QC063027,QC,"Roberval, T-V","Roberval, Village",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063028_1921,PLACE_QC063028,QC,"Hébertville, VL","Hébertville, VL",1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063029_1921,PLACE_QC063029,QC,"Hébertville Stn, VL","Hébertville Stn, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063030_1921,PLACE_QC063030,QC,"St. Bruno, VL","St. Bruno, VL",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC063032_1921,PLACE_QC063032,QC,"St. Félicien, VL","St. Félicien, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_QC063034_1921,PLACE_QC063034,QC,"St. Jérôme, VL","St. Jérôme, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC064001_1861,PLACE_QC088001,QC,Ascot,Ascot,1861,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC064001_1871,PLACE_QC064001,QC,Laprairie,Laprairie,1871;1881;1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC064003_1861,PLACE_QC064003_1851,QC,St. Isidore,St. Isidore,1861;1871;1881;1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC064004_1881,PLACE_QC064004_1851,QC,St. Jacques le Mineur,St. Jacques le Mineur,1881;1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC064007_1921,PLACE_QC064007,QC,Indian reserves (Sault St. Louis),Sault St. Louis,1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065001_1851,PLACE_QC168011_1911,QC,St. François,Longue Pointe,1851,1851;1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC065002_1851,PLACE_QC076005,QC,Enfant Jésus,"Pointe aux Trembles, par.",1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065003_1851,PLACE_QC076006_1851,QC,St. Joseph,Rivière des Prairies,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065004_1851,PLACE_QC163016,QC,Sault aux Récollets,Sault au Récollet,1851,1851;1861;1871;1881;1901,registry_diff,registry_diff
PLACE_QC065005_1851,PLACE_QC162008_1911,QC,St. Laurent,St. Laurent,1851,1851;1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC065006_1901,PLACE_QC065006,QC,St. Henri de Mascouche,St. Henri de Mascouche,1901;1911;1921,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065007_1851,PLACE_QC108006,QC,Ste. Anne,Ste. Anne,1851,1851;1861;1871,registry_diff,registry_diff
PLACE_QC065008,PLACE_QC072001,QC,Dunham,Dunham,1871;1881,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065008_1851,PLACE_QC024003,QC,St. Joachim,La Pointe Claire,1851,1851;1861,registry_diff,registry_diff
PLACE_QC065009_1851,PLACE_QC076012,QC,"Lachine, Village","Lachine, C",1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065010_1861,PLACE_QC065010_1851,QC,St. Sulpice,St. Sulpice,1861;1871;1881;1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065011_1851,PLACE_QC020002,QC,Montréal,"Montréal, Parish",1851,1851;1861,registry_diff,registry_diff
PLACE_QC065012_1851,PLACE_QC158001_1881,QC,St. Michel,Lachine,1851,1851;1861;1871;1881;1891,registry_diff,registry_diff
PLACE_QC065012_1911,PLACE_QC065012_1891,QC,"Laurentides, T-V","Laurentides, Town—Ville",1891;1901;1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC065999_1851,PLACE_QC107999,QC,NO DATA,NO DATA,1851,1851;1861;1871,registry_diff,registry_diff
PLACE_QC066001_1921,PLACE_QC066001,QC,Notre Dame de Charny,Notre Dame de Charny,1921,1911;1921,registry_diff,registry_diff
PLACE_QC066002,PLACE_QC038002_1861,QC,Blandford,Blandford,1851,1851;1861,registry_diff,registry_diff
PLACE_QC066002_1871,PLACE_QC098007,QC,Varennes,Varennes,1871;1881,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC066002_1911,PLACE_QC066002_1891,QC,St. David de l'Auberivière,St. David de l'Auberivière,1891;1901;1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC066006,PLACE_QC078002_1921,QC,Gentilly,Gentilly,1851,1851;1861;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC066008_1851,PLACE_QC078024,QC,Nicolet,"Nicolet, T-V",1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC066012_1921,PLACE_QC066012,QC,St. Romuald d'Etchemin,St. Romuald,1921,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC067001_1851,PLACE_QC057030,QC,"Aylmer, Town","Aylmer, Town—Ville",1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC067001_1921,PLACE_QC067001,QC,Arago (St. Marcel),Arago (St. Marcel),1921,1911;1921,registry_diff,registry_diff
PLACE_QC067004_1921,PLACE_QC067004,QC,St. Adalbert (Leverrier & Casgrain),St. Adalbert (Leverrier & Casgrain),1921,1921,registry_diff,registry_diff
PLACE_QC067005_1851,PLACE_QC079006,QC,Calumet,Calumet Island,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC067005_1911,PLACE_QC067005_1901,QC,St. Aubert,St. Aubert,1891;1901;1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC067008_1851,PLACE_QC039015,QC,Derry,"Derry, East and West",1851,1851;1861,registry_diff,registry_diff
PLACE_QC067009_1921,PLACE_QC067009,QC,Ste. Louise des Aulnaies,Ste. Louise des Aulnaies,1921,1911;1921,registry_diff,registry_diff
PLACE_QC067010_1881,PLACE_QC046004_1881,QC,St. Bazile,St. Basile le Grand,1881,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC067011_1921,PLACE_QC067011_1891,QC,Ste. Perpétue,Ste. Perpétue,1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC067017_1851,PLACE_QC079002,QC,Oldfield,Aldfield,1851,1851;1861;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC068001_1921,PLACE_QC068001,QC,Deschaillons (St. Jean),Deschaillons (St. Jean),1921,1911;1921,registry_diff,registry_diff
PLACE_QC068002_1921,PLACE_QC068002,QC,Issoudun (N. D. du Sacré Cœur),Issoudun (N. D. du Sacré Cœur),1921,1911;1921,registry_diff,registry_diff
PLACE_QC068003_1871,PLACE_QC092006_1901,QC,L'Acadie,Ste. Marguerite de Blairfindie,1871;1881,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC068004_1871,PLACE_QC186002,QC,St. Jean,St. Jean,1871;1881,1851;1861;1871;1881;1891,registry_diff,registry_diff
PLACE_QC068014_1921,PLACE_QC068014,QC,St. Narcisse de Beaurivage,St. Narcisse,1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC068016_1921,PLACE_QC068016,QC,St. Patrice de Beaurivage,St. Patrice de Beaurivage,1921,1881;1891;1911;1921,registry_diff,registry_diff
PLACE_QC068017_1921,PLACE_QC068017,QC,Ste. Philomène de Fortierville,Ste. Philomène de Fortierville,1921,1911;1921,registry_diff,registry_diff
PLACE_QC069001_1921,PLACE_QC069001_1891,QC,Hunterstown,Hunterstown,1851;1861;1871;1881;1891;1901;1911;1921,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC069003,PLACE_QC190005,QC,St. Ambroise,St. Ambroise,1851,1851;1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC069003_1921,PLACE_QC069003_1891,QC,Louiseville (Rivière du Loup),Rivière du Loup,1921,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC069004_1891,PLACE_QC069004,QC,St. Alexis des Monts,St. Alexis des Monts,1881;1891;1901;1911;1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC069009_1911,PLACE_QC069009_1891,QC,St. Joseph de Maskinongé,St. Joseph de Maskinongé,1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070002_1921,PLACE_QC070002_1891,QC,Dalibaire & Romieux (St. Edouard),Dalibaire & Romieux (St. Edouard),1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070003_1851,PLACE_QC082011,QC,William Henry,"Sorel, City—Cité",1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070003_1921,PLACE_QC070003,QC,Notre Dame de McNider,Notre-Dame de Macnider,1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC070004_1851,PLACE_QC043007,QC,"St. Pierre, Sorel",Sorel Parish,1851,1851;1861,registry_diff,registry_diff
PLACE_QC070004_1921,PLACE_QC070004,QC,Romieux (Les Capucins),Romieux (Les Capucins),1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070005,PLACE_QC082010,QC,Ste. Victoire,Ste. Victoire,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070005_1881,PLACE_QC077004,QC,Sherrington,St. Patrice de Sherrington,1881,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070007_1851,PLACE_QC091006,QC,St. Denis,St. Denis,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070007_1921,PLACE_QC070007,QC,St. Damase,St. Damase,1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070008_1851,PLACE_QC091002,QC,St. Barnabé,St. Barnabé,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070009_1921,PLACE_QC070009_1911,QC,Ste. Félicité,Ste. Félicité,1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC070014_1921,PLACE_QC070014,QC,St. Luc de Matane,St. Luc de Matane,1921,1911;1921,registry_diff,registry_diff
PLACE_QC070017_1921,PLACE_QC070017,QC,St. Octave de Métis N.,St. Octave de Métis N.,1921,1911;1921,registry_diff,registry_diff
PLACE_QC070018_1921,PLACE_QC070018,QC,St. Octave de Métis S.,St. Octave de Métis S.,1921,1911;1921,registry_diff,registry_diff
PLACE_QC070020_1921,PLACE_QC070020,QC,St. Ulric de la Rivière Blanche,St. Ulric de la Rivière Blanche,1921,1911;1921,registry_diff,registry_diff
PLACE_QC070021_1921,PLACE_QC070021,QC,"Petit Métis, VL","Petit Métis, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC070023_1921,PLACE_QC070023,QC,"St. Benoit Joseph Labre (Amqui), VL","St. Benoit Joseph Labre (Amqui), VL",1921,1911;1921,registry_diff,registry_diff
PLACE_QC070025_1921,PLACE_QC070025,QC,"St. Jérôme de Matane, VL","St. Jérôme de Matane, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_QC070026_1921,PLACE_QC070026,QC,"St. Moïse, VL","St. Moïse, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_QC071001,PLACE_QC095024,QC,Rivière du Loup,Rivière du Loup,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071001_1881,PLACE_QC049003_1891,QC,St. Jean Chrysostome,St. Jean Chrysostôme,1881,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071001_1911,PLACE_QC071001_1891,QC,Halifax N.,Halifax N.,1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071002_1851,PLACE_QC095029,QC,Fraserville,"Fraserville, Town—Ville",1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071004_1851,PLACE_QC054009,QC,St. George de Kacouna,St. George de Kakouna,1851,1851;1861,registry_diff,registry_diff
PLACE_QC071004_1911,PLACE_QC071004_1891,QC,Inverness,Inverness,1911;1921,1851;1861;1871;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071005_1911,PLACE_QC071005_1891,QC,Ireland N.,Ireland N.,1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071006_1911,PLACE_QC071006_1891,QC,Ireland S.,Ireland S.,1911;1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071007,PLACE_QC095027,QC,Trois Pistoles,Trois Pistoles,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071009_1851,PLACE_QC095012,QC,St. Eloi,St. Eloi,1851,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC071010_1851,PLACE_QC041008_1851_1881,QC,Isle Verte,Isle Verte,1851,1851;1861;1871;1881,registry_diff,registry_diff
