from,to,overlap_type,iou,year_from,year_to
ON115001_1901,ON121004_1911,WITHIN,0.0072,1901,1911
ON092999_1901,ON099002_1911,CONTAINS,0.0015,1901,1911
ON092999_1901,ON099094_1911,CONTAINS,0.0014,1901,1911
ON092999_1901,ON099046_1911,CONTAINS,0.0016,1901,1911
ON092999_1901,ON099074_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054044_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054058_1911,CONTAINS,0.0007,1901,1911
ON092999_1901,ON054052_1911,CONTAINS,0.0005,1901,1911
ON092999_1901,ON054033_1911,CONTAINS,0.0011,1901,1911
ON092999_1901,ON054060_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054035_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054039_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054004_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054031_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099018_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099048_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099037_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054032_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054028_1911,CONTAINS,0.0007,1901,1911
ON092999_1901,ON099056_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099027_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099045_1911,CONTAINS,0.0007,1901,1911
ON092999_1901,ON099081_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099042_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054021_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054064_1911,CONTAINS,0.0,1901,1911
ON092999_1901,ON054061_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099020_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099041_1911,CONTAINS,0.0012,1901,1911
ON092999_1901,ON099096_1911,CONTAINS,0.0009,1901,1911
ON092999_1901,ON099033_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099064_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054049_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054026_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099088_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054015_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054011_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054027_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099028_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054063_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099061_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099055_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099051_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099077_1911,CONTAINS,0.0007,1901,1911
ON092999_1901,ON099066_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099029_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099016_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099013_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099038_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099023_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099019_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099063_1911,CONTAINS,0.0013,1901,1911
ON092999_1901,ON054034_1911,CONTAINS,0.0013,1901,1911
ON092999_1901,ON099075_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099009_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099004_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099044_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099054_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099032_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099091_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099101_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099010_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON099015_1911,CONTAINS,0.0006,1901,1911
ON092999_1901,ON054067_1911,CONTAINS,0.0013,1901,1911
ON129001_1901,ON138003_1911,WITHIN,0.0801,1901,1911
ON069001_1901,ON077001_1911,WITHIN,0.2113,1901,1911
ON069002_1901,ON078001_1911,WITHIN,0.1469,1901,1911
ON069006_1901,ON077001_1911,WITHIN,0.1524,1901,1911
ON069005_1901,ON078001_1911,WITHIN,0.1643,1901,1911
ON069004_1901,ON078001_1911,WITHIN,0.3336,1901,1911
ON086004_1901,ON094001_1911,WITHIN,0.1179,1901,1911
ON086002_1901,ON094001_1911,WITHIN,0.0902,1901,1911
ON086001_1901,ON094001_1911,WITHIN,0.0355,1901,1911
ON086003_1901,ON094001_1911,WITHIN,0.0637,1901,1911
ON089005_1901,ON094001_1911,WITHIN,0.1521,1901,1911
ON087005_1901,ON094001_1911,WITHIN,0.0633,1901,1911
ON077007_1901,ON086001_1911,WITHIN,0.2116,1901,1911
ON077006_1901,ON086001_1911,WITHIN,0.0619,1901,1911
ON077004_1901,ON086001_1911,WITHIN,0.2396,1901,1911
ON077001_1901,ON086001_1911,WITHIN,0.2296,1901,1911
ON077003_1901,ON086001_1911,WITHIN,0.0298,1901,1911
ON077005_1901,ON086001_1911,WITHIN,0.0146,1901,1911
ON087004_1901,ON094001_1911,WITHIN,0.1286,1901,1911
ON082006_1901,ON090009_1911,WITHIN,0.1716,1901,1911
ON044062_1901,ON123039_1911,WITHIN,0.0988,1901,1911
ON044023_1901,ON055034_1911,CONTAINS,0.0151,1901,1911
ON044033_1901,ON123014_1911,WITHIN,0.0279,1901,1911
ON044072_1901,ON123053_1911,WITHIN,0.0238,1901,1911
ON044069_1901,ON055028_1911,WITHIN,0.0001,1901,1911
ON044079_1901,ON054030_1911,CONTAINS,0.0001,1901,1911
ON044079_1901,ON054007_1911,CONTAINS,0.0007,1901,1911
ON044079_1901,ON054002_1911,CONTAINS,0.0008,1901,1911
ON044079_1901,ON055017_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON055013_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON054045_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON054040_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON054042_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON055019_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON055001_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON055027_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON055003_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON055008_1911,CONTAINS,0.0002,1901,1911
ON044079_1901,ON055026_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON055031_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON055012_1911,CONTAINS,0.0002,1901,1911
ON044079_1901,ON055015_1911,CONTAINS,0.0001,1901,1911
ON044079_1901,ON055022_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON055007_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123056_1911,CONTAINS,0.0007,1901,1911
ON044079_1901,ON123013_1911,CONTAINS,0.0006,1901,1911
ON044079_1901,ON123059_1911,CONTAINS,0.0005,1901,1911
ON044079_1901,ON123006_1911,CONTAINS,0.0011,1901,1911
ON044079_1901,ON123024_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123027_1911,CONTAINS,0.0007,1901,1911
ON044079_1901,ON123055_1911,CONTAINS,0.0007,1901,1911
ON044079_1901,ON123042_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123053_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123012_1911,CONTAINS,0.0006,1901,1911
ON044079_1901,ON123038_1911,CONTAINS,0.0011,1901,1911
ON044079_1901,ON123014_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123017_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123034_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON054066_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123004_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123041_1911,CONTAINS,0.0011,1901,1911
ON044079_1901,ON123046_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123009_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123011_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123020_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123058_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123015_1911,CONTAINS,0.0001,1901,1911
ON044079_1901,ON123016_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123030_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123043_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123057_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123051_1911,CONTAINS,0.0004,1901,1911
ON044079_1901,ON123007_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123021_1911,CONTAINS,0.0008,1901,1911
ON044079_1901,ON123023_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123018_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123037_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123048_1911,CONTAINS,0.0005,1901,1911
ON044079_1901,ON123005_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123031_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON055029_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123045_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123002_1911,CONTAINS,0.0006,1901,1911
ON044079_1901,ON123026_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123022_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123049_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123035_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123008_1911,CONTAINS,0.0003,1901,1911
ON044079_1901,ON123028_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123025_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON123032_1911,CONTAINS,0.0,1901,1911
ON044079_1901,ON055004_1911,CONTAINS,0.0,1901,1911
ON131008_1901,ON138003_1911,WITHIN,0.0868,1901,1911
ON047003_1901,ON058004_1911,WITHIN,0.2961,1901,1911
ON047005_1901,ON058004_1911,WITHIN,0.1973,1901,1911
ON047001_1901,ON058004_1911,WITHIN,0.1048,1901,1911
ON047004_1901,ON058001_1911,WITHIN,0.0014,1901,1911
NT206001_1901,SK212014_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK212017_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK212005_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK212016_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK208006_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK212003_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK208004_1911,CONTAINS,0.0001,1901,1911
NT206001_1901,SK208005_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK212008_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK208011_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK208003_1911,CONTAINS,0.0001,1901,1911
NT206001_1901,SK208007_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK212009_1911,CONTAINS,0.0,1901,1911
NT206001_1901,SK208020_1911,CONTAINS,0.0001,1901,1911
NT206001_1901,SK208008_1911,CONTAINS,0.0001,1901,1911
NT206001_1901,AB002003_1911,CONTAINS,0.0001,1901,1911
NT206003_1901,NT218001_1911,CONTAINS,0.0003,1901,1911
NT206003_1901,NT218999_1911,WITHIN,0.256,1901,1911
BC001002_1901,BC008002_1911,CONTAINS,0.6232,1901,1911
BC005009_1901,BC009010_1911,CONTAINS,0.0002,1901,1911
BC005009_1901,BC009014_1911,CONTAINS,0.0002,1901,1911
BC005007_1901,BC009012_1911,CONTAINS,0.0003,1901,1911
BC005008_1901,BC009015_1911,CONTAINS,0.0004,1901,1911
BC005008_1901,BC009013_1911,CONTAINS,0.0004,1901,1911
BC003007_1901,BC010008_1911,CONTAINS,0.0012,1901,1911
BC003007_1901,BC010003_1911,CONTAINS,0.6986,1901,1911
BC003007_1901,BC010007_1911,CONTAINS,0.023,1901,1911
BC002001_1901,BC011006_1911,CONTAINS,0.0029,1901,1911
BC002005_1901,BC011004_1911,CONTAINS,0.1065,1901,1911
BC002005_1901,BC012002_1911,CONTAINS,0.0157,1901,1911
BC002005_1901,BC011009_1911,CONTAINS,0.0062,1901,1911
BC002005_1901,BC011008_1911,CONTAINS,0.0007,1901,1911
BC002005_1901,BC012004_1911,CONTAINS,0.0256,1901,1911
BC005012_1901,BC014014_1911,CONTAINS,0.0001,1901,1911
BC005001_1901,BC014001_1911,WITHIN,0.6951,1901,1911
BC005011_1901,BC014009_1911,CONTAINS,0.0001,1901,1911
BC005011_1901,BC014012_1911,CONTAINS,0.0001,1901,1911
BC005005_1901,BC009009_1911,CONTAINS,0.0001,1901,1911
BC005005_1901,BC009008_1911,CONTAINS,0.0001,1901,1911
BC005005_1901,BC009003_1911,CONTAINS,0.3874,1901,1911
BC005005_1901,BC009002_1911,CONTAINS,0.5282,1901,1911
BC001003_1901,BC012003_1911,CONTAINS,0.0064,1901,1911
BC001003_1901,BC008005_1911,CONTAINS,0.8019,1901,1911
BC003002_1901,BC008006_1911,CONTAINS,0.0002,1901,1911
BC003002_1901,BC008003_1911,WITHIN,0.4146,1901,1911
BC005010_1901,BC014010_1911,CONTAINS,0.0001,1901,1911
BC005010_1901,BC014015_1911,CONTAINS,0.0001,1901,1911
BC005010_1901,BC014011_1911,CONTAINS,0.0001,1901,1911
BC005010_1901,BC014003_1911,CONTAINS,0.062,1901,1911
BC005010_1901,BC014013_1911,CONTAINS,0.0001,1901,1911
BC005010_1901,BC014016_1911,CONTAINS,0.0001,1901,1911
BC001001_1901,BC008002_1911,WITHIN,0.0,1901,1911
BC003006_1901,BC008001_1911,WITHIN,0.0481,1901,1911
BC003003_1901,BC010001_1911,CONTAINS,0.6616,1901,1911
BC004002_1901,BC010002_1911,WITHIN,0.0274,1901,1911
BC004003_1901,BC010004_1911,WITHIN,0.1996,1901,1911
BC005006_1901,BC009011_1911,CONTAINS,0.0004,1901,1911
BC005006_1901,BC009007_1911,WITHIN,0.5523,1901,1911
BC001004_1901,BC012001_1911,WITHIN,0.9499,1901,1911
BC003001_1901,BC008001_1911,WITHIN,0.8598,1901,1911
BC003009_1901,BC010002_1911,WITHIN,0.0703,1901,1911
BC003004_1901,BC010002_1911,WITHIN,0.7804,1901,1911
NT205001_1901,SK208040_1911,CONTAINS,0.0006,1901,1911
NT205001_1901,SK208046_1911,CONTAINS,0.0002,1901,1911
NT205001_1901,SK208031_1911,CONTAINS,0.0006,1901,1911
NT205001_1901,SK208035_1911,CONTAINS,0.0006,1901,1911
NT205001_1901,SK208021_1911,CONTAINS,0.0206,1901,1911
NT205001_1901,SK208044_1911,CONTAINS,0.0006,1901,1911
NT205001_1901,SK208001_1911,WITHIN,0.1208,1901,1911
NT205061_1901,SK208022_1911,CONTAINS,0.0005,1901,1911
NT205061_1901,SK208024_1911,CONTAINS,0.011,1901,1911
NT205005_1901,SK208038_1911,CONTAINS,0.0007,1901,1911
NT205005_1901,SK208032_1911,CONTAINS,0.0007,1901,1911
NT205005_1901,SK208029_1911,CONTAINS,0.0007,1901,1911
NT205005_1901,SK208025_1911,CONTAINS,0.0018,1901,1911
NT205005_1901,SK208023_1911,CONTAINS,0.0425,1901,1911
NT205005_1901,SK208033_1911,CONTAINS,0.0007,1901,1911
NT205015_1901,SK209009_1911,CONTAINS,0.0002,1901,1911
NT205015_1901,SK209011_1911,CONTAINS,0.0007,1901,1911
NT205029_1901,SK209027_1911,CONTAINS,0.0005,1901,1911
NT205029_1901,SK209004_1911,CONTAINS,0.0012,1901,1911
NT205029_1901,SK212024_1911,CONTAINS,0.0012,1901,1911
NT205014_1901,SK212001_1911,WITHIN,0.0108,1901,1911
NT205007_1901,SK212021_1911,CONTAINS,0.0052,1901,1911
NT205007_1901,SK212001_1911,WITHIN,0.0285,1901,1911
NT205027_1901,SK212001_1911,WITHIN,0.0048,1901,1911
NT205018_1901,SK212001_1911,WITHIN,0.0105,1901,1911
NT205048_1901,SK212001_1911,WITHIN,0.0089,1901,1911
NT205012_1901,SK212001_1911,WITHIN,0.0366,1901,1911
NT205016_1901,SK212004_1911,CONTAINS,0.0042,1901,1911
NT205016_1901,SK212002_1911,WITHIN,0.0148,1901,1911
NT205019_1901,SK212022_1911,CONTAINS,0.0074,1901,1911
NT205019_1901,SK212006_1911,CONTAINS,0.3287,1901,1911
NT205036_1901,SK212020_1911,CONTAINS,0.0002,1901,1911
NT205036_1901,SK212011_1911,CONTAINS,0.0036,1901,1911
NT205022_1901,SK216001_1911,WITHIN,0.0572,1901,1911
NT205022_1901,SK216008_1911,CONTAINS,0.0029,1901,1911
NT205022_1901,SK216009_1911,CONTAINS,0.0027,1901,1911
NT205066_1901,SK216001_1911,WITHIN,0.0362,1901,1911
NT205056_1901,SK216001_1911,WITHIN,0.0897,1901,1911
NT205056_1901,SK216024_1911,CONTAINS,0.0017,1901,1911
NT205056_1901,SK216011_1911,CONTAINS,0.0017,1901,1911
NT205050_1901,SK216001_1911,WITHIN,0.0346,1901,1911
NT205050_1901,SK216007_1911,CONTAINS,0.0045,1901,1911
NT205026_1901,SK216001_1911,WITHIN,0.0507,1901,1911
NT205026_1901,SK216021_1911,CONTAINS,0.0031,1901,1911
NT205026_1901,SK216029_1911,CONTAINS,0.0031,1901,1911
NT205042_1901,SK216001_1911,WITHIN,0.0769,1901,1911
NT205042_1901,SK216031_1911,CONTAINS,0.002,1901,1911
NT205042_1901,SK216028_1911,CONTAINS,0.002,1901,1911
NT205042_1901,SK216005_1911,CONTAINS,0.0031,1901,1911
NT205042_1901,SK216013_1911,CONTAINS,0.0005,1901,1911
NT205025_1901,SK208009_1911,CONTAINS,0.0003,1901,1911
NT205025_1901,SK212007_1911,CONTAINS,0.0003,1901,1911
NT205025_1901,SK208017_1911,CONTAINS,0.0003,1901,1911
NT205033_1901,SK208015_1911,CONTAINS,0.002,1901,1911
NT205033_1901,SK208010_1911,CONTAINS,0.0041,1901,1911
NT205033_1901,SK208002_1911,CONTAINS,0.0026,1901,1911
NT205033_1901,SK208012_1911,CONTAINS,0.0001,1901,1911
NT205032_1901,SK212012_1911,CONTAINS,0.0001,1901,1911
NT205032_1901,SK212010_1911,CONTAINS,0.0004,1901,1911
NT205024_1901,NT218999_1911,WITHIN,0.0005,1901,1911
NT205037_1901,NT218999_1911,WITHIN,0.0041,1901,1911
NT205003_1901,SK216002_1911,CONTAINS,0.0143,1901,1911
NT205020_1901,SK216001_1911,WITHIN,0.0364,1901,1911
NT205020_1901,SK216025_1911,CONTAINS,0.0021,1901,1911
NT205059_1901,SK212001_1911,WITHIN,0.0093,1901,1911
NT205039_1901,SK212013_1911,CONTAINS,0.0474,1901,1911
NT205039_1901,SK212001_1911,WITHIN,0.0809,1901,1911
NT205053_1901,SK212001_1911,WITHIN,0.0164,1901,1911
NT205009_1901,SK212001_1911,WITHIN,0.0123,1901,1911
NT205011_1901,SK212001_1911,WITHIN,0.0161,1901,1911
NT205055_1901,SK216001_1911,WITHIN,0.077,1901,1911
NT205055_1901,SK216019_1911,CONTAINS,0.002,1901,1911
NT205055_1901,SK216015_1911,CONTAINS,0.0008,1901,1911
NT205055_1901,SK216030_1911,CONTAINS,0.002,1901,1911
NT205034_1901,SK208001_1911,WITHIN,0.0533,1901,1911
NT205006_1901,SK209010_1911,CONTAINS,0.0016,1901,1911
NT205006_1901,SK209019_1911,CONTAINS,0.0016,1901,1911
NT205065_1901,SK212001_1911,WITHIN,0.0052,1901,1911
NT205058_1901,SK212025_1911,CONTAINS,0.003,1901,1911
NT205058_1901,SK212001_1911,WITHIN,0.0473,1901,1911
NT205028_1901,SK212001_1911,WITHIN,0.0107,1901,1911
NT205049_1901,SK212023_1911,CONTAINS,0.0003,1901,1911
NT205043_1901,SK212002_1911,WITHIN,0.0224,1901,1911
NT205041_1901,SK208018_1911,CONTAINS,0.011,1901,1911
NT205021_1901,SK212002_1911,WITHIN,0.0142,1901,1911
NT205046_1901,SK212015_1911,CONTAINS,0.0225,1901,1911
NT205038_1901,NT218999_1911,WITHIN,0.0001,1901,1911
NT205013_1901,NT218999_1911,WITHIN,0.001,1901,1911
NT205064_1901,NT218999_1911,WITHIN,0.0021,1901,1911
NT205010_1901,SK208041_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208049_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208034_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208028_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208030_1911,CONTAINS,0.0,1901,1911
NT205010_1901,SK208051_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208042_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,AB005020_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208019_1911,CONTAINS,0.0025,1901,1911
NT205010_1901,SK208014_1911,CONTAINS,0.002,1901,1911
NT205010_1901,SK208045_1911,CONTAINS,0.0,1901,1911
NT205010_1901,AB006013_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208043_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,AB006010_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208039_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,SK208026_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,AB007012_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,AB007009_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,AB007006_1911,CONTAINS,0.0001,1901,1911
NT205010_1901,AB007013_1911,CONTAINS,0.0001,1901,1911
NT205004_1901,SK208027_1911,CONTAINS,0.0066,1901,1911
NT205004_1901,SK208001_1911,WITHIN,0.0104,1901,1911
NT205057_1901,SK216001_1911,WITHIN,0.0335,1901,1911
NT205051_1901,SK212001_1911,WITHIN,0.0144,1901,1911
NT205052_1901,SK212001_1911,WITHIN,0.0041,1901,1911
NT205060_1901,SK209029_1911,CONTAINS,0.0002,1901,1911
NT205060_1901,SK209008_1911,CONTAINS,0.0003,1901,1911
NT205060_1901,SK212029_1911,CONTAINS,0.0003,1901,1911
NT205060_1901,SK212026_1911,CONTAINS,0.0001,1901,1911
NT205060_1901,SK212019_1911,CONTAINS,0.0003,1901,1911
NT204073_1901,SK209031_1911,CONTAINS,0.0008,1901,1911
NT204073_1901,SK209037_1911,CONTAINS,0.0009,1901,1911
NT204073_1901,SK209028_1911,CONTAINS,0.0002,1901,1911
NT204073_1901,SK209030_1911,CONTAINS,0.0003,1901,1911
NT204070_1901,SK214027_1911,CONTAINS,0.0004,1901,1911
NT204070_1901,SK214011_1911,CONTAINS,0.0009,1901,1911
NT204013_1901,SK214019_1911,CONTAINS,0.005,1901,1911
NT204013_1901,SK214013_1911,CONTAINS,0.005,1901,1911
NT204049_1901,SK211001_1911,WITHIN,0.0024,1901,1911
NT204022_1901,SK211001_1911,WITHIN,0.0012,1901,1911
NT204007_1901,SK211001_1911,WITHIN,0.0012,1901,1911
NT204006_1901,SK211014_1911,CONTAINS,0.0014,1901,1911
NT204006_1901,SK211020_1911,CONTAINS,0.0004,1901,1911
NT204039_1901,SK211001_1911,WITHIN,0.0021,1901,1911
NT204039_1901,SK211016_1911,CONTAINS,0.0038,1901,1911
NT204076_1901,SK211001_1911,WITHIN,0.0024,1901,1911
NT204048_1901,SK211017_1911,CONTAINS,0.0015,1901,1911
NT204048_1901,SK211001_1911,WITHIN,0.0212,1901,1911
NT204048_1901,SK211010_1911,CONTAINS,0.0015,1901,1911
NT204048_1901,SK211011_1911,CONTAINS,0.0016,1901,1911
NT204010_1901,SK211015_1911,CONTAINS,0.0003,1901,1911
NT204062_1901,SK211009_1911,CONTAINS,0.0002,1901,1911
NT204062_1901,SK208048_1911,CONTAINS,0.0002,1901,1911
NT204062_1901,SK208052_1911,CONTAINS,0.0001,1901,1911
NT204014_1901,SK211019_1911,CONTAINS,0.0012,1901,1911
NT204014_1901,SK211001_1911,WITHIN,0.0285,1901,1911
NT204074_1901,AB004016_1911,CONTAINS,0.0009,1901,1911
NT204008_1901,SK211003_1911,CONTAINS,0.006,1901,1911
NT204008_1901,SK211001_1911,WITHIN,0.0053,1901,1911
NT204038_1901,SK211005_1911,CONTAINS,0.0007,1901,1911
NT204071_1901,SK211001_1911,WITHIN,0.0517,1901,1911
NT204071_1901,SK211022_1911,CONTAINS,0.0006,1901,1911
NT204071_1901,SK211006_1911,CONTAINS,0.0006,1901,1911
NT204071_1901,SK211013_1911,CONTAINS,0.0006,1901,1911
NT204031_1901,SK213001_1911,WITHIN,0.0109,1901,1911
NT204036_1901,SK214002_1911,CONTAINS,0.2064,1901,1911
NT204036_1901,SK214030_1911,CONTAINS,0.0028,1901,1911
NT204036_1901,SK215013_1911,CONTAINS,0.0007,1901,1911
NT204036_1901,SK214026_1911,CONTAINS,0.0028,1901,1911
NT204061_1901,SK214023_1911,CONTAINS,0.0036,1901,1911
NT204001_1901,SK214001_1911,WITHIN,0.0096,1901,1911
NT204005_1901,SK214001_1911,WITHIN,0.0144,1901,1911
NT204066_1901,SK214001_1911,WITHIN,0.0072,1901,1911
NT204067_1901,SK214001_1911,WITHIN,0.0143,1901,1911
NT204064_1901,SK214001_1911,WITHIN,0.0072,1901,1911
NT204057_1901,SK214001_1911,WITHIN,0.0071,1901,1911
NT204075_1901,SK214001_1911,WITHIN,0.0048,1901,1911
NT204035_1901,SK214001_1911,WITHIN,0.0359,1901,1911
NT204035_1901,SK214020_1911,CONTAINS,0.0012,1901,1911
NT204051_1901,SK214001_1911,WITHIN,0.0143,1901,1911
NT204025_1901,SK214001_1911,WITHIN,0.0119,1901,1911
NT204002_1901,SK214001_1911,WITHIN,0.0102,1901,1911
NT204002_1901,SK214004_1911,CONTAINS,0.0125,1901,1911
NT204043_1901,SK214029_1911,CONTAINS,0.0003,1901,1911
NT204043_1901,SK214021_1911,CONTAINS,0.0007,1901,1911
NT204043_1901,SK214024_1911,CONTAINS,0.0002,1901,1911
NT204043_1901,SK214007_1911,CONTAINS,0.0007,1901,1911
NT204043_1901,SK214031_1911,CONTAINS,0.0004,1901,1911
NT204059_1901,SK214001_1911,WITHIN,0.067,1901,1911
NT204059_1901,SK214008_1911,CONTAINS,0.0012,1901,1911
NT204069_1901,SK214014_1911,CONTAINS,0.0005,1901,1911
NT204069_1901,SK214009_1911,CONTAINS,0.0011,1901,1911
NT204069_1901,SK209013_1911,CONTAINS,0.0001,1901,1911
NT204069_1901,SK209017_1911,CONTAINS,0.0003,1901,1911
NT204069_1901,SK209032_1911,CONTAINS,0.0005,1901,1911
NT204069_1901,SK209033_1911,CONTAINS,0.0005,1901,1911
NT204069_1901,SK209006_1911,CONTAINS,0.0005,1901,1911
NT204069_1901,SK209026_1911,CONTAINS,0.0002,1901,1911
NT204069_1901,SK209012_1911,CONTAINS,0.0005,1901,1911
NT204069_1901,SK209021_1911,CONTAINS,0.0002,1901,1911
NT204069_1901,SK209005_1911,CONTAINS,0.0005,1901,1911
NT204069_1901,SK209018_1911,CONTAINS,0.0001,1901,1911
