from,to,change_year
PLACE_NS996999,PLACE_NS032018_1871,1871
PLACE_NS996999,PLACE_NS016003_1871,1871
PLACE_NS996999,PLACE_NS020005,1871
PLACE_NS996999,PLACE_NS202001,1871
PLACE_NS996999,PLACE_NS005007,1871
PLACE_NS996999,PLACE_NS038016,1871
PLACE_NS996999,PLACE_NS200006,1871
PLACE_NS996999,PLACE_NS202004,1871
PLACE_NS996999,PLACE_NS020002,1871
PLACE_NS996999,PLACE_NS020009,1871
PLACE_NS996999,PLACE_NS016028,1871
PLACE_NS996999,PLACE_NS016006_1901,1871
PLACE_NS996999,PLACE_NS008018,1871
PLACE_NS996999,PLACE_NS030005,1871
PLACE_NS996999,PLACE_NS022001,1871
PLACE_NS996999,PLACE_NS198002,1871
PLACE_NS996999,PLACE_NS020024,1871
PLACE_NS996999,PLACE_NS010005,1871
PLACE_NS996999,PLACE_NS021007,1871
PLACE_NS996999,PLACE_NS021003,1871
PLACE_NS996999,PLACE_NS008003,1871
PLACE_NS996999,PLACE_NS032007,1871
PLACE_NS996999,PLACE_NS044017,1871
PLACE_NS996999,PLACE_NS201008,1871
PLACE_NS996999,PLACE_NS005002,1871
PLACE_NS996999,PLACE_NS005009,1871
PLACE_NS996999,PLACE_NS010022_1901,1871
PLACE_NS996999,PLACE_NS201009,1871
PLACE_NS996999,PLACE_NS005003,1871
PLACE_NS996999,PLACE_NS206013,1871
PLACE_NS996999,PLACE_NS051011,1871
PLACE_NS996999,PLACE_NS018001,1871
PLACE_NS996999,PLACE_NS041012,1871
PLACE_NS996999,PLACE_NS041004,1871
PLACE_NS996999,PLACE_NS203001,1871
PLACE_NS996999,PLACE_NS036018,1871
PLACE_NS996999,PLACE_NS018014,1871
PLACE_NS996999,PLACE_NS036012,1871
PLACE_NS996999,PLACE_NS018004,1871
PLACE_NS996999,PLACE_NS013006,1871
PLACE_NS996999,PLACE_NS018009,1871
PLACE_NS996999,PLACE_NS018016_1921,1871
PLACE_NS996999,PLACE_NS203004,1871
PLACE_NS996999,PLACE_NS018007_1871,1871
PLACE_NS996999,PLACE_NS035018,1871
PLACE_NS996999,PLACE_NS018013,1871
PLACE_NS996999,PLACE_NS036020,1871
PLACE_NS996999,PLACE_NS018010,1871
PLACE_NS996999,PLACE_NS018006,1871
PLACE_NS996999,PLACE_NS004008,1871
PLACE_NS996999,PLACE_NS013008,1871
PLACE_NS996999,PLACE_NS006013,1871
PLACE_NS996999,PLACE_NS204002,1871
PLACE_NS996999,PLACE_NS204001,1871
PLACE_NS996999,PLACE_NS013007,1871
PLACE_NS996999,PLACE_NS205005,1871
PLACE_NS996999,PLACE_NS006018,1871
PLACE_NS996999,PLACE_NS203009,1871
PLACE_NS996999,PLACE_NS205006,1871
PLACE_NS996999,PLACE_NS020013,1871
PLACE_NS996999,PLACE_NS203010,1871
PLACE_NS996999,PLACE_NS205004,1871
PLACE_NS996999,PLACE_NS203014,1871
PLACE_NS996999,PLACE_NS020001_1911,1871
PLACE_NS996999,PLACE_NS006031,1871
PLACE_NS996999,PLACE_NS205010,1871
PLACE_NS996999,PLACE_NS203011,1871
PLACE_NS996999,PLACE_NS028026,1871
PLACE_NS996999,PLACE_NS205003,1871
PLACE_NS996999,PLACE_NS204008,1871
PLACE_NS996999,PLACE_NS043004,1871
PLACE_NS996999,PLACE_NS004014_1871,1871
PLACE_NS996999,PLACE_NS205011,1871
PLACE_NS996999,PLACE_NS205001,1871
PLACE_NS996999,PLACE_NS020008_1881,1871
PLACE_NS996999,PLACE_NS006004,1871
PLACE_NS996999,PLACE_NS204006,1871
PLACE_NS996999,PLACE_NS028007,1871
PLACE_NS996999,PLACE_NS205008,1871
PLACE_NS996999,PLACE_NS020999,1871
PLACE_NS996999,PLACE_NS013999,1871
PLACE_NS996999,PLACE_NS204009,1871
PLACE_NS996999,PLACE_NS004013,1871
PLACE_NS996999,PLACE_NS020009_1871,1871
PLACE_NS996999,PLACE_NS039008,1871
PLACE_NS996999,PLACE_NS020003,1871
PLACE_NB026999,PLACE_NB024005,1871
PLACE_NB026999,PLACE_NB024001,1871
PLACE_NB026999,PLACE_NB024015,1871
PLACE_NB026999,PLACE_NB175009,1871
PLACE_NB026999,PLACE_NB026007,1871
PLACE_NB026999,PLACE_NB024007,1871
PLACE_NB026999,PLACE_NB175008,1871
PLACE_NB026999,PLACE_NB024013,1871
PLACE_NB026999,PLACE_NB024012,1871
PLACE_NB026999,PLACE_NB175004,1871
PLACE_NB026999,PLACE_NB020002,1871
PLACE_NB026999,PLACE_NB020001,1871
PLACE_NB026999,PLACE_NB024006,1871
PLACE_NB026999,PLACE_NB032001,1871
PLACE_NB026999,PLACE_NB024004,1871
PLACE_NB026999,PLACE_NB024002,1871
PLACE_NB026999,PLACE_NB027015,1871
PLACE_NB026999,PLACE_NB020004,1871
PLACE_NB026999,PLACE_NB032010,1871
PLACE_NB026999,PLACE_NB174011,1871
PLACE_NB026999,PLACE_NB036007,1871
PLACE_NB026999,PLACE_NB036010,1871
PLACE_NB026999,PLACE_NB032016,1871
PLACE_NB026999,PLACE_NB021002,1871
PLACE_NB026999,PLACE_NB032014,1871
PLACE_NB026999,PLACE_NB032018,1871
PLACE_NB026999,PLACE_NB032013,1871
PLACE_NB026999,PLACE_NB032004,1871
PLACE_NB026999,PLACE_NB029009,1871
PLACE_NB026999,PLACE_NB018004,1871
PLACE_NB026999,PLACE_NB027013,1871
PLACE_NB026999,PLACE_NB036002,1871
PLACE_NB026999,PLACE_NB036004_1881,1871
PLACE_NB026999,PLACE_NB030008,1871
PLACE_NB026999,PLACE_NB033001,1871
PLACE_NB026999,PLACE_NB027007,1871
PLACE_NB026999,PLACE_NB036008,1871
PLACE_NB026999,PLACE_NB027002,1871
PLACE_NB026999,PLACE_NB023006,1871
PLACE_NB026999,PLACE_NB030006,1871
PLACE_NB026999,PLACE_NB180001,1871
PLACE_NB026999,PLACE_NB027006,1871
PLACE_NB026999,PLACE_NB036005_1921,1871
PLACE_NB026999,PLACE_NB033004,1871
PLACE_NB026999,PLACE_NB030005,1871
PLACE_NB026999,PLACE_NB033002_1921,1871
PLACE_NB026999,PLACE_NB036011,1871
PLACE_NB026999,PLACE_NB023004,1871
PLACE_NB026999,PLACE_NB030010,1871
PLACE_NB026999,PLACE_NB036013,1871
PLACE_NB026999,PLACE_NB027010,1871
PLACE_NB026999,PLACE_NB025006,1871
PLACE_NB026999,PLACE_NB025007,1871
PLACE_NB026999,PLACE_NB025005,1871
PLACE_NB026999,PLACE_NB025008,1871
PLACE_NB026999,PLACE_NB025009,1871
PLACE_NB026999,PLACE_NB023008,1871
PLACE_NB026999,PLACE_NB030002,1871
PLACE_NB026999,PLACE_NB036001,1871
PLACE_NB026999,PLACE_NB023010,1871
PLACE_NB026999,PLACE_NB023007,1871
PLACE_NB026999,PLACE_NB023002,1871
PLACE_NB026999,PLACE_NB033007,1871
PLACE_NB026999,PLACE_NB030003,1871
PLACE_NB026999,PLACE_NB023005,1871
PLACE_NB026999,PLACE_NB030007,1871
PLACE_NB026999,PLACE_NB023009,1871
PLACE_NB026999,PLACE_NB030018,1871
PLACE_NB026999,PLACE_NB033005,1871
PLACE_NB026999,PLACE_NB036003,1871
PLACE_NB026999,PLACE_NB023001,1871
PLACE_NB026999,PLACE_NB025009_1871,1871
PLACE_NB026999,PLACE_NB027008,1871
PLACE_NB026999,PLACE_NB027003,1871
PLACE_NB026999,PLACE_NB176011,1871
PLACE_NB026999,PLACE_NB027011,1871
PLACE_NB026999,PLACE_NB022001,1871
PLACE_NB026999,PLACE_NB022004,1871
PLACE_NB026999,PLACE_NB022003,1871
PLACE_NB026999,PLACE_NB027005,1871
PLACE_NB026999,PLACE_NB030001,1871
PLACE_NB026999,PLACE_NB022006,1871
PLACE_NB026999,PLACE_NB022005,1871
PLACE_NB026999,PLACE_NB035005,1871
PLACE_NB026999,PLACE_NB022002,1871
PLACE_NB026999,PLACE_NB030009,1871
PLACE_NB026999,PLACE_NB033006,1871
PLACE_NB026999,PLACE_NB034001,1871
PLACE_NB026999,PLACE_NB023003,1871
PLACE_NB026999,PLACE_NB030004,1871
PLACE_NB026999,PLACE_NB036014,1871
PLACE_NB026999,PLACE_NB181002,1871
PLACE_NB026999,PLACE_NB029008,1871
PLACE_NB026999,PLACE_NB034003,1871
PLACE_NB026999,PLACE_NB029003,1871
PLACE_NB026999,PLACE_NB181004,1871
PLACE_NB026999,PLACE_NB035002_1921,1871
PLACE_NB026999,PLACE_NB024005_1871,1871
PLACE_NB026999,PLACE_NB186006,1871
PLACE_NB026999,PLACE_NB035007_1921,1871
PLACE_NB026999,PLACE_NB026004,1871
PLACE_NB026999,PLACE_NB024007_1871,1871
PLACE_NB026999,PLACE_NB034007,1871
PLACE_NB026999,PLACE_NB026003,1871
PLACE_NB026999,PLACE_NB028008,1871
PLACE_NB026999,PLACE_NB028004,1871
PLACE_NB026999,PLACE_NB035001,1871
PLACE_NB026999,PLACE_NB028009,1871
PLACE_NB026999,PLACE_NB026011,1871
PLACE_NB026999,PLACE_NB026007_1911,1871
PLACE_NB026999,PLACE_NB017005,1871
PLACE_NB026999,PLACE_NB029002,1871
PLACE_NB026999,PLACE_NB185009,1871
PLACE_NB026999,PLACE_NB181005,1871
PLACE_NB026999,PLACE_NB029009_1891,1871
PLACE_NB026999,PLACE_NB029005,1871
PLACE_NB026999,PLACE_NB184003,1871
PLACE_NB026999,PLACE_NB026002,1871
PLACE_NB026999,PLACE_NB029006,1871
PLACE_NB026999,PLACE_NB019004,1871
PLACE_NB026999,PLACE_NB019010,1871
PLACE_NB026999,PLACE_NB034013,1871
PLACE_NB026999,PLACE_NB031006_1921,1871
PLACE_NB026999,PLACE_NB029007,1871
PLACE_NB026999,PLACE_NB031001,1871
PLACE_NB026999,PLACE_NB029001,1871
PLACE_NB026999,PLACE_NB016001,1871
PLACE_NB026999,PLACE_NB019003,1871
PLACE_NB026999,PLACE_NB031003,1871
PLACE_NB026999,PLACE_NB031005,1871
PLACE_NB026999,PLACE_NB025008_1891,1871
PLACE_NB026999,PLACE_NB025002_1911,1871
PLACE_NB026999,PLACE_NB025004_1901,1871
PLACE_NB026999,PLACE_NB025005_1871,1871
PLACE_NB026999,PLACE_NB014003,1871
PLACE_NB026999,PLACE_NB025009_1871_1921,1871
PLACE_NT999999_1861,PLACE_MB999999,1871
PLACE_NT999999_1861,PLACE_BC999999,1871
PLACE_NT999999_1861,PLACE_NT999999_1871,1871
PLACE_QC138001,PLACE_QC138002,1871
PLACE_QC138001,PLACE_QC122011,1871
PLACE_QC138001,PLACE_QC138012,1871
PLACE_QC005018,PLACE_QC048013_1881,1871
PLACE_QC006002,PLACE_QC111006,1871
PLACE_QC006003,PLACE_QC145003,1871
PLACE_QC006003,PLACE_QC111001,1871
PLACE_QC044001_1911,PLACE_QC038017,1871
PLACE_QC009999,PLACE_QC038018,1871
PLACE_QC011009,PLACE_QC118001,1871
PLACE_QC047034,PLACE_QC146004,1871
PLACE_QC012009,PLACE_QC082006,1871
PLACE_QC015005,PLACE_QC150005,1871
PLACE_QC016009,PLACE_QC155001,1871
PLACE_QC016009,PLACE_QC142006,1871
PLACE_QC016011,PLACE_QC054006,1871
PLACE_QC016011,PLACE_QC054007,1871
PLACE_QC017003,PLACE_QC047004_1871,1871
PLACE_QC017999,PLACE_QC047006_1871,1871
PLACE_QC003006,PLACE_QC052020,1871
PLACE_QC003006,PLACE_QC153003,1871
PLACE_QC003007,PLACE_QC052021,1871
PLACE_QC054003_1911,PLACE_QC136003,1871
PLACE_QC153037,PLACE_QC038024,1871
PLACE_QC038018_1911,PLACE_QC038001_1911,1871
PLACE_QC158032,PLACE_QC158033,1871
PLACE_QC003012,PLACE_QC153032,1871
PLACE_QC003012,PLACE_QC137010,1871
PLACE_QC003012,PLACE_QC052029,1871
PLACE_QC159002_1911,PLACE_QC171004,1871
PLACE_QC159002_1911,PLACE_QC154012,1871
PLACE_QC019017,PLACE_QC173001,1871
PLACE_QC019017,PLACE_QC173002,1871
PLACE_QC019017,PLACE_QC173003,1871
PLACE_QC019017,PLACE_QC173004,1871
PLACE_QC056025,PLACE_QC056002,1871
PLACE_QC019999,PLACE_QC172999,1871
PLACE_QC019999,PLACE_QC170999,1871
PLACE_QC019999,PLACE_QC171999,1871
PLACE_QC020002,PLACE_QC107001,1871
PLACE_QC020002,PLACE_QC162024,1871
PLACE_QC020002,PLACE_QC091005_1881,1871
PLACE_QC020002,PLACE_QC107010,1871
PLACE_QC021005,PLACE_QC058012,1871
PLACE_QC021003,PLACE_QC058005_1871,1871
PLACE_QC021003,PLACE_QC072001,1871
PLACE_QC024003,PLACE_QC092003,1871
PLACE_QC025007,PLACE_QC158001_1871,1871
PLACE_QC025007,PLACE_QC060005_1871,1871
PLACE_QC025999,PLACE_QC102999,1871
PLACE_QC039034,PLACE_QC062053,1871
PLACE_QC039012,PLACE_QC094003,1871
PLACE_QC039012,PLACE_QC097001,1871
PLACE_QC039999,PLACE_QC095010,1871
PLACE_QC039999,PLACE_QC205003,1871
PLACE_QC039999,PLACE_QC094999,1871
PLACE_QC039030,PLACE_QC095006,1871
PLACE_QC039030,PLACE_QC095005,1871
PLACE_QC037004,PLACE_QC077007,1871
PLACE_QC001009,PLACE_QC100004,1871
PLACE_QC028003,PLACE_QC098003_1871,1871
PLACE_QC029002,PLACE_QC066015,1871
PLACE_QC023999,PLACE_QC164007,1871
PLACE_QC068023,PLACE_QC166008_1871,1871
PLACE_QC068023,PLACE_QC068009,1871
PLACE_QC032009,PLACE_QC071026,1871
PLACE_QC033001,PLACE_QC072017,1871
PLACE_QC033006,PLACE_QC072018,1871
PLACE_QC034003,PLACE_QC176003_1901,1871
PLACE_QC036009,PLACE_QC075009,1871
PLACE_QC036009,PLACE_QC078011_1871,1871
PLACE_QC038001,PLACE_QC135004,1871
PLACE_QC038001,PLACE_QC135005,1871
PLACE_QC038007,PLACE_QC078028,1871
PLACE_QC038008,PLACE_QC135011,1871
PLACE_QC079019,PLACE_QC092001,1871
PLACE_QC040999,PLACE_QC092004,1871
PLACE_QC040999,PLACE_QC092011_1871,1871
PLACE_QC040999,PLACE_QC092012,1871
PLACE_QC040999,PLACE_QC092013,1871
PLACE_QC040999,PLACE_QC092010,1871
PLACE_QC040999,PLACE_QC092999,1871
PLACE_QC040999,PLACE_QC092005,1871
PLACE_QC040999,PLACE_QC092009,1871
PLACE_QC040999,PLACE_QC093013,1871
PLACE_QC040999,PLACE_QC092002,1871
PLACE_QC040999,PLACE_QC092006,1871
PLACE_QC040999,PLACE_QC092003_1871,1871
PLACE_QC040999,PLACE_QC092015,1871
PLACE_QC040999,PLACE_QC093018,1871
PLACE_QC040999,PLACE_QC092014,1871
PLACE_QC080002_1911,PLACE_QC080029,1871
PLACE_QC041005,PLACE_QC181007,1871
PLACE_QC041008,PLACE_QC080011_1901,1871
PLACE_QC062003,PLACE_QC145003_1871,1871
PLACE_QC062003,PLACE_QC146004_1871,1871
PLACE_QC042006,PLACE_QC146005,1871
PLACE_QC042006,PLACE_QC145004,1871
PLACE_QC042012,PLACE_QC144010,1871
PLACE_QC042012,PLACE_QC185011,1871
PLACE_QC043007,PLACE_QC120005,1871
PLACE_QC083002,PLACE_QC083011,1871
PLACE_QC083008,PLACE_QC192014,1871
PLACE_QC045011,PLACE_QC188008,1871
PLACE_QC045013,PLACE_QC167002,1871
PLACE_QC045013,PLACE_QC040002,1871
PLACE_QC045999,PLACE_QC167999,1871
PLACE_QC045999,PLACE_QC168999,1871
PLACE_QC046001,PLACE_QC085012,1871
PLACE_QC046006,PLACE_QC123005,1871
PLACE_QC046006,PLACE_QC123007,1871
PLACE_QC046003,PLACE_QC085015,1871
PLACE_QC050007,PLACE_QC121007,1871
PLACE_QC050002_1861,PLACE_QC091002,1871
PLACE_QC022005,PLACE_QC124001,1871
PLACE_QC022005,PLACE_QC196013,1871
PLACE_QC188001,PLACE_QC188002,1871
PLACE_QC048002,PLACE_QC127001,1871
PLACE_QC197010_1901,PLACE_QC087014,1871
PLACE_QC048007,PLACE_QC188009,1871
PLACE_QC048007,PLACE_QC188008_1871,1871
PLACE_QC090002,PLACE_QC090009,1871
PLACE_QC053006,PLACE_QC090018,1871
PLACE_QC054009,PLACE_QC201024,1871
PLACE_QC054009,PLACE_QC201002,1871
PLACE_QC202014,PLACE_QC096022,1871
PLACE_QC052002_1851,PLACE_QC084008,1871
PLACE_QC052002_1851,PLACE_QC084005,1871
PLACE_QC052003_1861,PLACE_QC129006,1871
PLACE_QC039037,PLACE_QC205020,1871
PLACE_QC100005,PLACE_QC134007,1871
PLACE_QC018005,PLACE_QC153009,1871
PLACE_QC018005,PLACE_QC100019,1871
PLACE_QC060005_1851,PLACE_QC134002,1871
PLACE_QC019008,PLACE_QC170004,1871
PLACE_QC019008,PLACE_QC171001,1871
PLACE_QC045008,PLACE_QC188001_1891,1871
PLACE_QC005999,PLACE_QC157008,1871
PLACE_QC005999,PLACE_QC139999,1871
PLACE_QC028002,PLACE_QC076041,1871
PLACE_QC028002,PLACE_QC163003,1871
PLACE_QC041999,PLACE_QC143999,1871
PLACE_QC044001,PLACE_QC083001,1871
PLACE_QC087004,PLACE_QC087016,1871
PLACE_QC047999,PLACE_QC152999,1871
PLACE_QC047999,PLACE_QC151999,1871
PLACE_QC015018,PLACE_QC076012,1871
PLACE_QC017001,PLACE_QC047011,1871
PLACE_QC054004_1921,PLACE_QC136012,1871
PLACE_QC095001,PLACE_QC176041,1871
PLACE_QC054999,PLACE_QC166999,1871
PLACE_QC042013,PLACE_QC147004_1871,1871
PLACE_QC042013,PLACE_QC147003,1871
PLACE_QC011004,PLACE_QC118006,1871
PLACE_QC011004,PLACE_QC118007,1871
PLACE_QC012999,PLACE_QC133999,1871
PLACE_QC012999,PLACE_QC133009,1871
PLACE_QC052999,PLACE_QC130001,1871
PLACE_QC052999,PLACE_QC130003,1871
PLACE_QC052999,PLACE_QC130004,1871
PLACE_QC052999,PLACE_QC130005,1871
PLACE_QC052999,PLACE_QC130006,1871
PLACE_QC052999,PLACE_QC130002,1871
PLACE_QC047004,PLACE_QC152010,1871
PLACE_QC026999,PLACE_QC165015,1871
PLACE_QC039015,PLACE_QC062015,1871
PLACE_QC039015,PLACE_QC062036,1871
PLACE_QC169001_1911,PLACE_QC153003_1871,1871
PLACE_QC169001_1911,PLACE_QC153002,1871
PLACE_QC169001_1911,PLACE_QC066016,1871
PLACE_QC169001_1911,PLACE_QC153001,1871
PLACE_QC033002,PLACE_QC170005,1871
PLACE_QC042010,PLACE_QC144008,1871
PLACE_QC042010,PLACE_QC144009,1871
PLACE_QC039027,PLACE_QC093017,1871
PLACE_QC003001,PLACE_QC052018,1871
PLACE_QC015001,PLACE_QC076014_1881,1871
PLACE_QC040018,PLACE_QC092008,1871
PLACE_QC047005,PLACE_QC149046,1871
PLACE_QC047005,PLACE_QC086073,1871
PLACE_QC047005,PLACE_QC152009,1871
PLACE_QC047008,PLACE_QC152011,1871
PLACE_QC047009,PLACE_QC149032,1871
PLACE_QC047009,PLACE_QC086025,1871
PLACE_QC012012,PLACE_QC133004,1871
PLACE_QC012012,PLACE_QC133008,1871
PLACE_NT999999_1871,PLACE_NT193017,1881
PLACE_NT999999_1871,PLACE_MB187001,1881
PLACE_NT999999_1871,PLACE_QC084009,1881
PLACE_NT999999_1871,PLACE_NT193016,1881
PLACE_NT999999_1871,PLACE_NT203081,1881
PLACE_NT999999_1871,PLACE_NT204078,1881
PLACE_NT999999_1871,PLACE_NT193007,1881
PLACE_NT999999_1871,PLACE_NT193001,1881
PLACE_NT999999_1871,PLACE_NT201003,1881
PLACE_NT999999_1871,PLACE_NT193011,1881
PLACE_NT999999_1871,PLACE_NT193010,1881
PLACE_NT999999_1871,PLACE_NT201001,1881
PLACE_NT999999_1871,PLACE_NT193009,1881
PLACE_NT999999_1871,PLACE_NT198002,1881
PLACE_NT999999_1871,PLACE_NT193012,1881
PLACE_NT999999_1871,PLACE_NT193008,1881
PLACE_NT999999_1871,PLACE_NT193013,1881
PLACE_NT999999_1871,PLACE_NT206001,1881
PLACE_NT999999_1871,PLACE_NT193999,1881
PLACE_NT999999_1871,PLACE_NT193015,1881
PLACE_NT999999_1871,PLACE_NT193018,1881
PLACE_BC999999,PLACE_BC005011,1881
PLACE_BC999999,PLACE_BC190005,1881
PLACE_BC999999,PLACE_BC004003,1881
PLACE_BC999999,PLACE_BC004001,1881
PLACE_BC999999,PLACE_BC004003_1881,1881
PLACE_BC999999,PLACE_BC004002,1881
PLACE_BC999999,PLACE_BC191005,1881
PLACE_BC999999,PLACE_BC003012,1881
PLACE_BC999999,PLACE_BC192005,1881
PLACE_BC999999,PLACE_BC188001,1881
PLACE_BC999999,PLACE_BC190003,1881
PLACE_BC999999,PLACE_BC190001,1881
PLACE_BC999999,PLACE_BC192003,1881
PLACE_BC999999,PLACE_BC192001,1881
PLACE_BC999999,PLACE_BC188002,1881
PLACE_BC999999,PLACE_BC190002,1881
PLACE_BC999999,PLACE_BC192006,1881
PLACE_BC999999,PLACE_BC189005,1881
PLACE_BC999999,PLACE_BC192002,1881
PLACE_BC999999,PLACE_BC189003,1881
PLACE_BC999999,PLACE_BC001005,1881
PLACE_BC999999,PLACE_BC189002,1881
PLACE_BC999999,PLACE_BC188004,1881
PLACE_BC999999,PLACE_BC189001,1881
PLACE_BC999999,PLACE_BC189006,1881
PLACE_BC999999,PLACE_BC188003,1881
PLACE_MB999999,PLACE_MB010002,1881
PLACE_MB999999,PLACE_MB184003,1881
PLACE_MB999999,PLACE_MB009012,1881
PLACE_MB999999,PLACE_MB184999,1881
PLACE_MB999999,PLACE_MB184001,1881
PLACE_MB999999,PLACE_MB186009,1881
PLACE_MB999999,PLACE_MB184004,1881
PLACE_MB999999,PLACE_MB009011,1881
PLACE_MB999999,PLACE_MB184005,1881
PLACE_MB999999,PLACE_MB184006,1881
PLACE_MB999999,PLACE_MB187005,1881
PLACE_MB999999,PLACE_MB183004,1881
PLACE_MB999999,PLACE_MB011015,1881
PLACE_MB999999,PLACE_MB186011,1881
PLACE_MB999999,PLACE_MB011012,1881
PLACE_MB999999,PLACE_MB011001,1881
PLACE_MB999999,PLACE_MB160013,1881
PLACE_MB999999,PLACE_MB022002,1881
PLACE_MB999999,PLACE_MB186005,1881
PLACE_MB999999,PLACE_MB011006,1881
PLACE_MB999999,PLACE_MB186004,1881
PLACE_MB999999,PLACE_MB186006,1881
PLACE_MB999999,PLACE_MB185002,1881
PLACE_MB999999,PLACE_MB022003,1881
PLACE_MB999999,PLACE_MB163009,1881
PLACE_MB999999,PLACE_MB008004_1901,1881
PLACE_MB999999,PLACE_MB163003,1881
PLACE_MB999999,PLACE_MB008014,1881
