uid_from,year_from,name_from,canon_from,uid_to,year_to,name_to,canon_to,rel,iou,frac_from,frac_to,source,accept_rule,chain_place_id
CD_QC_L'Islet,1911,L'Islet,L'Islet,CD_QC_L'IsIet,1921,L'IsIet,L'IsIet,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_L'Islet
CD_QC_Labelle,1911,Labelle,Labelle,CD_QC_Labelle,1921,Labelle,Labelle,WITHIN,0.9297,0.9852,0.9429,high_confidence,3,CD_QC_Labelle
CD_QC_Lotbinière,1911,Lotbinière,Lotbinière,CD_QC_Lotbinière,1921,Lotbinière,Lotbinière,SAME_AS,0.9893,1.0,0.9893,high_confidence,1,CD_QC_Lotbinière
CD_QC_Lévis,1911,Lévis,Lévis,CD_QC_Lévis,1921,Lévis,Lévis,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Lévis
CD_QC_Maskinongé,1911,Maskinongé,Maskinongé,CD_QC_Maskinongé,1921,Maskinongé,Maskinongé,WITHIN,0.953,0.953,1.0,high_confidence,3,CD_QC_Maskinongé
CD_QC_Missisquoi,1911,Missisquoi,Missisquoi,CD_QC_Missisquoi,1921,Missisquoi,Missisquoi,SAME_AS,0.9907,1.0,0.9907,high_confidence,1,CD_QC_Missisquoi
CD_QC_Montcalm,1911,Montcalm,Montcalm,CD_QC_Montcalm,1921,Montcalm,Montcalm,CONTAINS,0.9438,0.9438,1.0,high_confidence,3,CD_QC_Montcalm
CD_QC_Montmagny,1911,Montmagny,Montmagny,CD_QC_Montmagny,1921,Montmagny,Montmagny,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Montmagny
CD_QC_Montmorency,1911,Montmorency,Montmorency,CD_QC_Montmorency,1921,Montmorency,Montmorency,SAME_AS,0.9814,0.9814,1.0,high_confidence,1,CD_QC_Montmorency
CD_QC_Mégantic,1911,Mégantic,Mégantic,CD_QC_Mégantic,1921,Mégantic,Mégantic,SAME_AS,0.99,0.99,1.0,high_confidence,1,CD_QC_Mégantic
CD_QC_Nicolet,1911,Nicolet,Nicolet,CD_QC_Nicolet,1921,Nicolet,Nicolet,SAME_AS,0.9966,1.0,0.9966,high_confidence,1,CD_QC_Nicolet
CD_QC_Pontiac,1911,Pontiac,Pontiac,CD_QC_Pontiac,1921,Pontiac,Pontiac,CONTAINS,0.4843,0.4843,1.0,high_confidence,3,CD_QC_Pontiac
CD_QC_Portneuf,1911,Portneuf,Portneuf,CD_QC_Portneuf,1921,Portneuf,Portneuf,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Portneuf
CD_QC_Québec_County,1911,Québec County,Québec County,CD_QC_Québec,1921,Québec,Québec,SAME_AS,0.9804,1.0,0.9804,high_confidence,1,CD_QC_Quebec_County
CD_QC_Richelieu,1911,Richelieu,Richelieu,CD_QC_Richelieu,1921,Richelieu,Richelieu,SAME_AS,0.9955,1.0,0.9955,high_confidence,1,CD_QC_Richelieu
CD_QC_Rimouski,1911,Rimouski,Rimouski,CD_QC_Rimouski,1921,Rimouski,Rimouski,CONTAINS,0.3634,0.3634,1.0,high_confidence,3,CD_QC_Rimouski
CD_QC_Rouville,1911,Rouville,Rouville,CD_QC_Rouville,1921,Rouville,Rouville,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Rouville
CD_QC_Shefford,1911,Shefford,Shefford,CD_QC_Shefford,1921,Shefford,Shefford,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Shefford
CD_QC_Sherbrooke,1911,Sherbrooke,Sherbrooke,CD_QC_Sherbrooke,1921,Sherbrooke,Sherbrooke,WITHIN,0.9081,1.0,0.9081,high_confidence,3,CD_QC_Sherbrooke_1861
CD_QC_Soulanges,1911,Soulanges,Soulanges,CD_QC_Soulanges,1921,Soulanges,Soulanges,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Soulanges
CD_QC_St._Hyacinthe,1911,St. Hyacinthe,St. Hyacinthe,CD_QC_St._Hyacinthe,1921,St. Hyacinthe,St. Hyacinthe,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_St._Hyacinthe
CD_QC_Stanstead,1911,Stanstead,Stanstead,CD_QC_Stanstead,1921,Stanstead,Stanstead,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Stanstead
CD_QC_Terrebonne,1911,Terrebonne,Terrebonne,CD_QC_Terrebonne,1921,Terrebonne,Terrebonne,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Terrebonne
CD_QC_Témiscouata,1911,Témiscouata,Témiscouata,CD_QC_Témiscouata,1921,Témiscouata,Témiscouata,WITHIN,0.9545,1.0,0.9545,high_confidence,3,CD_QC_Temiscouata
CD_QC_Vaudreuil,1911,Vaudreuil,Vaudreuil,CD_QC_Vaudreuil,1921,Vaudreuil,Vaudreuil,SAME_AS,1.0,1.0,1.0,high_confidence,1,CD_QC_Vaudreuil
CD_QC_Yamaska,1911,Yamaska,Yamaska,CD_QC_Yamaska,1921,Yamaska,Yamaska,SAME_AS,0.988,0.988,1.0,high_confidence,1,CD_QC_Yamaska
CD_YT_Yukon,1911,Yukon,Yukon,CD_YT_Yukon,1921,Yukon,Yukon,SAME_AS,0.9998,0.9998,1.0,high_confidence,1,CD_YT_Yukon
CD_QC_Dorchester,1851,Dorchester,Dorchester,CD_QC_Dorchester,1861,Dorchester,Dorchester,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Dorchester
CD_QC_Huntingdon,1851,Huntingdon,Huntingdon,CD_QC_Huntingdon,1861,Huntingdon,Huntingdon,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Huntingdon
CD_QC_Rouville,1851,Rouville,Rouville,CD_QC_Rouville,1861,Rouville,Rouville,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Rouville
CD_QC_Terrebonne,1851,Terrebonne,Terrebonne,CD_QC_Terrebonne,1861,Terrebonne,Terrebonne,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Terrebonne
CD_ON_Frontenac,1851,Frontenac,Frontenac,CD_ON_Frontenac,1861,Frontenac,Frontenac,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Frontenac
CD_QC_Missisquoi,1851,Missisquoi,Missisquoi,CD_QC_Missisquoi,1861,Missisquoi,Missisquoi,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Missisquoi
CD_QC_St._Hyacinthe,1851,St. Hyacinthe,St. Hyacinthe,CD_QC_St._Hyacinthe,1861,St. Hyacinthe,St. Hyacinthe,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_St._Hyacinthe
"CD_ON_Wellington,_Centre",1871,"Wellington, Centre",Wellington Centre,"CD_ON_Wellington,_Centre",1881,"Wellington, Centre",Wellington Centre,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Wellington_Centre
CD_MB_Selkirk,1881,Selkirk,Selkirk,CD_MB_Selkirk,1891,Selkirk,Selkirk,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_MB_Selkirk
CD_MB_Marquette,1881,Marquette,Marquette,CD_MB_Marquette,1891,Marquette,Marquette,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_MB_Marquette
CD_ON_Algoma,1881,Algoma,Algoma,CD_ON_Algoma,1891,Algoma,Algoma,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Algoma
CD_ON_Bothwell,1881,Bothwell,Bothwell,CD_ON_Bothwell,1891,Bothwell,Bothwell,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Bothwell
"CD_ON_Brant,_North—Nord",1881,"Brant, North—Nord",Brant North,"CD_ON_Brant,_North—Nord",1891,"Brant, North—Nord",Brant North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Brant_North
"CD_ON_Brant,_South—Sud",1881,"Brant, South—Sud",Brant South,"CD_ON_Brant,_South—Sud",1891,"Brant, South—Sud",Brant South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Brant_South
"CD_ON_Huron,_South—Sud",1881,"Huron, South—Sud",Huron South,"CD_ON_Huron,_South—Sud",1891,"Huron, South—Sud",Huron South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Huron_South
"CD_ON_Middlesex,_East—Est",1881,"Middlesex, East—Est",Middlesex East,"CD_ON_Middlesex,_East—Est",1891,"Middlesex, East—Est",Middlesex East,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Middlesex_East
"CD_ON_Middlesex,_North—Nord",1881,"Middlesex, North—Nord",Middlesex North,"CD_ON_Middlesex,_North—Nord",1891,"Middlesex, North—Nord",Middlesex North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Middlesex_North
"CD_ON_Middlesex,_West—Ouest",1881,"Middlesex, West—Ouest",Middlesex West,"CD_ON_Middlesex,_West—Ouest",1891,"Middlesex, West—Ouest",Middlesex West,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Middlesex_West
CD_ON_Monck,1881,Monck,Monck,CD_ON_Monck,1891,Monck,Monck,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Monck
"CD_ON_Ontario,_North—Nord",1881,"Ontario, North—Nord",Ontario North,"CD_ON_Ontario,_North—Nord",1891,"Ontario, North—Nord",Ontario North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Ontario_North
"CD_ON_Ontario,_South—Sud",1881,"Ontario, South—Sud",Ontario South,"CD_ON_Ontario,_South—Sud",1891,"Ontario, South—Sud",Ontario South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Ontario_South
"CD_ON_Oxford,_North—Nord",1881,"Oxford, North—Nord",Oxford North,"CD_ON_Oxford,_North—Nord",1891,"Oxford, North—Nord",Oxford North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Oxford_North
"CD_ON_Oxford,_South—Sud",1881,"Oxford, South—Sud",Oxford South,"CD_ON_Oxford,_South—Sud",1891,"Oxford, South—Sud",Oxford South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Oxford_South
"CD_ON_Perth,_South—Sud",1881,"Perth, South—Sud",Perth South,"CD_ON_Perth,_South—Sud",1891,"Perth, South—Sud",Perth South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Perth_South
"CD_ON_Peterborough,_East—Est",1881,"Peterborough, East—Est",Peterborough East,"CD_ON_Peterborough,_East—Est",1891,"Peterborough, East—Est",Peterborough East,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Peterborough_East
"CD_ON_Wellington,_North—Nord",1881,"Wellington, North—Nord",Wellington North,"CD_ON_Wellington,_North—Nord",1891,"Wellington, North—Nord",Wellington North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Wellington_North
"CD_ON_Wentworth,_South—Sud",1881,"Wentworth, South—Sud",Wentworth South,"CD_ON_Wentworth,_South—Sud",1891,"Wentworth, South—Sud",Wentworth South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Wentworth_South
"CD_ON_York,_North—Nord",1881,"York, North—Nord",York North,"CD_ON_York,_North—Nord",1891,"York, North—Nord",York North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_York_North
CD_QC_Terrebonne,1881,Terrebonne,Terrebonne,CD_QC_Terrebonne,1891,Terrebonne,Terrebonne,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Terrebonne
CD_BC_New_Westminster,1891,New Westminster,New Westminster,CD_BC_New_Westminster,1901,New Westminster,New Westminster,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_BC_New_Westminster
CD_MB_Lisgar,1891,Lisgar,Lisgar,CD_MB_Lisgar,1901,Lisgar,Lisgar,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_MB_Lisgar
CD_QC_Bagot_,1891,Bagot ,Bagot,CD_QC_Bagot,1901,Bagot,Bagot,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Bagot
CD_QC_Missisquoi,1891,Missisquoi,Missisquoi,CD_QC_Missisquoi,1901,Missisquoi,Missisquoi,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Missisquoi
CD_MB_Selkirk,1891,Selkirk,Selkirk,CD_MB_Selkirk,1901,Selkirk,Selkirk,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_MB_Selkirk
CD_BC_Yale_&_Cariboo,1901,Yale & Cariboo,Yale & Cariboo,CD_BC_Yale_&_Cariboo,1911,Yale & Cariboo,Yale & Cariboo,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_BC_Yale_&_Cariboo
CD_MB_Macdonald,1901,Macdonald,Macdonald,CD_MB_Macdonald,1911,Macdonald,Macdonald,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_MB_Macdonald
CD_ON_Brockville,1901,Brockville,Brockville,CD_ON_Brockville,1911,Brockville,Brockville,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Brockville
"CD_ON_Bruce,_North—Nord",1901,"Bruce, North—Nord",Bruce North,CD_ON_Bruce_N,1911,Bruce N,Bruce North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Bruce_North
"CD_ON_Grey,_East—Est",1901,"Grey, East—Est",Grey East,CD_ON_Grey_E,1911,Grey E,Grey East,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Grey_East
"CD_ON_Grey,_North—Nord",1901,"Grey, North—Nord",Grey North,CD_ON_Grey_N,1911,Grey N,Grey North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Grey_North
"CD_ON_Grey,_South—Sud",1901,"Grey, South—Sud",Grey South,CD_ON_Grey_S,1911,Grey S,Grey South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Grey_South
"CD_ON_Huron,_South—Sud",1901,"Huron, South—Sud",Huron South,CD_ON_Huron_S,1911,Huron S,Huron South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Huron_South
"CD_ON_Huron,_West—Ouest",1901,"Huron, West—Ouest",Huron West,CD_ON_Huron_W-O,1911,Huron W-O,Huron West,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Huron_West
"CD_ON_Middlesex,_East—Est",1901,"Middlesex, East—Est",Middlesex East,CD_ON_Middlesex_E,1911,Middlesex E,Middlesex East,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Middlesex_East
"CD_ON_Middlesex,_North—Nord",1901,"Middlesex, North—Nord",Middlesex North,CD_ON_Middlesex_N,1911,Middlesex N,Middlesex North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Middlesex_North
"CD_ON_Middlesex,_West—Ouest",1901,"Middlesex, West—Ouest",Middlesex West,CD_ON_Middlesex_W-O,1911,Middlesex W-O,Middlesex West,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Middlesex_West
"CD_ON_Ontario,_North—Nord",1901,"Ontario, North—Nord",Ontario North,CD_ON_Ontario_N,1911,Ontario N,Ontario North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Ontario_North
"CD_ON_Oxford,_North—Nord",1901,"Oxford, North—Nord",Oxford North,CD_ON_Oxford_N,1911,Oxford N,Oxford North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Oxford_North
"CD_ON_Oxford,_South—Sud",1901,"Oxford, South—Sud",Oxford South,CD_ON_Oxford_S,1911,Oxford S,Oxford South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Oxford_South
"CD_ON_Perth,_North—Nord",1901,"Perth, North—Nord",Perth North,CD_ON_Perth_N,1911,Perth N,Perth North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Perth_North
"CD_ON_Perth,_South—Sud",1901,"Perth, South—Sud",Perth South,CD_ON_Perth_S,1911,Perth S,Perth South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Perth_South
"CD_ON_Simcoe,_South—Sud",1901,"Simcoe, South—Sud",Simcoe South,CD_ON_Simcoe_S,1911,Simcoe S,Simcoe South,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Simcoe_South
"CD_ON_Wellington,_North—Nord",1901,"Wellington, North—Nord",Wellington North,CD_ON_Wellington_N,1911,Wellington N,Wellington North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_Wellington_North
"CD_ON_York,_North—Nord",1901,"York, North—Nord",York North,CD_ON_York_N,1911,York N,York North,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_ON_York_North
CD_QC_Champlain,1901,Champlain,Champlain,CD_QC_Champlain,1911,Champlain,Champlain,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Champlain
CD_QC_St._Jean_&_Iberville,1901,St. Jean & Iberville,St. Jean & Iberville,CD_QC_St._Jean_&_Iberville,1911,St. Jean & Iberville,St. Jean & Iberville,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_St._Jean_&_Iberville
CD_QC_Trois-Rivières_&_St._Maurice,1901,Trois-Rivières & St. Maurice,Trois-Rivières & St. Maurice,CD_QC_Trois-Rivières_&_St._Maurice,1911,Trois-Rivières & St. Maurice,Trois-Rivières & St. Maurice,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Trois-Rivières_&_St._Maurice
CD_QC_Bagot,1901,Bagot,Bagot,CD_QC_Bagot,1911,Bagot,Bagot,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Bagot
CD_QC_Missisquoi,1901,Missisquoi,Missisquoi,CD_QC_Missisquoi,1911,Missisquoi,Missisquoi,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Missisquoi
CD_QC_Beauce,1911,Beauce,Beauce,CD_QC_Beauce,1921,Beauce,Beauce,NAME_ONLY,0.0,0.0,0.0,name_only_rescue,4,CD_QC_Beauce
