wikidata_qid,wikidata_label,place_id,place_type,name,province,year_min,year_max,num_years,num_chains_for_qid
Q63243222,Godmanchester,PLACE_QC048009_1851,CSD,"Godmanchester, Township",QC,1851,1851,1,2
Q63243222,Godmanchester,PLACE_QC058004,CSD,Godmanchester,QC,1871,1921,6,2
Q63243231,Grantham,PLACE_QC055005_1851,CSD,"Grantham, Township",QC,1851,1851,1,2
Q63243231,Grantham,PLACE_QC054003_1911,CSD,Grantham,QC,1861,1921,7,2
Q63243234,Grenville,PLACE_QC080015_1851,CSD,Grenville,QC,1851,1851,1,4
Q63243234,Grenville,PLACE_QC096001_1861,CSD,Grenville,QC,1861,1871,2,4
Q63243234,Grenville,PLACE_QC142004,CSD,Grenville,QC,1881,1911,4,4
Q63243234,Grenville,PLACE_QC037004_1921,CSD,Grenville,QC,1921,1921,1,4
Q63243254,Harrington,PLACE_QC080016_1851,CSD,Harrington,QC,1851,1851,1,4
Q63243254,Harrington,PLACE_QC002006,CSD,Harrington,QC,1861,1861,1,4
Q63243254,Harrington,PLACE_QC137007,CSD,Harrington,QC,1881,1891,2,4
Q63243254,Harrington,PLACE_QC037005,CSD,Harrington,QC,1911,1921,2,4
Q63243269,Hincks,PLACE_QC205009,CSD,Hincks,QC,1861,1911,6,2
Q63243269,Hincks,PLACE_QC057009_1921,CSD,Hincks,QC,1921,1921,1,2
Q63243314,Jonquière,PLACE_QC074024_1851,CSD,"Jonquière, Township",QC,1851,1851,1,4
Q63243314,Jonquière,PLACE_QC150007,CSD,Jonquière,QC,1861,1871,2,4
Q63243314,Jonquière,PLACE_QC050004_1921,CSD,Jonquière (St. Dominique),QC,1921,1921,1,4
Q63243314,Jonquière,PLACE_QC050019_1921,CSD,"Jonquière, T-V",QC,1921,1921,1,4
Q63243328,Kingsey,PLACE_QC055018_1851,CSD,"Kingsey, Township",QC,1851,1851,1,2
Q63243328,Kingsey,PLACE_QC054004_1921,CSD,Kingsey,QC,1861,1921,7,2
Q63244231,Lytton,PLACE_QC205013,CSD,Lytton,QC,1911,1911,1,2
Q63244231,Lytton,PLACE_QC057015_1921,CSD,Lytton,QC,1921,1921,1,2
Q63244235,Magog,PLACE_QC077006,CSD,Magog,QC,1851,1851,1,4
Q63244235,Magog,PLACE_QC053005_1861,CSD,Magog,QC,1861,1861,1,4
Q63244235,Magog,PLACE_QC056004,CSD,Magog,QC,1871,1881,2,4
Q63244235,Magog,PLACE_QC090005,CSD,Magog,QC,1891,1921,4,4
Q63244477,Ponsonby,PLACE_QC176034_1891,CSD,Ponsonby,QC,1891,1891,1,2
Q63244477,Ponsonby,PLACE_QC062040,CSD,Ponsonby,QC,1901,1921,3,2
Q63244485,Potton,PLACE_QC077005_1851,CSD,Potton,QC,1851,1851,1,2
Q63244485,Potton,PLACE_QC045005_1861,CSD,Potton,QC,1861,1921,7,2
Q63244599,Shefford,PLACE_QC197010_1901,CSD,Shefford,QC,1851,1911,7,2
Q63244599,Shefford,PLACE_QC087010_1921,CSD,Shefford,QC,1921,1921,1,2
Q63244603,Shipton,PLACE_QC192017,CSD,Shipton,QC,1851,1911,7,2
Q63244603,Shipton,PLACE_QC083006_1921,CSD,Shipton,QC,1921,1921,1,2
Q63244614,Stanstead,PLACE_QC090008,CSD,Stanstead,QC,1851,1921,7,2
Q63244614,Stanstead,PLACE_QC053006,CSD,Stanstead Plains,QC,1861,1861,1,2
Q63244617,Stratford,PLACE_QC076021_1851,CSD,Stratford,QC,1851,1851,1,2
Q63244617,Stratford,PLACE_QC099012_1891,CSD,Stratford,QC,1861,1921,6,2
Q63244626,Tadoussac,PLACE_QC086010,CSD,"Tadoussac, VL",QC,1871,1921,6,2
Q63244626,Tadoussac,PLACE_QC086008_1921,CSD,"Tadoussac, par.",QC,1921,1921,1,2
Q63244699,Wakefield,PLACE_QC057025,CSD,Wakefield,QC,1851,1921,7,2
Q63244699,Wakefield,PLACE_QC057036_1921,CSD,"Wakefield, VL",QC,1921,1921,1,2
Q63244703,Wentworth,PLACE_QC080014_1851,CSD,Wentworth,QC,1851,1851,1,3
Q63244703,Wentworth,PLACE_QC142012_1911,CSD,Wentworth,QC,1861,1911,3,3
Q63244703,Wentworth,PLACE_QC037013_1921,CSD,Wentworth,QC,1921,1921,1,3
Q63244704,Westbury,PLACE_QC076018_1851,CSD,Westbury,QC,1851,1851,1,2
Q63244704,Westbury,PLACE_QC051016_1921,CSD,Westbury,QC,1861,1921,7,2
Q63244709,Wolfe,PLACE_QC202005,CSD,St. Faustin,QC,1891,1911,3,2
Q63244709,Wolfe,PLACE_QC096017,CSD,Wolfe (St. Faustin),QC,1921,1921,1,2
Q63761,Gladstone,PLACE_MB008004_1901,CSD,"Gladstone, Town—Ville",MB,1881,1901,2,4
Q63761,Gladstone,PLACE_MB007010_1891,CSD,"Gladstone, Town—Ville",MB,1891,1891,1,4
Q63761,Gladstone,PLACE_MB020005,CSD,Gladstone t-v,MB,1911,1911,1,4
Q63761,Gladstone,PLACE_MB164009_1921,CSD,"Gladstone, T-V",MB,1921,1921,1,4
Q6391659,Kent County,CD_ON_Kent,CD,Kent,ON,1851,1921,5,2
Q6391659,Kent County,CD_ON_Kent_1871,CD,Kent,ON,1871,1911,5,2
Q639408,Waterloo,PLACE_ON038002,CSD,Waterloo,ON,1851,1851,1,6
Q639408,Waterloo,PLACE_ON162004,CSD,"Waterloo, Village",ON,1861,1881,3,6
Q639408,Waterloo,PLACE_ON121004,CSD,"Waterloo, Town—Ville",ON,1891,1901,2,6
Q639408,Waterloo,PLACE_ON123003_1891,CSD,Waterloo,ON,1891,1891,1,6
Q639408,Waterloo,PLACE_ON130005_1911,CSD,Waterloo t-v,ON,1911,1911,1,6
Q639408,Waterloo,PLACE_ON150010,CSD,"Waterloo, T-V",ON,1921,1921,1,6
Q641876,North Sydney,PLACE_NS006004,CSD,Sydney N,NS,1871,1881,2,3
Q641876,North Sydney,PLACE_NS006009_1911,CSD,"North Sydney, T-V",NS,1891,1921,3,3
Q641876,North Sydney,PLACE_NS028022_1901,CSD,"North Sydney, Town—Ville",NS,1901,1901,1,3
Q642900,Grande Prairie,PLACE_AB204001,CSD,739. Grande Prairie,AB,1921,1921,1,2
Q642900,Grande Prairie,PLACE_AB204024,CSD,"Grande Prairie, T-V",AB,1921,1921,1,2
Q6438878,Kronau,PLACE_SK214023,CSD,Kronau vl (T15 R17 MW2),SK,1911,1911,1,2
Q6438878,Kronau,PLACE_SK176052_1921,CSD,"Kronau, VL",SK,1921,1921,1,2
Q6461364,La Broquerie,PLACE_MB008007_1891,CSD,La Broquerie,MB,1891,1891,1,3
Q6461364,La Broquerie,PLACE_MB010005_1901,CSD,La Broquerie,MB,1901,1901,1,3
Q6461364,La Broquerie,PLACE_MB155003,CSD,La Broquerie,MB,1921,1921,1,3
Q6468337,Lachenaie,PLACE_QC059005_1851,CSD,Lachenaie,QC,1851,1851,1,3
Q6468337,Lachenaie,PLACE_QC001005_1861,CSD,Lachenaie,QC,1861,1861,1,3
Q6468337,Lachenaie,PLACE_QC065001,CSD,Lachenaie,QC,1881,1921,5,3
Q6482895,Lanark,PLACE_ON080007_1871,CSD,"Lanark, Village",ON,1871,1901,4,2
Q6482895,Lanark,PLACE_ON123019_1911,CSD,"Lanark, VL",ON,1911,1921,2,2
Q6485781,Langdon,PLACE_AB001017,CSD,Langdon vl (T23 R27 MW4),AB,1911,1911,1,2
Q6485781,Langdon,PLACE_AB194039_1921,CSD,"Langdon, VL",AB,1921,1921,1,2
Q6498557,Laura,PLACE_SK216026,CSD,Laura vl (T33 R9 MW3),SK,1911,1911,1,2
Q6498557,Laura,PLACE_SK182035_1921,CSD,"Laura, VL",SK,1921,1921,1,2
Q6502809,Lavoy,PLACE_AB007011,CSD,Lavoy vl (T52 R13 MW4),AB,1911,1911,1,2
Q6502809,Lavoy,PLACE_AB198030_1921,CSD,"Lavoy, VL",AB,1921,1921,1,2
Q6504811,Lawrencetown,PLACE_NS010019,CSD,Lawrencetown,NS,1871,1881,2,2
Q6504811,Lawrencetown,PLACE_NS011017,CSD,Lawrencetown,NS,1901,1921,3,2
Q6530572,Leslie,PLACE_SK209024,CSD,Leslie vl (T31 R13 MW2),SK,1911,1911,1,2
Q6530572,Leslie,PLACE_SK180032_1921,CSD,"Leslie, VL",SK,1921,1921,1,2
Q664844,Aylesbury,PLACE_SK214012,CSD,Aylesbury vl (T23 R27 MW2),SK,1911,1911,1,2
Q664844,Aylesbury,PLACE_SK177030_1921,CSD,"Aylesbury, VL",SK,1921,1921,1,2
Q6671173,Londonderry,PLACE_NS029001,CSD,Acadia Mines W-O,NS,1891,1891,1,3
Q6671173,Londonderry,PLACE_NS029002,CSD,Acadia Mines E,NS,1891,1891,1,3
Q6671173,Londonderry,PLACE_NS007001,CSD,Acadia Mines,NS,1901,1921,3,3
Q6674375,Longue-Pointe,PLACE_QC091015,CSD,Longue Pointe,QC,1861,1881,3,4
Q6674375,Longue-Pointe,PLACE_QC155008,CSD,Longue Pointe,QC,1891,1891,1,4
Q6674375,Longue-Pointe,PLACE_QC163003_1901,CSD,Longue Pointe,QC,1901,1901,1,4
Q6674375,Longue-Pointe,PLACE_QC168011_1911,CSD,Longue Pointe,QC,1911,1911,1,4
Q6697760,Lucknow,PLACE_ON175011,CSD,"Lucknow, Village",ON,1881,1881,1,4
Q6697760,Lucknow,PLACE_ON176012,CSD,"Lucknow, Village",ON,1881,1881,1,4
Q6697760,Lucknow,PLACE_ON050006,CSD,"Lucknow, Village",ON,1891,1901,2,4
Q6697760,Lucknow,PLACE_ON104025,CSD,"Lucknow, VL",ON,1911,1921,2,4
Q671431,Prince Albert,PLACE_NT201003,CSD,Prince Albert,NT,1881,1891,2,6
Q671431,Prince Albert,PLACE_NT205045,CSD,"Prince Albert, East—Est",NT,1901,1901,1,6
Q671431,Prince Albert,PLACE_NT205046,CSD,"Prince Albert, North—Nord",NT,1901,1901,1,6
Q671431,Prince Albert,PLACE_NT205047,CSD,"Prince Albert, West—Ouest",NT,1901,1901,1,6
Q671431,Prince Albert,PLACE_SK212018_1911,CSD,Prince Albert c,SK,1911,1911,1,6
Q671431,Prince Albert,PLACE_SK185026_1921,CSD,"Prince Albert, C",SK,1921,1921,1,6
Q6728328,Madoc,PLACE_ON071009,CSD,"Madoc, Village",ON,1881,1901,3,2
Q6728328,Madoc,PLACE_ON118031,CSD,"Madoc, VL",ON,1911,1921,2,2
Q6737132,Maitland,PLACE_NS018012,CSD,Maitland,NS,1871,1881,2,3
Q6737132,Maitland,PLACE_NS035011,CSD,Maitland,NS,1891,1891,1,3
Q6737132,Maitland,PLACE_NS012006_1901,CSD,Maitland,NS,1901,1921,3,3
Q6771030,Markham Village,PLACE_ON045004,CSD,Markham,ON,1851,1871,3,4
Q6771030,Markham Village,PLACE_ON129003,CSD,"Markham, Village",ON,1881,1901,3,4
Q6771030,Markham Village,PLACE_ON135003,CSD,Markham,ON,1881,1881,1,4
Q6771030,Markham Village,PLACE_ON154019,CSD,"Markham, VL",ON,1911,1921,2,4
Q6772165,Marmora,PLACE_ON015004_1851,CSD,Marmora,ON,1851,1851,1,3
Q6772165,Marmora,PLACE_ON118032,CSD,"Marmora, VL",ON,1901,1921,3,3
Q6772165,Marmora,PLACE_ON080015_1911,CSD,Marmora vl,ON,1911,1911,1,3
Q680569,Wolfe Island,PLACE_ON069017,CSD,Wolfe Island,ON,1851,1911,7,2
Q680569,Wolfe Island,PLACE_ON111016,CSD,Wolfe Island & Garden Island,ON,1921,1921,1,2
Q6862232,Mimico,PLACE_ON136006_1911,CSD,Mimico vl,ON,1911,1911,1,2
Q6862232,Mimico,PLACE_ON154014_1921,CSD,"Mimico, T-V",ON,1921,1921,1,2
Q6920786,Mount Forest,PLACE_ON035005,CSD,"Mount Forest, Village",ON,1871,1871,1,3
Q6920786,Mount Forest,PLACE_ON125010_1881,CSD,"Mount Forest, Town—Ville",ON,1881,1901,3,3
Q6920786,Mount Forest,PLACE_ON152015,CSD,"Mount Forest, T-V",ON,1911,1921,2,3
Q6936891,Munson,PLACE_AB004018,CSD,Munson vl (T30 R20 MW4),AB,1911,1911,1,2
Q6936891,Munson,PLACE_AB193032_1921,CSD,"Munson, VL",AB,1921,1921,1,2
Q7030693,Nictaux,PLACE_NS016012,CSD,Nictaux,NS,1871,1881,2,2
Q7030693,Nictaux,PLACE_NS004020,CSD,Nictau,NS,1891,1921,4,2
Q70460110,County of York,CD_ON_York,CD,York,ON,1851,1861,2,2
Q70460110,County of York,CD_ON_York_1921,CD,York,ON,1921,1921,1,2
Q704795,Allan,PLACE_SK216010,CSD,Allan vl (T34 R1 MW3),SK,1911,1911,1,2
Q704795,Allan,PLACE_SK181029_1921,CSD,"Allan, VL",SK,1921,1921,1,2
Q704810,Asquith,PLACE_SK216011,CSD,Asquith vl (T36 R9 MW3),SK,1911,1911,1,2
Q704810,Asquith,PLACE_SK182020_1921,CSD,"Asquith, T-V",SK,1921,1921,1,2
Q704961,Alameda,PLACE_SK207003,CSD,Alameda t-v,SK,1911,1911,1,2
Q704961,Alameda,PLACE_SK171021_1921,CSD,"Alameda, T-V",SK,1921,1921,1,2
Q7056462,North Red Deer,PLACE_AB005018,CSD,North Red Deer vl (T38 R27 MW4),AB,1911,1911,1,2
Q7056462,North Red Deer,PLACE_AB197023_1921,CSD,"North Red Deer, VL",AB,1921,1921,1,2
Q7057936,Northeast Margaree,PLACE_NS004014_1871,CSD,North-East Margaree,NS,1871,1881,2,3
Q7057936,Northeast Margaree,PLACE_NS036010_1891,CSD,Margarie N-E,NS,1891,1891,1,3
Q7057936,Northeast Margaree,PLACE_NS035012_1901,CSD,"Margaree, Northeast—Nord-est",NS,1901,1901,1,3
Q7080623,Ohaton,PLACE_AB006018,CSD,Ohaton vl (T46 R19 MW4),AB,1911,1911,1,2
Q7080623,Ohaton,PLACE_AB196048_1921,CSD,"Ohaton, VL",AB,1921,1921,1,2
Q7094641,Ontario County,CD_ON_Ontario,CD,Ontario,ON,1851,1861,2,2
Q7094641,Ontario County,CD_ON_Ontario_1921,CD,Ontario,ON,1921,1921,1,2
Q7128296,Palmerston,PLACE_ON153010,CSD,"Palmerston, Town—Ville",ON,1881,1881,1,4
Q7128296,Palmerston,PLACE_ON172009,CSD,"Palmerston, Town—Ville",ON,1881,1881,1,4
Q7128296,Palmerston,PLACE_ON125011_1891,CSD,"Palmerston, Town—Ville",ON,1891,1901,2,4
Q7128296,Palmerston,PLACE_ON152016,CSD,"Palmerston, T-V",ON,1911,1921,2,4
Q7161269,Pelee township,PLACE_ON001007_1871,CSD,Pelée,ON,1871,1871,1,2
Q7161269,Pelee township,PLACE_ON110009_1881,CSD,Pelee Island,ON,1881,1921,5,2
Q7230482,Port Arthur,PLACE_ON182030,CSD,Prince Arthur,ON,1881,1881,1,8
Q7230482,Port Arthur,PLACE_ON046037,CSD,Port Arthur Centre,ON,1891,1891,1,8
Q7230482,Port Arthur,PLACE_ON046038,CSD,Port Arthur N,ON,1891,1891,1,8
Q7230482,Port Arthur,PLACE_ON046039,CSD,Port Arthur S,ON,1891,1891,1,8
Q7230482,Port Arthur,PLACE_ON044062,CSD,Port Arthur,ON,1901,1901,1,8
Q7230482,Port Arthur,PLACE_ON044063,CSD,"Port Arthur, Town—Ville",ON,1901,1901,1,8
Q7230482,Port Arthur,PLACE_ON123120_1911,CSD,Port Arthur c,ON,1911,1911,1,8
Q7230482,Port Arthur,PLACE_ON147037,CSD,"Port Arthur, C",ON,1911,1921,2,8
Q7230589,Port Dover,PLACE_ON157005,CSD,"Port Dover, Village",ON,1881,1881,1,3
Q7230589,Port Dover,PLACE_ON094003,CSD,"Port Dover, Village",ON,1891,1901,2,3
Q7230589,Port Dover,PLACE_ON131011_1911,CSD,"Port Dover, VL",ON,1911,1921,2,3
Q7230747,Port La Tour,PLACE_NS013011,CSD,Port La Tour,NS,1871,1881,2,2
Q7230747,Port La Tour,PLACE_NS019010_1891,CSD,Port Latour,NS,1891,1921,4,2
Q7232416,Portsmouth,PLACE_ON061005,CSD,"Portsmouth, Village",ON,1861,1901,5,3
Q7232416,Portsmouth,PLACE_ON086002_1911,CSD,Portsmouth vl,ON,1911,1911,1,3
Q7232416,Portsmouth,PLACE_ON111018_1921,CSD,"Portsmouth, VL",ON,1921,1921,1,3
Q7241810,Preston,PLACE_ON122006,CSD,"Preston, Village",ON,1851,1901,6,2
Q7241810,Preston,PLACE_ON150009,CSD,"Preston, T-V",ON,1911,1921,2,2
Q727984,Esterhazy,PLACE_NT203058,CSD,Kaposvar,NT,1901,1901,1,3
Q727984,Esterhazy,PLACE_SK215016,CSD,Esterhazy vl (T19 R1 MW2),SK,1911,1911,1,3
Q727984,Esterhazy,PLACE_SK175037_1921,CSD,"Esterhazy, VL",SK,1921,1921,1,3
Q730542,Peterborough County,CD_ON_Peterboro,CD,Peterboro,ON,1851,1851,1,2
Q730542,Peterborough County,CD_ON_Peterborough,CD,Peterborough,ON,1861,1921,2,2
Q731223,Sainte-Cécile-de-Milton,PLACE_QC127003,CSD,Ste. Cécile,QC,1871,1871,1,2
Q731223,Sainte-Cécile-de-Milton,PLACE_QC087006,CSD,Ste. Cécile de Milton,QC,1881,1921,5,2
Q7332787,Ridgetown,PLACE_ON178009,CSD,"Ridgetown, Village",ON,1881,1881,1,3
Q7332787,Ridgetown,PLACE_ON058006_1891,CSD,"Ridgetown, Town—Ville",ON,1891,1901,2,3
Q7332787,Ridgetown,PLACE_ON121016,CSD,"Ridgetown, T-V",ON,1911,1921,2,3
Q7400713,Saint-Luc,PLACE_QC191006_1881,CSD,St. Luc,QC,1881,1901,3,2
Q7400713,Saint-Luc,PLACE_QC092005_1911,CSD,St. Luc,QC,1911,1921,2,2
Q7400719,Saint-Léonard Parish,PLACE_NB181005,CSD,Saint Leonard’s,NB,1871,1871,1,5
Q7400719,Saint-Léonard Parish,PLACE_NB023013,CSD,St. Leonard's,NB,1881,1891,2,5
Q7400719,Saint-Léonard Parish,PLACE_NB023013_1901,CSD,St. Léonard,NB,1901,1901,1,5
Q7400719,Saint-Léonard Parish,PLACE_NB034017,CSD,St. Leonard,NB,1911,1911,1,5
Q7400719,Saint-Léonard Parish,PLACE_NB028011,CSD,St. Léonard,NB,1921,1921,1,5
Q7400832,Saint-Timothée,PLACE_QC048010,CSD,St. Timothée,QC,1851,1851,1,2
Q7400832,Saint-Timothée,PLACE_QC145006,CSD,St. Timothée,QC,1861,1911,6,2
Q740756,Stratford,PLACE_ON092013_1861,CSD,"Stratford, Town of",ON,1861,1861,1,3
Q740756,Stratford,PLACE_ON137012,CSD,"Stratford, C",ON,1871,1921,5,3
Q740756,Stratford,PLACE_ON110006_1911,CSD,Stratford c,ON,1911,1911,1,3
Q7417208,Sandy Cove,PLACE_NS043017,CSD,Sandy Cove,NS,1871,1911,5,2
Q7417208,Sandy Cove,PLACE_NS009020_1921,CSD,Sandy Cove & Centreville,NS,1921,1921,1,2
Q7440408,Seaforth,PLACE_ON026009,CSD,"Seaforth, Village",ON,1871,1871,1,5
Q7440408,Seaforth,PLACE_ON174006,CSD,"Seaforth, Village",ON,1881,1881,1,5
Q7440408,Seaforth,PLACE_ON074006,CSD,"Seaforth, Town—Ville",ON,1891,1901,2,5
Q7440408,Seaforth,PLACE_ON082007_1911,CSD,Seaforth t-v,ON,1911,1911,1,5
Q7440408,Seaforth,PLACE_ON119019_1921,CSD,"Seaforth, T-V",ON,1921,1921,1,5
Q7492307,Shediac Parish,PLACE_NB024007_1871,CSD,Shediac,NB,1871,1901,4,3
Q7492307,Shediac Parish,PLACE_NB035006,CSD,Shediac,NB,1911,1921,2,3
Q7492307,Shediac Parish,PLACE_NB035011_1911_1921,CSD,"Shediac, T-V",NB,1911,1921,2,3
Q7492695,Sheffield Mills,PLACE_NS036023,CSD,Sheffield Mills,NS,1901,1901,1,2
Q7492695,Sheffield Mills,PLACE_NS014013,CSD,Sheffield Mills,NS,1911,1921,2,2
Q754638,Athabasca,PLACE_AB002009,CSD,Athabaska Landing vl (T66 R24 MW4),AB,1911,1911,1,2
Q754638,Athabasca,PLACE_AB202029,CSD,"Athabaska, T-V",AB,1921,1921,1,2
Q7559988,Somerville,PLACE_ON149011,CSD,Somerville,ON,1861,1921,7,2
Q7559988,Somerville,PLACE_ON129030_1911,CSD,Somerville,ON,1911,1911,1,2
Q7581462,Spryfield,PLACE_NS045036_1911,CSD,Spryfield,NS,1911,1911,1,2
Q7581462,Spryfield,PLACE_NS011039_1921,CSD,Spryfield (Prospect Road),NS,1921,1921,1,2
Q75834,Oak Lake,PLACE_MB015005,CSD,Oak Lake t-v,MB,1911,1911,1,2
Q75834,Oak Lake,PLACE_MB162009_1921,CSD,"Oak Lake, T-V",MB,1921,1921,1,2
Q75838,Hartney,PLACE_MB023004,CSD,Hartney t-v,MB,1911,1911,1,2
Q75838,Hartney,PLACE_MB158011_1921,CSD,"Hartney, T-V",MB,1921,1921,1,2
Q75861,Virden,PLACE_MB009026,CSD,"Virden, Town—Ville",MB,1891,1891,1,4
Q75861,Virden,PLACE_MB006015_1901,CSD,"Virden, Town—Ville",MB,1901,1901,1,4
Q75861,Virden,PLACE_MB015008_1911,CSD,Virden t-v,MB,1911,1911,1,4
Q75861,Virden,PLACE_MB162012_1921,CSD,"Virden, T-V",MB,1921,1921,1,4
Q7589242,St Joseph,PLACE_NS005013_1921,CSD,St. Joseph E.,NS,1921,1921,1,2
Q7589242,St Joseph,PLACE_NS005014,CSD,St. Joseph W.-O.,NS,1921,1921,1,2
Q7589251,St. Joseph,PLACE_ON044024,CSD,St. Joseph,ON,1881,1901,3,2
Q7589251,St. Joseph,PLACE_ON102087,CSD,St. Joseph Island,ON,1911,1921,2,2
Q75894,Carberry,PLACE_MB008001,CSD,"Carberry, Town—Ville",MB,1901,1901,1,3
Q75894,Carberry,PLACE_MB020004_1911,CSD,Carberry t-v,MB,1911,1911,1,3
Q75894,Carberry,PLACE_MB161011_1921,CSD,"Carberry, T-V",MB,1921,1921,1,3
Q75912,Beausejour,PLACE_MB022013,CSD,Beausejour vl (T12 R7 ME1),MB,1911,1911,1,2
Q75912,Beausejour,PLACE_MB159012_1921,CSD,"Beausejour, T-V",MB,1921,1921,1,2
Q7597413,Stamford,PLACE_ON151005_1911,CSD,Stamford,ON,1851,1921,7,2
Q7597413,Stamford,PLACE_ON123010_1901,CSD,Stamford,ON,1901,1901,1,2
Q7620311,Stornoway,PLACE_SK210016,CSD,Stornoway vl,SK,1911,1911,1,2
Q7620311,Stornoway,PLACE_SK179035_1921,CSD,"Stornoway, VL",SK,1921,1921,1,2
Q7622058,Strathcona,PLACE_NT202119,CSD,"Strathcona, East—Est",NT,1901,1901,1,4
Q7622058,Strathcona,PLACE_NT202120,CSD,"Strathcona, West—Ouest",NT,1901,1901,1,4
Q7622058,Strathcona,PLACE_AB006004,CSD,Strathcona c,AB,1911,1911,1,4
Q7622058,Strathcona,PLACE_AB199007,CSD,518. Strathcona,AB,1921,1921,1,4
Q7624390,Strome,PLACE_AB006021,CSD,Strome vl (T45 R15 MW4),AB,1911,1911,1,2
Q7624390,Strome,PLACE_AB195041_1921,CSD,"Strome, VL",AB,1921,1921,1,2
Q7637543,Summerberry,PLACE_SK213023,CSD,Summerberry vl (T17 R8 MW2),SK,1911,1911,1,2
Q7637543,Summerberry,PLACE_SK175051_1921,CSD,"Summerberry, VL",SK,1921,1921,1,2
Q7649461,Sussex Parish,PLACE_NB176011,CSD,Sussex,NB,1871,1871,1,3
Q7649461,Sussex Parish,PLACE_NB018012,CSD,Sussex,NB,1881,1901,3,3
Q7649461,Sussex Parish,PLACE_NB027012,CSD,Sussex,NB,1911,1921,2,3
Q7649948,Sutherland,PLACE_SK216030,CSD,Sutherland vl (T36 R5 MW3),SK,1911,1911,1,2
Q7649948,Sutherland,PLACE_SK181027_1921,CSD,"Sutherland, T-V",SK,1921,1921,1,2
Q7659765,Sydenham,PLACE_ON011014_1851,CSD,Sydenham,ON,1851,1851,1,2
Q7659765,Sydenham,PLACE_ON114016,CSD,Sydenham,ON,1861,1921,7,2
Q767282,Greenwood,PLACE_BC014003,CSD,Greenwood,BC,1911,1911,1,3
Q767282,Greenwood,PLACE_BC218009,CSD,"Greenwood, C",BC,1911,1921,2,3
Q767282,Greenwood,PLACE_BC218002,CSD,Greenwood,BC,1921,1921,1,3
Q773061,Bassano,PLACE_AB004010,CSD,Bassano vl (T21 R18 MW4),AB,1911,1911,1,2
Q773061,Bassano,PLACE_AB191021_1921,CSD,"Bassano, T-V",AB,1921,1921,1,2
Q775610,Camrose,PLACE_AB006006,CSD,Camrose t-v,AB,1911,1911,1,2
Q775610,Camrose,PLACE_AB196025_1921,CSD,"Camrose, T-V",AB,1921,1921,1,2
Q776930,Peterborough,PLACE_ON138017,CSD,"Peterborough, C",ON,1851,1921,6,3
Q776930,Peterborough,PLACE_ON111004_1891,CSD,"Peterborough, Town—Ville",ON,1891,1891,1,3
Q776930,Peterborough,PLACE_ON107004_1901,CSD,"Peterborough, Town—Ville",ON,1901,1901,1,3
Q7802072,Tilbury,PLACE_ON110026_1921,CSD,"Tilbury (pt), T-V",ON,1921,1921,1,2
Q7802072,Tilbury,PLACE_ON121017_1921,CSD,"Tilbury (pt), T-V",ON,1921,1921,1,2
Q7826543,Toronto,PLACE_ON028004_1851,CSD,Toronto,ON,1851,1851,1,4
Q7826543,Toronto,PLACE_ON091006,CSD,Toronto,ON,1861,1861,1,4
Q7826543,Toronto,PLACE_ON109004_1891_1911,CSD,Toronto,ON,1891,1911,3,4
Q7826543,Toronto,PLACE_ON136004_1921,CSD,Toronto,ON,1921,1921,1,4
Q7848795,Mulmur,PLACE_ON098012,CSD,Mulmer,ON,1851,1861,2,2
Q7848795,Mulmur,PLACE_ON106006_1911,CSD,Mulmur,ON,1871,1921,6,2
Q785145,Sainte-Victoire-de-Sorel,PLACE_QC070005,CSD,Ste. Victoire,QC,1851,1851,1,4
Q785145,Sainte-Victoire-de-Sorel,PLACE_QC043009,CSD,Ste. Victoire,QC,1861,1861,1,4
Q785145,Sainte-Victoire-de-Sorel,PLACE_QC120004,CSD,Ste. Victoire,QC,1871,1871,1,4
Q785145,Sainte-Victoire-de-Sorel,PLACE_QC082010,CSD,Ste. Victoire,QC,1881,1921,5,4
Q7859812,Tyendinaga,PLACE_ON118021,CSD,Tyendinaga,ON,1851,1921,7,2
Q7859812,Tyendinaga,PLACE_ON070005_1901,CSD,Tyendinaga,ON,1901,1901,1,2
Q7861901,Tyvan,PLACE_SK213024,CSD,Tyvan vl (T12 R13 MW2),SK,1911,1911,1,2
Q7861901,Tyvan,PLACE_SK172048_1921,CSD,"Tyvan, VL",SK,1921,1921,1,2
Q7920125,Venn,PLACE_SK209034,CSD,Venn vl (T30 R24 MW2),SK,1911,1911,1,2
Q7920125,Venn,PLACE_SK181052_1921,CSD,"Venn, VL",SK,1921,1921,1,2
Q7922994,Verulam,PLACE_ON149012,CSD,Verulam,ON,1851,1921,8,2
Q7922994,Verulam,PLACE_ON129032_1911,CSD,Verulam,ON,1911,1911,1,2
Q7983017,Wentworth County,CD_ON_Wentworth,CD,Wentworth,ON,1851,1861,2,2
Q7983017,Wentworth County,CD_ON_Wentworth_1911,CD,Wentworth,ON,1911,1921,2,2
Q7985568,West Isles Parish,PLACE_NB024015,CSD,West Isles,NB,1871,1921,4,3
Q7985568,West Isles Parish,PLACE_NB026016_1881,CSD,Deer Island,NB,1881,1881,1,3
Q7985568,West Isles Parish,PLACE_NB013018_1891,CSD,West Isles (Deer Island),NB,1891,1891,1,3
Q7988287,Western Shore,PLACE_NS015041,CSD,Western Shore,NS,1901,1921,3,2
Q7988287,Western Shore,PLACE_NS049041_1911,CSD,Western Shore,NS,1911,1911,1,2
