identifier_id:ID,:LABEL,value,identifier_type,year:int
TCPUID_QC175008_1911,E42_Identifier,QC175008,TCP_UID,1911
TCPUID_QC072008_1921,E42_Identifier,QC072008,TCP_UID,1921
TCPUID_QC171002_1901,E42_Identifier,QC171002,TCP_UID,1901
TCPUID_QC176003_1911,E42_Identifier,QC176003,TCP_UID,1911
TCPUID_QC176013_1911,E42_Identifier,QC176013,TCP_UID,1911
TCPUID_QC176004_1911,E42_Identifier,QC176004,TCP_UID,1911
TCPUID_QC176001_1911,E42_Identifier,QC176001,TCP_UID,1911
TCPUID_QC176010_1911,E42_Identifier,QC176010,TCP_UID,1911
TCPUID_QC073009_1921,E42_Identifier,QC073009,TCP_UID,1921
TCPUID_QC171999_1901,E42_Identifier,QC171999,TCP_UID,1901
TCPUID_QC176999_1911,E42_Identifier,QC176999,TCP_UID,1911
TCPUID_QC177006_1911,E42_Identifier,QC177006,TCP_UID,1911
TCPUID_QC177001_1911,E42_Identifier,QC177001,TCP_UID,1911
TCPUID_QC074001_1921,E42_Identifier,QC074001,TCP_UID,1921
TCPUID_QC177003_1911,E42_Identifier,QC177003,TCP_UID,1911
TCPUID_QC177009_1911,E42_Identifier,QC177009,TCP_UID,1911
TCPUID_QC172005_1901,E42_Identifier,QC172005,TCP_UID,1901
TCPUID_QC177004_1911,E42_Identifier,QC177004,TCP_UID,1911
TCPUID_QC074005_1921,E42_Identifier,QC074005,TCP_UID,1921
TCPUID_QC172007_1901,E42_Identifier,QC172007,TCP_UID,1901
TCPUID_QC177008_1911,E42_Identifier,QC177008,TCP_UID,1911
TCPUID_QC175001_1901,E42_Identifier,QC175001,TCP_UID,1901
TCPUID_QC180003_1911,E42_Identifier,QC180003,TCP_UID,1911
TCPUID_QC180001_1911,E42_Identifier,QC180001,TCP_UID,1911
TCPUID_QC180002_1911,E42_Identifier,QC180002,TCP_UID,1911
TCPUID_QC176002_1901,E42_Identifier,QC176002,TCP_UID,1901
TCPUID_QC181003_1911,E42_Identifier,QC181003,TCP_UID,1911
TCPUID_QC181002_1911,E42_Identifier,QC181002,TCP_UID,1911
TCPUID_QC178001_1901,E42_Identifier,QC178001,TCP_UID,1901
TCPUID_QC183001_1911,E42_Identifier,QC183001,TCP_UID,1911
TCPUID_QC183002_1911,E42_Identifier,QC183002,TCP_UID,1911
TCPUID_QC184001_1911,E42_Identifier,QC184001,TCP_UID,1911
TCPUID_QC184023_1911,E42_Identifier,QC184023,TCP_UID,1911
TCPUID_QC078026_1921,E42_Identifier,QC078026,TCP_UID,1921
TCPUID_QC184002_1911,E42_Identifier,QC184002,TCP_UID,1911
TCPUID_QC184024_1911,E42_Identifier,QC184024,TCP_UID,1911
TCPUID_QC078027_1921,E42_Identifier,QC078027,TCP_UID,1921
TCPUID_QC184026_1911,E42_Identifier,QC184026,TCP_UID,1911
TCPUID_QC078029_1921,E42_Identifier,QC078029,TCP_UID,1921
TCPUID_QC184006_1911,E42_Identifier,QC184006,TCP_UID,1911
TCPUID_QC078005_1921,E42_Identifier,QC078005,TCP_UID,1921
TCPUID_QC179008_1901,E42_Identifier,QC179008,TCP_UID,1901
TCPUID_QC184007_1911,E42_Identifier,QC184007,TCP_UID,1911
TCPUID_QC078006_1921,E42_Identifier,QC078006,TCP_UID,1921
TCPUID_QC184008_1911,E42_Identifier,QC184008,TCP_UID,1911
TCPUID_QC078008_1921,E42_Identifier,QC078008,TCP_UID,1921
TCPUID_QC184009_1911,E42_Identifier,QC184009,TCP_UID,1911
TCPUID_QC184027_1911,E42_Identifier,QC184027,TCP_UID,1911
TCPUID_QC184011_1911,E42_Identifier,QC184011,TCP_UID,1911
TCPUID_QC078011_1921,E42_Identifier,QC078011,TCP_UID,1921
TCPUID_QC179013_1901,E42_Identifier,QC179013,TCP_UID,1901
TCPUID_QC184012_1911,E42_Identifier,QC184012,TCP_UID,1911
TCPUID_QC184017_1911,E42_Identifier,QC184017,TCP_UID,1911
TCPUID_QC078019_1921,E42_Identifier,QC078019,TCP_UID,1921
TCPUID_QC184018_1911,E42_Identifier,QC184018,TCP_UID,1911
TCPUID_QC078020_1921,E42_Identifier,QC078020,TCP_UID,1921
TCPUID_QC179021_1901,E42_Identifier,QC179021,TCP_UID,1901
TCPUID_QC184020_1911,E42_Identifier,QC184020,TCP_UID,1911
TCPUID_QC184021_1911,E42_Identifier,QC184021,TCP_UID,1911
TCPUID_QC078024_1921,E42_Identifier,QC078024,TCP_UID,1921
TCPUID_QC185001_1911,E42_Identifier,QC185001,TCP_UID,1911
TCPUID_QC185011_1911,E42_Identifier,QC185011,TCP_UID,1911
TCPUID_QC185012_1911,E42_Identifier,QC185012,TCP_UID,1911
TCPUID_QC185013_1911,E42_Identifier,QC185013,TCP_UID,1911
TCPUID_QC185025_1911,E42_Identifier,QC185025,TCP_UID,1911
TCPUID_QC079024_1921,E42_Identifier,QC079024,TCP_UID,1921
TCPUID_QC185016_1911,E42_Identifier,QC185016,TCP_UID,1911
TCPUID_QC079015_1921,E42_Identifier,QC079015,TCP_UID,1921
TCPUID_QC185032_1911,E42_Identifier,QC185032,TCP_UID,1911
TCPUID_QC186001_1911,E42_Identifier,QC186001,TCP_UID,1911
TCPUID_QC080001_1921,E42_Identifier,QC080001,TCP_UID,1921
TCPUID_QC186002_1911,E42_Identifier,QC186002,TCP_UID,1911
TCPUID_QC080002_1921,E42_Identifier,QC080002,TCP_UID,1921
TCPUID_QC186003_1911,E42_Identifier,QC186003,TCP_UID,1911
TCPUID_QC186005_1911,E42_Identifier,QC186005,TCP_UID,1911
TCPUID_QC186010_1911,E42_Identifier,QC186010,TCP_UID,1911
TCPUID_QC181014_1901,E42_Identifier,QC181014,TCP_UID,1901
TCPUID_QC186015_1911,E42_Identifier,QC186015,TCP_UID,1911
TCPUID_QC080014_1921,E42_Identifier,QC080014,TCP_UID,1921
TCPUID_QC181015_1901,E42_Identifier,QC181015,TCP_UID,1901
TCPUID_QC186016_1911,E42_Identifier,QC186016,TCP_UID,1911
TCPUID_QC080015_1921,E42_Identifier,QC080015,TCP_UID,1921
TCPUID_QC186017_1911,E42_Identifier,QC186017,TCP_UID,1911
TCPUID_QC186021_1911,E42_Identifier,QC186021,TCP_UID,1911
TCPUID_QC080020_1921,E42_Identifier,QC080020,TCP_UID,1921
TCPUID_QC186022_1911,E42_Identifier,QC186022,TCP_UID,1911
TCPUID_QC182001_1901,E42_Identifier,QC182001,TCP_UID,1901
TCPUID_QC187001_1911,E42_Identifier,QC187001,TCP_UID,1911
TCPUID_QC188005_1911,E42_Identifier,QC188005,TCP_UID,1911
TCPUID_QC188003_1911,E42_Identifier,QC188003,TCP_UID,1911
TCPUID_QC188007_1911,E42_Identifier,QC188007,TCP_UID,1911
TCPUID_QC188004_1911,E42_Identifier,QC188004,TCP_UID,1911
TCPUID_QC188002_1911,E42_Identifier,QC188002,TCP_UID,1911
TCPUID_QC190001_1911,E42_Identifier,QC190001,TCP_UID,1911
TCPUID_QC190003_1911,E42_Identifier,QC190003,TCP_UID,1911
TCPUID_QC185004_1901,E42_Identifier,QC185004,TCP_UID,1901
TCPUID_QC190005_1911,E42_Identifier,QC190005,TCP_UID,1911
TCPUID_QC185006_1901,E42_Identifier,QC185006,TCP_UID,1901
TCPUID_QC190006_1911,E42_Identifier,QC190006,TCP_UID,1911
TCPUID_QC081007_1921,E42_Identifier,QC081007,TCP_UID,1921
TCPUID_QC191013_1911,E42_Identifier,QC191013,TCP_UID,1911
TCPUID_QC082013_1921,E42_Identifier,QC082013,TCP_UID,1921
TCPUID_QC191003_1911,E42_Identifier,QC191003,TCP_UID,1911
TCPUID_QC082003_1921,E42_Identifier,QC082003,TCP_UID,1921
TCPUID_QC191014_1911,E42_Identifier,QC191014,TCP_UID,1911
TCPUID_QC082014_1921,E42_Identifier,QC082014,TCP_UID,1921
TCPUID_QC191006_1911,E42_Identifier,QC191006,TCP_UID,1911
TCPUID_QC082006_1921,E42_Identifier,QC082006,TCP_UID,1921
TCPUID_QC187002_1901,E42_Identifier,QC187002,TCP_UID,1901
TCPUID_QC192002_1911,E42_Identifier,QC192002,TCP_UID,1911
TCPUID_QC192024_1911,E42_Identifier,QC192024,TCP_UID,1911
TCPUID_QC083010_1921,E42_Identifier,QC083010,TCP_UID,1921
TCPUID_QC192030_1911,E42_Identifier,QC192030,TCP_UID,1911
TCPUID_QC192004_1911,E42_Identifier,QC192004,TCP_UID,1911
TCPUID_QC099001_1921,E42_Identifier,QC099001,TCP_UID,1921
TCPUID_QC187006_1901,E42_Identifier,QC187006,TCP_UID,1901
TCPUID_QC192008_1911,E42_Identifier,QC192008,TCP_UID,1911
TCPUID_QC083003_1921,E42_Identifier,QC083003,TCP_UID,1921
TCPUID_QC187027_1901,E42_Identifier,QC187027,TCP_UID,1901
TCPUID_QC192016_1911,E42_Identifier,QC192016,TCP_UID,1911
TCPUID_QC192018_1911,E42_Identifier,QC192018,TCP_UID,1911
TCPUID_QC187014_1901,E42_Identifier,QC187014,TCP_UID,1901
TCPUID_QC192021_1911,E42_Identifier,QC192021,TCP_UID,1911
TCPUID_QC187004_1901,E42_Identifier,QC187004,TCP_UID,1901
TCPUID_QC192029_1911,E42_Identifier,QC192029,TCP_UID,1911
TCPUID_QC083014_1921,E42_Identifier,QC083014,TCP_UID,1921
TCPUID_QC188004_1901,E42_Identifier,QC188004,TCP_UID,1901
TCPUID_QC193004_1911,E42_Identifier,QC193004,TCP_UID,1911
TCPUID_QC193008_1911,E42_Identifier,QC193008,TCP_UID,1911
TCPUID_QC193009_1911,E42_Identifier,QC193009,TCP_UID,1911
TCPUID_QC193003_1911,E42_Identifier,QC193003,TCP_UID,1911
TCPUID_QC193010_1911,E42_Identifier,QC193010,TCP_UID,1911
TCPUID_QC193037_1911,E42_Identifier,QC193037,TCP_UID,1911
TCPUID_QC188017_1901,E42_Identifier,QC188017,TCP_UID,1901
TCPUID_QC193015_1911,E42_Identifier,QC193015,TCP_UID,1911
TCPUID_QC193039_1911,E42_Identifier,QC193039,TCP_UID,1911
TCPUID_QC084022_1921,E42_Identifier,QC084022,TCP_UID,1921
TCPUID_QC193018_1911,E42_Identifier,QC193018,TCP_UID,1911
TCPUID_QC084009_1921,E42_Identifier,QC084009,TCP_UID,1921
TCPUID_QC193019_1911,E42_Identifier,QC193019,TCP_UID,1911
TCPUID_QC193021_1911,E42_Identifier,QC193021,TCP_UID,1911
TCPUID_QC188026_1901,E42_Identifier,QC188026,TCP_UID,1901
TCPUID_QC193025_1911,E42_Identifier,QC193025,TCP_UID,1911
TCPUID_QC193027_1911,E42_Identifier,QC193027,TCP_UID,1911
TCPUID_QC188030_1901,E42_Identifier,QC188030,TCP_UID,1901
TCPUID_QC193029_1911,E42_Identifier,QC193029,TCP_UID,1911
TCPUID_QC193042_1911,E42_Identifier,QC193042,TCP_UID,1911
TCPUID_QC193030_1911,E42_Identifier,QC193030,TCP_UID,1911
TCPUID_QC193006_1911,E42_Identifier,QC193006,TCP_UID,1911
TCPUID_QC193002_1911,E42_Identifier,QC193002,TCP_UID,1911
TCPUID_QC188032_1901,E42_Identifier,QC188032,TCP_UID,1901
TCPUID_QC193031_1911,E42_Identifier,QC193031,TCP_UID,1911
TCPUID_QC193033_1911,E42_Identifier,QC193033,TCP_UID,1911
TCPUID_QC193035_1911,E42_Identifier,QC193035,TCP_UID,1911
TCPUID_QC193999_1911,E42_Identifier,QC193999,TCP_UID,1911
TCPUID_QC188006_1901,E42_Identifier,QC188006,TCP_UID,1901
TCPUID_QC193040_1911,E42_Identifier,QC193040,TCP_UID,1911
TCPUID_QC194001_1911,E42_Identifier,QC194001,TCP_UID,1911
TCPUID_QC085001_1921,E42_Identifier,QC085001,TCP_UID,1921
TCPUID_QC194003_1911,E42_Identifier,QC194003,TCP_UID,1911
TCPUID_QC194007_1911,E42_Identifier,QC194007,TCP_UID,1911
TCPUID_QC085007_1921,E42_Identifier,QC085007,TCP_UID,1921
TCPUID_QC189013_1901,E42_Identifier,QC189013,TCP_UID,1901
TCPUID_QC194009_1911,E42_Identifier,QC194009,TCP_UID,1911
TCPUID_QC194011_1911,E42_Identifier,QC194011,TCP_UID,1911
TCPUID_QC085011_1921,E42_Identifier,QC085011,TCP_UID,1921
TCPUID_QC195007_1911,E42_Identifier,QC195007,TCP_UID,1911
TCPUID_QC091006_1921,E42_Identifier,QC091006,TCP_UID,1921
TCPUID_QC195015_1911,E42_Identifier,QC195015,TCP_UID,1911
TCPUID_QC091014_1921,E42_Identifier,QC091014,TCP_UID,1921
TCPUID_QC190009_1901,E42_Identifier,QC190009,TCP_UID,1901
TCPUID_QC195008_1911,E42_Identifier,QC195008,TCP_UID,1911
TCPUID_QC091007_1921,E42_Identifier,QC091007,TCP_UID,1921
TCPUID_QC195009_1911,E42_Identifier,QC195009,TCP_UID,1911
TCPUID_QC091009_1921,E42_Identifier,QC091009,TCP_UID,1921
TCPUID_QC191003_1901,E42_Identifier,QC191003,TCP_UID,1901
TCPUID_QC196005_1911,E42_Identifier,QC196005,TCP_UID,1911
TCPUID_QC092003_1921,E42_Identifier,QC092003,TCP_UID,1921
TCPUID_QC196010_1911,E42_Identifier,QC196010,TCP_UID,1911
TCPUID_QC092005_1921,E42_Identifier,QC092005,TCP_UID,1921
TCPUID_QC196014_1911,E42_Identifier,QC196014,TCP_UID,1911
TCPUID_QC092008_1921,E42_Identifier,QC092008,TCP_UID,1921
TCPUID_QC197002_1911,E42_Identifier,QC197002,TCP_UID,1911
TCPUID_QC087001_1921,E42_Identifier,QC087001,TCP_UID,1921
TCPUID_QC197005_1911,E42_Identifier,QC197005,TCP_UID,1911
TCPUID_QC087005_1921,E42_Identifier,QC087005,TCP_UID,1921
TCPUID_QC192014_1901,E42_Identifier,QC192014,TCP_UID,1901
TCPUID_QC197015_1911,E42_Identifier,QC197015,TCP_UID,1911
TCPUID_QC087015_1921,E42_Identifier,QC087015,TCP_UID,1921
TCPUID_QC199007_1911,E42_Identifier,QC199007,TCP_UID,1911
TCPUID_QC089007_1921,E42_Identifier,QC089007,TCP_UID,1921
TCPUID_QC199002_1911,E42_Identifier,QC199002,TCP_UID,1911
TCPUID_QC194007_1901,E42_Identifier,QC194007,TCP_UID,1901
TCPUID_QC199003_1911,E42_Identifier,QC199003,TCP_UID,1911
TCPUID_QC200001_1911,E42_Identifier,QC200001,TCP_UID,1911
TCPUID_QC195006_1901,E42_Identifier,QC195006,TCP_UID,1901
TCPUID_QC200010_1911,E42_Identifier,QC200010,TCP_UID,1911
TCPUID_QC090011_1921,E42_Identifier,QC090011,TCP_UID,1921
TCPUID_QC200006_1911,E42_Identifier,QC200006,TCP_UID,1911
TCPUID_QC090006_1921,E42_Identifier,QC090006,TCP_UID,1921
TCPUID_QC200003_1911,E42_Identifier,QC200003,TCP_UID,1911
TCPUID_QC201011_1911,E42_Identifier,QC201011,TCP_UID,1911
TCPUID_QC197003_1901,E42_Identifier,QC197003,TCP_UID,1901
TCPUID_QC202003_1911,E42_Identifier,QC202003,TCP_UID,1911
TCPUID_QC202008_1911,E42_Identifier,QC202008,TCP_UID,1911
TCPUID_QC096010_1921,E42_Identifier,QC096010,TCP_UID,1921
TCPUID_QC202009_1911,E42_Identifier,QC202009,TCP_UID,1911
TCPUID_QC197012_1901,E42_Identifier,QC197012,TCP_UID,1901
TCPUID_QC202010_1911,E42_Identifier,QC202010,TCP_UID,1911
TCPUID_QC096011_1921,E42_Identifier,QC096011,TCP_UID,1921
TCPUID_QC202013_1911,E42_Identifier,QC202013,TCP_UID,1911
TCPUID_QC198008_1901,E42_Identifier,QC198008,TCP_UID,1901
TCPUID_QC203004_1911,E42_Identifier,QC203004,TCP_UID,1911
TCPUID_QC203009_1911,E42_Identifier,QC203009,TCP_UID,1911
TCPUID_QC203012_1911,E42_Identifier,QC203012,TCP_UID,1911
TCPUID_QC093015_1921,E42_Identifier,QC093015,TCP_UID,1921
TCPUID_QC199010_1901,E42_Identifier,QC199010,TCP_UID,1901
TCPUID_QC204006_1911,E42_Identifier,QC204006,TCP_UID,1911
TCPUID_QC097007_1921,E42_Identifier,QC097007,TCP_UID,1921
TCPUID_QC200001_1901,E42_Identifier,QC200001,TCP_UID,1901
TCPUID_QC205001_1911,E42_Identifier,QC205001,TCP_UID,1911
TCPUID_QC200003_1901,E42_Identifier,QC200003,TCP_UID,1901
TCPUID_QC205002_1911,E42_Identifier,QC205002,TCP_UID,1911
TCPUID_QC200005_1901,E42_Identifier,QC200005,TCP_UID,1901
TCPUID_QC205004_1911,E42_Identifier,QC205004,TCP_UID,1911
TCPUID_QC200008_1901,E42_Identifier,QC200008,TCP_UID,1901
TCPUID_QC205005_1911,E42_Identifier,QC205005,TCP_UID,1911
TCPUID_QC200009_1901,E42_Identifier,QC200009,TCP_UID,1901
TCPUID_QC205007_1911,E42_Identifier,QC205007,TCP_UID,1911
TCPUID_QC200010_1901,E42_Identifier,QC200010,TCP_UID,1901
TCPUID_QC205008_1911,E42_Identifier,QC205008,TCP_UID,1911
TCPUID_QC200011_1901,E42_Identifier,QC200011,TCP_UID,1901
TCPUID_QC205009_1911,E42_Identifier,QC205009,TCP_UID,1911
TCPUID_QC200014_1901,E42_Identifier,QC200014,TCP_UID,1901
TCPUID_QC205011_1911,E42_Identifier,QC205011,TCP_UID,1911
TCPUID_QC200015_1901,E42_Identifier,QC200015,TCP_UID,1901
TCPUID_QC205012_1911,E42_Identifier,QC205012,TCP_UID,1911
TCPUID_QC200017_1901,E42_Identifier,QC200017,TCP_UID,1901
TCPUID_QC205015_1911,E42_Identifier,QC205015,TCP_UID,1911
TCPUID_QC200018_1901,E42_Identifier,QC200018,TCP_UID,1901
TCPUID_QC205016_1911,E42_Identifier,QC205016,TCP_UID,1911
TCPUID_QC200020_1901,E42_Identifier,QC200020,TCP_UID,1901
TCPUID_QC205013_1911,E42_Identifier,QC205013,TCP_UID,1911
TCPUID_QC205017_1911,E42_Identifier,QC205017,TCP_UID,1911
TCPUID_QC205003_1911,E42_Identifier,QC205003,TCP_UID,1911
TCPUID_QC200021_1901,E42_Identifier,QC200021,TCP_UID,1901
TCPUID_QC205018_1911,E42_Identifier,QC205018,TCP_UID,1911
TCPUID_QC205019_1911,E42_Identifier,QC205019,TCP_UID,1911
TCPUID_QC205006_1911,E42_Identifier,QC205006,TCP_UID,1911
TCPUID_QC200025_1901,E42_Identifier,QC200025,TCP_UID,1901
TCPUID_QC205024_1911,E42_Identifier,QC205024,TCP_UID,1911
TCPUID_QC205020_1911,E42_Identifier,QC205020,TCP_UID,1911
TCPUID_QC205021_1911,E42_Identifier,QC205021,TCP_UID,1911
TCPUID_QC165024_1911,E42_Identifier,QC165024,TCP_UID,1911
TCPUID_QC062031_1921,E42_Identifier,QC062031,TCP_UID,1921
TCPUID_QC205999_1911,E42_Identifier,QC205999,TCP_UID,1911
TCPUID_QC200016_1901,E42_Identifier,QC200016,TCP_UID,1901
TCPUID_QC205014_1911,E42_Identifier,QC205014,TCP_UID,1911
TCPUID_QC205025_1911,E42_Identifier,QC205025,TCP_UID,1911
TCPUID_QC200019_1901,E42_Identifier,QC200019,TCP_UID,1901
TCPUID_QC205026_1911,E42_Identifier,QC205026,TCP_UID,1911
TCPUID_QC201002_1901,E42_Identifier,QC201002,TCP_UID,1901
TCPUID_QC206002_1911,E42_Identifier,QC206002,TCP_UID,1911
TCPUID_QC100001_1921,E42_Identifier,QC100001,TCP_UID,1921
TCPUID_QC206007_1911,E42_Identifier,QC206007,TCP_UID,1911
TCPUID_QC153012_1901,E42_Identifier,QC153012,TCP_UID,1901
TCPUID_QC206016_1911,E42_Identifier,QC206016,TCP_UID,1911
TCPUID_QC100019_1921,E42_Identifier,QC100019,TCP_UID,1921
TCPUID_QC206012_1911,E42_Identifier,QC206012,TCP_UID,1911
TCPUID_QC100012_1921,E42_Identifier,QC100012,TCP_UID,1921
TCPUID_QC206014_1911,E42_Identifier,QC206014,TCP_UID,1911
TCPUID_QC147999_1901,E42_Identifier,QC147999,TCP_UID,1901
TCPUID_QC152999_1911,E42_Identifier,QC152999,TCP_UID,1911
TCPUID_QC048999_1921,E42_Identifier,QC048999,TCP_UID,1921
TCPUID_QC160999_1901,E42_Identifier,QC160999,TCP_UID,1901
TCPUID_QC165999_1911,E42_Identifier,QC165999,TCP_UID,1911
TCPUID_QC165007_1911,E42_Identifier,QC165007,TCP_UID,1911
TCPUID_QC062007_1921,E42_Identifier,QC062007,TCP_UID,1921
TCPUID_QC165039_1911,E42_Identifier,QC165039,TCP_UID,1911
TCPUID_QC062047_1921,E42_Identifier,QC062047,TCP_UID,1921
TCPUID_QC144010_1911,E42_Identifier,QC144010,TCP_UID,1911
TCPUID_QC148006_1911,E42_Identifier,QC148006,TCP_UID,1911
TCPUID_QC149003_1911,E42_Identifier,QC149003,TCP_UID,1911
TCPUID_QC151022_1911,E42_Identifier,QC151022,TCP_UID,1911
TCPUID_QC047029_1921,E42_Identifier,QC047029,TCP_UID,1921
TCPUID_QC149025_1901,E42_Identifier,QC149025,TCP_UID,1901
TCPUID_QC154002_1911,E42_Identifier,QC154002,TCP_UID,1911
TCPUID_QC154999_1911,E42_Identifier,QC154999,TCP_UID,1911
TCPUID_QC149045_1901,E42_Identifier,QC149045,TCP_UID,1901
TCPUID_QC154055_1911,E42_Identifier,QC154055,TCP_UID,1911
TCPUID_QC159015_1911,E42_Identifier,QC159015,TCP_UID,1911
TCPUID_QC056019_1921,E42_Identifier,QC056019,TCP_UID,1921
TCPUID_QC159010_1911,E42_Identifier,QC159010,TCP_UID,1911
TCPUID_QC160030_1901,E42_Identifier,QC160030,TCP_UID,1901
TCPUID_QC165053_1911,E42_Identifier,QC165053,TCP_UID,1911
TCPUID_QC062063_1921,E42_Identifier,QC062063,TCP_UID,1921
TCPUID_QC168022_1911,E42_Identifier,QC168022,TCP_UID,1911
TCPUID_QC167005_1901,E42_Identifier,QC167005,TCP_UID,1901
TCPUID_QC172007_1911,E42_Identifier,QC172007,TCP_UID,1911
TCPUID_QC169001_1911,E42_Identifier,QC169001,TCP_UID,1911
TCPUID_QC157999_1901,E42_Identifier,QC157999,TCP_UID,1901
TCPUID_QC162999_1911,E42_Identifier,QC162999,TCP_UID,1911
TCPUID_QC167006_1901,E42_Identifier,QC167006,TCP_UID,1901
TCPUID_QC172002_1911,E42_Identifier,QC172002,TCP_UID,1911
TCPUID_QC172008_1911,E42_Identifier,QC172008,TCP_UID,1911
TCPUID_QC169011_1901,E42_Identifier,QC169011,TCP_UID,1901
TCPUID_QC153013_1901,E42_Identifier,QC153013,TCP_UID,1901
TCPUID_QC143016_1911,E42_Identifier,QC143016,TCP_UID,1911
TCPUID_QC039015_1921,E42_Identifier,QC039015,TCP_UID,1921
TCPUID_QC153029_1901,E42_Identifier,QC153029,TCP_UID,1901
TCPUID_QC186006_1911,E42_Identifier,QC186006,TCP_UID,1911
TCPUID_QC188011_1901,E42_Identifier,QC188011,TCP_UID,1901
TCPUID_QC193022_1911,E42_Identifier,QC193022,TCP_UID,1911
TCPUID_QC188019_1901,E42_Identifier,QC188019,TCP_UID,1901
TCPUID_QC193017_1911,E42_Identifier,QC193017,TCP_UID,1911
TCPUID_QC198001_1911,E42_Identifier,QC198001,TCP_UID,1911
TCPUID_QC198005_1911,E42_Identifier,QC198005,TCP_UID,1911
TCPUID_QC198004_1911,E42_Identifier,QC198004,TCP_UID,1911
TCPUID_QC088005_1921,E42_Identifier,QC088005,TCP_UID,1921
TCPUID_QC201003_1901,E42_Identifier,QC201003,TCP_UID,1901
TCPUID_QC206003_1911,E42_Identifier,QC206003,TCP_UID,1911
TCPUID_QC100002_1921,E42_Identifier,QC100002,TCP_UID,1921
TCPUID_QC206011_1911,E42_Identifier,QC206011,TCP_UID,1911
TCPUID_QC20N006_1911,E42_Identifier,QC20N006,TCP_UID,1911
TCPUID_QC20N005_1911,E42_Identifier,QC20N005,TCP_UID,1911
TCPUID_QC20N002_1911,E42_Identifier,QC20N002,TCP_UID,1911
TCPUID_QC20N003_1911,E42_Identifier,QC20N003,TCP_UID,1911
TCPUID_QC20N007_1911,E42_Identifier,QC20N007,TCP_UID,1911
TCPUID_QC20N004_1911,E42_Identifier,QC20N004,TCP_UID,1911
TCPUID_QC190017_1911,E42_Identifier,QC190017,TCP_UID,1911
TCPUID_QC190012_1911,E42_Identifier,QC190012,TCP_UID,1911
TCPUID_QC190002_1911,E42_Identifier,QC190002,TCP_UID,1911
TCPUID_QC190999_1911,E42_Identifier,QC190999,TCP_UID,1911
TCPUID_QC185010_1911,E42_Identifier,QC185010,TCP_UID,1911
TCPUID_QC163010_1901,E42_Identifier,QC163010,TCP_UID,1901
TCPUID_QC168008_1911,E42_Identifier,QC168008,TCP_UID,1911
TCPUID_QC192015_1911,E42_Identifier,QC192015,TCP_UID,1911
TCPUID_QC198015_1901,E42_Identifier,QC198015,TCP_UID,1901
TCPUID_QC151025_1911,E42_Identifier,QC151025,TCP_UID,1911
TCPUID_QC154006_1911,E42_Identifier,QC154006,TCP_UID,1911
TCPUID_QC154043_1911,E42_Identifier,QC154043,TCP_UID,1911
TCPUID_QC154025_1911,E42_Identifier,QC154025,TCP_UID,1911
TCPUID_QC050013_1921,E42_Identifier,QC050013,TCP_UID,1921
TCPUID_QC20N001_1911,E42_Identifier,QC20N001,TCP_UID,1911
TCPUID_QC20N999_1911,E42_Identifier,QC20N999,TCP_UID,1911
TCPUID_QC151008_1911,E42_Identifier,QC151008,TCP_UID,1911
TCPUID_QC047009_1921,E42_Identifier,QC047009,TCP_UID,1921
TCPUID_QC200013_1901,E42_Identifier,QC200013,TCP_UID,1901
TCPUID_QC205010_1911,E42_Identifier,QC205010,TCP_UID,1911
TCPUID_QC146022_1901,E42_Identifier,QC146022,TCP_UID,1901
TCPUID_QC151023_1911,E42_Identifier,QC151023,TCP_UID,1911
TCPUID_QC047031_1921,E42_Identifier,QC047031,TCP_UID,1921
TCPUID_QC201999_1911,E42_Identifier,QC201999,TCP_UID,1911
TCPUID_AB194006_1921,E42_Identifier,AB194006,TCP_UID,1921
TCPUID_AB194011_1921,E42_Identifier,AB194011,TCP_UID,1921
TCPUID_AB194038_1921,E42_Identifier,AB194038,TCP_UID,1921
TCPUID_AB194033_1921,E42_Identifier,AB194033,TCP_UID,1921
TCPUID_AB194012_1921,E42_Identifier,AB194012,TCP_UID,1921
TCPUID_AB194016_1921,E42_Identifier,AB194016,TCP_UID,1921
TCPUID_AB194017_1921,E42_Identifier,AB194017,TCP_UID,1921
TCPUID_AB001002_1911,E42_Identifier,AB001002,TCP_UID,1911
TCPUID_AB194024_1921,E42_Identifier,AB194024,TCP_UID,1921
TCPUID_AB001003_1911,E42_Identifier,AB001003,TCP_UID,1911
TCPUID_AB194023_1921,E42_Identifier,AB194023,TCP_UID,1921
TCPUID_AB194026_1921,E42_Identifier,AB194026,TCP_UID,1921
TCPUID_AB001011_1911,E42_Identifier,AB001011,TCP_UID,1911
TCPUID_AB199017_1921,E42_Identifier,AB199017,TCP_UID,1921
TCPUID_AB199008_1921,E42_Identifier,AB199008,TCP_UID,1921
TCPUID_AB199009_1921,E42_Identifier,AB199009,TCP_UID,1921
TCPUID_AB199010_1921,E42_Identifier,AB199010,TCP_UID,1921
TCPUID_AB199026_1921,E42_Identifier,AB199026,TCP_UID,1921
TCPUID_AB199012_1921,E42_Identifier,AB199012,TCP_UID,1921
TCPUID_AB199025_1921,E42_Identifier,AB199025,TCP_UID,1921
TCPUID_AB199024_1921,E42_Identifier,AB199024,TCP_UID,1921
TCPUID_AB199013_1921,E42_Identifier,AB199013,TCP_UID,1921
TCPUID_AB202032_1921,E42_Identifier,AB202032,TCP_UID,1921
TCPUID_AB199014_1921,E42_Identifier,AB199014,TCP_UID,1921
